Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,11042022,1166025201,0002109"
"Trade Date <11-APR-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D061022,TB,200,200,100.00"
"20,2,20MICRONS,EQ,531579,255014,47.97"
"20,3,21STCENMGM,EQ,16674,15852,95.07"
"20,4,3IINFOLTD,EQ,1209942,651609,53.85"
"20,5,3MINDIA,EQ,2125,1580,74.35"
"20,6,3PLAND,EQ,44966,32781,72.90"
"20,7,563GS2026,GS,500,500,100.00"
"20,8,574GS2026,GS,100,100,100.00"
"20,9,5PAISA,EQ,38061,20443,53.71"
"20,10,618GS2024,GS,300,300,100.00"
"20,11,654GS2032,GS,20,20,100.00"
"20,12,667GS2050,GS,21958,21564,98.21"
"20,13,676GS2061,GS,5350,5350,100.00"
"20,14,699GS2051,GS,9060,9060,100.00"
"20,15,727GS2026,GS,1500,1500,100.00"
"20,16,75GS2034,GS,1,1,100.00"
"20,17,A2ZINFRA,EQ,417851,321718,76.99"
"20,18,AAATECH,SM,3000,3000,100.00"
"20,19,AAKASH,EQ,582000,391848,67.33"
"20,20,AAREYDRUGS,EQ,139066,76352,54.90"
"20,21,AARON,EQ,6274,3776,60.18"
"20,22,AARTIDRUGS,EQ,222093,82402,37.10"
"20,23,AARTIIND,EQ,518505,265286,51.16"
"20,24,AARTISURF,EQ,23374,12572,53.79"
"20,25,AARVEEDEN,EQ,33867,28039,82.79"
"20,26,AARVI,EQ,31351,20847,66.50"
"20,27,AAVAS,EQ,63470,28916,45.56"
"20,28,ABAN,EQ,721264,293575,40.70"
"20,29,ABB,EQ,178038,94554,53.11"
"20,30,ABBOTINDIA,EQ,8949,3814,42.62"
"20,31,ABCAPITAL,EQ,5154885,1630162,31.62"
"20,32,ABCOTS,SM,12000,12000,100.00"
"20,33,ABFRL,EQ,1585279,430240,27.14"
"20,34,ABINFRA,SM,4000,4000,100.00"
"20,35,ABMINTLLTD,EQ,286,125,43.71"
"20,36,ABSLAMC,EQ,189149,140489,74.27"
"20,37,ABSLBANETF,EQ,9375,4382,46.74"
"20,38,ABSLNN50ET,EQ,10175,9597,94.32"
"20,39,ACC,EQ,1935494,763958,39.47"
"20,40,ACCELYA,EQ,43788,18874,43.10"
"20,41,ACCORD,SM,2000,2000,100.00"
"20,42,ACCURACY,EQ,146775,58475,39.84"
"20,43,ACE,EQ,540698,399273,73.84"
"20,44,ACEINTEG,SM,4500,4500,100.00"
"20,45,ACRYSIL,EQ,63361,33441,52.78"
"20,46,ADANIENT,EQ,1615715,339708,21.03"
"20,47,ADANIGREEN,EQ,4757168,1125940,23.67"
"20,48,ADANIPORTS,EQ,6030153,1189431,19.72"
"20,49,ADANIPOWER,EQ,61868038,18113745,29.28"
"20,50,ADANITRANS,EQ,585491,204617,34.95"
"20,51,ADFFOODS,EQ,12076,4628,38.32"
"20,52,ADORWELD,EQ,9910,8258,83.33"
"20,53,ADROITINFO,EQ,15225,10334,67.88"
"20,54,ADSL,EQ,411365,234351,56.97"
"20,55,ADVANIHOTR,EQ,64726,38706,59.80"
"20,56,ADVENZYMES,EQ,685380,208840,30.47"
"20,57,AEGISCHEM,EQ,462429,198372,42.90"
"20,58,AFFLE,EQ,641001,231885,36.18"
"20,59,AGARIND,EQ,50731,27256,53.73"
"20,60,AGROPHOS,EQ,1298747,487123,37.51"
"20,61,AGSTRA,EQ,227159,152435,67.10"
"20,62,AHLADA,EQ,10389,6988,67.26"
"20,63,AHLEAST,EQ,13474,6482,48.11"
"20,64,AHLUCONT,EQ,160203,56893,35.51"
"20,65,AIAENG,EQ,232704,210631,90.51"
"20,66,AILIMITED,SM,3000,3000,100.00"
"20,67,AIRAN,EQ,404193,319087,78.94"
"20,68,AIROLAM,EQ,6961,5661,81.32"
"20,69,AIRTELPP,E1,308610,215128,69.71"
"20,70,AISL,SM,1200,1200,100.00"
"20,71,AJANTPHARM,EQ,86373,40253,46.60"
"20,72,AJMERA,EQ,60939,15463,25.37"
"20,73,AJOONI,EQ,26487,14224,53.70"
"20,74,AJRINFRA,EQ,4427489,2949899,66.63"
"20,75,AKASH,EQ,101399,74217,73.19"
"20,76,AKG,EQ,4604,3366,73.11"
"20,77,AKSHARCHEM,EQ,16752,10060,60.05"
"20,78,AKSHOPTFBR,EQ,1073565,645998,60.17"
"20,79,AKZOINDIA,EQ,3497,2333,66.71"
"20,80,ALANKIT,EQ,281391,183246,65.12"
"20,81,ALBERTDAVD,EQ,4672,2885,61.75"
"20,82,ALEMBICLTD,EQ,875201,396388,45.29"
"20,83,ALICON,EQ,3689,2131,57.77"
"20,84,ALKALI,EQ,60773,49050,80.71"
"20,85,ALKEM,EQ,108171,63130,58.36"
"20,86,ALKYLAMINE,EQ,46725,20861,44.65"
"20,87,ALLCARGO,EQ,662219,422544,63.81"
"20,88,ALLSEC,EQ,17245,11032,63.97"
"20,89,ALMONDZ,EQ,56613,18479,32.64"
"20,90,ALOKINDS,EQ,27109528,7984892,29.45"
"20,91,ALPA,EQ,83905,52218,62.23"
"20,92,ALPHAGEO,EQ,66256,32839,49.56"
"20,93,AMARAJABAT,EQ,451158,136303,30.21"
"20,94,AMBER,EQ,32363,11174,34.53"
"20,95,AMBICAAGAR,EQ,107470,68070,63.34"
"20,96,AMBIKCO,EQ,26812,9220,34.39"
"20,97,AMBUJACEM,EQ,30662312,7074154,23.07"
"20,98,AMDIND,EQ,853834,514586,60.27"
"20,99,AMIORG,EQ,68227,31270,45.83"
"20,100,AMJLAND,EQ,51759,30528,58.98"
"20,101,AMJUMBO,SM,8000,8000,100.00"
"20,102,AMRUTANJAN,EQ,31325,12869,41.08"
"20,103,ANANDRATHI,EQ,35653,19757,55.41"
"20,104,ANANTRAJ,EQ,1028150,803337,78.13"
"20,105,ANDHRACEMT,EQ,952629,490893,51.53"
"20,106,ANDHRAPAP,EQ,43115,30058,69.72"
"20,107,ANDHRSUGAR,EQ,512764,135855,26.49"
"20,108,ANDREWYU,EQ,1241275,624480,50.31"
"20,109,ANGELONE,EQ,1087570,234285,21.54"
"20,110,ANIKINDS,EQ,35634,18021,50.57"
"20,111,ANKITMETAL,EQ,865271,617970,71.42"
"20,112,ANMOL,EQ,8859,4354,49.15"
"20,113,ANSALAPI,EQ,277623,231236,83.29"
"20,114,ANSALHSG,EQ,126064,85494,67.82"
"20,115,ANUP,EQ,15071,8158,54.13"
"20,116,ANURAS,EQ,78579,29673,37.76"
"20,117,APARINDS,EQ,59570,28385,47.65"
"20,118,APCL,EQ,104592,47974,45.87"
"20,119,APCOTEXIND,EQ,202947,89721,44.21"
"20,120,APEX,EQ,90426,40697,45.01"
"20,121,APLAPOLLO,EQ,1080718,551653,51.05"
"20,122,APLLTD,EQ,127939,64703,50.57"
"20,123,APOLLO,EQ,260431,129534,49.74"
"20,124,APOLLOHOSP,EQ,652187,317060,48.61"
"20,125,APOLLOPIPE,EQ,101925,81548,80.01"
"20,126,APOLLOTYRE,EQ,2888261,786876,27.24"
"20,127,APOLSINHOT,EQ,1540,993,64.48"
"20,128,APTECHT,EQ,93130,35006,37.59"
"20,129,APTUS,EQ,111148,53225,47.89"
"20,130,ARCHIDPLY,EQ,41112,24896,60.56"
"20,131,ARCHIES,EQ,398878,291825,73.16"
"20,132,ARENTERP,EQ,19632,12780,65.10"
"20,133,ARIES,EQ,188036,107644,57.25"
"20,134,ARIHANTCAP,EQ,216418,128767,59.50"
"20,135,ARIHANTSUP,EQ,281892,248995,88.33"
"20,136,ARMANFIN,EQ,115508,35301,30.56"
"20,137,AROGRANITE,EQ,273179,76793,28.11"
"20,138,ARROWGREEN,EQ,21257,12359,58.14"
"20,139,ARSHIYA,EQ,3706849,1924195,51.91"
"20,140,ARSSINFRA,EQ,26444,12814,48.46"
