SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3895.2,3966.7,3886.1,3913.55,3913.55,3892,1029,6342,24871977,,INE117A01022,23-May-23,,
500003,AEGIS LOGIS ,A ,Q,363.9,370.55,363.9,369,368.35,366.75,1322,15633,5772367,,INE208C01025,23-May-23,,
500008,AMAR RAJA BA,A ,Q,636.1,641.35,632.25,634.5,635.2,633.9,2185,44252,28133933,,INE885A01032,23-May-23,,
500009,A.SARABHAI  ,X ,Q,22.05,22.05,21.45,21.59,21.47,21.6,167,28966,626229,,INE432A01017,23-May-23,,
500010,HDFC        ,A ,Q,2710,2717.35,2700,2705.25,2700,2702.75,3379,44387,120159701,,INE001A01036,23-May-23,,
500012,ANDHRA PETRO,X ,Q,60.3,61.89,60.3,60.69,60.69,61.5,465,56526,3452071,,INE714B01016,23-May-23,,
500013,ANSAL INFRAS,T ,Q,9.9,10.78,9.9,10.76,10.78,10.27,42,22821,243274,,INE436A01026,23-May-23,,
500014,UTIQUE      ,X ,Q,5.44,5.44,5.34,5.36,5.42,5.24,168,30897,166335,,INE096A01010,23-May-23,,
500016,ARUNAHTEL   ,XT,Q,21.25,21.94,20.5,20.76,20.75,21.49,87,17822,373701,,INE957C01019,23-May-23,,
500020,BOM DYEING  ,B ,Q,82,84,81.7,81.88,81.93,81.9,748,77506,6386374,,INE032A01023,23-May-23,,
500023,ASIANHOTNR  ,B ,Q,170.95,170.95,158.2,160.75,160.75,166.5,27,1018,161975,,INE363A01022,23-May-23,,
500027,ATUL LTD.   ,A ,Q,6678.95,6712.75,6611.25,6649.15,6642,6618.2,351,855,5696058,,INE100A01010,23-May-23,,
500028,ATV PROJECTS,XT,Q,8.7,8.95,8.7,8.71,8.71,8.76,41,7219,63317,,INE447A01015,23-May-23,,
500031,BAJAJ ELECT.,A ,Q,1219.95,1258,1195.35,1212.45,1212.45,1202.1,2959,28121,34641356,,INE193E01025,23-May-23,,
500032,BAJAJHIND   ,A ,Q,13.37,13.7,13.37,13.51,13.51,13.41,2342,1609065,21727956,,INE306A01021,23-May-23,,
500033,FORCE MOTR  ,B ,Q,1375.8,1397,1361.2,1372.9,1380,1368.5,227,955,1314477,,INE451A01017,23-May-23,,
500034,BAJFINANCE  ,A ,Q,6797,6869.25,6757.3,6778.75,6778.75,6791.85,2972,19328,132007811,,INE296A01024,23-May-23,,
500038,BALRAM.CHINI,A ,Q,396.85,396.85,386.3,386.9,387.1,393.45,929,23511,9181827,,INE119A01028,23-May-23,,
500039,BANCO PROD. ,B ,Q,256.35,257.15,252.85,254.8,254.8,253.95,1489,39289,10030004,,INE213C01025,23-May-23,,
500040,CENTURY TEXT,A ,Q,799.05,816.35,797.7,801.7,800.4,801.1,934,16111,12979248,,INE055A01016,23-May-23,,
500041,BANNARI AMAN,B ,Q,2735.6,2797.75,2715.55,2750.3,2796.75,2720,43,378,1039286,,INE459A01010,23-May-23,,
500042,BASF INDIA  ,A ,Q,2447.05,2468.7,2432.15,2462.6,2464.1,2446.85,117,331,810804,,INE373A01013,23-May-23,,
500043,BATA INDIA  ,A ,Q,1525.05,1533.25,1512.5,1527.85,1525.7,1529.15,831,6284,9556037,,INE176A01028,23-May-23,,
500048,BEML LTD    ,A ,Q,1438,1442.45,1416.5,1422.6,1422.6,1436.45,377,3241,4632393,,INE258A01016,23-May-23,,
500049,BHARAT ELECT,A ,Q,111,111,107.75,107.9,107.9,110.4,3341,362929,39560224,,INE263A01024,23-May-23,,
500052,BHANSALI ENG,A ,Q,140.55,143.85,140,141.35,141.35,140.05,2215,172567,24420822,,INE922A01025,23-May-23,,
500058,BIHAR SPONGE,XT,Q,8.8,9,8.7,8.84,8.96,8.8,72,29875,263565,,INE819C01011,23-May-23,,
500059,BINANI IND. ,B ,Q,23.9,23.9,22.76,23.1,23.59,23.6,35,4030,94049,,INE071A01013,23-May-23,,
500060,BIRLACABLE  ,B ,Q,180.8,183.85,172.3,173.65,172.3,178.95,2900,123797,22176294,,INE800A01015,23-May-23,,
500067,BLUE STAR   ,A ,Q,1405.05,1416.1,1386.75,1389.3,1389.9,1410.9,247,1862,2610531,,INE472A01039,23-May-23,,
500068,DISA INDIA  ,B ,Q,8100,8199,8100,8120.15,8107.65,8044.3,58,346,2816277,,INE131C01011,23-May-23,,
500069,QUESTCAP    ,X ,Q,244,246.8,240.1,240.1,240.1,244,16,1324,319205,,INE418C01012,23-May-23,,
500074,BPL LTD.    ,B ,Q,57.05,58.95,57.05,58.46,58.47,57.65,110,6993,408085,,INE110A01019,23-May-23,,
500078,OAL         ,B ,Q,363.55,374.4,363,369,374.4,363.4,85,356,131600,,INE959C01023,23-May-23,,
500083,CENTURY EXT ,B ,Q,10.11,10.32,9.95,10.01,10.07,10.11,139,15250,153654,,INE281A01026,23-May-23,,
500084,CESC LTD.   ,A ,Q,70.3,71.7,69.4,69.75,69.75,70.29,2394,290668,20413390,,INE486A01021,23-May-23,,
500085,CHAMBAL FERT,A ,Q,291.95,295.25,290.55,291.35,291.45,292.25,977,24537,7174745,,INE085A01013,23-May-23,,
500086,EXIDE IND.  ,A ,Q,200.15,210.4,200.15,209.55,209.55,202.05,3432,272163,56604021,,INE302A01020,23-May-23,,
500087,CIPLA LTD.  ,A ,Q,920.05,932,919.75,930.65,930.65,925.1,4219,360889,335217569,,INE059A01026,23-May-23,,
500089,DIC INDIA   ,B ,Q,392.95,399.9,389.7,393.15,395.35,392.75,19,211,82961,,INE303A01010,23-May-23,,
500092,CRISIL LTD  ,A ,Q,3586.85,3600,3551.15,3565.7,3572,3596.45,140,305,1091972,,INE007A01025,23-May-23,,
500093,CGPOWER     ,A ,Q,348.1,361.8,348.1,357.4,357.4,352.5,2108,83228,29675015,,INE067A01029,23-May-23,,
500096,DABUR (I)   ,A ,Q,520.55,526.35,520.05,525.75,525.75,522.5,2448,37949,19866427,,INE016A01026,23-May-23,,
500097,DALMIASUG   ,A ,Q,373.9,373.9,352,353.7,353.7,356.1,357,6977,2477687,,INE495A01022,23-May-23,,
500101,ARVIND Ltd  ,A ,Q,123.6,123.6,119.5,122.05,122.05,120.95,1307,89274,10831698,,INE034A01011,23-May-23,,
500102,BALARPUR IND,Z ,Q,0.65,0.68,0.65,0.67,0.68,0.65,107,435115,287527,,INE294A01037,23-May-23,,
500103,BHEL        ,A ,Q,79.33,81.18,79.2,80.39,80.39,79.3,4467,4293506,342926051,,INE257A01026,23-May-23,,
500104,HIND.PETRO  ,A ,Q,255,265.45,255,263.55,263.55,255.4,1739,100097,26212657,,INE094A01015,23-May-23,,
500106,IFCI LTD    ,A ,Q,11.45,11.7,11.45,11.54,11.52,11.49,1168,740161,8555284,,INE039A01010,23-May-23,,
500108,MAHA.TELE   ,B ,Q,19.3,19.55,19.22,19.39,19.41,19.27,581,205422,3988225,,INE153A01019,23-May-23,,
500109,MRPL        ,A ,Q,64.43,65.71,64.35,64.96,64.96,64.43,1558,788851,51264159,,INE103A01014,23-May-23,,
500110,CHENNAI PET.,A ,Q,348,363.25,347.9,358.35,358.35,347.15,4761,203154,72040913,,INE178A01016,23-May-23,,
500111,REL.CAP.    ,T ,Q,8.51,9.04,8.4,9.03,9.03,8.61,278,122389,1062533,,INE013A01015,23-May-23,,
500112,STATE BANK  ,A ,Q,579.8,583.5,577,581.55,581.55,577.15,11448,652471,378766962,,INE062A01020,23-May-23,,
500113,STEEL AUTH. ,A ,Q,81.81,83.1,81.76,82.65,82.65,82.05,4101,732837,60460842,,INE114A01011,23-May-23,,
500114,TITAN       ,A ,Q,2701.1,2727.4,2678,2682.9,2682.9,2713.1,4160,32407,87342675,,INE280A01028,23-May-23,,
500116,IDBI BANK L ,A ,Q,55.21,55.29,54.65,54.8,54.8,55.18,1751,430110,23667138,,INE008A01015,23-May-23,,
500117,DCW LTD.    ,B ,Q,47.37,48.03,46.05,46.1,46.06,46.45,628,106915,5039292,,INE500A01029,23-May-23,,
500119,DHAMPUR SUGA,A ,Q,246.05,246.6,243.1,243.6,244.2,245.35,472,8040,1969902,,INE041A01016,23-May-23,,
500120,DIAMINES&CHM,X ,Q,633.9,633.9,593.3,601.9,599,625.35,1152,38224,23240661,,INE591D01014,23-May-23,,
500123,ELANTAS     ,B ,Q,5904.05,5978.55,5851.05,5858.75,5855,5903.95,70,319,1884940,,INE280B01018,23-May-23,,
500124,DR.REDDY'S  ,A ,Q,4445.9,4492.5,4445.9,4460.1,4464.95,4456,1221,4346,19415296,,INE089A01023,23-May-23,,
500125,E.I.D.PAR   ,A ,Q,501.9,501.9,492.75,494.05,493.5,494.35,1042,20573,10184457,,INE126A01031,23-May-23,,
500126,PGHL        ,A ,Q,5020.7,5099.8,5001.9,5031.15,5024.35,5021.8,258,550,2774810,,INE199A01012,23-May-23,,
500128,ELEC.CASTING,B ,Q,43.26,44.39,43.26,43.62,43.65,43.26,785,214474,9384783,,INE086A01029,23-May-23,,
