Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,05052022,732142829,0002058"
"Trade Date <05-MAY-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,1,1,100.00"
"20,2,20MICRONS,EQ,2089159,647608,31.00"
"20,3,21STCENMGM,EQ,12542,10383,82.79"
"20,4,3IINFOLTD,EQ,472448,230251,48.74"
"20,5,3MINDIA,EQ,3516,1955,55.60"
"20,6,5PAISA,EQ,29777,16602,55.75"
"20,7,610GS2031,GS,2,1,50.00"
"20,8,63MOONS,EQ,720414,364007,50.53"
"20,9,654GS2032,GS,2899,2899,100.00"
"20,10,667GS2035,GS,1010,1005,99.50"
"20,11,667GS2050,GS,21160,21160,100.00"
"20,12,676GS2061,GS,7559,7549,99.87"
"20,13,68GS2060,GS,93,93,100.00"
"20,14,695GS2061,GS,2427,2425,99.92"
"20,15,699GS2051,GS,4801,4801,100.00"
"20,16,699PY29,SG,100,100,100.00"
"20,17,716GS2050,GS,1,1,100.00"
"20,18,772GS2055,GS,41,41,100.00"
"20,19,813GS2045,GS,100,100,100.00"
"20,20,824GS2027,GS,100,100,100.00"
"20,21,A2ZINFRA,EQ,351399,251097,71.46"
"20,22,AAATECH,SM,6000,3000,50.00"
"20,23,AAKASH,EQ,366759,261776,71.38"
"20,24,AAREYDRUGS,EQ,20222,17227,85.19"
"20,25,AARON,EQ,2468,1520,61.59"
"20,26,AARTIDRUGS,EQ,72495,29954,41.32"
"20,27,AARTIIND,EQ,686168,414882,60.46"
"20,28,AARTISURF,EQ,10312,6476,62.80"
"20,29,AARVEEDEN,EQ,31357,24363,77.70"
"20,30,AARVI,EQ,3806,2234,58.70"
"20,31,AAVAS,EQ,172250,52021,30.20"
"20,32,ABAN,EQ,263909,104480,39.59"
"20,33,ABB,EQ,2654230,467934,17.63"
"20,34,ABBOTINDIA,EQ,8450,3901,46.17"
"20,35,ABCAPITAL,EQ,3264195,756905,23.19"
"20,36,ABCOTS,SM,4000,4000,100.00"
"20,37,ABFRL,EQ,797695,228826,28.69"
"20,38,ABMINTLLTD,EQ,1227,1076,87.69"
"20,39,ABSLAMC,EQ,188478,160719,85.27"
"20,40,ABSLBANETF,EQ,15117,3863,25.55"
"20,41,ABSLNN50ET,EQ,2166,1930,89.10"
"20,42,ACC,EQ,395262,137102,34.69"
"20,43,ACCELYA,EQ,31011,14878,47.98"
"20,44,ACCORD,SM,8000,4000,50.00"
"20,45,ACCURACY,EQ,30140,17521,58.13"
"20,46,ACE,EQ,422393,216447,51.24"
"20,47,ACEINTEG,SM,4500,4500,100.00"
"20,48,ACRYSIL,EQ,47478,23966,50.48"
"20,49,ADANIENT,EQ,1636796,195829,11.96"
"20,50,ADANIGREEN,EQ,865154,353540,40.86"
"20,51,ADANIPORTS,EQ,6597383,1484594,22.50"
"20,52,ADANIPOWER,EQ,39813793,10400299,26.12"
"20,53,ADANITRANS,EQ,235806,102408,43.43"
"20,54,ADFFOODS,EQ,9037,5708,63.16"
"20,55,ADORWELD,EQ,5310,3542,66.70"
"20,56,ADSL,EQ,119125,59654,50.08"
"20,57,ADVANIHOTR,EQ,31523,18033,57.21"
"20,58,ADVENZYMES,EQ,105687,40897,38.70"
"20,59,AEGISCHEM,EQ,293745,116368,39.62"
"20,60,AFFLE,EQ,162601,65752,40.44"
"20,61,AGARIND,EQ,61212,20406,33.34"
"20,62,AGROPHOS,EQ,342598,217227,63.41"
"20,63,AGSTRA,EQ,308903,124915,40.44"
"20,64,AHLADA,EQ,38353,19308,50.34"
"20,65,AHLEAST,EQ,39163,25067,64.01"
"20,66,AHLUCONT,EQ,66610,19672,29.53"
"20,67,AIAENG,EQ,110762,90524,81.73"
"20,68,AIRAN,EQ,161353,133018,82.44"
"20,69,AIROLAM,EQ,51691,22721,43.96"
"20,70,AIRTELPP,E1,58344,28891,49.52"
