Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,09102023,1345310610,0002207"
"Trade Date <09-OCT-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,1,1,100.00"
"20,2,182D070324,TB,2500,2500,100.00"
"20,3,182D211223,TB,1800,1200,66.67"
"20,4,21STCENMGM,EQ,4090,3387,82.81"
"20,5,360ONE,EQ,413515,254994,61.66"
"20,6,364D031024,TB,3700,3700,100.00"
"20,7,364D110124,TB,100,100,100.00"
"20,8,364D121023,TB,600,600,100.00"
"20,9,364D140324,TB,1200,600,50.00"
"20,10,364D161123,TB,200,200,100.00"
"20,11,364D211223,TB,200,100,50.00"
"20,12,3IINFOLTD,EQ,1162910,490801,42.20"
"20,13,3MINDIA,EQ,1138,416,36.56"
"20,14,3PLAND,EQ,2884,2884,100.00"
"20,15,456GS2023,GS,200,100,50.00"
"20,16,563GS2026,GS,54,54,100.00"
"20,17,585GS2030,GS,9630,9630,100.00"
"20,18,5PAISA,EQ,38640,18763,48.56"
"20,19,610GS2031,GS,10002,10002,100.00"
"20,20,613GS2028,GS,10000,10000,100.00"
"20,21,618GS2024,GS,81,80,98.77"
"20,22,622GS2035,GS,1,1,100.00"
"20,23,63MOONS,EQ,118767,78003,65.68"
"20,24,645GS2029,GS,2,2,100.00"
"20,25,654GS2032,GS,2,2,100.00"
"20,26,664GS2035,GS,3,3,100.00"
"20,27,667GS2035,GS,8535,8535,100.00"
"20,28,667GS2050,GS,539,339,62.89"
"20,29,669GS2024,GS,4,4,100.00"
"20,30,68GS2060,GS,6742,5952,88.28"
"20,31,695GS2061,GS,654,654,100.00"
"20,32,699GS2026,GS,3100,1600,51.61"
"20,33,699GS2051,GS,19,18,94.74"
"20,34,706GS2028,GS,2626,2625,99.96"
"20,35,710GS2029,GS,2,2,100.00"
"20,36,717GS2030,GS,910,910,100.00"
"20,37,718GS2037,GS,13000,13000,100.00"
"20,38,725GS2063,GS,2800,2800,100.00"
"20,39,726GS2032,GS,267584,266584,99.63"
"20,40,726GS2033,GS,50400,50400,100.00"
"20,41,732GS2024,GS,1,1,100.00"
"20,42,736GS2052,GS,38454,38452,99.99"
"20,43,738GS2027,GS,132623,131596,99.23"
"20,44,73GS2053,GS,14500,14500,100.00"
"20,45,741GS2036,GS,62083,62083,100.00"
"20,46,74GS2062,GS,4221,4221,100.00"
"20,47,754GS2036,GS,1064237,1013855,95.27"
"20,48,757GS2033,GS,1002,1002,100.00"
"20,49,772GS2025,GS,1,1,100.00"
"20,50,794TN32,SG,4000,4000,100.00"
"20,51,824GS2027,GS,100,100,100.00"
"20,52,83GS2040,GS,1150,1000,86.96"
"20,53,897GS2030,GS,2030,2030,100.00"
"20,54,91D021123,TB,500,500,100.00"
"20,55,91D121023,TB,5200,5200,100.00"
"20,56,91D141223,TB,400,200,50.00"
"20,57,91D211223,TB,10200,10100,99.02"
"20,58,91D231123,TB,1300,1300,100.00"
"20,59,91D291223,TB,100,100,100.00"
"20,60,AAATECH,EQ,12355,6267,50.72"
"20,61,AARTIDRUGS,EQ,127945,59455,46.47"
"20,62,AARTIIND,EQ,1254129,598947,47.76"
"20,63,AARTIPHARM,EQ,200510,134764,67.21"
"20,64,AARTIPP,E1,2,2,100.00"
"20,65,AARTISURF,EQ,18433,12827,69.59"
"20,66,AARVEEDEN,EQ,21176,10509,49.63"
"20,67,AARVI,EQ,31603,14120,44.68"
"20,68,AATMAJ,SM,24000,18000,75.00"
"20,69,AAVAS,EQ,469632,294753,62.76"
"20,70,ABAN,EQ,144715,74978,51.81"
"20,71,ABB,EQ,122211,58512,47.88"
"20,72,ABBOTINDIA,EQ,9485,2860,30.15"
"20,73,ABCAPITAL,EQ,2333676,912837,39.12"
"20,74,ABCOTS,SM,20000,16000,80.00"
"20,75,ABFRL,EQ,1209789,430675,35.60"
"20,76,ABINFRA,SM,8000,8000,100.00"
"20,77,ABSLAMC,EQ,158192,103955,65.71"
"20,78,ABSLBANETF,EQ,25023,18700,74.73"
"20,79,ABSLLIQUID,EQ,4889,4812,98.43"
"20,80,ABSLNN50ET,EQ,3931,3466,88.17"
"20,81,ACC,EQ,830635,659755,79.43"
"20,82,ACCELYA,EQ,116549,43957,37.72"
"20,83,ACCORD,SM,2000,2000,100.00"
"20,84,ACE,EQ,406342,196213,48.29"
"20,85,ACEINTEG,EQ,1286,1033,80.33"
"20,86,ACI,EQ,2466451,473001,19.18"
"20,87,ACL,EQ,9277,6824,73.56"
"20,88,ADANIENSOL,EQ,559255,269400,48.17"
"20,89,ADANIENT,EQ,1408224,345566,24.54"
"20,90,ADANIGREEN,EQ,574852,268816,46.76"
"20,91,ADANIPORTS,EQ,5994282,1340331,22.36"
"20,92,ADANIPOWER,EQ,7353001,2975482,40.47"
"20,93,ADFFOODS,EQ,71358,36232,50.77"
"20,94,ADORWELD,EQ,23968,17291,72.14"
"20,95,ADROITINFO,EQ,109126,78260,71.72"
"20,96,ADSL,EQ,361933,194745,53.81"
"20,97,ADVANIHOTR,EQ,941495,391819,41.62"
"20,98,ADVENZYMES,EQ,164976,82534,50.03"
"20,99,AEGISCHEM,EQ,256028,174367,68.10"
"20,100,AEROFLEX,EQ,427070,253096,59.26"
"20,101,AETHER,EQ,29572,16306,55.14"
"20,102,AFFLE,EQ,120096,61194,50.95"
"20,103,AGARIND,EQ,62395,24251,38.87"
"20,104,AGARWALFT,SM,9000,9000,100.00"
"20,105,AGI,EQ,187714,85284,45.43"
"20,106,AGNI,SM,105000,80000,76.19"
"20,107,AGROPHOS,EQ,42639,25691,60.25"
"20,108,AGSTRA,EQ,164119,96008,58.50"
"20,109,AGUL,SM,4000,2000,50.00"
"20,110,AHL,EQ,668844,174456,26.08"
"20,111,AHLADA,EQ,603981,193795,32.09"
"20,112,AHLEAST,EQ,6670,4199,62.95"
"20,113,AHLUCONT,EQ,46307,20428,44.11"
"20,114,AIAENG,EQ,43379,33568,77.38"
"20,115,AIRTELPP,E1,51528,37825,73.41"
"20,116,AJANTPHARM,EQ,201965,134171,66.43"
"20,117,AJMERA,EQ,74929,31426,41.94"
"20,118,AJOONI,EQ,292207,209446,71.68"
"20,119,AKASH,EQ,19955,12637,63.33"
"20,120,AKG,EQ,79038,35241,44.59"
"20,121,AKSHAR,EQ,960612,955550,99.47"
"20,122,AKSHARCHEM,EQ,23447,14586,62.21"
"20,123,AKZOINDIA,EQ,6584,3198,48.57"
"20,124,ALANKIT,EQ,1089260,624058,57.29"
"20,125,ALBERTDAVD,EQ,16583,9495,57.26"
"20,126,ALEMBICLTD,EQ,320708,141530,44.13"
"20,127,ALICON,EQ,25901,15321,59.15"
