SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1201,1222,1201,1212.85,1212.85,1207.8,729,6537,7922557,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,208.3,209.65,202.4,204.5,203.5,208.45,585,30581,6347933,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,893,893,871.1,876.8,873.05,884.45,1684,54730,48063873,,INE885A01032,,,
500009,A.SARABHAI  ,XT,Q,13.25,13.5,12.94,12.95,12.94,13.62,185,86683,1134505,,INE432A01017,,,
500010,HDFC        ,A ,Q,1460,1461.55,1440,1450.75,1450,1449.7,3746,194029,281244999,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,27.8,28,26.65,27.1,27.1,27.25,157,37264,1021963,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.62,15.67,15.3,15.47,15.35,15.54,108,564097,8728306,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.74,2.94,2.72,2.79,2.72,2.82,33,18136,50931,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,71.4,72.4,69.8,70.85,70.85,71.05,5707,1118307,79426491,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,103.15,104,102.05,103.05,103,103.15,7,1106,113786,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,8.85,8.85,8.23,8.3,8.3,8.66,1016,934735,7903188,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2200.05,2280,2200.05,2267.95,2280,2213.4,610,3527,7893821,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,5.85,5.95,5.85,5.91,5.91,6.04,11,1629,9621,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,57.1,58.35,55.6,56.1,56.65,57.15,93,5346,302110,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,309.1,316.65,305.55,307.8,307.8,308.55,2720,116185,36185009,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.13,14.4,14,14.22,14.22,14.12,2428,1522150,21626168,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4382.25,4488,4336,4454.35,4454.35,4365,12816,162851,721034184,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1168,1184,1151.5,1158.2,1158.2,1158.75,3038,185837,215915994,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,150,156.05,149.15,153.3,153.3,149.55,3387,365658,55948505,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,205,206.45,203,203.5,203.9,204.15,394,22577,4614478,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1016.6,1018.75,995,1010.9,1010.9,1020.65,3844,130199,131022000,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2011.3,2024.45,1979.2,1984.65,1981,2011.3,47,496,995503,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1222.95,1222.95,1186.65,1203.65,1201,1213.65,395,2011,2425451,,INE373A01013,,,
