Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,14062022,597002811,0002023"
"Trade Date <14-JUN-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,67300,33362,49.57"
"20,2,21STCENMGM,EQ,7623,4604,60.40"
"20,3,3IINFOLTD,EQ,358497,178964,49.92"
"20,4,3MINDIA,EQ,1136,405,35.65"
"20,5,426GS2023,GS,100,100,100.00"
"20,6,515GS2025,GS,100,100,100.00"
"20,7,5PAISA,EQ,26107,23541,90.17"
"20,8,63MOONS,EQ,108391,32984,30.43"
"20,9,667GS2035,GS,336,336,100.00"
"20,10,667GS2050,GS,2223,2220,99.87"
"20,11,676GS2061,GS,121,121,100.00"
"20,12,695GS2061,GS,5470,5470,100.00"
"20,13,699GS2051,GS,3263,3224,98.80"
"20,14,710GS2029,GS,1,1,100.00"
"20,15,754GS2036,GS,14552,14450,99.30"
"20,16,759GS2026,GS,2000,2000,100.00"
"20,17,772GS2055,GS,160,160,100.00"
"20,18,813GS2045,GS,32,32,100.00"
"20,19,A2ZINFRA,EQ,293058,206398,70.43"
"20,20,AAKASH,EQ,1005626,428509,42.61"
"20,21,AAREYDRUGS,EQ,10440,7691,73.67"
"20,22,AARON,EQ,512,251,49.02"
"20,23,AARTIDRUGS,EQ,60349,37626,62.35"
"20,24,AARTIIND,EQ,814439,233363,28.65"
"20,25,AARTISURF,EQ,5549,3228,58.17"
"20,26,AARVEEDEN,EQ,903,800,88.59"
"20,27,AARVI,EQ,6314,4834,76.56"
"20,28,AAVAS,EQ,50964,23004,45.14"
"20,29,ABAN,EQ,279885,95703,34.19"
"20,30,ABB,EQ,151551,40231,26.55"
"20,31,ABBOTINDIA,EQ,9754,3673,37.66"
"20,32,ABCAPITAL,EQ,2170914,664007,30.59"
"20,33,ABFRL,EQ,1747225,508860,29.12"
"20,34,ABSLAMC,EQ,40417,24603,60.87"
"20,35,ABSLBANETF,EQ,1547,1115,72.07"
"20,36,ABSLNN50ET,EQ,991,697,70.33"
"20,37,ACC,EQ,302507,150488,49.75"
"20,38,ACCELYA,EQ,4377,2862,65.39"
"20,39,ACCURACY,EQ,153930,36506,23.72"
"20,40,ACE,EQ,166837,70940,42.52"
"20,41,ACEINTEG,SM,40500,40500,100.00"
"20,42,ACRYSIL,EQ,99827,60278,60.38"
"20,43,ADANIENT,EQ,6515102,878680,13.49"
"20,44,ADANIGREEN,EQ,1561899,589645,37.75"
"20,45,ADANIPORTS,EQ,6144330,1148004,18.68"
"20,46,ADANIPOWER,EQ,16393298,4929047,30.07"
"20,47,ADANITRANS,EQ,353481,228904,64.76"
"20,48,ADFFOODS,EQ,10908,5427,49.75"
"20,49,ADORWELD,EQ,12043,7732,64.20"
"20,50,ADROITINFO,EQ,43291,43280,99.97"
"20,51,ADSL,EQ,90387,38876,43.01"
"20,52,ADVANIHOTR,EQ,18837,11648,61.84"
"20,53,ADVENZYMES,EQ,34618,19242,55.58"
"20,54,AEGISCHEM,EQ,463249,270011,58.29"
"20,55,AETHER,EQ,416790,150917,36.21"
"20,56,AFFLE,EQ,253766,82779,32.62"
"20,57,AGARIND,EQ,50564,20595,40.73"
"20,58,AGI,EQ,87659,37107,42.33"
"20,59,AGROPHOS,EQ,84286,48067,57.03"
"20,60,AGSTRA,EQ,164266,65557,39.91"
"20,61,AHLADA,EQ,3622,2378,65.65"
"20,62,AHLEAST,EQ,834,660,79.14"
"20,63,AHLUCONT,EQ,19493,10347,53.08"
"20,64,AIAENG,EQ,20175,10307,51.09"
"20,65,AIRAN,EQ,309000,146491,47.41"
"20,66,AIROLAM,EQ,4144,2551,61.56"
"20,67,AIRTELPP,E1,564115,485978,86.15"
"20,68,AJANTPHARM,EQ,48625,36702,75.48"
"20,69,AJMERA,EQ,36458,12973,35.58"
"20,70,AJOONI,EQ,38364,20160,52.55"
"20,71,AKASH,EQ,48943,39379,80.46"
"20,72,AKG,EQ,10983,3219,29.31"
"20,73,AKSHAR,EQ,25662,14491,56.47"
"20,74,AKSHARCHEM,EQ,2982,1556,52.18"
"20,75,AKSHOPTFBR,EQ,241361,177368,73.49"
"20,76,AKZOINDIA,EQ,1587,675,42.53"
"20,77,ALANKIT,EQ,107093,57818,53.99"
"20,78,ALBERTDAVD,EQ,2328,1809,77.71"
"20,79,ALEMBICLTD,EQ,67558,28532,42.23"
"20,80,ALICON,EQ,2644,1209,45.73"
"20,81,ALKEM,EQ,55586,24024,43.22"
"20,82,ALKYLAMINE,EQ,72133,18246,25.29"
"20,83,ALLCARGO,EQ,223054,89694,40.21"
"20,84,ALLSEC,EQ,4063,1826,44.94"
"20,85,ALMONDZ,EQ,26453,19280,72.88"
"20,86,ALPA,EQ,35893,22142,61.69"
"20,87,ALPHAGEO,EQ,12774,6754,52.87"
"20,88,AMARAJABAT,EQ,359966,80980,22.50"
"20,89,AMBER,EQ,101840,27327,26.83"
"20,90,AMBICAAGAR,EQ,11878,10362,87.24"
"20,91,AMBIKCO,EQ,66718,31370,47.02"
"20,92,AMBUJACEM,EQ,6976071,3763126,53.94"
"20,93,AMDIND,EQ,113913,41050,36.04"
"20,94,AMIORG,EQ,64854,25266,38.96"
"20,95,AMJLAND,EQ,23815,12871,54.05"
"20,96,AMRUTANJAN,EQ,11973,7900,65.98"
"20,97,ANANDRATHI,EQ,18951,9440,49.81"
"20,98,ANANTRAJ,EQ,231169,70917,30.68"
"20,99,ANDHRAPAP,EQ,20635,11497,55.72"
"20,100,ANDHRSUGAR,EQ,182729,64235,35.15"
"20,101,ANDREWYU,EQ,67454,58651,86.95"
"20,102,ANGELONE,EQ,700748,193394,27.60"
"20,103,ANIKINDS,EQ,18036,8498,47.12"
"20,104,ANKITMETAL,EQ,587109,290554,49.49"
"20,105,ANMOL,EQ,1871,1235,66.01"
"20,106,ANSALHSG,EQ,179833,70080,38.97"
"20,107,ANUP,EQ,25386,9402,37.04"
"20,108,ANURAS,EQ,151612,98968,65.28"
"20,109,APARINDS,EQ,1377354,146190,10.61"
"20,110,APCL,EQ,5062,2794,55.20"
"20,111,APCOTEXIND,EQ,57222,21654,37.84"
"20,112,APEX,EQ,43092,22058,51.19"
"20,113,APLAPOLLO,EQ,216944,87882,40.51"
"20,114,APLLTD,EQ,40141,12082,30.10"
"20,115,APOLLO,EQ,24737,14278,57.72"
"20,116,APOLLOHOSP,EQ,655865,213020,32.48"
"20,117,APOLLOPIPE,EQ,142677,80066,56.12"
"20,118,APOLLOTYRE,EQ,2177460,465770,21.39"
"20,119,APOLSINHOT,EQ,196,142,72.45"
"20,120,APTECHT,EQ,331399,42570,12.85"
"20,121,APTUS,EQ,461222,296472,64.28"
"20,122,ARCHIDPLY,EQ,26180,14890,56.88"
"20,123,ARENTERP,EQ,3740,2756,73.69"
"20,124,ARIES,EQ,12024,7760,64.54"
"20,125,ARIHANTCAP,EQ,57273,36307,63.39"
"20,126,ARIHANTSUP,EQ,71676,23139,32.28"
"20,127,ARMANFIN,EQ,6983,4982,71.34"
"20,128,AROGRANITE,EQ,5644,3903,69.15"
"20,129,ARROWGREEN,EQ,6529,4388,67.21"
"20,130,ARSHIYA,EQ,326310,236730,72.55"
"20,131,ARTEMISMED,EQ,67338,45534,67.62"
"20,132,ARTNIRMAN,EQ,1138,1028,90.33"
"20,133,ARVIND,EQ,511543,222734,43.54"
"20,134,ARVINDFASN,EQ,69884,38761,55.46"
"20,135,ARVSMART,EQ,7184,3495,48.65"
"20,136,ASAHIINDIA,EQ,120981,26927,22.26"
"20,137,ASAHISONG,EQ,48134,20211,41.99"
"20,138,ASALCBR,EQ,27497,17249,62.73"
"20,139,ASHAPURMIN,EQ,74784,38922,52.05"
"20,140,ASHIANA,EQ,47311,24902,52.63"
"20,141,ASHIMASYN,EQ,19277,10898,56.53"
"20,142,ASHOKA,EQ,420553,148019,35.20"
"20,143,ASHOKLEY,EQ,13901625,1838871,13.23"
"20,144,ASIANENE,EQ,93085,33115,35.58"
"20,145,ASIANHOTNR,EQ,3894,3221,82.72"
"20,146,ASIANPAINT,EQ,2296040,1040611,45.32"
"20,147,ASIANTILES,EQ,1670494,732637,43.86"
"20,148,ASPINWALL,EQ,9616,5933,61.70"
"20,149,ASTEC,EQ,7671,3869,50.44"
"20,150,ASTERDM,EQ,197449,43539,22.05"
"20,151,ASTRAL,EQ,299912,149381,49.81"
"20,152,ASTRAMICRO,EQ,170266,111362,65.40"
"20,153,ASTRAZEN,EQ,3746,2170,57.93"
"20,154,ASTRON,EQ,14977,6019,40.19"
"20,155,ATALREAL,SM,46400,35200,75.86"
"20,156,ATFL,EQ,4006,2257,56.34"
"20,157,ATGL,EQ,268064,140476,52.40"
"20,158,ATLANTA,EQ,48357,22244,46.00"
"20,159,ATUL,EQ,31983,18005,56.30"
"20,160,ATULAUTO,EQ,30234,14659,48.49"
"20,161,AUBANK,EQ,3072334,1513612,49.27"
"20,162,AURDIS,SM,8000,8000,100.00"
"20,163,AURIONPRO,EQ,29494,15268,51.77"
"20,164,AUROPHARMA,EQ,4331977,1456456,33.62"
"20,165,AURUMPP,X1,78539,77020,98.07"
"20,166,AUSOMENT,EQ,2732,1923,70.39"
"20,167,AUTOAXLES,EQ,15708,5441,34.64"
"20,168,AUTOBEES,EQ,28450,20189,70.96"
"20,169,AVADHSUGAR,EQ,77511,13135,16.95"
"20,170,AVANTIFEED,EQ,72800,29288,40.23"
"20,171,AVTNPL,EQ,46569,25696,55.18"
"20,172,AWHCL,EQ,70289,29625,42.15"
"20,173,AXISBANK,EQ,5391833,2315832,42.95"
"20,174,AXISBNKETF,EQ,1118,575,51.43"
"20,175,AXISBPSETF,EQ,9156,4460,48.71"
"20,176,AXISCADES,EQ,32994,23465,71.12"
"20,177,AXISCETF,EQ,280,135,48.21"
"20,178,AXISGOLD,EQ,153913,111742,72.60"
"20,179,AXISHCETF,EQ,628,460,73.25"
"20,180,AXISNIFTY,EQ,6641,6109,91.99"
"20,181,AXISTECETF,EQ,1106,721,65.19"
"20,182,AYMSYNTEX,EQ,15583,10098,64.80"
"20,183,BAJAJ-AUTO,EQ,1733394,396185,22.86"
"20,184,BAJAJCON,EQ,438756,238341,54.32"
"20,185,BAJAJELEC,EQ,78560,40853,52.00"
"20,186,BAJAJFINSV,EQ,366948,84431,23.01"
"20,187,BAJAJHCARE,EQ,21610,5522,25.55"
"20,188,BAJAJHIND,EQ,4931369,1894712,38.42"
"20,189,BAJAJHLDNG,EQ,210550,193555,91.93"
"20,190,BAJFINANCE,EQ,1884541,632395,33.56"
"20,191,BALAJITELE,EQ,106849,83156,77.83"
"20,192,BALAMINES,EQ,48342,14524,30.04"
"20,193,BALAXI,EQ,12129,5574,45.96"
"20,194,BALKRISHNA,EQ,1856,1319,71.07"
"20,195,BALKRISIND,EQ,341946,197397,57.73"
"20,196,BALMLAWRIE,EQ,111370,55018,49.40"
"20,197,BALPHARMA,EQ,4225,2525,59.76"
"20,198,BALRAMCHIN,EQ,4975410,398054,8.00"
"20,199,BANARBEADS,EQ,4401,2966,67.39"
"20,200,BANARISUG,EQ,269,163,60.59"
"20,201,BANCOINDIA,EQ,74810,38823,51.90"
"20,202,BANDHANBNK,EQ,3906778,1011532,25.89"
"20,203,BANG,EQ,21565,15419,71.50"
"20,204,BANKA,EQ,9925,7624,76.82"
"20,205,BANKBARODA,EQ,18606407,4384441,23.56"
"20,206,BANKBEES,EQ,620757,419635,67.60"
"20,207,BANKINDIA,EQ,1742941,662457,38.01"
"20,208,BANSWRAS,EQ,4973,1968,39.57"
"20,209,BARBEQUE,EQ,46081,7576,16.44"
"20,210,BASF,EQ,18926,7137,37.71"
"20,211,BASML,EQ,35388,19896,56.22"
"20,212,BATAINDIA,EQ,289872,124726,43.03"
"20,213,BAYERCROP,EQ,5665,2085,36.80"
"20,214,BBETF0432,EQ,16253,15697,96.58"
"20,215,BBL,EQ,5616,2849,50.73"
"20,216,BBOX,EQ,129260,40396,31.25"
"20,217,BBTC,EQ,26299,8891,33.81"
"20,218,BBTCL,SM,8000,5000,62.50"
"20,219,BCG,EQ,4331721,2076156,47.93"
"20,220,BCP,EQ,335306,158951,47.40"
"20,221,BDL,EQ,1131457,176914,15.64"
"20,222,BEARDSELL,EQ,384682,177374,46.11"
"20,223,BECTORFOOD,EQ,122764,48705,39.67"
"20,224,BEDMUTHA,EQ,7312,5042,68.96"
"20,225,BEL,EQ,3900748,1201959,30.81"
"20,226,BEML,EQ,99821,23042,23.08"
"20,227,BEPL,EQ,144767,60928,42.09"
"20,228,BERGEPAINT,EQ,583440,138847,23.80"
"20,229,BESTAGRO,EQ,28868,12853,44.52"
"20,230,BETA,SM,4000,3600,90.00"
"20,231,BEWLTD,SM,1000,1000,100.00"
"20,232,BFINVEST,EQ,3368,1784,52.97"
"20,233,BFUTILITIE,EQ,66916,32710,48.88"
"20,234,BGRENERGY,EQ,40518,24542,60.57"
"20,235,BHAGCHEM,EQ,1676,1556,92.84"
"20,236,BHAGERIA,EQ,6527,2997,45.92"
"20,237,BHAGYANGR,EQ,9052,5074,56.05"
"20,238,BHAGYAPROP,EQ,29972,29160,97.29"
"20,239,BHANDARI,EQ,420037,246757,58.75"
"20,240,BHARATFORG,EQ,1712813,941899,54.99"
"20,241,BHARATGEAR,EQ,15300,9560,62.48"
"20,242,BHARATRAS,EQ,1565,676,43.19"
"20,243,BHARATWIRE,EQ,84499,68726,81.33"
"20,244,BHARTIARTL,EQ,8878530,4763834,53.66"
"20,245,BHEL,EQ,14122032,1763432,12.49"
"20,246,BIL,EQ,4019,1853,46.11"
"20,247,BINDALAGRO,EQ,116351,68175,58.59"
"20,248,BIOCON,EQ,1117224,361515,32.36"
"20,249,BIOFILCHEM,EQ,7703,6122,79.48"
"20,250,BIRET,RR,69551,62787,90.27"
"20,251,BIRLACABLE,EQ,62278,23694,38.05"
"20,252,BIRLACORPN,EQ,77560,38474,49.61"
"20,253,BIRLAMONEY,EQ,17211,11233,65.27"
"20,254,BLBLIMITED,EQ,21526,15191,70.57"
"20,255,BLISSGVS,EQ,69824,34270,49.08"
"20,256,BLKASHYAP,EQ,53406,30736,57.55"
"20,257,BLS,EQ,4760325,966385,20.30"
"20,258,BLUEDART,EQ,19329,12425,64.28"
"20,259,BLUESTARCO,EQ,130772,110134,84.22"
"20,260,BODALCHEM,EQ,145602,69446,47.70"
"20,261,BOMDYEING,EQ,2918470,590492,20.23"
"20,262,BOROLTD,EQ,89461,53354,59.64"
"20,263,BORORENEW,EQ,306566,100675,32.84"
"20,264,BOSCHLTD,EQ,8777,1933,22.02"
"20,265,BPCL,EQ,5049196,2205458,43.68"
"20,266,BPL,EQ,78618,48993,62.32"
"20,267,BRIGADE,EQ,220913,93280,42.22"
"20,268,BRIGHT,SM,15000,12000,80.00"
"20,269,BRITANNIA,EQ,224645,92413,41.14"
"20,270,BRITANNIA,N2,2557,1630,63.75"
"20,271,BRITANNIA,N3,10598,9871,93.14"
"20,272,BRNL,EQ,47564,35089,73.77"
"20,273,BROOKS,EQ,51188,23759,46.42"
"20,274,BSE,EQ,917164,301189,32.84"
"20,275,BSL,EQ,14251,10391,72.91"
"20,276,BSLGOLDETF,EQ,40472,22613,55.87"
"20,277,BSLNIFTY,EQ,10804,8156,75.49"
"20,278,BSLSENETFG,EQ,1772,1392,78.56"
"20,279,BSOFT,EQ,2067925,445625,21.55"
"20,280,BURNPUR,EQ,155787,112357,72.12"
"20,281,BUTTERFLY,EQ,23787,19472,81.86"
"20,282,CADSYS,SM,2000,2000,100.00"
"20,283,CALSOFT,EQ,43189,20564,47.61"
"20,284,CAMLINFINE,EQ,125854,47237,37.53"
"20,285,CAMPUS,EQ,343917,121710,35.39"
"20,286,CAMS,EQ,176722,51201,28.97"
"20,287,CANBK,EQ,6872220,1353755,19.70"
"20,288,CANFINHOME,EQ,304810,97241,31.90"
"20,289,CANTABIL,EQ,14835,3034,20.45"
"20,290,CAPACITE,EQ,123960,64191,51.78"
"20,291,CAPLIPOINT,EQ,42510,20164,47.43"
"20,292,CAPTRUST,EQ,70756,18343,25.92"
"20,293,CARBORUNIV,EQ,50213,14485,28.85"
"20,294,CAREERP,EQ,5544,2817,50.81"
"20,295,CARERATING,EQ,23824,9975,41.87"
"20,296,CARTRADE,EQ,204448,60722,29.70"
"20,297,CASTROLIND,EQ,630658,341045,54.08"
"20,298,CCHHL,EQ,41046,23359,56.91"
"20,299,CCL,EQ,100719,44132,43.82"
"20,300,CDSL,EQ,543713,166139,30.56"
"20,301,CEATLTD,EQ,41958,19187,45.73"
"20,302,CEBBCO,EQ,471949,176632,37.43"
"20,303,CELEBRITY,EQ,35946,27942,77.73"
"20,304,CENTENKA,EQ,31453,14934,47.48"
"20,305,CENTEXT,EQ,109956,64689,58.83"
"20,306,CENTRALBK,EQ,2089487,1032759,49.43"
"20,307,CENTRUM,EQ,134645,85362,63.40"
"20,308,CENTUM,EQ,2343,1446,61.72"
"20,309,CENTURYPLY,EQ,245073,101983,41.61"
"20,310,CENTURYTEX,EQ,106858,37614,35.20"
"20,311,CERA,EQ,5079,2656,52.29"
"20,312,CEREBRAINT,EQ,473344,83923,17.73"
"20,313,CESC,EQ,727398,400760,55.10"
"20,314,CGCL,EQ,209674,133188,63.52"
"20,315,CGPOWER,EQ,536091,276649,51.60"
"20,316,CHALET,EQ,60237,17578,29.18"
"20,317,CHAMBLFERT,EQ,1253989,417036,33.26"
"20,318,CHEMBOND,EQ,8554,5766,67.41"
"20,319,CHEMCON,EQ,56266,27005,48.00"
"20,320,CHEMPLASTS,EQ,173406,88532,51.05"
"20,321,CHENNPETRO,EQ,5046840,913446,18.10"
"20,322,CHOICEIN,EQ,27528,3052,11.09"
"20,323,CHOLAFIN,EQ,3085086,1127496,36.55"
"20,324,CHOLAHLDNG,EQ,26611,11108,41.74"
"20,325,CIGNITITEC,EQ,67215,48719,72.48"
"20,326,CINEVISTA,EQ,13485,10328,76.59"
"20,327,CIPLA,EQ,1570434,743173,47.32"
"20,328,CLEAN,EQ,38413,12322,32.08"
"20,329,CLEDUCATE,EQ,45054,19969,44.32"
"20,330,CLNINDIA,EQ,8800,5228,59.41"
"20,331,CLSEL,EQ,20609,12314,59.75"
"20,332,CMICABLES,EQ,309250,106839,34.55"
"20,333,CMMIPL,ST,3000,3000,100.00"
"20,334,CMSINFO,EQ,144186,83787,58.11"
"20,335,COALINDIA,EQ,6727598,1851774,27.53"
"20,336,COASTCORP,EQ,9730,5430,55.81"
"20,337,COCHINSHIP,EQ,236524,170151,71.94"
