Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,29062022,700177457,0002072"
"Trade Date <29-JUN-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,96693,47697,49.33"
"20,2,21STCENMGM,EQ,5265,4923,93.50"
"20,3,3IINFOLTD,EQ,503349,258480,51.35"
"20,4,3MINDIA,EQ,12570,4229,33.64"
"20,5,3PLAND,EQ,566,453,80.04"
"20,6,563GS2026,GS,1000,1000,100.00"
"20,7,5PAISA,EQ,4401,2699,61.33"
"20,8,63MOONS,EQ,22845,10086,44.15"
"20,9,667GS2035,GS,2,2,100.00"
"20,10,667GS2050,GS,645,621,96.28"
"20,11,676GS2061,GS,500,500,100.00"
"20,12,695GS2061,GS,2184,2184,100.00"
"20,13,699GS2051,GS,4475,4473,99.96"
"20,14,754GS2036,GS,1720,1720,100.00"
"20,15,883GS2023,GS,1,1,100.00"
"20,16,A2ZINFRA,EQ,193892,158008,81.49"
"20,17,AAKASH,EQ,437403,191001,43.67"
"20,18,AAREYDRUGS,EQ,13878,7568,54.53"
"20,19,AARON,EQ,1914,793,41.43"
"20,20,AARTIDRUGS,EQ,49781,16159,32.46"
"20,21,AARTIIND,EQ,692892,388069,56.01"
"20,22,AARTISURF,EQ,13425,9507,70.82"
"20,23,AARVEEDEN,EQ,11649,7516,64.52"
"20,24,AARVI,EQ,3645,1780,48.83"
"20,25,AAVAS,EQ,299949,107206,35.74"
"20,26,ABAN,EQ,200679,67684,33.73"
"20,27,ABB,EQ,248063,138445,55.81"
"20,28,ABBOTINDIA,EQ,42662,13587,31.85"
"20,29,ABCAPITAL,EQ,2884785,761101,26.38"
"20,30,ABFRL,EQ,1699010,907801,53.43"
"20,31,ABSLAMC,EQ,40716,23665,58.12"
"20,32,ABSLBANETF,EQ,584,497,85.10"
"20,33,ABSLNN50ET,EQ,1889,1880,99.52"
"20,34,ACC,EQ,548808,297103,54.14"
"20,35,ACCELYA,EQ,3536,1675,47.37"
"20,36,ACCURACY,EQ,64083,15172,23.68"
"20,37,ACE,EQ,66299,30986,46.74"
"20,38,ACEINTEG,SM,36000,31500,87.50"
"20,39,ACRYSIL,EQ,1030129,145150,14.09"
"20,40,ADANIENT,EQ,1692493,425486,25.14"
"20,41,ADANIGREEN,EQ,1235652,409457,33.14"
"20,42,ADANIPORTS,EQ,3332554,905045,27.16"
"20,43,ADANIPOWER,EQ,5972377,2359622,39.51"
"20,44,ADANITRANS,EQ,1042073,287648,27.60"
