SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1389,1398,1352.8,1393.45,1387,1382.75,1669,20428,28288582,,INE117A01022,03-May-21,,
500003,AEGIS LOGIS ,A ,Q,310,316.5,303.35,313,313,304.1,856,17808,5511359,,INE208C01025,03-May-21,,
500008,AMAR RAJA BA,A ,Q,790.7,790.7,759.05,782.45,782.45,810.7,3758,85711,66480635,,INE885A01032,03-May-21,,
500009,A.SARABHAI  ,X ,Q,27.75,27.75,25.5,26.6,26.6,26.75,537,196273,5209399,,INE432A01017,03-May-21,,
500010,HDFC        ,A ,Q,2369.8,2432.15,2365.2,2419,2419,2420.15,12410,140080,336260733,,INE001A01036,03-May-21,,
500012,ANDHRA PETRO,X ,Q,62.6,65.85,62.6,65.4,65.45,64.15,786,249405,16175035,,INE714B01016,03-May-21,,
500013,ANSAL INFRAS,B ,Q,6,6.01,5.8,5.89,5.89,5.96,26,11056,65127,,INE436A01026,03-May-21,,
500014,UTIQUE      ,X ,Q,2.69,2.69,2.56,2.56,2.56,2.69,12,2869,7354,,INE096A01010,03-May-21,,
500016,ARUNAHTEL   ,XT,Q,6.87,6.87,6.87,6.87,6.87,6.62,3,355,2438,,INE957C01019,03-May-21,,
500020,BOM DYEING  ,A ,Q,65.4,67.85,65.1,67.35,67.35,66.2,1155,215771,14445875,,INE032A01023,03-May-21,,
500023,ASIANHOTNR  ,B ,Q,65.6,67.35,64,65.6,65.3,67.75,39,1757,114094,,INE363A01022,03-May-21,,
500027,ATUL LTD.   ,A ,Q,8100,8226.95,7980.25,8146.85,8109,8087.85,442,1150,9370478,,INE100A01010,03-May-21,,
500028,ATV PROJECTS,XT,Q,4.47,4.5,4.25,4.26,4.49,4.47,23,6479,28124,,INE447A01015,03-May-21,,
500029,AUTOLITE(I) ,Z ,Q,23.8,23.8,23.8,23.8,23.8,25.05,4,141,3355,,INE448A01013,03-May-21,,
500031,BAJAJ ELECT.,A ,Q,1153,1199,1125.7,1189.1,1186.95,1148.35,606,5738,6743991,,INE193E01025,03-May-21,,
500032,BAJAJHIND   ,A ,Q,7.18,8.72,7.1,8.72,8.72,7.27,6925,9237092,76775661,,INE306A01021,03-May-21,,
500033,FORCE MOTR  ,A ,Q,1117,1141.35,1108.2,1119.2,1118,1114.9,592,4263,4780940,,INE451A01017,03-May-21,,
500034,BAJFINANCE  ,A ,Q,5325,5598.5,5291.9,5552.95,5552.95,5453.8,22790,214026,1167185684,,INE296A01024,03-May-21,,
500038,BALRAM.CHINI,A ,Q,279.15,330,276.95,323.8,323.8,278.35,10749,765899,235003356,,INE119A01028,03-May-21,,
500039,BANCO PROD. ,B ,Q,155,158.55,149,155.15,154.95,155.65,487,15693,2432373,,INE213C01025,03-May-21,,
500040,CENTURY TEXT,A ,Q,481.1,494.9,476,485.9,485.9,481.1,2220,122416,58887516,,INE055A01016,03-May-21,,
500041,BANNARI AMAN,A ,Q,1834.95,2026.7,1704.95,1941.45,1930,1752.5,672,3063,5911987,,INE459A01010,03-May-21,,
500042,BASF INDIA  ,A ,Q,2230.05,2340,2190.65,2282.4,2285,2230,1421,10359,23644942,,INE373A01013,03-May-21,,
500043,BATA INDIA  ,A ,Q,1379,1379,1340.75,1347.8,1347.8,1367.3,1104,17482,23594197,,INE176A01028,03-May-21,,
500048,BEML LTD    ,A ,Q,1168,1178,1142.95,1159.95,1159.95,1166.35,813,11272,13078170,,INE258A01016,03-May-21,,
500049,BHARAT ELECT,A ,Q,130,133.85,128.95,130.2,130.2,131.8,3539,447650,58680411,,INE263A01024,03-May-21,,
500052,BHANSALI ENG,A ,Q,158.75,164.75,155.15,163.3,163.2,158.75,1682,79371,12638755,,INE922A01025,03-May-21,,
500055,TATASTLBSL  ,B ,Q,72.7,86.75,72.25,86.1,86.1,72.3,30840,8275430,681741137,,INE824B01021,03-May-21,,
500058,BIHAR SPONGE,XT,Q,4.48,4.48,4.48,4.48,4.48,4.4,13,10636,47649,,INE819C01011,03-May-21,,
500060,BIRLACABLE  ,B ,Q,58.25,62.2,58.25,61.4,61.25,58.4,392,9125,559471,,INE800A01015,03-May-21,,
500067,BLUE STAR   ,A ,Q,845,845,829.2,836,838.75,847.25,677,4790,4002926,,INE472A01039,03-May-21,,
500068,DISA INDIA  ,X ,Q,4483,4650,4425.1,4642,4650,4482.3,45,176,805149,,INE131C01011,03-May-21,,
500069,BNK CAPITAL ,XT,Q,187.6,189.4,187.6,187.75,187.6,188.35,37,7685,1445082,,INE418C01012,03-May-21,,
500074,BPL LTD.    ,B ,Q,32.6,34,32.5,32.5,32.5,34.2,644,66974,2214910,,INE110A01019,03-May-21,,
500078,OAL         ,B ,Q,891.85,910.2,879.6,903.25,903.25,884.1,248,3102,2787099,,INE959C01023,03-May-21,,
500083,CENTURY EXT ,B ,Q,5,6.12,5,6.11,6.11,5.1,435,431597,2564127,,INE281A01026,03-May-21,,
500084,CESC LTD.   ,A ,Q,594.6,635,594.6,629.7,629.7,608,4284,84801,53209597,,INE486A01013,03-May-21,,
500085,CHAMBAL FERT,A ,Q,212,219.15,212,218.55,218.55,217.9,801,27544,6010590,,INE085A01013,03-May-21,,
500086,EXIDE IND.  ,A ,Q,177.9,184.7,177.9,181.7,181.7,177.9,3711,397044,72394812,,INE302A01020,03-May-21,,
