Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,01122020,1226142881,0001918"
"Trade Date <01-DEC-2020>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,116GS2020,GS,2,2,100.00"
"20,2,20MICRONS,EQ,103833,61350,59.09"
"20,3,21STCENMGM,EQ,2954,2223,75.25"
"20,4,3IINFOTECH,EQ,4156135,2960716,71.24"
"20,5,3MINDIA,EQ,10241,3066,29.94"
"20,6,3PLAND,EQ,14085,14070,99.89"
"20,7,5PAISA,EQ,4868,3931,80.75"
"20,8,63MOONS,EQ,474925,299290,63.02"
"20,9,68GS2060,GS,200,200,100.00"
"20,10,716GS2050,GS,10,10,100.00"
"20,11,772GS2049,GS,1,1,100.00"
"20,12,772GS2055,GS,43030,43030,100.00"
"20,13,813GS2045,GS,20,20,100.00"
"20,14,A2ZINFRA,EQ,579701,392983,67.79"
"20,15,AAATECH,SM,3000,3000,100.00"
"20,16,AAKASH,EQ,135729,55083,40.58"
"20,17,AARON,EQ,7297,7296,99.99"
"20,18,AARTIDRUGS,EQ,396001,144288,36.44"
"20,19,AARTIIND,EQ,270398,158948,58.78"
"20,20,AARTISURF,EQ,33915,22674,66.86"
"20,21,AARVEEDEN,EQ,18543,13806,74.45"
"20,22,AARVI,EQ,1663,1629,97.96"
"20,23,AAVAS,EQ,242059,187897,77.62"
"20,24,ABAN,EQ,183727,124441,67.73"
"20,25,ABB,EQ,280795,111233,39.61"
"20,26,ABBOTINDIA,EQ,11889,7963,66.98"
"20,27,ABCAPITAL,EQ,7432377,2709969,36.46"
"20,28,ABFRL,EQ,2984535,1807062,60.55"
"20,29,ABFRLPP,E1,121518,93939,77.30"
"20,30,ABSLBANETF,EQ,897,858,95.65"
"20,31,ABSLNN50ET,EQ,324,318,98.15"
"20,32,ABSLRIF6RG,MF,2500,2500,100.00"
"20,33,ACC,EQ,3242401,619530,19.11"
"20,34,ACCELYA,EQ,3284,2323,70.74"
