Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,23022023,778964780,0002163"
"Trade Date <23-FEB-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D090323,TB,100,100,100.00"
"20,2,20MICRONS,EQ,59288,30838,52.01"
"20,3,21STCENMGM,EQ,3617,3393,93.81"
"20,4,360ONE,EQ,70015,49172,70.23"
"20,5,364D231123,TB,100,100,100.00"
"20,6,3IINFOLTD,EQ,413577,265368,64.16"
"20,7,3MINDIA,EQ,88819,85328,96.07"
"20,8,3PLAND,EQ,4952,3938,79.52"
"20,9,574GS2026,GS,100,100,100.00"
"20,10,585GS2030,GS,1100,1100,100.00"
"20,11,5PAISA,EQ,6559,3753,57.22"
"20,12,63MOONS,EQ,532826,68592,12.87"
"20,13,667GS2050,GS,6,6,100.00"
"20,14,669GS2024,GS,10,10,100.00"
"20,15,676GS2061,GS,3,3,100.00"
"20,16,689GS2025,GS,25000,25000,100.00"
"20,17,699GS2051,GS,1697,1697,100.00"
"20,18,710GS2029,GS,100,100,100.00"
"20,19,716GS2050,GS,3,1,33.33"
"20,20,726GS2032,GS,14187,14187,100.00"
"20,21,726GS2033,GS,50,50,100.00"
"20,22,727GS2026,GS,1000,1000,100.00"
"20,23,736GS2052,GS,1509,1509,100.00"
"20,24,738GS2027,GS,35301,35301,100.00"
"20,25,741GS2036,GS,8296,8296,100.00"
"20,26,74GS2062,GS,17488,17488,100.00"
"20,27,754GS2036,GS,83043,83043,100.00"
"20,28,759GS2026,GS,300,300,100.00"
"20,29,768GS2023,GS,5000,5000,100.00"
"20,30,813GS2045,GS,550,550,100.00"
"20,31,824GS2027,GS,202,202,100.00"
"20,32,91D300323,TB,100,100,100.00"
"20,33,92GS2030,GS,55,55,100.00"
"20,34,A2ZINFRA,EQ,77292,50924,65.89"
"20,35,AAATECH,EQ,3765,2757,73.23"
"20,36,AAKASH,EQ,482359,291685,60.47"
"20,37,AAREYDRUGS,EQ,25007,15913,63.63"
"20,38,AARON,EQ,201880,50029,24.78"
"20,39,AARTIDRUGS,EQ,89234,35821,40.14"
"20,40,AARTIIND,EQ,408283,124345,30.46"
"20,41,AARTIPHARM,EQ,229805,129533,56.37"
"20,42,AARTIPP,E1,11,10,90.91"
"20,43,AARTISURF,EQ,4588,2273,49.54"
"20,44,AARTISURF,P1,589,539,91.51"
"20,45,AARVEEDEN,EQ,7385,5714,77.37"
"20,46,AARVI,EQ,10748,7866,73.19"
"20,47,AAVAS,EQ,82425,53808,65.28"
"20,48,ABAN,EQ,73434,43028,58.59"
"20,49,ABB,EQ,155736,69237,44.46"
"20,50,ABBOTINDIA,EQ,13048,6155,47.17"
"20,51,ABCAPITAL,EQ,2327798,878761,37.75"
"20,52,ABFRL,EQ,3990553,1757518,44.04"
"20,53,ABSLAMC,EQ,44997,31361,69.70"
"20,54,ABSLBANETF,EQ,11561,8084,69.92"
"20,55,ABSLNN50ET,EQ,27824,6141,22.07"
"20,56,ACC,EQ,708163,172217,24.32"
"20,57,ACCELYA,EQ,21901,9581,43.75"
"20,58,ACCURACY,EQ,106049,82283,77.59"
"20,59,ACE,EQ,330831,100318,30.32"
"20,60,ACEINTEG,EQ,26395,13069,49.51"
"20,61,ACI,EQ,201969,113586,56.24"
"20,62,ADANIENT,EQ,8907540,986013,11.07"
"20,63,ADANIGREEN,EQ,223957,223890,99.97"
"20,64,ADANIPORTS,EQ,10711597,1970107,18.39"
"20,65,ADANIPOWER,EQ,22738196,5286365,23.25"
"20,66,ADANITRANS,EQ,46327,46327,100.00"
"20,67,ADFFOODS,EQ,15902,9283,58.38"
"20,68,ADORWELD,EQ,19106,10802,56.54"
"20,69,ADROITINFO,EQ,20828,17120,82.20"
"20,70,ADSL,EQ,128360,73204,57.03"
"20,71,ADVANIHOTR,EQ,34682,25316,72.99"
"20,72,ADVENZYMES,EQ,161492,83626,51.78"
"20,73,AEGISCHEM,EQ,452569,318702,70.42"
"20,74,AETHER,EQ,14187,4010,28.27"
"20,75,AFFLE,EQ,142004,93844,66.09"
"20,76,AGARIND,EQ,12594,6701,53.21"
"20,77,AGARWALFT,ST,1158000,1089000,94.04"
"20,78,AGI,EQ,549345,132413,24.10"
"20,79,AGNI,SM,20000,10000,50.00"
"20,80,AGRITECH,EQ,38703,16197,41.85"
"20,81,AGROPHOS,EQ,38471,18060,46.94"
"20,82,AGSTRA,EQ,123960,72500,58.49"
"20,83,AHL,EQ,13104,6748,51.50"
"20,84,AHLADA,EQ,500,468,93.60"
"20,85,AHLEAST,EQ,4412,3527,79.94"
"20,86,AHLUCONT,EQ,11227,4749,42.30"
"20,87,AIAENG,EQ,49139,24680,50.22"
"20,88,AIRAN,EQ,80410,45283,56.32"
"20,89,AIROLAM,EQ,4795,3873,80.77"
"20,90,AIRTELPP,E1,132884,86742,65.28"
"20,91,AJANTPHARM,EQ,68102,41318,60.67"
"20,92,AJMERA,EQ,60025,33016,55.00"
"20,93,AJOONI,EQ,315930,216577,68.55"
"20,94,AKASH,EQ,16296,7021,43.08"
"20,95,AKG,EQ,205651,103991,50.57"
"20,96,AKSHARCHEM,EQ,17985,2316,12.88"
"20,97,AKSHOPTFBR,EQ,190296,137735,72.38"
"20,98,AKZOINDIA,EQ,13008,7755,59.62"
"20,99,ALANKIT,EQ,207418,141477,68.21"
"20,100,ALBERTDAVD,EQ,1221,803,65.77"
"20,101,ALEMBICLTD,EQ,62268,31177,50.07"
"20,102,ALICON,EQ,5642,3662,64.91"
"20,103,ALKEM,EQ,108550,79531,73.27"
"20,104,ALKYLAMINE,EQ,16309,8396,51.48"
"20,105,ALLCARGO,EQ,757729,245493,32.40"
"20,106,ALLETEC,SM,24000,24000,100.00"
"20,107,ALLSEC,EQ,2365,1706,72.14"
"20,108,ALMONDZ,EQ,11213,4914,43.82"
"20,109,ALPA,EQ,35173,18973,53.94"
"20,110,ALPHAGEO,EQ,39969,20958,52.44"
"20,111,ALPSINDUS,EQ,14414,14414,100.00"
"20,112,AMARAJABAT,EQ,361256,87231,24.15"
"20,113,AMBER,EQ,42270,18692,44.22"
"20,114,AMBICAAGAR,EQ,25777,21618,83.87"
"20,115,AMBIKCO,EQ,4842,2912,60.14"
"20,116,AMBUJACEM,EQ,10669135,2478261,23.23"
"20,117,AMDIND,EQ,36647,31310,85.44"
"20,118,AMIORG,EQ,20069,11464,57.12"
"20,119,AMJLAND,EQ,13699,6144,44.85"
"20,120,AMRUTANJAN,EQ,18017,10031,55.68"
"20,121,ANANDRATHI,EQ,25882,12015,46.42"
"20,122,ANANTRAJ,EQ,696208,195881,28.14"
"20,123,ANDHRAPAP,EQ,30493,19909,65.29"
"20,124,ANDHRSUGAR,EQ,53699,32205,59.97"
"20,125,ANDREWYU,EQ,89437,59603,66.64"
"20,126,ANGELONE,EQ,243116,100977,41.53"
"20,127,ANIKINDS,EQ,50784,25782,50.77"
"20,128,ANKITMETAL,EQ,76123,45405,59.65"
"20,129,ANLON,SM,37200,33600,90.32"
"20,130,ANMOL,EQ,122451,119641,97.71"
"20,131,ANNAPURNA,SM,15000,14000,93.33"
"20,132,ANTGRAPHIC,EQ,655837,318442,48.56"
"20,133,ANUP,EQ,18198,5414,29.75"
"20,134,ANURAS,EQ,199726,119018,59.59"
"20,135,APARINDS,EQ,98781,43106,43.64"
"20,136,APCL,EQ,10701,7866,73.51"
"20,137,APCOTEXIND,EQ,28896,20660,71.50"
"20,138,APEX,EQ,32294,17213,53.30"
"20,139,APLAPOLLO,EQ,506051,288773,57.06"
"20,140,APLLTD,EQ,60994,37364,61.26"
"20,141,APOLLO,EQ,51347,32490,63.28"
"20,142,APOLLOHOSP,EQ,443522,118497,26.72"
"20,143,APOLLOPIPE,EQ,25457,13557,53.25"
"20,144,APOLLOTYRE,EQ,2167454,950790,43.87"
"20,145,APOLSINHOT,EQ,4375,4102,93.76"
"20,146,APTECHT,EQ,184658,84862,45.96"
