SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1427.55,1431,1418,1427.1,1429.45,1427.6,518,7302,10399323,,INE117A01022,01-Aug-17,,
500003,AEGIS LOGIS ,A ,Q,190,190,186.8,187.8,187.8,188.65,355,99763,18892871,,INE208C01025,01-Aug-17,,
500008,AMAR RAJA BA,A ,Q,835,850.45,833.4,848.6,847.1,834.5,596,11687,9848733,,INE885A01032,01-Aug-17,,
500009,A.SARABHAI  ,XD,Q,8.53,8.57,8.45,8.54,8.54,8.58,60,35872,305653,,INE432A01017,01-Aug-17,,
500010,HDFC        ,A ,Q,1799,1799,1754.1,1774.4,1774.4,1786.15,2118,71734,126778340,,INE001A01036,01-Aug-17,,
500012,ANDHRA PETRO,XC,Q,27.25,27.25,26.15,26.3,26.45,26.8,82,35991,959476,,INE714B01016,01-Aug-17,,
500013,ANSAL INFRAS,B ,Q,27.05,27.3,26.7,26.85,26.7,26.85,116,28831,777626,,INE436A01026,01-Aug-17,,
500014,APPLE FINANC,XT,Q,3.75,3.75,3.42,3.51,3.74,3.59,46,21539,75249,,INE096A01010,01-Aug-17,,
500020,BOM DYEING  ,A ,Q,84,84.05,82.15,82.95,82.95,83.5,860,191864,15929622,,INE032A01023,01-Aug-17,,
500023,ASIANHOTNR  ,B ,Q,134.9,135.75,134.9,135.75,135.75,131.4,2,2,270,,INE363A01022,01-Aug-17,,
500024,ASSAMCO     ,B ,Q,7.16,7.32,6.9,6.91,6.91,6.99,456,299163,2125668,,INE442A01024,01-Aug-17,,
500027,ATUL LTD.   ,A ,Q,2181.15,2215.1,2171,2182.05,2182.05,2204.45,378,2017,4424474,,INE100A01010,01-Aug-17,,
500028,ATV PROJECTS,XT,Q,7.25,7.99,7.25,7.45,7.45,7.62,32,34087,264090,,INE447A01015,01-Aug-17,,
500029,AUTOLITE(I) ,B ,Q,60.7,61.6,60.15,60.8,60.8,61.3,22,1672,101305,,INE448A01013,01-Aug-17,,
500030,AUTORID.FIN ,T ,Q,0.55,0.55,0.55,0.55,0.55,0.57,3,13700,7535,,INE450A01019,01-Aug-17,,
500031,BAJAJ ELECT.,A ,Q,330.4,330.4,321.25,322.5,322.5,328.25,455,16429,5344021,,INE193E01025,01-Aug-17,,
500032,BAJAJHIND   ,B ,Q,16.15,16.2,15.65,15.75,15.75,15.91,1531,1286193,20377098,,INE306A01021,01-Aug-17,,
500033,FORCE MOTR  ,B ,Q,4036,4079,3920,3937.7,3937.7,4032.05,5067,39782,158605041,,INE451A01017,01-Aug-17,,
