SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3228.1,3233.3,3074.85,3133.45,3133.45,3238.1,3177,13385,42157457,,INE117A01022,20-Oct-22,,
500003,AEGIS LOGIS ,A ,Q,301,308.3,296.95,301.75,301.75,299.95,7423,411824,124665711,,INE208C01025,20-Oct-22,,
500008,AMAR RAJA BA,A ,Q,483.8,492,483.8,488.65,488.65,485.25,1637,22001,10756018,,INE885A01032,20-Oct-22,,
500009,A.SARABHAI  ,X ,Q,29.3,29.65,29,29.2,29.15,29.4,216,45197,1319610,,INE432A01017,20-Oct-22,,
500010,HDFC        ,A ,Q,2352,2375,2347.25,2366.15,2372.85,2381.35,5895,67868,160238058,,INE001A01036,20-Oct-22,,
500012,ANDHRA PETRO,B ,Q,88,92.85,88,90.85,90.85,89.6,533,51611,4652519,,INE714B01016,20-Oct-22,,
500013,ANSAL INFRAS,T ,Q,24.1,25.5,24.1,25.5,25.5,24.3,169,195119,4973266,,INE436A01026,20-Oct-22,,
500014,UTIQUE      ,XT,Q,7.8,8,7.56,7.83,7.76,7.92,124,20836,161188,,INE096A01010,20-Oct-22,,
500016,ARUNAHTEL   ,X ,Q,16.25,17.5,16.25,16.6,16.6,16.4,18,3660,60280,,INE957C01019,20-Oct-22,,
500020,BOM DYEING  ,A ,Q,96.9,96.9,95.6,96.4,96.4,96.55,690,71404,6864364,,INE032A01023,20-Oct-22,,
500023,ASIANHOTNR  ,B ,Q,92.15,92.15,92.15,92.15,92.15,91.15,1,20,1843,,INE363A01022,20-Oct-22,,
500027,ATUL LTD.   ,A ,Q,8650,8680.45,8590,8662.5,8660,8650.15,456,693,5981022,,INE100A01010,20-Oct-22,,
500028,ATV PROJECTS,XT,Q,9.55,9.55,9.12,9.21,9.2,9.32,31,9574,88285,,INE447A01015,20-Oct-22,,
500031,BAJAJ ELECT.,A ,Q,1168.75,1182,1152.7,1174.5,1176,1162.3,887,6637,7781409,,INE193E01025,20-Oct-22,,
500032,BAJAJHIND   ,A ,Q,10.5,10.59,10.32,10.43,10.39,10.54,1180,1178111,12294180,,INE306A01021,20-Oct-22,,
500033,FORCE MOTR  ,A ,Q,1325.65,1334.95,1296,1315.2,1317.6,1334.3,1385,19611,25786324,,INE451A01017,20-Oct-22,,
500034,BAJFINANCE  ,A ,Q,7385,7450,7264,7429.25,7429.25,7378.4,3333,21557,158499446,,INE296A01024,20-Oct-22,,
500038,BALRAM.CHINI,A ,Q,339.05,346.55,337.35,340.3,342,341.1,868,20581,7005582,,INE119A01028,20-Oct-22,,
500039,BANCO PROD. ,B ,Q,180,180.55,178.85,179.9,179.6,180,766,17501,3147468,,INE213C01025,20-Oct-22,,
500040,CENTURY TEXT,A ,Q,818.1,859.7,818,851.55,851.55,815.85,944,7558,6323345,,INE055A01016,20-Oct-22,,
500041,BANNARI AMAN,B ,Q,2800.15,2846,2800.1,2835.8,2846,2819,31,81,227793,,INE459A01010,20-Oct-22,,
500042,BASF INDIA  ,A ,Q,2899.6,2899.6,2794.6,2814.15,2812.4,2850.7,462,1376,3882403,,INE373A01013,20-Oct-22,,
500043,BATA INDIA  ,A ,Q,1822.45,1840.65,1800.45,1816.15,1823.95,1838.85,1118,7060,12859802,,INE176A01028,20-Oct-22,,
500048,BEML LTD    ,A ,Q,1598.8,1640,1593.2,1634.2,1634.2,1599.3,1268,7054,11425528,,INE258A01016,20-Oct-22,,
500049,BHARAT ELECT,A ,Q,106.9,109.15,106.55,108,108,105.85,5957,916360,98987428,,INE263A01024,20-Oct-22,,
500052,BHANSALI ENG,A ,Q,108.05,109,107.5,108.3,108.3,108.45,715,21613,2335139,,INE922A01025,20-Oct-22,,
500058,BIHAR SPONGE,XT,Q,8.5,8.63,8.3,8.36,8.52,8.54,46,4779,40139,,INE819C01011,20-Oct-22,,
500060,BIRLACABLE  ,B ,Q,129.3,131.95,129.3,130.1,131,131.35,148,2119,276273,,INE800A01015,20-Oct-22,,
500067,BLUE STAR   ,A ,Q,1216,1220.15,1192.8,1204.9,1193,1218.9,998,5522,6672583,,INE472A01039,20-Oct-22,,
500068,DISA INDIA  ,X ,Q,7720,7745,7551,7677,7677.4,7799.95,52,334,2557341,,INE131C01011,20-Oct-22,,
500069,QUESTCAP    ,X ,Q,221.25,225,210.4,222.2,224.8,225.5,15,1087,239922,,INE418C01012,20-Oct-22,,
500074,BPL LTD.    ,B ,Q,71.55,71.9,69.65,70.1,70.1,72.1,207,11882,838359,,INE110A01019,20-Oct-22,,
500078,OAL         ,B ,Q,463.8,467.35,459.7,465.45,465.45,460.9,208,850,394290,,INE959C01023,20-Oct-22,,
500083,CENTURY EXT ,T ,Q,11.25,11.25,10.58,10.71,11,11.13,203,52232,562512,,INE281A01026,20-Oct-22,,
500084,CESC LTD.   ,A ,Q,78.35,79.75,77.1,77.9,78.2,78.65,1041,93092,7286712,,INE486A01021,20-Oct-22,,
500085,CHAMBAL FERT,A ,Q,324.95,328.9,317.55,327.35,327,322.9,2086,57137,18529361,,INE085A01013,20-Oct-22,,
