Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,29112022,1098244533,0002134"
"Trade Date <29-NOV-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D300323,TB,500,500,100.00"
"20,2,20MICRONS,EQ,76096,35264,46.34"
"20,3,21STCENMGM,EQ,6305,2897,45.95"
"20,4,364D060723,TB,200,200,100.00"
"20,5,364D091123,TB,100,100,100.00"
"20,6,364D161123,TB,400,400,100.00"
"20,7,364D170823,TB,600,600,100.00"
"20,8,364D200723,TB,100,100,100.00"
"20,9,364D210923,TB,500,500,100.00"
"20,10,364D290623,TB,2200,2200,100.00"
"20,11,3IINFOLTD,EQ,446271,274905,61.60"
"20,12,3MINDIA,EQ,1970,894,45.38"
"20,13,3PLAND,EQ,3211,2304,71.75"
"20,14,4THDIM,EQ,202751,194329,95.85"
"20,15,5PAISA,EQ,36909,19616,53.15"
"20,16,63MOONS,EQ,26153,15980,61.10"
"20,17,667GS2050,GS,1736,1736,100.00"
"20,18,669GS2024,GS,1751,1750,99.94"
"20,19,676GS2061,GS,405,405,100.00"
"20,20,695GS2061,GS,8121,8121,100.00"
"20,21,699GS2051,GS,2,1,50.00"
"20,22,710GS2029,GS,10255,10255,100.00"
"20,23,726GS2032,GS,500,500,100.00"
"20,24,736GS2052,GS,190,190,100.00"
"20,25,738GS2027,GS,39718,39714,99.99"
"20,26,74GS2062,GS,23944,23519,98.23"
"20,27,754GS2036,GS,124583,124583,100.00"
"20,28,772GS2055,GS,21,21,100.00"
"20,29,91D160223,TB,400,400,100.00"
"20,30,A2ZINFRA,EQ,133017,90329,67.91"
"20,31,AAATECH,EQ,121617,48121,39.57"
"20,32,AAKASH,EQ,433027,324521,74.94"
"20,33,AAREYDRUGS,EQ,35481,26067,73.47"
"20,34,AARTIDRUGS,EQ,77270,46417,60.07"
"20,35,AARTIIND,EQ,664222,240185,36.16"
"20,36,AARTISURF,EQ,8153,5649,69.29"
"20,37,AARVEEDEN,EQ,11931,7682,64.39"
"20,38,AARVI,EQ,196807,97848,49.72"
"20,39,AAVAS,EQ,54588,22265,40.79"
"20,40,ABAN,EQ,177109,88224,49.81"
"20,41,ABB,EQ,383945,214643,55.90"
"20,42,ABBOTINDIA,EQ,5962,2271,38.09"
"20,43,ABCAPITAL,EQ,28477714,8175375,28.71"
"20,44,ABCOTS,SM,40000,36000,90.00"
"20,45,ABFRL,EQ,2534498,838922,33.10"
"20,46,ABSLAMC,EQ,287825,242512,84.26"
"20,47,ABSLBANETF,EQ,2814622,2723895,96.78"
"20,48,ABSLNN50ET,EQ,6323,4982,78.79"
"20,49,ACC,EQ,474639,107955,22.74"
"20,50,ACCELYA,EQ,233744,93536,40.02"
"20,51,ACCURACY,EQ,297967,278686,93.53"
"20,52,ACE,EQ,2706630,585915,21.65"
"20,53,ACEINTEG,EQ,15068,11512,76.40"
"20,54,ACI,EQ,885600,361623,40.83"
"20,55,ADANIENT,EQ,1513444,381504,25.21"
"20,56,ADANIGREEN,EQ,499217,185982,37.25"
"20,57,ADANIPORTS,EQ,3663099,699702,19.10"
"20,58,ADANIPOWER,EQ,1783244,1298367,72.81"
"20,59,ADANITRANS,EQ,733984,180117,24.54"
"20,60,ADFFOODS,EQ,212667,85553,40.23"
"20,61,ADORWELD,EQ,5842,3833,65.61"
"20,62,ADROITINFO,EQ,53634,50101,93.41"
"20,63,ADSL,EQ,130873,59775,45.67"
"20,64,ADVANIHOTR,EQ,30312,21884,72.20"
"20,65,ADVENZYMES,EQ,57083,24813,43.47"
"20,66,AEGISCHEM,EQ,557349,239867,43.04"
"20,67,AETHER,EQ,22420,10845,48.37"
"20,68,AFFLE,EQ,254690,119689,46.99"
"20,69,AGARIND,EQ,21662,12601,58.17"
"20,70,AGI,EQ,120288,53394,44.39"
"20,71,AGNI,SM,70000,50000,71.43"
"20,72,AGRITECH,EQ,7632,4609,60.39"
"20,73,AGROPHOS,EQ,69178,40325,58.29"
"20,74,AGSTRA,EQ,192379,120902,62.85"
"20,75,AHLUCONT,EQ,10994,8802,80.06"
"20,76,AIAENG,EQ,92096,81878,88.91"
"20,77,AILIMITED,SM,33000,30000,90.91"
"20,78,AIRAN,EQ,821499,448178,54.56"
"20,79,AIROLAM,EQ,22848,14388,62.97"
"20,80,AIRTELPP,E1,66101,38685,58.52"
"20,81,AISL,SM,1200,1200,100.00"
"20,82,AJANTPHARM,EQ,25878,12788,49.42"
"20,83,AJMERA,EQ,508066,106182,20.90"
"20,84,AJOONI,EQ,1153762,297392,25.78"
"20,85,AJRINFRA,EQ,921764,680590,73.84"
"20,86,AKASH,EQ,24972,17182,68.81"
"20,87,AKSHAR,EQ,584509,443895,75.94"
"20,88,AKSHARCHEM,EQ,4729,2998,63.40"
"20,89,AKSHOPTFBR,EQ,176046,139027,78.97"
"20,90,AKZOINDIA,EQ,8243,5414,65.68"
"20,91,ALANKIT,EQ,154947,91271,58.90"
"20,92,ALBERTDAVD,EQ,1478,844,57.10"
"20,93,ALEMBICLTD,EQ,275427,180069,65.38"
"20,94,ALICON,EQ,29731,14631,49.21"
"20,95,ALKALI,EQ,601291,184731,30.72"
