Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,10052023,817103687,0002259"
"Trade Date <10-MAY-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,159,159,100.00"
"20,2,182D121023,TB,800,800,100.00"
"20,3,182D220923,TB,100,100,100.00"
"20,4,182D290923,TB,800,800,100.00"
"20,5,20MICRONS,EQ,55824,27250,48.81"
"20,6,21STCENMGM,EQ,2919,2726,93.39"
"20,7,360ONE,EQ,63146,31423,49.76"
"20,8,364D040424,TB,1400,1400,100.00"
"20,9,364D070923,TB,600,600,100.00"
"20,10,364D071223,TB,200,200,100.00"
"20,11,364D110424,TB,600,600,100.00"
"20,12,364D161123,TB,8500,8500,100.00"
"20,13,364D191023,TB,1000,1000,100.00"
"20,14,364D220224,TB,900,900,100.00"
"20,15,364D290224,TB,800,800,100.00"
"20,16,3IINFOLTD,EQ,642507,340168,52.94"
"20,17,3MINDIA,EQ,1289,533,41.35"
"20,18,3PLAND,EQ,3187,1691,53.06"
"20,19,456GS2023,GS,4000,4000,100.00"
"20,20,522GS2025,GS,19,19,100.00"
"20,21,577GS2030,GS,77,77,100.00"
"20,22,5PAISA,EQ,17107,9397,54.93"
"20,23,619GS2034,GS,100,100,100.00"
"20,24,63MOONS,EQ,188704,101306,53.69"
"20,25,654GS2032,GS,459,459,100.00"
"20,26,667GS2035,GS,100,100,100.00"
"20,27,667GS2050,GS,672,672,100.00"
"20,28,669GS2024,GS,799,799,100.00"
"20,29,676GS2061,GS,1200,1200,100.00"
"20,30,695GS2061,GS,4668,4668,100.00"
"20,31,699GS2051,GS,201,201,100.00"
"20,32,706GS2028,GS,500,500,100.00"
"20,33,710GS2029,GS,39146,39146,100.00"
"20,34,716GS2050,GS,1000,1000,100.00"
"20,35,726GS2032,GS,13780,13780,100.00"
"20,36,726GS2033,GS,3700,3700,100.00"
"20,37,736GS2052,GS,5197,5197,100.00"
"20,38,738GS2027,GS,17642,15499,87.85"
"20,39,741GS2036,GS,25908,25329,97.77"
"20,40,74GS2062,GS,11000,11000,100.00"
"20,41,754GS2036,GS,278765,277254,99.46"
"20,42,768GS2023,GS,5000,5000,100.00"
"20,43,773MH32,SG,100,100,100.00"
"20,44,789WB40,SG,200,200,100.00"
"20,45,828GS2032,GS,1011,911,90.11"
"20,46,82GS2025,GS,450,450,100.00"
"20,47,883GS2041,GS,6,6,100.00"
"20,48,915GS2024,GS,110,55,50.00"
"20,49,91D010623,TB,600,600,100.00"
"20,50,91D130723,TB,2200,2200,100.00"
"20,51,91D150623,TB,17200,17200,100.00"
"20,52,91D230623,TB,200,200,100.00"
"20,53,91D270723,TB,100,100,100.00"
