SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,4045,4093.2,4038.45,4059.85,4059.7,4032.05,773,4709,19137416,,INE117A01022,06-Jun-23,,
500003,AEGIS LOGIS ,A ,Q,328.35,351.5,321,346.7,346.7,317.85,18543,610757,208339075,,INE208C01025,06-Jun-23,,
500008,AMAR RAJA BA,A ,Q,616.25,619.45,612,618.75,616.65,614.65,593,11167,6876980,,INE885A01032,06-Jun-23,,
500009,A.SARABHAI  ,X ,Q,22.84,23.4,22.56,23.01,23.01,22.4,548,160393,3694578,,INE432A01017,06-Jun-23,,
500010,HDFC        ,A ,Q,2640.05,2646.8,2625,2639.1,2643,2643.2,3772,90673,238684319,,INE001A01036,06-Jun-23,,
500012,ANDHRA PETRO,X ,Q,59.75,60.25,59.06,59.48,59.48,59.43,384,49533,2955733,,INE714B01016,06-Jun-23,,
500013,ANSAL INFRAS,T ,Q,9.6,9.6,9.11,9.29,9.29,9.5,47,10786,99517,,INE436A01026,06-Jun-23,,
500014,UTIQUE      ,X ,Q,5.01,5.1,5.01,5.1,5.1,5.01,139,23843,120702,,INE096A01010,06-Jun-23,,
500016,ARUNAHTEL   ,XT,Q,19.9,19.9,18.51,18.96,19.5,19.05,50,5724,111298,,INE957C01019,06-Jun-23,,
500020,BOM DYEING  ,B ,Q,84.84,84.93,83.44,83.87,83.87,84.48,285,34789,2922315,,INE032A01023,06-Jun-23,,
500023,ASIANHOTNR  ,B ,Q,198,198,198,198,198,188.6,16,666,131868,,INE363A01022,06-Jun-23,,
500027,ATUL LTD.   ,A ,Q,6776.85,6849,6736.3,6756.9,6760.05,6783.65,1061,4999,33856399,,INE100A01010,06-Jun-23,,
500028,ATV PROJECTS,XT,Q,8.99,9,8.78,8.79,8.79,8.78,72,39726,351164,,INE447A01015,06-Jun-23,,
500031,BAJAJ ELECT.,A ,Q,1153,1174.75,1153,1167.55,1167.55,1155.45,887,7377,8602272,,INE193E01025,06-Jun-23,,
500032,BAJAJHIND   ,A ,Q,14.86,15.1,14.73,14.85,14.85,14.9,2408,2141142,31900236,,INE306A01021,06-Jun-23,,
500033,FORCE MOTR  ,B ,Q,1881.95,2156.6,1876.5,2114.7,2114.7,1897.75,5525,37757,78160186,,INE451A01017,06-Jun-23,,
500034,BAJFINANCE  ,A ,Q,7021,7130.15,7021,7116.35,7125.75,7039.6,6580,40027,283822019,,INE296A01024,06-Jun-23,,
500038,BALRAM.CHINI,A ,Q,390.05,393.25,386.5,392.5,392.5,390.75,702,21338,8324440,,INE119A01028,06-Jun-23,,
500039,BANCO PROD. ,B ,Q,314.45,321.65,302,306.95,306.95,309.55,2104,81185,25450111,,INE213C01025,06-Jun-23,,
500040,CENTURY TEXT,A ,Q,795.5,800.95,791,795.65,796.45,793.8,296,4547,3621347,,INE055A01016,06-Jun-23,,
500041,BANNARI AMAN,B ,Q,2868.6,2872,2802.95,2806.6,2805.05,2870.3,47,153,433727,,INE459A01010,06-Jun-23,,
500042,BASF INDIA  ,A ,Q,2510.15,2527.25,2488.4,2514.1,2514,2522.25,299,1512,3793422,,INE373A01013,06-Jun-23,,
