Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,23102023,1526779327,0002236"
"Trade Date <23-OCT-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,1,1,100.00"
"20,2,182D021123,TB,100,100,100.00"
"20,3,182D040424,TB,500,500,100.00"
"20,4,182D110424,TB,1000,1000,100.00"
"20,5,182D140324,TB,200,200,100.00"
"20,6,182D180124,TB,1500,1500,100.00"
"20,7,182D290224,TB,7000,7000,100.00"
"20,8,21STCENMGM,EQ,13140,12580,95.74"
"20,9,360ONE,EQ,130781,65531,50.11"
"20,10,364D060624,TB,100,100,100.00"
"20,11,364D101024,TB,3000,3000,100.00"
"20,12,364D110424,TB,1000,1000,100.00"
"20,13,364D161123,TB,2200,2000,90.91"
"20,14,364D301123,TB,200,200,100.00"
"20,15,3IINFOLTD,EQ,1175990,464508,39.50"
"20,16,3MINDIA,EQ,1379,624,45.25"
"20,17,3PLAND,EQ,21347,13303,62.32"
"20,18,448GS2023,GS,100,100,100.00"
"20,19,515GS2025,GS,1000,1000,100.00"
"20,20,574GS2026,GS,12,6,50.00"
"20,21,5PAISA,EQ,240751,65596,27.25"
"20,22,63MOONS,EQ,113802,78807,69.25"
"20,23,654GS2032,GS,1,1,100.00"
"20,24,667GS2035,GS,976,976,100.00"
"20,25,667GS2050,GS,322,321,99.69"
"20,26,669GS2024,GS,3161,3161,100.00"
"20,27,689GS2025,GS,2,1,50.00"
"20,28,68GS2060,GS,1,1,100.00"
"20,29,695GS2061,GS,5700,5700,100.00"
"20,30,699GS2026,GS,205,205,100.00"
"20,31,699GS2051,GS,1322,1320,99.85"
"20,32,706GS2028,GS,8664,8564,98.85"
"20,33,710GS2029,GS,31140,31113,99.91"
"20,34,716GS2050,GS,197,197,100.00"
"20,35,717GS2030,GS,12662,12662,100.00"
"20,36,718GS2033,GS,141,141,100.00"
"20,37,718GS2037,GS,18188,18178,99.95"
"20,38,719GS2060,GS,615,615,100.00"
"20,39,725GS2063,GS,21453,21253,99.07"
"20,40,726GS2032,GS,43397,43397,100.00"
"20,41,726GS2033,GS,160,100,62.50"
"20,42,736GS2052,GS,10014,10014,100.00"
"20,43,738GS2027,GS,115799,88843,76.72"
"20,44,73GS2053,GS,1400,1300,92.86"
"20,45,741GS2036,GS,1056220,1051110,99.52"
"20,46,74GS2062,GS,1009,1009,100.00"
"20,47,754GS2036,GS,209975,200159,95.33"
"20,48,772GS2025,GS,12,2,16.67"
"20,49,824GS2027,GS,1020,1020,100.00"
"20,50,828GS2027,GS,10610,10596,99.87"
"20,51,833GS2026,GS,300,300,100.00"
"20,52,91D021123,TB,2000,2000,100.00"
"20,53,91D040124,TB,300,300,100.00"
"20,54,91D141223,TB,500,500,100.00"
"20,55,91D231123,TB,2500,2500,100.00"
"20,56,92GS2030,GS,14800,14300,96.62"
"20,57,AAATECH,EQ,94011,39600,42.12"
"20,58,AAKASH,EQ,390698,342275,87.61"
"20,59,AARON,EQ,10724,7851,73.21"
"20,60,AARTIDRUGS,EQ,395605,111425,28.17"
"20,61,AARTIIND,EQ,1070086,418321,39.09"
"20,62,AARTIPHARM,EQ,142555,75887,53.23"
"20,63,AARTIPP,E1,53,12,22.64"
"20,64,AARTISURF,EQ,8087,4719,58.35"
"20,65,AARVEEDEN,EQ,95540,44244,46.31"
"20,66,AARVI,EQ,14044,8980,63.94"
"20,67,AATMAJ,SM,28000,22000,78.57"
"20,68,AAVAS,EQ,96256,48459,50.34"
"20,69,ABAN,EQ,1485342,757049,50.97"
"20,70,ABB,EQ,162161,55085,33.97"
"20,71,ABBOTINDIA,EQ,14792,5495,37.15"
"20,72,ABCAPITAL,EQ,3696425,1472029,39.82"
