Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,06122022,1238361647,0002222"
"Trade Date <06-DEC-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,76757,42898,55.89"
"20,2,21STCENMGM,EQ,5744,3430,59.71"
"20,3,364D021123,TB,600,600,100.00"
"20,4,364D150623,TB,35000,33500,95.71"
"20,5,364D170823,TB,700,700,100.00"
"20,6,364D301123,TB,100,100,100.00"
"20,7,3IINFOLTD,EQ,364125,242139,66.50"
"20,8,3MINDIA,EQ,1258,731,58.11"
"20,9,3PLAND,EQ,6846,5802,84.75"
"20,10,563GS2026,GS,302,300,99.34"
"20,11,5PAISA,EQ,40669,20999,51.63"
"20,12,618GS2024,GS,100,100,100.00"
"20,13,63MOONS,EQ,68350,31486,46.07"
"20,14,664GS2035,GS,700,700,100.00"
"20,15,667GS2050,GS,962,959,99.69"
"20,16,669GS2024,GS,2310,2300,99.57"
"20,17,695GS2061,GS,100,100,100.00"
"20,18,699GS2051,GS,1,1,100.00"
"20,19,710GS2029,GS,4731,4731,100.00"
"20,20,716GS2050,GS,4950,4950,100.00"
"20,21,727GS2026,GS,101,101,100.00"
"20,22,736GS2052,GS,1000,1000,100.00"
"20,23,738GS2027,GS,1000,1000,100.00"
"20,24,74GS2062,GS,12434,6734,54.16"
"20,25,754GS2036,GS,67096,67096,100.00"
"20,26,91D020323,TB,100,100,100.00"
"20,27,91D160223,TB,100,100,100.00"
"20,28,91D190123,TB,300,300,100.00"
"20,29,92GS2030,GS,130000,130000,100.00"
"20,30,A2ZINFRA,EQ,1078464,717012,66.48"
"20,31,AAATECH,EQ,23256,16897,72.66"
"20,32,AAKASH,EQ,2986424,1948351,65.24"
"20,33,AAREYDRUGS,EQ,44621,36931,82.77"
"20,34,AARON,EQ,9217,8123,88.13"
"20,35,AARTIDRUGS,EQ,70134,38907,55.48"
"20,36,AARTIIND,EQ,473151,176340,37.27"
"20,37,AARTISURF,EQ,6613,2780,42.04"
"20,38,AARVEEDEN,EQ,73249,39863,54.42"
"20,39,AARVI,EQ,78708,34303,43.58"
"20,40,AAVAS,EQ,59840,36599,61.16"
"20,41,ABAN,EQ,794062,329419,41.49"
"20,42,ABB,EQ,238124,124709,52.37"
"20,43,ABBOTINDIA,EQ,9908,4004,40.41"
"20,44,ABCAPITAL,EQ,11192515,3374147,30.15"
"20,45,ABFRL,EQ,1897739,1032020,54.38"
"20,46,ABINFRA,SM,8000,8000,100.00"
"20,47,ABSLAMC,EQ,85974,57380,66.74"
"20,48,ABSLBANETF,EQ,11468,3309,28.85"
"20,49,ABSLNN50ET,EQ,1628,860,52.83"
"20,50,ACC,EQ,599147,229633,38.33"
"20,51,ACCELYA,EQ,40358,22981,56.94"
"20,52,ACCORD,SM,2000,2000,100.00"
"20,53,ACCURACY,EQ,12106,9337,77.13"
"20,54,ACE,EQ,855614,328837,38.43"
"20,55,ACEINTEG,EQ,4464,2321,51.99"
"20,56,ACI,EQ,235149,90316,38.41"
"20,57,ADANIENT,EQ,2962621,495431,16.72"
"20,58,ADANIGREEN,EQ,594052,124839,21.01"
"20,59,ADANIPORTS,EQ,4836193,1332713,27.56"
"20,60,ADANIPOWER,EQ,2679257,1177913,43.96"
"20,61,ADANITRANS,EQ,569457,113877,20.00"
"20,62,ADFFOODS,EQ,39530,13894,35.15"
"20,63,ADORWELD,EQ,7596,4866,64.06"
"20,64,ADROITINFO,EQ,41571,34279,82.46"
"20,65,ADSL,EQ,61200,38821,63.43"
"20,66,ADVANIHOTR,EQ,41642,23645,56.78"
"20,67,ADVENZYMES,EQ,760772,225749,29.67"
"20,68,AEGISCHEM,EQ,360014,165975,46.10"
"20,69,AETHER,EQ,22761,8976,39.44"
"20,70,AFFLE,EQ,206510,161543,78.23"
"20,71,AGARIND,EQ,20102,14170,70.49"
"20,72,AGI,EQ,99430,53167,53.47"
"20,73,AGNI,SM,50000,40000,80.00"
"20,74,AGRITECH,EQ,1380,1010,73.19"
"20,75,AGROPHOS,EQ,84882,53717,63.28"
"20,76,AGSTRA,EQ,286581,223488,77.98"
"20,77,AHLADA,EQ,25215,24123,95.67"
"20,78,AHLEAST,EQ,8404,6936,82.53"
"20,79,AHLUCONT,EQ,177925,54620,30.70"
"20,80,AIAENG,EQ,36841,25791,70.01"
"20,81,AILIMITED,SM,6000,3000,50.00"
"20,82,AIRAN,EQ,66342,49568,74.72"
"20,83,AIROLAM,EQ,30554,14557,47.64"
"20,84,AIRTELPP,E1,274288,254070,92.63"
"20,85,AJANTPHARM,EQ,96318,77371,80.33"
"20,86,AJMERA,EQ,130579,64675,49.53"
"20,87,AJOONI,EQ,821855,339484,41.31"
"20,88,AJRINFRA,EQ,442238,436732,98.75"
"20,89,AKASH,EQ,66168,44080,66.62"
"20,90,AKG,EQ,30074,25757,85.65"
"20,91,AKSHARCHEM,EQ,13846,9011,65.08"
"20,92,AKSHOPTFBR,EQ,378866,244651,64.57"
"20,93,AKZOINDIA,EQ,22035,11688,53.04"
"20,94,ALANKIT,EQ,160647,119784,74.56"
"20,95,ALBERTDAVD,EQ,2121,1018,48.00"
"20,96,ALEMBICLTD,EQ,223043,102751,46.07"
"20,97,ALICON,EQ,22503,11108,49.36"
"20,98,ALKALI,EQ,276596,113469,41.02"
"20,99,ALKEM,EQ,28351,13293,46.89"
"20,100,ALKYLAMINE,EQ,24434,9878,40.43"
"20,101,ALLCARGO,EQ,511559,224115,43.81"
"20,102,ALLSEC,EQ,14709,7828,53.22"
"20,103,ALMONDZ,EQ,3266,2307,70.64"
"20,104,ALPA,EQ,1563757,412232,26.36"
"20,105,ALPHAGEO,EQ,7034,3915,55.66"
"20,106,ALPSINDUS,EQ,75700,69629,91.98"
"20,107,AMARAJABAT,EQ,506485,171788,33.92"
"20,108,AMBER,EQ,39265,17499,44.57"
"20,109,AMBICAAGAR,EQ,56975,48454,85.04"
"20,110,AMBIKCO,EQ,10100,5469,54.15"
"20,111,AMBUJACEM,EQ,6009003,2061447,34.31"
"20,112,AMDIND,EQ,69658,47957,68.85"
"20,113,AMEYA,SM,68000,52000,76.47"
"20,114,AMIABLE,SM,25600,22400,87.50"
"20,115,AMIORG,EQ,121258,71476,58.95"
"20,116,AMJLAND,EQ,41884,20776,49.60"
"20,117,AMRUTANJAN,EQ,20689,12647,61.13"
"20,118,ANANDRATHI,EQ,15201,7944,52.26"
"20,119,ANANTRAJ,EQ,1000128,504699,50.46"
"20,120,ANDHRAPAP,EQ,30874,17765,57.54"
"20,121,ANDHRSUGAR,EQ,362326,115736,31.94"
"20,122,ANDREWYU,EQ,410918,229582,55.87"
"20,123,ANGELONE,EQ,357990,151373,42.28"
"20,124,ANIKINDS,EQ,57946,33134,57.18"
"20,125,ANKITMETAL,EQ,95274,75888,79.65"
"20,126,ANMOL,EQ,14165,8048,56.82"
"20,127,ANNAPURNA,SM,18000,14000,77.78"
"20,128,ANTGRAPHIC,EQ,788842,369481,46.84"
"20,129,ANUP,EQ,9391,4700,50.05"
"20,130,ANURAS,EQ,22261,10820,48.61"
"20,131,APARINDS,EQ,211738,48644,22.97"
"20,132,APCL,EQ,142241,44618,31.37"
"20,133,APCOTEXIND,EQ,92618,43642,47.12"
"20,134,APEX,EQ,57255,21615,37.75"
"20,135,APLAPOLLO,EQ,633358,338080,53.38"
"20,136,APLLTD,EQ,38004,22296,58.67"
"20,137,APOLLO,EQ,134410,83614,62.21"
"20,138,APOLLOHOSP,EQ,354855,92306,26.01"
"20,139,APOLLOPIPE,EQ,43548,18552,42.60"
"20,140,APOLLOTYRE,EQ,1851704,595556,32.16"
"20,141,APOLSINHOT,EQ,646,452,69.97"
"20,142,APTECHT,EQ,141046,66869,47.41"
"20,143,APTUS,EQ,1936049,1674382,86.48"
"20,144,ARCHIDPLY,EQ,90451,55781,61.67"
"20,145,ARCHIES,EQ,135505,84011,62.00"
