Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,30082023,1642022593,0002106"
"Trade Date <30-AUG-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D070923,TB,200,100,50.00"
"20,2,182D141223,TB,100,100,100.00"
"20,3,182D211223,TB,2500,2500,100.00"
"20,4,182D291223,TB,100,100,100.00"
"20,5,21STCENMGM,EQ,25200,17741,70.40"
"20,6,360ONE,EQ,310987,259801,83.54"
"20,7,364D020524,TB,500,500,100.00"
"20,8,364D021123,TB,400,400,100.00"
"20,9,364D070923,TB,100,100,100.00"
"20,10,364D090524,TB,300,300,100.00"
"20,11,364D140324,TB,500,500,100.00"
"20,12,364D141223,TB,1000,1000,100.00"
"20,13,364D150224,TB,1800,1800,100.00"
"20,14,3IINFOLTD,EQ,725765,363043,50.02"
"20,15,3MINDIA,EQ,2573,1292,50.21"
"20,16,448GS2023,GS,22,22,100.00"
"20,17,456GS2023,GS,8,8,100.00"
"20,18,563GS2026,GS,101,101,100.00"
"20,19,574GS2026,GS,3,2,66.67"
"20,20,585GS2030,GS,100,100,100.00"
"20,21,5PAISA,EQ,52976,27098,51.15"
"20,22,622GS2035,GS,1,1,100.00"
"20,23,63MOONS,EQ,617910,255521,41.35"
"20,24,654GS2032,GS,1000,1000,100.00"
"20,25,667GS2035,GS,605,600,99.17"
"20,26,667GS2050,GS,1010,1010,100.00"
"20,27,669GS2024,GS,10401,10401,100.00"
"20,28,68GS2060,GS,7373,7372,99.99"
"20,29,695GS2061,GS,100,100,100.00"
"20,30,699GS2051,GS,1754,1753,99.94"
"20,31,706GS2028,GS,230,230,100.00"
"20,32,710GS2029,GS,240,240,100.00"
"20,33,717GS2030,GS,1,1,100.00"
"20,34,718GS2033,GS,900,900,100.00"
"20,35,718GS2037,GS,1021,1021,100.00"
"20,36,719GS2060,GS,1,1,100.00"
"20,37,725GS2063,GS,200,200,100.00"
"20,38,726GS2032,GS,273811,273711,99.96"
"20,39,726GS2033,GS,1105,1100,99.55"
"20,40,736GS2052,GS,100,100,100.00"
"20,41,738GS2027,GS,213812,212312,99.30"
"20,42,73GS2053,GS,750,695,92.67"
"20,43,741GS2036,GS,5906,5816,98.48"
"20,44,74GS2062,GS,14103,14103,100.00"
"20,45,754GS2036,GS,173404,168496,97.17"
"20,46,768GS2023,GS,2,1,50.00"
"20,47,795GS2032,GS,50,50,100.00"
"20,48,824GS2027,GS,79,79,100.00"
"20,49,828GS2027,GS,1,1,100.00"
"20,50,897GS2030,GS,801,800,99.88"
"20,51,91D051023,TB,1000,1000,100.00"
"20,52,91D070923,TB,1100,1100,100.00"
"20,53,91D091123,TB,6500,6500,100.00"
"20,54,91D140923,TB,400,400,100.00"
"20,55,91D191023,TB,2100,2100,100.00"
"20,56,91D210923,TB,300,300,100.00"
"20,57,91D261023,TB,500,500,100.00"
"20,58,A2ZINFRA,EQ,527072,412064,78.18"
