Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,19012023,748728411,0002195"
"Trade Date <19-JAN-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,1,1,100.00"
"20,2,182D090323,TB,100,100,100.00"
"20,3,182D220623,TB,13900,13900,100.00"
"20,4,20MICRONS,EQ,65804,32951,50.07"
"20,5,21STCENMGM,EQ,10063,4837,48.07"
"20,6,364D040124,TB,4000,4000,100.00"
"20,7,364D060723,TB,900,900,100.00"
"20,8,364D141223,TB,1000,1000,100.00"
"20,9,364D270723,TB,23800,23800,100.00"
"20,10,3IINFOLTD,EQ,202462,116594,57.59"
"20,11,3MINDIA,EQ,1138,509,44.73"
"20,12,3PLAND,EQ,86921,59810,68.81"
"20,13,522GS2025,GS,592,592,100.00"
"20,14,563GS2026,GS,1119,1119,100.00"
"20,15,5PAISA,EQ,32733,11164,34.11"
"20,16,63MOONS,EQ,82941,43769,52.77"
"20,17,654GS2032,GS,1,1,100.00"
"20,18,667GS2035,GS,4,4,100.00"
"20,19,667GS2050,GS,1902,1902,100.00"
"20,20,669GS2024,GS,5575,5575,100.00"
"20,21,689GS2025,GS,12600,12600,100.00"
"20,22,68GS2060,GS,4,4,100.00"
"20,23,699GS2051,GS,1789,1789,100.00"
"20,24,710GS2029,GS,13311,11214,84.25"
"20,25,716GS2050,GS,495,495,100.00"
"20,26,726GS2032,GS,2300,2200,95.65"
"20,27,736GS2052,GS,100,100,100.00"
"20,28,738GS2027,GS,20490,20490,100.00"
"20,29,741GS2036,GS,600,600,100.00"
"20,30,74GS2062,GS,1,1,100.00"
"20,31,754GS2036,GS,91562,91562,100.00"
"20,32,897GS2030,GS,1050,1050,100.00"
"20,33,915GS2024,GS,1100,1100,100.00"
"20,34,91D020323,TB,200,200,100.00"
"20,35,91D160223,TB,500,500,100.00"
"20,36,A2ZINFRA,EQ,89680,56035,62.48"
"20,37,AAATECH,EQ,20277,1935,9.54"
"20,38,AAKASH,EQ,145548,89303,61.36"
"20,39,AAREYDRUGS,EQ,20172,13162,65.25"
"20,40,AARON,EQ,23802,18383,77.23"
"20,41,AARTIDRUGS,EQ,32416,14137,43.61"
"20,42,AARTIIND,EQ,438042,230552,52.63"
"20,43,AARTISURF,EQ,11686,6670,57.08"
"20,44,AARVEEDEN,EQ,12932,6381,49.34"
"20,45,AARVI,EQ,16695,5568,33.35"
"20,46,AAVAS,EQ,36384,13793,37.91"
"20,47,ABAN,EQ,79785,37988,47.61"
"20,48,ABB,EQ,258856,64807,25.04"
"20,49,ABBOTINDIA,EQ,4364,1838,42.12"
"20,50,ABCAPITAL,EQ,899379,327238,36.38"
"20,51,ABFRL,EQ,1050113,399856,38.08"
"20,52,ABSLAMC,EQ,27324,15002,54.90"
"20,53,ABSLBANETF,EQ,34958,31515,90.15"
"20,54,ABSLNN50ET,EQ,33777,25008,74.04"
"20,55,ACC,EQ,422029,93967,22.27"
"20,56,ACCELYA,EQ,11833,6803,57.49"
"20,57,ACCURACY,EQ,59922,32892,54.89"
"20,58,ACE,EQ,92137,38246,41.51"
"20,59,ACEINTEG,EQ,8221,6639,80.76"
"20,60,ACI,EQ,174650,102686,58.80"
"20,61,ADANIENT,EQ,3696319,771415,20.87"
"20,62,ADANIGREEN,EQ,2465786,764614,31.01"
"20,63,ADANIPORTS,EQ,5086667,2041319,40.13"
"20,64,ADANIPOWER,EQ,1376944,678899,49.30"
"20,65,ADANITRANS,EQ,391025,90594,23.17"
"20,66,ADFFOODS,EQ,13848,6284,45.38"
"20,67,ADORWELD,EQ,23952,11953,49.90"
"20,68,ADROITINFO,EQ,11507,6925,60.18"
"20,69,ADSL,EQ,155833,55115,35.37"
"20,70,ADVANIHOTR,EQ,6606,4226,63.97"
"20,71,ADVENZYMES,EQ,45685,22911,50.15"
"20,72,AEGISCHEM,EQ,497136,339629,68.32"
"20,73,AETHER,EQ,73930,62469,84.50"
"20,74,AFFLE,EQ,341066,267288,78.37"
"20,75,AGARIND,EQ,34177,22566,66.03"
"20,76,AGI,EQ,35280,17067,48.38"
"20,77,AGNI,SM,10000,10000,100.00"
"20,78,AGRITECH,EQ,5235,3396,64.87"
"20,79,AGROPHOS,EQ,79130,39563,50.00"
"20,80,AGSTRA,EQ,261157,112519,43.08"
"20,81,AHL,EQ,721952,486205,67.35"
"20,82,AHLADA,EQ,1833,1216,66.34"
"20,83,AHLEAST,EQ,13412,11081,82.62"
"20,84,AHLUCONT,EQ,14172,7926,55.93"
"20,85,AIAENG,EQ,185024,137186,74.14"
"20,86,AILIMITED,SM,3000,3000,100.00"
"20,87,AIRAN,EQ,68770,43197,62.81"
"20,88,AIROLAM,EQ,5703,4740,83.11"
"20,89,AIRTELPP,E1,183305,139660,76.19"
"20,90,AJANTPHARM,EQ,19596,10152,51.81"
"20,91,AJMERA,EQ,47704,25313,53.06"
"20,92,AJOONI,EQ,784914,525417,66.94"
"20,93,AJRINFRA,EQ,523560,521839,99.67"
"20,94,AKASH,EQ,97596,55240,56.60"
"20,95,AKG,EQ,24212,11405,47.10"
"20,96,AKSHARCHEM,EQ,2720,1141,41.95"
"20,97,AKSHOPTFBR,EQ,146402,85881,58.66"
"20,98,AKZOINDIA,EQ,19844,10549,53.16"
"20,99,ALANKIT,EQ,62815,48760,77.62"
"20,100,ALBERTDAVD,EQ,1117,716,64.10"
"20,101,ALEMBICLTD,EQ,197281,101297,51.35"
"20,102,ALICON,EQ,5558,2872,51.67"
"20,103,ALKEM,EQ,12951,4596,35.49"
"20,104,ALKYLAMINE,EQ,8456,4958,58.63"
"20,105,ALLCARGO,EQ,286823,94188,32.84"
"20,106,ALLETEC,SM,67200,46400,69.05"
"20,107,ALLSEC,EQ,36854,28412,77.09"
"20,108,ALMONDZ,EQ,37516,16733,44.60"
"20,109,ALPA,EQ,5825276,729723,12.53"
"20,110,ALPHAGEO,EQ,1251,704,56.27"
"20,111,ALPSINDUS,EQ,48663,44358,91.15"
"20,112,AMARAJABAT,EQ,358673,143840,40.10"
"20,113,AMBER,EQ,150312,134527,89.50"
"20,114,AMBICAAGAR,EQ,58165,35037,60.24"
"20,115,AMBIKCO,EQ,10152,5465,53.83"
"20,116,AMBUJACEM,EQ,2809131,1035205,36.85"
"20,117,AMDIND,EQ,7091,3588,50.60"
"20,118,AMEYA,SM,8000,8000,100.00"
"20,119,AMIABLE,SM,3200,3200,100.00"
"20,120,AMIORG,EQ,28654,9079,31.68"
"20,121,AMJLAND,EQ,86436,26655,30.84"
"20,122,AMJUMBO,SM,8000,8000,100.00"
"20,123,AMRUTANJAN,EQ,10907,5446,49.93"
"20,124,ANANDRATHI,EQ,296041,163458,55.21"
"20,125,ANANTRAJ,EQ,2426181,919336,37.89"
"20,126,ANDHRAPAP,EQ,15753,10428,66.20"
"20,127,ANDHRSUGAR,EQ,177290,82432,46.50"
"20,128,ANDREWYU,EQ,127904,78144,61.10"
"20,129,ANGELONE,EQ,382075,230161,60.24"
"20,130,ANIKINDS,EQ,88817,49693,55.95"
"20,131,ANKITMETAL,EQ,56987,36509,64.07"
"20,132,ANLON,ST,28800,28800,100.00"
"20,133,ANMOL,EQ,28528,28031,98.26"
"20,134,ANNAPURNA,SM,10000,8000,80.00"
"20,135,ANTGRAPHIC,EQ,318213,221538,69.62"
"20,136,ANUP,EQ,68143,23944,35.14"
"20,137,ANURAS,EQ,63105,34699,54.99"
"20,138,APARINDS,EQ,99457,33018,33.20"
"20,139,APCL,EQ,14543,10747,73.90"
"20,140,APCOTEXIND,EQ,26093,15518,59.47"
"20,141,APEX,EQ,36992,22011,59.50"
"20,142,APLAPOLLO,EQ,297338,124435,41.85"
"20,143,APLLTD,EQ,78983,33339,42.21"
"20,144,APOLLO,EQ,763665,317163,41.53"
"20,145,APOLLOHOSP,EQ,162244,58354,35.97"
"20,146,APOLLOPIPE,EQ,54695,37687,68.90"
"20,147,APOLLOTYRE,EQ,1519717,558807,36.77"
"20,148,APOLSINHOT,EQ,340,160,47.06"
"20,149,APTECHT,EQ,106724,34653,32.47"
"20,150,APTUS,EQ,42633,22313,52.34"
"20,151,ARCHIDPLY,EQ,18349,9787,53.34"
"20,152,ARCHIES,EQ,13949,11416,81.84"
"20,153,ARENTERP,EQ,2628,1814,69.03"
"20,154,ARHAM,SM,102000,75000,73.53"
"20,155,ARIES,EQ,365473,69473,19.01"
"20,156,ARIHANTACA,SM,64000,49600,77.50"
"20,157,ARIHANTCAP,EQ,617012,222981,36.14"
"20,158,ARIHANTSUP,EQ,137404,27577,20.07"
"20,159,ARMANFIN,EQ,3975,2293,57.69"
"20,160,AROGRANITE,EQ,18921,6888,36.40"
"20,161,ARROWGREEN,EQ,16170,10268,63.50"
"20,162,ARSHIYA,EQ,292112,201556,69.00"
"20,163,ARTEMISMED,EQ,31884,20150,63.20"
"20,164,ARTNIRMAN,EQ,53521,11581,21.64"
"20,165,ARVIND,EQ,274658,158741,57.80"
"20,166,ARVINDFASN,EQ,75141,29804,39.66"
"20,167,ARVSMART,EQ,72749,41818,57.48"
"20,168,ASAHIINDIA,EQ,43388,21354,49.22"
"20,169,ASAHISONG,EQ,7941,2444,30.78"
"20,170,ASAL,EQ,13741,7111,51.75"
"20,171,ASALCBR,EQ,16544,10380,62.74"
"20,172,ASCOM,SM,2000,2000,100.00"
"20,173,ASHAPURMIN,EQ,96514,46502,48.18"
"20,174,ASHIANA,EQ,16011,11902,74.34"
"20,175,ASHIMASYN,EQ,681759,440317,64.59"
"20,176,ASHOKA,EQ,706663,274801,38.89"
"20,177,ASHOKLEY,EQ,4558379,1768576,38.80"
"20,178,ASIANENE,EQ,29941,17045,56.93"
"20,179,ASIANHOTNR,EQ,8574,4509,52.59"
"20,180,ASIANPAINT,EQ,2379947,784638,32.97"
"20,181,ASIANTILES,EQ,110758,64966,58.66"
"20,182,ASLIND,SM,4000,4000,100.00"
"20,183,ASPINWALL,EQ,5667,2514,44.36"
"20,184,ASTEC,EQ,10392,7815,75.20"
"20,185,ASTERDM,EQ,75190,38637,51.39"
"20,186,ASTRAL,EQ,340412,203889,59.89"
"20,187,ASTRAMICRO,EQ,124903,63401,50.76"
"20,188,ASTRAZEN,EQ,2479,1709,68.94"
"20,189,ASTRON,EQ,162508,112871,69.46"
"20,190,ATALREAL,SM,360000,115200,32.00"
"20,191,ATFL,EQ,29520,6942,23.52"
"20,192,ATGL,EQ,461226,100619,21.82"
"20,193,ATLANTA,EQ,323402,196067,60.63"
"20,194,ATUL,EQ,8183,1843,22.52"
"20,195,ATULAUTO,EQ,3953192,498588,12.61"
"20,196,AUBANK,EQ,607144,221717,36.52"
"20,197,AURDIS,SM,2000,2000,100.00"
"20,198,AURIONPRO,EQ,169148,73669,43.55"
"20,199,AUROPHARMA,EQ,1644372,805235,48.97"
"20,200,AURUM,EQ,52153,32122,61.59"
"20,201,AURUMPP,X1,40824,40504,99.22"
"20,202,AUSOMENT,EQ,5262,4767,90.59"
"20,203,AUTOAXLES,EQ,6687,3700,55.33"
"20,204,AUTOBEES,EQ,11455,8714,76.07"
"20,205,AUTOIND,EQ,95034,36734,38.65"
"20,206,AVADHSUGAR,EQ,24622,10324,41.93"
"20,207,AVANTIFEED,EQ,51556,28019,54.35"
"20,208,AVG,SM,1200,1200,100.00"
"20,209,AVONMORE,EQ,12618,7336,58.14"
"20,210,AVTNPL,EQ,54252,31632,58.31"
"20,211,AWHCL,EQ,28017,14735,52.59"
"20,212,AWL,EQ,853177,383465,44.95"
"20,213,AXISBANK,EQ,7721730,4188866,54.25"
"20,214,AXISBNKETF,EQ,985,799,81.12"
"20,215,AXISBPSETF,EQ,2386,2069,86.71"
"20,216,AXISCADES,EQ,47592,28972,60.88"
"20,217,AXISCETF,EQ,1116,1000,89.61"
"20,218,AXISGOLD,EQ,40780,27522,67.49"
"20,219,AXISHCETF,EQ,22475,19943,88.73"
"20,220,AXISILVER,EQ,5551,3701,66.67"
"20,221,AXISNIFTY,EQ,3869,3061,79.12"
"20,222,AXISTECETF,EQ,11770,9796,83.23"
"20,223,AXITA,EQ,600584,201437,33.54"
"20,224,AYMSYNTEX,EQ,30797,14545,47.23"
"20,225,BAGFILMS,EQ,62491,48328,77.34"
"20,226,BAHETI,SM,39000,30000,76.92"
"20,227,BAJAJ-AUTO,EQ,226186,152823,67.57"
"20,228,BAJAJCON,EQ,140329,59574,42.45"
"20,229,BAJAJELEC,EQ,10750,5115,47.58"
"20,230,BAJAJFINSV,EQ,1910318,857432,44.88"
"20,231,BAJAJHCARE,EQ,18860,7982,42.32"
"20,232,BAJAJHIND,EQ,3491006,2004623,57.42"
"20,233,BAJAJHLDNG,EQ,35073,17154,48.91"
"20,234,BAJFINANCE,EQ,548142,191744,34.98"
"20,235,BALAJITELE,EQ,33412,22104,66.16"
"20,236,BALAMINES,EQ,53645,23835,44.43"
"20,237,BALAXI,EQ,1176,604,51.36"
"20,238,BALKRISIND,EQ,164111,88405,53.87"
"20,239,BALMLAWRIE,EQ,108135,54154,50.08"
"20,240,BALPHARMA,EQ,31858,16834,52.84"
"20,241,BALRAMCHIN,EQ,913912,250036,27.36"
"20,242,BANARBEADS,EQ,28263,19737,69.83"
"20,243,BANARISUG,EQ,3677,3127,85.04"
"20,244,BANCOINDIA,EQ,40805,25085,61.48"
"20,245,BANDHANBNK,EQ,5855828,1902680,32.49"
"20,246,BANG,EQ,89582,21659,24.18"
"20,247,BANKA,EQ,15796,8835,55.93"
"20,248,BANKBARODA,EQ,10865755,2603076,23.96"
"20,249,BANKBEES,EQ,227779,91818,40.31"
"20,250,BANKINDIA,EQ,20169417,6460128,32.03"
"20,251,BANSWRAS,EQ,34469,19444,56.41"
"20,252,BARBEQUE,EQ,25456,13436,52.78"
"20,253,BASF,EQ,15465,10243,66.23"
"20,254,BASML,EQ,48443,38861,80.22"
"20,255,BATAINDIA,EQ,164536,96750,58.80"
"20,256,BAYERCROP,EQ,3786,2291,60.51"
"20,257,BBETF0432,EQ,1943,1763,90.74"
"20,258,BBL,EQ,9276,3960,42.69"
"20,259,BBOX,EQ,14294,7474,52.29"
"20,260,BBTC,EQ,11234,5409,48.15"
"20,261,BBTCL,EQ,58955,32470,55.08"
"20,262,BCG,EQ,9627568,3071326,31.90"
"20,263,BCLIND,EQ,228523,98051,42.91"
"20,264,BCP,EQ,86218,60061,69.66"
"20,265,BDL,EQ,209012,96535,46.19"
"20,266,BEARDSELL,EQ,84955,50835,59.84"
"20,267,BECTORFOOD,EQ,723432,330814,45.73"
"20,268,BEDMUTHA,EQ,8797,5396,61.34"
"20,269,BEL,EQ,4842895,2275786,46.99"
"20,270,BEML,EQ,21309,6803,31.93"
"20,271,BEPL,EQ,507266,154029,30.36"
"20,272,BERGEPAINT,EQ,593767,287545,48.43"
"20,273,BESTAGRO,EQ,52293,25957,49.64"
"20,274,BETA,SM,2600,2000,76.92"
"20,275,BEWLTD,SM,1000,750,75.00"
"20,276,BFINVEST,EQ,20028,10795,53.90"
"20,277,BFUTILITIE,EQ,124830,54586,43.73"
"20,278,BGRENERGY,EQ,99391,42442,42.70"
"20,279,BHAGCHEM,EQ,3852,3209,83.31"
"20,280,BHAGERIA,EQ,10178,6764,66.46"
"20,281,BHAGYANGR,EQ,37193,20908,56.21"
"20,282,BHANDARI,EQ,221686,175750,79.28"
"20,283,BHARATFORG,EQ,415181,132868,32.00"
"20,284,BHARATGEAR,EQ,38837,22445,57.79"
"20,285,BHARATRAS,EQ,246,134,54.47"
"20,286,BHARATWIRE,EQ,1028222,368140,35.80"
"20,287,BHARTIARTL,EQ,4169463,2594440,62.22"
"20,288,BHEL,EQ,11636323,2355719,20.24"
"20,289,BIGBLOC,EQ,20716,15096,72.87"
"20,290,BIKAJI,EQ,171384,64627,37.71"
"20,291,BIL,EQ,2177,1539,70.69"
"20,292,BINDALAGRO,EQ,209617,111728,53.30"
"20,293,BIOCON,EQ,844207,345877,40.97"
"20,294,BIOFILCHEM,EQ,17512,7805,44.57"
"20,295,BIRET,RR,49353,43061,87.25"
"20,296,BIRLACABLE,EQ,44414,20749,46.72"
"20,297,BIRLACORPN,EQ,42802,26143,61.08"
"20,298,BIRLAMONEY,EQ,44722,26255,58.71"
"20,299,BLBLIMITED,EQ,215157,75559,35.12"
"20,300,BLISSGVS,EQ,513304,137429,26.77"
"20,301,BLKASHYAP,EQ,211282,163386,77.33"
"20,302,BLS,EQ,1274761,506348,39.72"
"20,303,BLUEDART,EQ,11984,4530,37.80"
"20,304,BLUESTARCO,EQ,43046,19655,45.66"
"20,305,BODALCHEM,EQ,88474,58947,66.63"
"20,306,BOMDYEING,EQ,309579,123432,39.87"
"20,307,BOROLTD,EQ,43169,22286,51.63"
"20,308,BORORENEW,EQ,61504,26095,42.43"
"20,309,BOSCHLTD,EQ,11012,4779,43.40"
"20,310,BPCL,EQ,1639556,745965,45.50"
"20,311,BPL,EQ,218234,126021,57.75"
"20,312,BRIGADE,EQ,59801,27357,45.75"
"20,313,BRIGHT,SM,1956000,1344000,68.71"
"20,314,BRITANNIA,EQ,139431,81151,58.20"
"20,315,BRITANNIA,N3,32994,32994,100.00"
"20,316,BRNL,EQ,48868,25879,52.96"
"20,317,BROOKS,EQ,26156,17963,68.68"
"20,318,BSE,EQ,449829,276104,61.38"
"20,319,BSLGOLDETF,EQ,9722,4243,43.64"
"20,320,BSLNIFTY,EQ,51492,21946,42.62"
"20,321,BSLSENETFG,EQ,1738,1533,88.20"
"20,322,BSOFT,EQ,755390,195537,25.89"
"20,323,BTML,SM,12000,12000,100.00"
"20,324,BURNPUR,EQ,149141,131873,88.42"
"20,325,BUTTERFLY,EQ,862,434,50.35"
"20,326,BVCL,EQ,21002,3061,14.57"
"20,327,BYKE,EQ,34183,19549,57.19"
"20,328,CADSYS,SM,2000,2000,100.00"
"20,329,CALSOFT,EQ,19297,9732,50.43"
"20,330,CAMLINFINE,EQ,553456,197732,35.73"
"20,331,CAMPUS,EQ,373952,119317,31.91"
"20,332,CAMS,EQ,58936,39994,67.86"
"20,333,CANBK,EQ,4566634,955962,20.93"
"20,334,CANFINHOME,EQ,360319,70830,19.66"
"20,335,CANTABIL,EQ,12985,4996,38.48"
"20,336,CAPACITE,EQ,225158,145646,64.69"
"20,337,CAPLIPOINT,EQ,29524,16832,57.01"
"20,338,CAPTRUST,EQ,63652,26639,41.85"
"20,339,CARBORUNIV,EQ,151986,72574,47.75"
"20,340,CAREERP,EQ,41900,26870,64.13"
"20,341,CARERATING,EQ,40156,14406,35.88"
"20,342,CARTRADE,EQ,21443,9657,45.04"
