SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1219.1,1230.7,1212.95,1221.6,1217,1226.65,703,4211,5147510,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,206.5,210,201.8,203.25,202,205.6,1075,76931,15848187,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,864,867,856.95,859.7,859.7,863.35,1119,17770,15317421,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,8.61,9.6,8.61,9.54,9.6,8.86,116,71576,667390,,INE432A01017,,,
500010,HDFC        ,A ,Q,1395,1414,1389.75,1411.95,1409.05,1394.25,1445,42576,59678863,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,27,27.35,26.3,27.05,27.35,27,97,28905,775063,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.95,15.95,15.05,15.35,15.5,15.25,175,37179,570440,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.32,2.7,2.32,2.67,2.67,2.65,17,7364,19268,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,57.4,60.95,56.75,59.75,59.75,57,4524,882097,52417817,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,105.5,105.5,103,103,103,102.35,4,10,1032,,INE363A01022,,,
500024,ASSAMCO     ,T ,Q,6.22,6.69,6.22,6.69,6.69,6.38,98,191301,1268720,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2243.35,2267.75,2213.35,2254.45,2255,2243.35,240,799,1801535,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6,6.09,5.71,6.09,6.09,5.8,19,2997,18151,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,50.3,52,50.3,51.55,52,51.55,24,2315,118324,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.09,1.12,1.09,1.09,1.09,1.14,5,1960,2151,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,257,270,257,257.65,257.65,258.65,1315,44680,11684332,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.2,15.27,14.92,15.07,15.07,15.24,1058,732767,11031154,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4127.5,4314,4112.5,4277.4,4277.4,4112.1,9565,109705,465931628,,INE451A01017,,,
