INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
FUTSTK,ACC,24-Jun-21,0,XX,0,0,0,1867.4,1890.65,0,0,0,0,30-Mar-21
FUTSTK,ADANIENT,29-Apr-21,0,XX,1005.9,1045,993.05,1036.65,1036.65,7442,152687.26,15356000,894000,30-Mar-21
FUTSTK,ADANIENT,27-May-21,0,XX,1010.7,1049.85,1000.3,1040.95,1040.95,708,14606.8,1536000,-54000,30-Mar-21
FUTSTK,ADANIENT,24-Jun-21,0,XX,0,0,0,990.8,1040.75,0,0,0,0,30-Mar-21
FUTSTK,ADANIPORTS,29-Apr-21,0,XX,709.4,723,702.65,715.65,715.65,4429,79021.97,58985000,635000,30-Mar-21
FUTSTK,ADANIPORTS,27-May-21,0,XX,712,724.6,707.2,718.3,718.3,95,1703.54,357500,15000,30-Mar-21
FUTSTK,ADANIPORTS,24-Jun-21,0,XX,720,720,720,720,716.8,1,18,2500,2500,30-Mar-21
FUTSTK,ALKEM,29-Apr-21,0,XX,2680.35,2762.45,2675.2,2751.65,2751.65,603,3279.86,232600,13400,30-Mar-21
FUTSTK,ALKEM,27-May-21,0,XX,2696.1,2764,2696.05,2758.6,2758.6,16,87.38,6600,800,30-Mar-21
FUTSTK,ALKEM,24-Jun-21,0,XX,0,0,0,2665.15,2763.9,0,0,0,0,30-Mar-21
FUTSTK,AMARAJABAT,29-Apr-21,0,XX,850.2,863,848.2,861.2,861.2,616,5272.68,2251000,36000,30-Mar-21
FUTSTK,AMARAJABAT,27-May-21,0,XX,854.5,860.5,853.25,860,860.4,9,77.19,47000,2000,30-Mar-21
FUTSTK,AMARAJABAT,24-Jun-21,0,XX,0,0,0,849,862.9,0,0,1000,0,30-Mar-21
FUTSTK,AMBUJACEM,29-Apr-21,0,XX,297.5,305.1,297.15,302.05,302.05,1847,16781.26,15255000,732000,30-Mar-21
FUTSTK,AMBUJACEM,27-May-21,0,XX,301.85,305.9,301.85,303.5,303.5,18,164.52,150000,21000,30-Mar-21
FUTSTK,AMBUJACEM,24-Jun-21,0,XX,0,0,0,296.9,302.5,0,0,0,0,30-Mar-21
FUTSTK,APLLTD,29-Apr-21,0,XX,954.45,972.4,945.5,964.1,964.1,718,3796.54,784850,57750,30-Mar-21
FUTSTK,APLLTD,27-May-21,0,XX,961.4,973.15,953,972.95,972.95,11,58.32,5500,3850,30-Mar-21
FUTSTK,APLLTD,24-Jun-21,0,XX,0,0,0,935.05,964.05,0,0,0,0,30-Mar-21
FUTSTK,APOLLOHOSP,29-Apr-21,0,XX,2887.85,2978.95,2887.85,2942.9,2942.9,2187,32140.45,1806000,169000,30-Mar-21
FUTSTK,APOLLOHOSP,27-May-21,0,XX,2952.4,2978,2923.35,2952.95,2952.95,25,368.4,20000,1500,30-Mar-21
FUTSTK,APOLLOHOSP,24-Jun-21,0,XX,0,0,0,2835.75,2951.55,0,0,0,0,30-Mar-21
FUTSTK,APOLLOTYRE,29-Apr-21,0,XX,228,228.8,221.4,224.6,224.6,1201,13497.56,9400000,425000,30-Mar-21
FUTSTK,APOLLOTYRE,27-May-21,0,XX,229.85,229.95,223,225.15,225.15,35,395.02,275000,25000,30-Mar-21
FUTSTK,APOLLOTYRE,24-Jun-21,0,XX,0,0,0,221.15,224.95,0,0,0,0,30-Mar-21
FUTSTK,ASHOKLEY,29-Apr-21,0,XX,115.75,115.95,112.15,114.15,114.15,2385,24451.53,41859000,4131000,30-Mar-21
FUTSTK,ASHOKLEY,27-May-21,0,XX,115.95,116.15,112.8,114.65,114.65,66,677.22,1530000,126000,30-Mar-21
FUTSTK,ASHOKLEY,24-Jun-21,0,XX,116.05,116.05,114,114.25,114.7,7,72.12,63000,36000,30-Mar-21
FUTSTK,ASIANPAINT,29-Apr-21,0,XX,2541.75,2594.85,2533.65,2588.85,2588.85,6822,52655.04,5814300,294300,30-Mar-21
FUTSTK,ASIANPAINT,27-May-21,0,XX,2556,2604.5,2549,2600.8,2600.8,298,2305.31,103800,24900,30-Mar-21
FUTSTK,ASIANPAINT,24-Jun-21,0,XX,2538,2605,2538,2602.5,2602.5,5,38.82,1800,900,30-Mar-21
FUTSTK,AUBANK,29-Apr-21,0,XX,1195,1305,1168,1273.2,1273.2,6789,42776.29,2213500,1576000,30-Mar-21
FUTSTK,AUBANK,27-May-21,0,XX,1181.3,1292.5,1176.65,1277.6,1277.6,43,271.7,30500,6500,30-Mar-21
FUTSTK,AUBANK,24-Jun-21,0,XX,0,0,0,1205.5,1310.3,0,0,500,0,30-Mar-21
FUTSTK,AUROPHARMA,29-Apr-21,0,XX,866.1,877.85,856.15,875.25,875.25,2675,15168.78,8563100,56550,30-Mar-21
FUTSTK,AUROPHARMA,27-May-21,0,XX,878.55,880.65,869,880.65,880.65,20,114.05,53300,2600,30-Mar-21
FUTSTK,AUROPHARMA,24-Jun-21,0,XX,0,0,0,848.05,878.1,0,0,0,0,30-Mar-21
FUTSTK,AXISBANK,29-Apr-21,0,XX,711.95,716.9,696.6,700.75,700.75,18378,155742.75,41697600,6840000,30-Mar-21
FUTSTK,AXISBANK,27-May-21,0,XX,705.5,719.25,700.1,705.55,705.55,424,3616.31,493200,190800,30-Mar-21
FUTSTK,AXISBANK,24-Jun-21,0,XX,722.35,722.35,704.6,706.7,706.7,11,93.73,8400,1200,30-Mar-21
FUTSTK,BAJAJ-AUTO,29-Apr-21,0,XX,3630.3,3689.2,3602.2,3680.05,3680.05,2205,20191.95,2192750,85750,30-Mar-21
FUTSTK,BAJAJ-AUTO,27-May-21,0,XX,3620.5,3698.65,3607.25,3693.4,3693.4,35,320.53,20250,750,30-Mar-21
FUTSTK,BAJAJ-AUTO,24-Jun-21,0,XX,0,0,0,3631.1,3699.15,0,0,1000,0,30-Mar-21
FUTSTK,BAJAJFINSV,29-Apr-21,0,XX,9297.05,9693,9297.05,9559.8,9559.8,2142,25658.47,598625,26125,30-Mar-21
FUTSTK,BAJAJFINSV,27-May-21,0,XX,9630.25,9724.95,9541.7,9604.85,9604.85,56,676.61,10750,2875,30-Mar-21
FUTSTK,BAJAJFINSV,24-Jun-21,0,XX,9617,9725,9617,9725,9586.35,5,60.24,625,625,30-Mar-21
FUTSTK,BAJFINANCE,29-Apr-21,0,XX,5259.7,5299,5182.85,5234.9,5234.9,6124,80267.99,3641000,220000,30-Mar-21
FUTSTK,BAJFINANCE,27-May-21,0,XX,5283.5,5307.85,5200,5243.1,5243.1,166,2183.59,69000,10000,30-Mar-21
FUTSTK,BAJFINANCE,24-Jun-21,0,XX,5231.2,5231.2,5231.2,5231.2,5239.5,1,13.07,750,250,30-Mar-21
FUTSTK,BALKRISIND,29-Apr-21,0,XX,1664.55,1679.4,1656,1668.4,1668.4,765,5100.47,1712400,12000,30-Mar-21
FUTSTK,BALKRISIND,27-May-21,0,XX,1672.95,1673.35,1662.9,1670.55,1670.55,23,153.76,18800,-4000,30-Mar-21
FUTSTK,BALKRISIND,24-Jun-21,0,XX,0,0,0,1621.3,1672.75,0,0,0,0,30-Mar-21
FUTSTK,BANDHANBNK,29-Apr-21,0,XX,354,354.55,338,339.05,339.05,4152,25654.64,16286400,1429200,30-Mar-21
FUTSTK,BANDHANBNK,27-May-21,0,XX,355,355,339.7,340.55,340.55,58,360.88,417600,45000,30-Mar-21
FUTSTK,BANDHANBNK,24-Jun-21,0,XX,343,345,343,345,345,2,12.38,3600,3600,30-Mar-21
FUTSTK,BANKBARODA,29-Apr-21,0,XX,71.85,74.45,71.2,72.95,72.95,5453,46454.41,124663500,15397200,30-Mar-21
FUTSTK,BANKBARODA,27-May-21,0,XX,72.15,74.55,71.6,73.25,73.25,224,1918.47,2082600,327600,30-Mar-21
FUTSTK,BANKBARODA,24-Jun-21,0,XX,72.25,72.3,72.25,72.3,72.9,2,16.91,35100,23400,30-Mar-21
FUTSTK,BATAINDIA,29-Apr-21,0,XX,1425,1439,1407.3,1415.6,1415.6,1077,8415.03,1318900,110550,30-Mar-21
FUTSTK,BATAINDIA,27-May-21,0,XX,1433.75,1442,1421.5,1422.15,1422.15,27,211.82,30800,9350,30-Mar-21
FUTSTK,BATAINDIA,24-Jun-21,0,XX,0,0,0,1443.15,1416.7,0,0,0,0,30-Mar-21
FUTSTK,BEL,29-Apr-21,0,XX,124.75,127.2,123.65,126.1,126.1,2337,22246.53,41670800,3207200,30-Mar-21
FUTSTK,BEL,27-May-21,0,XX,124.65,127.6,124.5,126.9,126.9,62,593.44,896800,121600,30-Mar-21
FUTSTK,BEL,24-Jun-21,0,XX,126.65,127.2,126.65,126.95,126.95,3,28.91,22800,7600,30-Mar-21
FUTSTK,BERGEPAINT,29-Apr-21,0,XX,768.65,775,763.45,766,766,1091,9215.52,3210900,173800,30-Mar-21
FUTSTK,BERGEPAINT,27-May-21,0,XX,772,774.05,767.6,767.85,767.85,6,50.85,25300,3300,30-Mar-21
FUTSTK,BERGEPAINT,24-Jun-21,0,XX,0,0,0,741.45,766.55,0,0,0,0,30-Mar-21
FUTSTK,BHARATFORG,29-Apr-21,0,XX,592.5,602.5,592.4,594.25,594.25,800,7158.5,5283000,213000,30-Mar-21
FUTSTK,BHARATFORG,27-May-21,0,XX,600.5,600.5,595.95,597.4,594.2,6,53.8,30000,1500,30-Mar-21
FUTSTK,BHARATFORG,24-Jun-21,0,XX,0,0,0,575.95,595.9,0,0,0,0,30-Mar-21
FUTSTK,BHARTIARTL,29-Apr-21,0,XX,528.55,530.85,520.3,524.6,524.6,7149,69499.13,96762876,1736238,30-Mar-21
FUTSTK,BHARTIARTL,27-May-21,0,XX,531.65,533.1,523.15,526.9,526.9,302,2949.72,1871361,70338,30-Mar-21
FUTSTK,BHARTIARTL,24-Jun-21,0,XX,532.55,532.55,527,529.5,529.5,28,274.5,35169,29616,30-Mar-21
FUTSTK,BHEL,29-Apr-21,0,XX,49.7,49.85,48.45,49.2,49.2,2191,22658.54,90258000,2037000,30-Mar-21
FUTSTK,BHEL,27-May-21,0,XX,49,49.7,48.85,49.4,49.4,21,217.66,3339000,168000,30-Mar-21
FUTSTK,BHEL,24-Jun-21,0,XX,49.2,49.6,49.2,49.6,49.6,2,20.74,63000,42000,30-Mar-21
FUTSTK,BIOCON,29-Apr-21,0,XX,402.7,413,399.85,411.8,411.8,2986,27993.89,14207100,1688200,30-Mar-21
FUTSTK,BIOCON,27-May-21,0,XX,403.9,414.15,403.9,413.3,413.3,57,536.5,209300,41400,30-Mar-21
FUTSTK,BIOCON,24-Jun-21,0,XX,0,0,0,402.25,412.1,0,0,0,0,30-Mar-21
FUTSTK,BOSCHLTD,29-Apr-21,0,XX,13633.55,14414.8,13633.55,14273.05,14273.05,1216,8590.54,99450,10200,30-Mar-21
FUTSTK,BOSCHLTD,27-May-21,0,XX,13932.15,14440.95,13932.15,14339.1,14339.1,16,113.58,1500,450,30-Mar-21
FUTSTK,BOSCHLTD,24-Jun-21,0,XX,0,0,0,13816.6,14382.75,0,0,0,0,30-Mar-21
FUTSTK,BPCL,29-Apr-21,0,XX,432.6,434.75,423.9,432.55,432.55,6226,48146.91,45975600,610200,30-Mar-21
FUTSTK,BPCL,27-May-21,0,XX,430.5,436.5,425.95,434.1,434.1,288,2234.15,660600,97200,30-Mar-21
FUTSTK,BPCL,24-Jun-21,0,XX,428.5,434.2,428.5,434.1,434.1,4,31.12,21600,3600,30-Mar-21
FUTSTK,BRITANNIA,29-Apr-21,0,XX,3539.5,3607.95,3519.35,3597.45,3597.45,2522,18057.27,1854200,73000,30-Mar-21
FUTSTK,BRITANNIA,27-May-21,0,XX,3600,3605,3568.7,3600.55,3600.55,78,559.36,24000,7800,30-Mar-21
FUTSTK,BRITANNIA,24-Jun-21,0,XX,3580,3580,3580,3580,3648.05,5,35.8,1000,1000,30-Mar-21
FUTSTK,CADILAHC,29-Apr-21,0,XX,425.25,438.2,424.7,437.2,437.2,2223,21182.35,10377400,433400,30-Mar-21
FUTSTK,CADILAHC,27-May-21,0,XX,431.35,439.7,431.35,439.15,439.15,28,268.47,187000,6600,30-Mar-21
FUTSTK,CADILAHC,24-Jun-21,0,XX,0,0,0,424.15,438.4,0,0,0,0,30-Mar-21
FUTSTK,CANBK,29-Apr-21,0,XX,148.85,150.3,145.6,148.2,148.2,3701,29678.02,54550800,1150200,30-Mar-21
FUTSTK,CANBK,27-May-21,0,XX,149.5,150.8,146.65,149,149,106,852.72,928800,43200,30-Mar-21
FUTSTK,CANBK,24-Jun-21,0,XX,0,0,0,146.15,148.35,0,0,5400,0,30-Mar-21
FUTSTK,CHOLAFIN,29-Apr-21,0,XX,557.25,562.9,547.2,553.25,553.25,1043,14458.53,4842500,187500,30-Mar-21
FUTSTK,CHOLAFIN,27-May-21,0,XX,558.85,558.85,549,549,558.65,7,96.66,67500,7500,30-Mar-21
FUTSTK,CHOLAFIN,24-Jun-21,0,XX,0,0,0,542.55,560.25,0,0,0,0,30-Mar-21
FUTSTK,CIPLA,29-Apr-21,0,XX,795.35,822,795.35,817.45,817.45,4118,43522.36,11420500,887900,30-Mar-21
FUTSTK,CIPLA,27-May-21,0,XX,806.4,824.35,806.4,821.65,821.65,44,466.16,75400,3900,30-Mar-21
FUTSTK,CIPLA,24-Jun-21,0,XX,0,0,0,802.2,819.4,0,0,2600,0,30-Mar-21
FUTSTK,COALINDIA,29-Apr-21,0,XX,131.05,134.55,130.45,133.35,133.35,4626,25780.71,42394800,2818200,30-Mar-21
FUTSTK,COALINDIA,27-May-21,0,XX,131.6,135.3,130.85,134,134,172,960.55,1906800,46200,30-Mar-21
FUTSTK,COALINDIA,24-Jun-21,0,XX,132,134.45,132,134.45,134.45,9,50.4,42000,21000,30-Mar-21
FUTSTK,COFORGE,29-Apr-21,0,XX,2863.45,3000,2795.05,2976.5,2976.5,1971,21478.66,578625,99375,30-Mar-21
FUTSTK,COFORGE,27-May-21,0,XX,2867.65,2979,2867.65,2979,2979,10,110.36,3750,750,30-Mar-21
FUTSTK,COFORGE,24-Jun-21,0,XX,0,0,0,2777.25,2986.15,0,0,0,0,30-Mar-21
FUTSTK,COLPAL,29-Apr-21,0,XX,1540,1569.8,1535,1565.3,1565.3,891,9724.51,3528000,74200,30-Mar-21
FUTSTK,COLPAL,27-May-21,0,XX,1555.85,1573,1555.85,1573,1562,4,43.9,14700,1400,30-Mar-21
FUTSTK,COLPAL,24-Jun-21,0,XX,1555,1555,1555,1555,1566.45,1,10.88,700,700,30-Mar-21
FUTSTK,CONCOR,29-Apr-21,0,XX,597.3,612.4,589.9,601.55,601.55,2569,24161.97,6131649,350112,30-Mar-21
FUTSTK,CONCOR,27-May-21,0,XX,595,608.95,595,608.25,601.4,23,217.46,39075,3126,30-Mar-21
FUTSTK,CONCOR,24-Jun-21,0,XX,0,0,0,580.85,603.1,0,0,1563,0,30-Mar-21
FUTSTK,CUB,29-Apr-21,0,XX,160.15,162.5,151.25,155.5,155.5,1274,6200.22,8354500,1342300,30-Mar-21
FUTSTK,CUB,27-May-21,0,XX,161.65,163,153.9,156.5,156.5,44,215.87,139500,43400,30-Mar-21
FUTSTK,CUB,24-Jun-21,0,XX,0,0,0,162.35,155.3,0,0,0,0,30-Mar-21
FUTSTK,CUMMINSIND,29-Apr-21,0,XX,862.05,892,859.4,887.85,887.85,1070,11293.9,1726800,128400,30-Mar-21
FUTSTK,CUMMINSIND,27-May-21,0,XX,858.5,886,858.5,886,903.25,13,135.78,20400,6000,30-Mar-21
FUTSTK,CUMMINSIND,24-Jun-21,0,XX,0,0,0,851,905.85,0,0,1200,0,30-Mar-21
FUTSTK,DABUR,29-Apr-21,0,XX,534.25,544,534.1,542.25,542.25,2230,15077,8481250,351250,30-Mar-21
FUTSTK,DABUR,27-May-21,0,XX,539.05,546,538,544.2,544.2,69,468.32,67500,8750,30-Mar-21
FUTSTK,DABUR,24-Jun-21,0,XX,541.45,547.5,540.5,546.9,546.9,8,54.42,11250,2500,30-Mar-21
FUTSTK,DEEPAKNTR,29-Apr-21,0,XX,1563.6,1648.8,1552.55,1637.05,1637.05,2457,19733.1,876000,234000,30-Mar-21
FUTSTK,DEEPAKNTR,27-May-21,0,XX,1558.5,1648.9,1555.05,1648.9,1648.9,20,160.59,19500,3500,30-Mar-21
FUTSTK,DEEPAKNTR,24-Jun-21,0,XX,0,0,0,1590,1640.45,0,0,500,0,30-Mar-21
FUTSTK,DIVISLAB,29-Apr-21,0,XX,3486.3,3627,3486.3,3610.35,3610.35,4363,31287.35,2547800,84000,30-Mar-21
FUTSTK,DIVISLAB,27-May-21,0,XX,3558.8,3638.5,3548,3622.25,3622.25,60,431.51,34000,2200,30-Mar-21
FUTSTK,DIVISLAB,24-Jun-21,0,XX,0,0,0,3482.65,3615.95,0,0,0,0,30-Mar-21
FUTSTK,DLF,29-Apr-21,0,XX,283.25,286.5,276.55,281.35,281.35,2984,27760.71,25208700,1432200,30-Mar-21
FUTSTK,DLF,27-May-21,0,XX,285.25,287.25,278,282.55,282.55,118,1104.55,379500,79200,30-Mar-21
FUTSTK,DLF,24-Jun-21,0,XX,0,0,0,279.6,281.8,0,0,0,0,30-Mar-21
FUTSTK,DRREDDY,29-Apr-21,0,XX,4451.35,4548.3,4451.3,4539.45,4539.45,7240,40940.62,3230500,12125,30-Mar-21
FUTSTK,DRREDDY,27-May-21,0,XX,4499.95,4567.95,4490.8,4556.8,4556.8,277,1572.24,39500,3125,30-Mar-21
FUTSTK,DRREDDY,24-Jun-21,0,XX,4622.2,4622.2,4550,4587.95,4587.95,7,40.13,1000,875,30-Mar-21
FUTSTK,EICHERMOT,29-Apr-21,0,XX,2592.35,2669,2574,2655.7,2655.7,2684,24719.04,2359700,149100,30-Mar-21
FUTSTK,EICHERMOT,27-May-21,0,XX,2615,2675,2603.45,2658,2655.65,44,406.02,30450,5250,30-Mar-21
FUTSTK,EICHERMOT,24-Jun-21,0,XX,2659.5,2659.5,2659.5,2659.5,2663.3,2,18.61,700,700,30-Mar-21
FUTSTK,ESCORTS,29-Apr-21,0,XX,1284.05,1297.9,1269,1282,1282,1555,10972.12,1828200,57750,30-Mar-21
FUTSTK,ESCORTS,27-May-21,0,XX,1299,1299,1282,1286.3,1281.9,12,84.97,20350,2750,30-Mar-21
FUTSTK,ESCORTS,24-Jun-21,0,XX,0,0,0,1278.15,1285.6,0,0,0,0,30-Mar-21
FUTSTK,EXIDEIND,29-Apr-21,0,XX,184.05,187.15,183.5,186.8,186.8,975,6528.87,13136400,417600,30-Mar-21
FUTSTK,EXIDEIND,27-May-21,0,XX,185.4,187.95,185.4,187.7,187.7,21,141.01,187200,25200,30-Mar-21
FUTSTK,EXIDEIND,24-Jun-21,0,XX,190.4,190.4,184.65,189,187.85,3,20.3,7200,7200,30-Mar-21
FUTSTK,FEDERALBNK,29-Apr-21,0,XX,77.35,78.7,76.15,76.5,76.5,2443,18843.48,67250000,2490000,30-Mar-21
FUTSTK,FEDERALBNK,27-May-21,0,XX,77.95,78.95,76.75,76.95,76.95,116,902.08,1600000,380000,30-Mar-21
FUTSTK,FEDERALBNK,24-Jun-21,0,XX,77.5,77.5,77,77,77,4,30.85,70000,30000,30-Mar-21
FUTSTK,GAIL,29-Apr-21,0,XX,133.3,137.8,132,133.45,133.45,7385,60431.46,47732500,22905500,30-Mar-21
FUTSTK,GAIL,27-May-21,0,XX,136,138,133.75,134.3,134.3,44,362.29,451400,109800,30-Mar-21
FUTSTK,GAIL,24-Jun-21,0,XX,138.3,138.3,138.3,138.3,133.55,1,8.43,6100,6100,30-Mar-21
FUTSTK,GLENMARK,29-Apr-21,0,XX,454.25,466.5,454.2,465.4,465.4,1878,10006.38,5816700,273700,30-Mar-21
FUTSTK,GLENMARK,27-May-21,0,XX,464.25,468.45,462,468.45,468.45,13,69.6,73600,3450,30-Mar-21
FUTSTK,GLENMARK,24-Jun-21,0,XX,472,472,472,472,466,1,5.42,1150,1150,30-Mar-21
FUTSTK,GMRINFRA,29-Apr-21,0,XX,24.65,25.1,24.35,24.5,24.5,871,4820.34,153247500,4882500,30-Mar-21
FUTSTK,GMRINFRA,27-May-21,0,XX,24.9,25.15,24.5,24.55,24.55,20,111.36,1687500,112500,30-Mar-21
FUTSTK,GMRINFRA,24-Jun-21,0,XX,0,0,0,24.15,24.65,0,0,0,0,30-Mar-21
FUTSTK,GODREJCP,29-Apr-21,0,XX,718.45,734.35,717,730.5,730.5,2134,15527.71,5471000,169000,30-Mar-21
FUTSTK,GODREJCP,27-May-21,0,XX,722.4,734,720.3,730.8,730.8,28,204.3,44000,3000,30-Mar-21
FUTSTK,GODREJCP,24-Jun-21,0,XX,0,0,0,710,732.95,0,0,1000,0,30-Mar-21
FUTSTK,GODREJPROP,29-Apr-21,0,XX,1386.6,1389,1340.45,1350.55,1350.55,1412,12429.66,1775150,207350,30-Mar-21
FUTSTK,GODREJPROP,27-May-21,0,XX,1369,1369,1349,1356.6,1356.6,28,247.31,32500,9100,30-Mar-21
FUTSTK,GODREJPROP,24-Jun-21,0,XX,0,0,0,1344.65,1364.2,0,0,0,0,30-Mar-21
FUTSTK,GRANULES,29-Apr-21,0,XX,309.4,313,305.75,311.6,311.6,1280,6147.24,6069800,496000,30-Mar-21
FUTSTK,GRANULES,27-May-21,0,XX,308.5,313.4,307.95,313.2,313.2,14,67.46,85250,1550,30-Mar-21
FUTSTK,GRANULES,24-Jun-21,0,XX,310.5,315.7,310.5,315.7,311.85,2,9.7,6200,1550,30-Mar-21
FUTSTK,GRASIM,29-Apr-21,0,XX,1418.1,1448,1402.5,1428.6,1428.6,3829,51957.06,16105350,874950,30-Mar-21
FUTSTK,GRASIM,27-May-21,0,XX,1428,1450.9,1409.8,1433.5,1433.5,41,558.46,39900,13300,30-Mar-21
FUTSTK,GRASIM,24-Jun-21,0,XX,0,0,0,1385.65,1435.2,0,0,0,0,30-Mar-21
FUTSTK,GUJGASLTD,29-Apr-21,0,XX,526.55,542.5,517.75,539.45,539.45,589,3911.4,1085000,20000,30-Mar-21
FUTSTK,GUJGASLTD,27-May-21,0,XX,523,539.85,523,539.85,540.75,6,39.83,15000,5000,30-Mar-21
FUTSTK,GUJGASLTD,24-Jun-21,0,XX,0,0,0,516.7,542.35,0,0,0,0,30-Mar-21
FUTSTK,HAVELLS,29-Apr-21,0,XX,1065.5,1081.9,1053.9,1059.2,1059.2,1417,15114.98,4909000,143000,30-Mar-21
FUTSTK,HAVELLS,27-May-21,0,XX,1070,1084.45,1062.25,1065,1065,32,343.76,55000,11000,30-Mar-21
FUTSTK,HAVELLS,24-Jun-21,0,XX,1086.5,1086.5,1086.5,1086.5,1059.8,1,10.86,1000,1000,30-Mar-21
FUTSTK,HCLTECH,29-Apr-21,0,XX,973,1006.6,969.15,1002.4,1002.4,9624,66823.63,17227700,657300,30-Mar-21
FUTSTK,HCLTECH,27-May-21,0,XX,973.1,1008.85,973.1,1004.55,1004.55,222,1546.22,182000,18200,30-Mar-21
FUTSTK,HCLTECH,24-Jun-21,0,XX,986,1009,986,1008.3,1008.3,4,28.01,5600,1400,30-Mar-21
FUTSTK,HDFC,29-Apr-21,0,XX,2573.7,2628.5,2565,2616.3,2616.3,10087,78819.56,14769600,666000,30-Mar-21
FUTSTK,HDFC,27-May-21,0,XX,2583.8,2636,2571.3,2626.95,2626.95,684,5375.32,244800,136800,30-Mar-21
FUTSTK,HDFC,24-Jun-21,0,XX,2600,2640,2600,2640,2640,11,86.34,4200,3300,30-Mar-21
FUTSTK,HDFCAMC,29-Apr-21,0,XX,2889.95,2930.7,2889,2920.05,2920.05,730,4251.76,497600,30000,30-Mar-21
FUTSTK,HDFCAMC,27-May-21,0,XX,2915.7,2942.3,2915.1,2941.75,2941.75,16,93.83,10400,800,30-Mar-21
FUTSTK,HDFCAMC,24-Jun-21,0,XX,0,0,0,2834.4,2917.85,0,0,0,0,30-Mar-21
FUTSTK,HDFCBANK,29-Apr-21,0,XX,1512.35,1556.8,1509.95,1549.95,1549.95,23007,194623.42,25181750,2926550,30-Mar-21
FUTSTK,HDFCBANK,27-May-21,0,XX,1538.05,1560,1518.2,1553.6,1553.6,821,6955.74,518650,72600,30-Mar-21
FUTSTK,HDFCBANK,24-Jun-21,0,XX,1520,1556,1520,1552.6,1552.6,33,278.9,14850,7700,30-Mar-21
FUTSTK,HDFCLIFE,29-Apr-21,0,XX,679.6,693,679.6,689.95,689.95,3094,23400.71,8529400,625900,30-Mar-21
FUTSTK,HDFCLIFE,27-May-21,0,XX,684.95,694.65,684.95,692.8,692.8,34,257.93,115500,1100,30-Mar-21
