SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1514,1520,1491,1495.55,1495,1507.25,597,5648,8486462,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,197.25,203.4,196,197.15,197.15,196.8,596,38259,7621346,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,838.15,842.35,833,834.85,834.85,836.85,732,11025,9235208,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.5,9.99,9.5,9.61,9.61,9.73,55,15005,147032,,INE432A01017,,,
500010,HDFC        ,A ,Q,1653.7,1653.7,1630,1633.45,1633.45,1653.7,1733,51088,83586992,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,26.15,27,26,26.55,26.45,26.5,111,30619,806867,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,28.5,31.2,28.35,30.6,30.6,29.75,1081,208522,6334254,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,4.05,4.05,3.67,3.99,3.99,3.86,62,36396,142291,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,81.2,85.8,80.35,85.15,85.15,81.25,4883,1166712,97494013,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,132,135.9,132,135.9,135.9,133.35,2,37,4962,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.61,6.7,6.34,6.5,6.48,6.69,207,181159,1174012,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2470,2510,2460,2473.25,2505,2470.6,119,5447,13453647,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,9.34,10.32,9.34,10.03,10,9.83,67,25671,259486,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,57.35,64,56.5,61.7,61.7,56.75,238,18333,1117946,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,353,353,340.4,341.65,341.65,346.65,372,13444,4619062,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.95,15,14.65,14.75,14.75,14.95,439,305799,4522547,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4237.5,4244,4183,4193.95,4193.95,4222.4,1659,15212,64020841,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1414.95,1431,1395.55,1410.3,1409.05,1399.35,3640,80108,113503749,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,147,148.05,145.15,146.9,146.9,145.6,480,65074,9574500,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,231.5,234.9,222.4,227.4,227.4,222.05,472,21809,4916210,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1131.2,1140,1114.55,1120.5,1120.5,1128.6,1779,64549,72693854,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1860,1860,1850,1853.35,1850,1879.5,3,15,27800,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1700,1700,1624.5,1630.3,1630.3,1704.45,1641,13893,22890539,,INE373A01013,,,
