Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,02022023,891468109,0002181"
"Trade Date <02-FEB-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D010623,TB,2000,2000,100.00"
"20,2,182D080623,TB,400,400,100.00"
"20,3,182D220623,TB,100,100,100.00"
"20,4,20MICRONS,EQ,105800,45098,42.63"
"20,5,21STCENMGM,EQ,9203,1400,15.21"
"20,6,360ONE,EQ,29367,8438,28.73"
"20,7,364D060723,TB,5000,5000,100.00"
"20,8,364D200723,TB,2000,2000,100.00"
"20,9,364D270723,TB,100,100,100.00"
"20,10,3IINFOLTD,EQ,286874,164059,57.19"
"20,11,3MINDIA,EQ,2473,1365,55.20"
"20,12,3PLAND,EQ,27450,23096,84.14"
"20,13,5PAISA,EQ,19816,11353,57.29"
"20,14,610GS2031,GS,1495,1490,99.67"
"20,15,618GS2024,GS,500000,500000,100.00"
"20,16,63MOONS,EQ,105281,58184,55.27"
"20,17,664GS2035,GS,525,525,100.00"
"20,18,667GS2035,GS,2,0,0.00"
"20,19,667GS2050,GS,1,1,100.00"
"20,20,676GS2061,GS,11,11,100.00"
"20,21,689GS2025,GS,5000,5000,100.00"
"20,22,699GS2051,GS,6001,6000,99.98"
"20,23,732GS2024,GS,500,500,100.00"
"20,24,736GS2052,GS,200,200,100.00"
"20,25,738GS2027,GS,23210,23210,100.00"
"20,26,741GS2036,GS,1100,1100,100.00"
"20,27,74GS2062,GS,8109,8109,100.00"
"20,28,754GS2036,GS,112152,109149,97.32"
"20,29,768GS2023,GS,500000,500000,100.00"
"20,30,795GS2032,GS,2,0,0.00"
"20,31,824GS2027,GS,2646,2646,100.00"
"20,32,824GS2033,GS,500376,500376,100.00"
"20,33,828GS2032,GS,6200,6200,100.00"
"20,34,91D020323,TB,300,300,100.00"
"20,35,91D060423,TB,100,100,100.00"
"20,36,91D200423,TB,100,100,100.00"
"20,37,91D280423,TB,200,200,100.00"
"20,38,91D300323,TB,100,100,100.00"
"20,39,A2ZINFRA,EQ,223593,130327,58.29"
"20,40,AAATECH,EQ,13469,10640,79.00"
"20,41,AAKASH,EQ,174270,124806,71.62"
"20,42,AAREYDRUGS,EQ,47559,27601,58.04"
"20,43,AARON,EQ,9999,3262,32.62"
"20,44,AARTIDRUGS,EQ,82288,27439,33.35"
"20,45,AARTIIND,EQ,381868,151489,39.67"
"20,46,AARTISURF,EQ,8133,4994,61.40"
"20,47,AARTISURF,P1,110,110,100.00"
"20,48,AARVEEDEN,EQ,19460,4880,25.08"
"20,49,AARVI,EQ,9737,4684,48.11"
"20,50,AAVAS,EQ,57618,33600,58.32"
"20,51,ABAN,EQ,192713,107990,56.04"
"20,52,ABB,EQ,236358,99820,42.23"
"20,53,ABBOTINDIA,EQ,14828,9455,63.76"
"20,54,ABCAPITAL,EQ,2170837,759370,34.98"
"20,55,ABFRL,EQ,1335362,664657,49.77"
"20,56,ABSLAMC,EQ,73105,54262,74.22"
"20,57,ABSLBANETF,EQ,21712,15825,72.89"
"20,58,ABSLNN50ET,EQ,12589,7373,58.57"
"20,59,ACC,EQ,3416062,594338,17.40"
"20,60,ACCELYA,EQ,16301,8277,50.78"
"20,61,ACCURACY,EQ,21641,13208,61.03"
"20,62,ACE,EQ,302452,72492,23.97"
"20,63,ACEINTEG,EQ,1926,290,15.06"
"20,64,ACI,EQ,190407,91318,47.96"
"20,65,ADANIENT,EQ,34474080,6032713,17.50"
"20,66,ADANIGREEN,EQ,509110,435985,85.64"
"20,67,ADANIPORTS,EQ,115517458,20018768,17.33"
"20,68,ADANIPOWER,EQ,768655,768655,100.00"
"20,69,ADANITRANS,EQ,758683,386908,51.00"
"20,70,ADFFOODS,EQ,8539,4295,50.30"
"20,71,ADORWELD,EQ,33458,22212,66.39"
"20,72,ADROITINFO,EQ,22963,17381,75.69"
"20,73,ADSL,EQ,108316,44636,41.21"
"20,74,ADVANIHOTR,EQ,43755,27125,61.99"
"20,75,ADVENZYMES,EQ,24927,13353,53.57"
"20,76,AEGISCHEM,EQ,488949,226520,46.33"
"20,77,AETHER,EQ,28277,12386,43.80"
"20,78,AFFLE,EQ,163847,94738,57.82"
"20,79,AGARIND,EQ,125608,58465,46.55"
"20,80,AGI,EQ,150144,63600,42.36"
"20,81,AGNI,SM,20000,20000,100.00"
"20,82,AGRITECH,EQ,26766,12071,45.10"
"20,83,AGROPHOS,EQ,22726,9270,40.79"
"20,84,AGSTRA,EQ,224554,101436,45.17"
"20,85,AHL,EQ,16973,10536,62.08"
"20,86,AHLADA,EQ,2753,1993,72.39"
"20,87,AHLEAST,EQ,3247,2786,85.80"
"20,88,AHLUCONT,EQ,53519,43341,80.98"
"20,89,AIAENG,EQ,65781,36298,55.18"
"20,90,AIRAN,EQ,76558,42680,55.75"
"20,91,AIROLAM,EQ,14725,9914,67.33"
"20,92,AIRTELPP,E1,526102,459283,87.30"
"20,93,AISL,SM,1200,1200,100.00"
"20,94,AJANTPHARM,EQ,79256,37106,46.82"
"20,95,AJMERA,EQ,34410,9617,27.95"
"20,96,AJOONI,EQ,1346882,648101,48.12"
"20,97,AKASH,EQ,154313,145635,94.38"
"20,98,AKG,EQ,29027,22388,77.13"
"20,99,AKSHARCHEM,EQ,16495,9354,56.71"
"20,100,AKSHOPTFBR,EQ,209250,134067,64.07"
"20,101,AKZOINDIA,EQ,4543,2912,64.10"
"20,102,ALANKIT,EQ,105035,72513,69.04"
"20,103,ALBERTDAVD,EQ,4058,3141,77.40"
