DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
14122020|500002|000003793|0000000000000000|000006648|0000000007756457|057.05
14122020|500003|000005737|0000000000000000|000011681|0000000002924152|049.11
14122020|500008|000006729|0000000000000000|000023678|0000000022058624|028.42
14122020|500009|000040707|0000000000000000|000053364|0000000001064583|076.28
14122020|500010|001972070|0000000000000000|002058339|0000004730793715|095.81
14122020|500012|000122584|0000000000000000|000146607|0000000007120510|083.61
14122020|500013|000009180|0000000000000000|000009180|0000000000061453|100.00
14122020|500014|000058974|0000000000000000|000058974|0000000000091178|100.00
14122020|500016|000000012|0000000000000102|000000012|0000000000000102|100.00
14122020|500020|000053103|0000000000000000|000166096|0000000012278323|031.97
14122020|500023|000000612|0000000000000000|000001053|0000000000073588|058.12
14122020|500027|000000541|0000000000000000|000000761|0000000004636458|071.09
14122020|500028|000052110|0000000000301211|000052110|0000000000301211|100.00
14122020|500029|000003604|0000000000000000|000005334|0000000000139059|067.57
14122020|500031|000003672|0000000000000000|000011336|0000000006804269|032.39
14122020|500032|001140365|0000000000000000|001782748|0000000011782876|063.97
14122020|500033|000003166|0000000000000000|000006381|0000000008951235|049.62
14122020|500034|000009310|0000000000000000|000060469|0000000295122907|015.40
14122020|500038|000035437|0000000000000000|000077821|0000000013735694|045.54
14122020|500039|000040000|0000000000000000|000077738|0000000011396550|051.45
14122020|500040|000028665|0000000000000000|000077200|0000000029150568|037.13
14122020|500041|000000168|0000000000000000|000000172|0000000000253253|097.67
14122020|500042|000000368|0000000000000000|000000586|0000000000936506|062.80
14122020|500043|000021137|0000000000000000|000136155|0000000218747293|015.52
14122020|500048|000007557|0000000000000000|000020588|0000000016069070|036.71
14122020|500049|000921503|0000000000000000|002130741|0000000250501454|043.25
14122020|500052|000096516|0000000000000000|000164622|0000000022204279|058.63
14122020|500055|000236935|0000000000000000|000435079|0000000016890807|054.46
14122020|500058|000042404|0000000000068307|000042404|0000000000068307|100.00
14122020|500060|000006286|0000000000000000|000013590|0000000000784548|046.25
14122020|500067|000003435|0000000000000000|000006563|0000000005184570|052.34
14122020|500068|000000260|0000000000000000|000000411|0000000001617295|063.26
14122020|500069|000005170|0000000000000000|000026170|0000000002607565|019.76
14122020|500074|000008808|0000000000000000|000012879|0000000000295155|068.39
14122020|500078|000003829|0000000000000000|000005651|0000000003034358|067.76
14122020|500083|000066500|0000000000000000|000119839|0000000000738287|055.49
14122020|500084|000001797|0000000000000000|000003003|0000000001873494|059.84
14122020|500085|000060412|0000000000000000|000195450|0000000045783594|030.91
14122020|500086|000019265|0000000000000000|000089287|0000000017312818|021.58
14122020|500087|000316957|0000000000000000|000816022|0000000641586244|038.84
14122020|500089|000000287|0000000000000000|000001903|0000000000746944|015.08
14122020|500092|000001125|0000000000000000|000001740|0000000003328054|064.66
14122020|500093|000696439|0000000000000000|001065793|0000000046684955|065.34
14122020|500096|000087204|0000000000000000|000183806|0000000094774940|047.44
14122020|500097|000024219|0000000000000000|000039644|0000000005976157|061.09
14122020|500101|000077591|0000000000000000|000403114|0000000018026103|019.25
14122020|500102|006582875|0000000012159336|006582875|0000000012159336|100.00
14122020|500103|002417832|0000000000000000|005119215|0000000186835894|047.23
14122020|500104|000737594|0000000000000000|001494422|0000000335848090|049.36
14122020|500106|001461454|0000000000000000|003749678|0000000038314648|038.98
14122020|500108|000314477|0000000000000000|000628134|0000000007012402|050.07
14122020|500109|000431790|0000000000000000|000884211|0000000032338832|048.83
14122020|500110|000056460|0000000000000000|000153347|0000000016592010|036.82
14122020|500111|000414610|0000000000000000|000414610|0000000005518459|100.00
14122020|500112|000239117|0000000000000000|001377776|0000000378497030|017.36
14122020|500113|001075824|0000000000000000|005070341|0000000298536172|021.22
14122020|500114|000027063|0000000000000000|000102826|0000000149916787|026.32
14122020|500116|000083625|0000000000000000|000313457|0000000012838035|026.68
14122020|500117|000243448|0000000000000000|000366849|0000000007563427|066.36
14122020|500119|000013043|0000000000000000|000026653|0000000004557345|048.94
14122020|500120|000007597|0000000000000000|000011474|0000000004071143|066.21
14122020|500123|000001479|0000000000000000|000001674|0000000004493273|088.35
14122020|500124|000005967|0000000000000000|000029339|0000000147173232|020.34
14122020|500125|000006854|0000000000000000|000010756|0000000003669884|063.72
14122020|500126|000000351|0000000000000000|000000769|0000000005132614|045.64
14122020|500128|000024489|0000000000000000|000032767|0000000000777361|074.74
14122020|500133|000004303|0000000000000000|000009375|0000000015880874|045.90
14122020|500135|000388763|0000000000000000|000390168|0000000101482145|099.64
14122020|500136|000023697|0000000000000000|000037909|0000000004765653|062.51
14122020|500142|000000024|0000000000000000|000000024|0000000000000018|100.00
