SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1130.35,1131.7,1099,1103.1,1103.1,1124.45,972,6234,6923712,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,138,140,136,136.55,136.7,135.65,381,25284,3483071,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,893.6,909,880.95,906.45,904.05,894.45,1430,20506,18455787,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,8.99,9.3,8.73,8.96,8.96,8.75,44,26531,241421,,INE432A01017,,,
500010,HDFC        ,A ,Q,1265,1265,1235.5,1243.05,1243.05,1255.85,2443,41316,51378766,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,25.9,26.15,25.1,25.95,25.95,25.55,168,85223,2194851,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.45,15.45,15,15.18,15.15,15.45,63,10987,167273,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.55,3.08,2.55,2.66,2.66,2.61,32,7650,21255,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,54.45,56.3,53.65,55.65,55.65,54,2114,376210,20744608,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,104,104,104,104,104,106.5,1,2,208,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,7.2,7.28,6.76,6.94,6.94,7.24,834,843188,5899656,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2174.45,2177.25,2150,2169.1,2170,2173.1,228,992,2144019,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,5.82,6.38,5.82,6.06,6.05,6.08,14,11143,65314,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,51.55,52.6,51.5,51.65,51.65,51.7,16,1045,54124,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.02,1.02,1.02,1.02,1.02,1.07,3,1000,1020,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,230,233.65,227.5,230.4,229.3,229.65,380,283801,64733633,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.9,15.32,14.81,14.96,14.96,14.86,1107,692665,10439770,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4370,4520,4370,4470.1,4470.1,4360.05,15014,181055,809720747,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,922,925,910,912.3,912.3,916.8,4911,123911,113350968,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,142.05,143.5,140.85,141.65,141.65,142.25,885,100378,14240616,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,216.5,216.7,213.5,213.9,213.65,214.8,296,11527,2479403,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,818,823,805,809.8,809.8,812.15,4296,178198,144695614,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2090,2100,2067.05,2086.5,2100,2087.1,7,41,85617,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1126.05,1160.8,1126.05,1146.25,1146.6,1132.9,317,1448,1659044,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,476.5,481.8,470,472.05,472.05,476.5,1245,24840,11787695,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1215,1226.95,1186.1,1188.4,1188.4,1214.15,4616,109689,131907519,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1535,1541.9,1507.25,1513.95,1513.95,1529.05,1006,14570,22141078,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,25.7,25.7,24.5,24.65,24.65,25.5,963,315982,7852610,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,43.45,43.5,42.2,42.4,42.25,42.65,178,16779,717523,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.38,2.5,2.38,2.5,2.5,2.49,4,474,1133,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,76.55,77.3,75.25,75.9,75.7,77.05,101,3522,268460,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,42.8,43.5,42,42.2,42.2,41.6,91,13805,590301,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,516,526,516,522.6,524,516.2,223,2515,1316950,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4280,4284,4200,4200,4200,4200,4,8,33848,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,38,38,36.3,36.3,36.3,36,5,2105,79855,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,69.05,73.9,69.05,73.1,73.1,68.35,2867,280247,20186678,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,700,705.9,697,704.85,704.85,701.85,21,1069,750242,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,6.8,6.8,6.36,6.5,6.5,6.52,18,5127,33266,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,688,692.1,677.25,680.3,680.3,688.55,1729,28880,19749107,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,85,87.65,83.65,86.65,86.65,84.9,2791,367631,31692606,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,185,185,181.9,181.9,181.9,185,817,608047,110666079,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,590,591.5,581.35,586.5,587,587.3,2225,58895,34493463,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,503,507,499,499.75,499,500.55,114,410,206132,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,2175,2175,2147.05,2151,2152.8,2162,165,645,1390573,,INE007A01025,,,
500093,CROMPT.GREAV,A ,Q,65.65,65.8,64.45,65.15,65.15,64.9,2818,622310,40549561,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,280.1,280.15,275,277.4,277.4,277.15,851,25190,6974475,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,165.1,173.05,164,169.7,169.7,164.65,967,105655,17833493,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,373.95,377.45,370.2,371.7,371.7,373.75,2068,107184,40020512,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,15.85,15.95,15.55,15.6,15.6,15.75,228,193284,3028617,,INE294A01037,,,
500103,BHEL        ,A ,Q,129,129.65,127.65,127.95,127.95,128.55,1735,217542,27988469,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,489,491,479.25,482.65,482.65,489.15,2695,111834,54140284,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,27.95,28.15,27.6,27.8,27.8,27.95,1006,676728,18834022,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,20.2,20.65,20.2,20.35,20.35,20.3,499,217615,4449560,,INE153A01019,,,
500109,MRPL        ,A ,Q,111.8,111.9,108.55,109.9,109.9,108.8,2348,207330,22872803,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,328.8,333.8,317.3,332.15,332.15,327.85,2282,169781,56110544,,INE178A01016,,,
