DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
14052019|500002|000000856|0000000001173448|000003010|0000000004052689|028.44
14052019|500003|000001848|0000000000368954|000002609|0000000000516943|070.83
14052019|500008|000005387|0000000003397581|000010519|0000000006630442|051.21
14052019|500009|000008541|0000000000114706|000014161|0000000000186851|060.31
14052019|500010|000011270|0000000022130899|000082065|0000000160109573|013.73
14052019|500012|000007315|0000000000362093|000010478|0000000000516933|069.81
14052019|500013|000005929|0000000000050041|000008607|0000000000071987|068.89
14052019|500014|000001018|0000000000001324|000001018|0000000000001324|100.00
14052019|500016|000000190|0000000000001423|000000190|0000000000001423|100.00
14052019|500020|000167157|0000000018512638|000387192|0000000042798579|043.17
14052019|500024|000045819|0000000000084977|000045819|0000000000084977|100.00
14052019|500027|000002620|0000000009564572|000003150|0000000011428894|083.17
14052019|500028|000003682|0000000000018692|000003682|0000000000018692|100.00
14052019|500029|000000629|0000000000019531|000000824|0000000000025686|076.33
14052019|500031|000003638|0000000001940873|000009540|0000000005089120|038.13
14052019|500032|000055579|0000000000431294|000098674|0000000000763740|056.33
14052019|500033|000006320|0000000009476208|000016832|0000000025429278|037.55
14052019|500034|000012961|0000000037380173|000077779|0000000224515492|016.66
14052019|500038|000032889|0000000004647216|000136580|0000000019097005|024.08
14052019|500039|000002400|0000000000338520|000003330|0000000000472511|072.07
14052019|500040|000003504|0000000003179705|000038787|0000000034881036|009.03
14052019|500041|000000002|0000000000002800|000000007|0000000000009922|028.57
14052019|500042|000000174|0000000000213124|000000317|0000000000391942|054.89
14052019|500043|000007524|0000000009873369|000061848|0000000081872491|012.17
14052019|500048|000014669|0000000012218544|000096827|0000000078823305|015.15
14052019|500049|000076407|0000000006800223|000371219|0000000032817752|020.58
14052019|500052|000013382|0000000001031753|000115742|0000000008910447|011.56
14052019|500055|000083487|0000000002500436|000177764|0000000005280511|046.96
14052019|500058|000010400|0000000000008304|000010400|0000000000008304|100.00
14052019|500059|000005455|0000000000147655|000005455|0000000000147655|100.00
14052019|500060|000003331|0000000000372573|000006766|0000000000735007|049.23
14052019|500067|000000941|0000000000700763|000002667|0000000001979052|035.28
14052019|500068|000000001|0000000000005876|000000005|0000000000029374|020.00
14052019|500074|000023279|0000000000458597|000037126|0000000000738091|062.70
14052019|500078|000002673|0000000000557588|000002991|0000000000643261|089.37
14052019|500083|000001584|0000000000007857|000002168|0000000000010684|073.06
14052019|500084|000002463|0000000001632231|000007565|0000000004948328|032.56
14052019|500085|000007612|0000000001053882|000016443|0000000002278271|046.29
14052019|500086|000048255|0000000010065993|000115627|0000000023982975|041.73
14052019|500087|000010944|0000000006086506|000098427|0000000054327081|011.12
14052019|500089|000000051|0000000000016575|000000052|0000000000016895|098.08
14052019|500092|000000184|0000000000256855|000000307|0000000000428893|059.93
14052019|500093|000108077|0000000004004253|001016282|0000000037294665|010.63
14052019|500096|000020748|0000000007645638|000052245|0000000019129010|039.71
14052019|500097|000023348|0000000002437532|000056323|0000000005902655|041.45
14052019|500101|000031889|0000000002367759|000219821|0000000016267080|014.51
14052019|500102|000170631|0000000000342969|000263349|0000000000531271|064.79
14052019|500103|004742588|0000000300917209|007719429|0000000486103334|061.44
14052019|500104|000014452|0000000003870969|000239893|0000000063584594|006.02
14052019|500106|000129752|0000000001167768|000320670|0000000002882695|040.46
14052019|500108|000140627|0000000001302207|000303590|0000000002864699|046.32
14052019|500109|000011874|0000000000751625|000286809|0000000018030053|004.14
14052019|500110|000002868|0000000000621926|000026489|0000000005729222|010.83
14052019|500111|000178515|0000000019788388|002585537|0000000281466083|006.90
14052019|500112|000335463|0000000105301836|001364050|0000000423187200|024.59
14052019|500113|006776171|0000000322884549|011095325|0000000537757748|061.07
14052019|500114|000025505|0000000029417467|000151195|0000000172600793|016.87
14052019|500116|000135967|0000000004935603|000688514|0000000024288485|019.75
14052019|500117|000018637|0000000000314966|000028427|0000000000478307|065.56
14052019|500119|000007781|0000000001564760|000061591|0000000012403199|012.63
14052019|500120|000000682|0000000000076146|000000926|0000000000103779|073.65
14052019|500123|000000173|0000000000380600|000000199|0000000000432979|086.93
14052019|500124|000002312|0000000006487819|000014868|0000000041606176|015.55
14052019|500125|000007945|0000000001404279|000020251|0000000003551926|039.23
14052019|500126|000002089|0000000008389529|000008418|0000000033641349|024.82
14052019|500128|000007306|0000000000128586|000011008|0000000000195694|066.37
14052019|500132|000000100|0000000000000110|000000100|0000000000000110|100.00
14052019|500133|000000051|0000000000045633|000000069|0000000000062186|073.91
14052019|500135|000001287|0000000000170335|000002512|0000000000332558|051.23
14052019|500136|000006307|0000000000216331|000009838|0000000000342757|064.11
14052019|500141|000009110|0000000000039538|000013396|0000000000058365|068.01
14052019|500144|000001895|0000000000800448|000003896|0000000001634005|048.64
14052019|500147|000000720|0000000000723420|000000945|0000000000948990|076.19
14052019|500148|000011234|0000000002472042|000018622|0000000003996995|060.33
14052019|500150|000000022|0000000000028505|000000031|0000000000040355|070.97
14052019|500151|000000255|0000000000009703|000000355|0000000000013041|071.83
14052019|500153|000043183|0000000001865506|000057494|0000000002432980|075.11
14052019|500155|000005244|0000000000084429|000006457|0000000000104198|081.21
14052019|500159|000002120|0000000000112572|000002274|0000000000119010|093.23
14052019|500160|000021991|0000000000085326|000022890|0000000000090749|096.07
14052019|500163|000005752|0000000005916795|000020100|0000000020372415|028.62
14052019|500164|000009357|0000000004218604|000087101|0000000039279339|010.74
14052019|500165|000003422|0000000001395321|000006415|0000000002590659|053.34
14052019|500166|000001490|0000000000293456|000002085|0000000000406458|071.46
14052019|500168|000007450|0000000006707235|000008778|0000000007886747|084.87
14052019|500170|000001847|0000000000018175|000002874|0000000000028075|064.27
14052019|500171|000005539|0000000001321606|000009074|0000000002170450|061.04
14052019|500173|000001160|0000000001085992|000002436|0000000002284857|047.62
14052019|500179|000033243|0000000000470389|000074911|0000000001074343|044.38
