SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1210,1228,1185.55,1225.65,1225,1208.35,4404,34091,41300522,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,180,186.8,174.4,182.45,182.45,179.2,2901,181627,33148659,XD,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,877.6,885.4,873,880.3,880.3,874.75,821,11538,10159602,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.11,9.65,9.1,9.12,9.12,9.25,97,41998,387565,,INE432A01017,,,
500010,HDFC        ,A ,Q,1402,1421.5,1388.25,1399.55,1399.1,1399.55,2780,357072,498055043,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,24.6,24.75,24.3,24.65,24.75,24.75,106,26843,659308,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.75,16.65,15.75,16.2,16.2,16.3,148,31625,517707,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.83,2.85,2.7,2.72,2.78,2.71,43,23240,63782,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,59,59.85,58.05,58.5,58.5,59.35,1742,409490,24197539,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,103.85,108.7,103.85,108.7,108.7,109.3,3,85,9069,,INE363A01022,,,
500024,ASSAMCO     ,T ,Q,7,7,6.72,6.79,6.78,6.97,100,73928,502568,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2302,2379.95,2302,2320.6,2320.6,2335.9,218,1997,4677051,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.12,6.35,6.12,6.14,6.14,6.39,16,3219,20176,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,53.8,53.8,52.55,53.2,53.2,53.7,21,3805,201678,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.17,1.17,1.17,1.17,1.17,1.23,6,3050,3568,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,248.05,264,245.25,262.3,262.3,249.55,4063,164059,42110594,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.55,16.12,15.55,15.82,15.82,15.58,1618,1108295,17626399,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4270,4299,4225,4232.5,4232.5,4266.2,3485,31945,135936410,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1055,1060.4,1027.05,1041.75,1041.75,1050.3,2954,66505,69228756,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,154.6,156.2,153.15,153.5,153.5,155.3,589,47697,7359906,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,202,202,198,198.15,198.15,199.6,495,22976,4576448,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,929.9,936.85,912.35,929.55,929.55,925.8,3944,162201,150118320,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2286.7,2325,2285,2318.25,2301,2288.45,52,286,660960,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1159,1159.3,1145,1151.2,1155,1143.8,194,1333,1533627,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,510,512,501,508.3,508.3,507.3,1705,42203,21436891,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1276,1341.95,1276,1329.75,1329.75,1276.3,9320,188434,247162471,,INE258A01016,,,
