Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,20042023,633073346,0002231"
"Trade Date <20-APR-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,4,4,100.00"
"20,2,182D010623,TB,100,100,100.00"
"20,3,182D060723,TB,300,300,100.00"
"20,4,182D170823,TB,100,100,100.00"
"20,5,20MICRONS,EQ,83218,44083,52.97"
"20,6,21STCENMGM,EQ,1444,936,64.82"
"20,7,360ONE,EQ,183907,125179,68.07"
"20,8,364D040124,TB,400,400,100.00"
"20,9,364D110424,TB,14600,14400,98.63"
"20,10,364D231123,TB,100,100,100.00"
"20,11,364D290623,TB,500,500,100.00"
"20,12,3IINFOLTD,EQ,338356,227199,67.15"
"20,13,3MINDIA,EQ,3268,2350,71.91"
"20,14,3PLAND,EQ,9721,9100,93.61"
"20,15,522GS2025,GS,2000,2000,100.00"
"20,16,5PAISA,EQ,19330,12745,65.93"
"20,17,63MOONS,EQ,66432,31021,46.70"
"20,18,654GS2032,GS,200,200,100.00"
"20,19,667GS2050,GS,30076,30052,99.92"
"20,20,669GS2024,GS,3448,3448,100.00"
"20,21,676GS2061,GS,2,2,100.00"
"20,22,68GS2060,GS,110,110,100.00"
"20,23,695GS2061,GS,101,101,100.00"
"20,24,699GS2051,GS,25,12,48.00"
"20,25,706GS2028,GS,1453,1453,100.00"
"20,26,706GS2046,GS,2,2,100.00"
"20,27,710GS2029,GS,30120,30120,100.00"
"20,28,716GS2050,GS,10,10,100.00"
"20,29,717GS2030,GS,502,501,99.80"
"20,30,726GS2032,GS,87809,87309,99.43"
"20,31,726KA25,SG,1100,1100,100.00"
"20,32,738GS2027,GS,79721,79721,100.00"
"20,33,741GS2036,GS,2001,2001,100.00"
"20,34,74GS2062,GS,5,5,100.00"
"20,35,754GS2036,GS,204627,204377,99.88"
"20,36,769GS2043,GS,99,99,100.00"
"20,37,897GS2030,GS,1,1,100.00"
"20,38,91D010623,TB,4300,4300,100.00"
"20,39,91D130723,TB,1600,1600,100.00"
"20,40,91D230623,TB,500,500,100.00"
"20,41,91D250523,TB,12000,12000,100.00"
"20,42,91D280423,TB,800,800,100.00"
"20,43,A2ZINFRA,EQ,95651,60411,63.16"
"20,44,AAATECH,EQ,10553,7449,70.59"
"20,45,AAKASH,EQ,114436,63274,55.29"
"20,46,AAREYDRUGS,EQ,51736,24803,47.94"
"20,47,AARON,EQ,13709,9217,67.23"
"20,48,AARTIDRUGS,EQ,542124,50599,9.33"
"20,49,AARTIIND,EQ,175258,50767,28.97"
"20,50,AARTIPHARM,EQ,102033,57002,55.87"
"20,51,AARTIPP,E1,392,315,80.36"
"20,52,AARTISURF,EQ,13873,6048,43.60"
"20,53,AARVEEDEN,EQ,13101,11061,84.43"
"20,54,AARVI,EQ,9655,5505,57.02"
"20,55,AAVAS,EQ,601144,531384,88.40"
"20,56,ABAN,EQ,102460,38366,37.44"
"20,57,ABB,EQ,276392,165983,60.05"
"20,58,ABBOTINDIA,EQ,6245,2909,46.58"
"20,59,ABCAPITAL,EQ,3458466,648329,18.75"
"20,60,ABFRL,EQ,1078790,321816,29.83"
"20,61,ABINFRA,SM,8000,8000,100.00"
"20,62,ABSLAMC,EQ,22259,13862,62.28"
"20,63,ABSLBANETF,EQ,12700,8290,65.28"
"20,64,ABSLLIQUID,EQ,49,49,100.00"
"20,65,ABSLNN50ET,EQ,3710,2337,62.99"
"20,66,ACC,EQ,256370,123814,48.30"
"20,67,ACCELYA,EQ,98322,42764,43.49"
"20,68,ACCURACY,EQ,395119,345815,87.52"
"20,69,ACE,EQ,312137,125913,40.34"
"20,70,ACI,EQ,98906,58013,58.65"
"20,71,ADANIENT,EQ,2016823,242741,12.04"
"20,72,ADANIGREEN,EQ,1181812,398419,33.71"
"20,73,ADANIPORTS,EQ,5009410,826359,16.50"
"20,74,ADANIPOWER,EQ,11055623,4029829,36.45"
"20,75,ADANITRANS,EQ,296621,94263,31.78"
"20,76,ADFFOODS,EQ,32699,15876,48.55"
"20,77,ADORWELD,EQ,157430,56971,36.19"
"20,78,ADROITINFO,EQ,23871,17138,71.79"
"20,79,ADSL,EQ,56394,35048,62.15"
"20,80,ADVANIHOTR,EQ,53675,26785,49.90"
"20,81,ADVENZYMES,EQ,58570,33408,57.04"
"20,82,AEGISCHEM,EQ,184311,103275,56.03"
"20,83,AETHER,EQ,45442,25892,56.98"
"20,84,AFFLE,EQ,198587,108462,54.62"
"20,85,AGARIND,EQ,54742,34759,63.50"
"20,86,AGARWALFT,SM,9000,6000,66.67"
"20,87,AGI,EQ,484755,215627,44.48"
"20,88,AGRITECH,EQ,8407,4877,58.01"
"20,89,AGROPHOS,EQ,37747,22676,60.07"
"20,90,AGSTRA,EQ,115435,61168,52.99"
"20,91,AHL,EQ,93547,19528,20.88"
"20,92,AHLADA,EQ,15667,8810,56.23"
"20,93,AHLEAST,EQ,11290,9153,81.07"
"20,94,AHLUCONT,EQ,35591,17541,49.28"
"20,95,AIAENG,EQ,44180,24790,56.11"
"20,96,AILIMITED,SM,3000,3000,100.00"
"20,97,AIRAN,EQ,44338,28376,64.00"
"20,98,AIROLAM,EQ,58418,37272,63.80"
"20,99,AIRTELPP,E1,427490,322910,75.54"
"20,100,AISL,SM,1200,1200,100.00"
"20,101,AJANTPHARM,EQ,94433,79194,83.86"
"20,102,AJMERA,EQ,27273,14279,52.36"
"20,103,AJOONI,EQ,202599,136879,67.56"
"20,104,AKASH,EQ,30624,8545,27.90"
"20,105,AKG,EQ,6120,4616,75.42"
"20,106,AKI,EQ,114047,37532,32.91"
"20,107,AKSHARCHEM,EQ,3610,2598,71.97"
"20,108,AKSHOPTFBR,EQ,196872,152732,77.58"
"20,109,AKZOINDIA,EQ,19894,13038,65.54"
"20,110,ALANKIT,EQ,78051,47201,60.47"
"20,111,ALBERTDAVD,EQ,2391,1486,62.15"
"20,112,ALEMBICLTD,EQ,73689,41052,55.71"
"20,113,ALICON,EQ,10549,6917,65.57"
"20,114,ALKALI,EQ,22827,13536,59.30"
"20,115,ALKEM,EQ,259756,178281,68.63"
"20,116,ALKYLAMINE,EQ,25886,9327,36.03"
"20,117,ALLETEC,SM,24000,19200,80.00"
"20,118,ALLSEC,EQ,13862,10254,73.97"
"20,119,ALMONDZ,EQ,9183,5985,65.17"
"20,120,ALOKINDS,EQ,21248918,6851038,32.24"
"20,121,ALPA,EQ,77097,43548,56.48"
"20,122,ALPHAGEO,EQ,7005,4309,61.51"
"20,123,ALPSINDUS,EQ,6254,6254,100.00"
"20,124,AMARAJABAT,EQ,347973,135558,38.96"
"20,125,AMBANIORG,SM,4000,4000,100.00"
"20,126,AMBER,EQ,57193,34509,60.34"
"20,127,AMBICAAGAR,EQ,131870,88510,67.12"
"20,128,AMBIKCO,EQ,11917,6165,51.73"
"20,129,AMBUJACEM,EQ,4345525,2514564,57.87"
"20,130,AMDIND,EQ,12360,6684,54.08"
"20,131,AMIORG,EQ,113102,58530,51.75"
"20,132,AMJLAND,EQ,16732,9731,58.16"
"20,133,AMRUTANJAN,EQ,16810,6124,36.43"
"20,134,ANANDRATHI,EQ,31906,16590,52.00"
"20,135,ANANTRAJ,EQ,1167640,514386,44.05"
"20,136,ANDHRAPAP,EQ,95659,60418,63.16"
"20,137,ANDHRSUGAR,EQ,163613,67262,41.11"
"20,138,ANDREWYU,EQ,75461,48453,64.21"
"20,139,ANGELONE,EQ,410307,129980,31.68"
"20,140,ANIKINDS,EQ,77456,38853,50.16"
"20,141,ANKITMETAL,EQ,114607,80061,69.86"
"20,142,ANLON,SM,15600,12000,76.92"
"20,143,ANMOL,EQ,61762,27577,44.65"
"20,144,ANNAPURNA,SM,216000,135000,62.50"
"20,145,ANUP,EQ,13246,6921,52.25"
"20,146,ANURAS,EQ,555847,139770,25.15"
"20,147,APARINDS,EQ,286625,85278,29.75"
"20,148,APCL,EQ,14584,9341,64.05"
"20,149,APCOTEXIND,EQ,126007,52318,41.52"
"20,150,APEX,EQ,67750,38770,57.23"
"20,151,APLAPOLLO,EQ,284286,138626,48.76"
"20,152,APLLTD,EQ,120101,97269,80.99"
"20,153,APOLLO,EQ,56991,39887,69.99"
"20,154,APOLLOHOSP,EQ,484517,220343,45.48"
"20,155,APOLLOPIPE,EQ,40657,21914,53.90"
"20,156,APOLLOTYRE,EQ,891486,205731,23.08"
"20,157,APOLSINHOT,EQ,45425,12335,27.15"
"20,158,APTECHT,EQ,670160,184651,27.55"
"20,159,APTUS,EQ,194591,129671,66.64"
"20,160,ARCHIDPLY,EQ,131395,56565,43.05"
"20,161,ARCHIES,EQ,121580,81822,67.30"
"20,162,ARENTERP,EQ,2047,1077,52.61"
"20,163,ARHAM,SM,3000,3000,100.00"
"20,164,ARIES,EQ,78428,28660,36.54"
"20,165,ARIHANTCAP,EQ,50955,41124,80.71"
"20,166,ARIHANTSUP,EQ,124146,49294,39.71"
"20,167,ARISTO,SM,14400,9600,66.67"
"20,168,ARMANFIN,EQ,4624,2786,60.25"
"20,169,AROGRANITE,EQ,39436,24897,63.13"
"20,170,ARROWGREEN,EQ,29911,15226,50.90"
"20,171,ARSHIYA,EQ,129709,73296,56.51"
"20,172,ARTEMISMED,EQ,168119,129691,77.14"
"20,173,ARTNIRMAN,EQ,411,159,38.69"
"20,174,ARVEE,EQ,1455,1059,72.78"
"20,175,ARVIND,EQ,840653,357485,42.52"
"20,176,ARVINDFASN,EQ,145089,80462,55.46"
"20,177,ARVSMART,EQ,27733,14424,52.01"
"20,178,ASAHIINDIA,EQ,94289,34157,36.23"
"20,179,ASAHISONG,EQ,14493,7882,54.38"
"20,180,ASAL,EQ,7953,4081,51.31"
"20,181,ASALCBR,EQ,9242,5764,62.37"
"20,182,ASCOM,SM,1500,1500,100.00"
"20,183,ASHAPURMIN,EQ,488753,211067,43.18"
"20,184,ASHIANA,EQ,355804,130924,36.80"
"20,185,ASHIMASYN,EQ,121142,46706,38.55"
"20,186,ASHOKA,EQ,1562858,516071,33.02"
"20,187,ASHOKLEY,EQ,5405911,2976769,55.07"
"20,188,ASIANPAINT,EQ,761101,418361,54.97"
"20,189,ASIANTILES,EQ,3666711,1302916,35.53"
