SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1037,1048,1035.55,1043.9,1045.65,1031.45,411,2160,2248126,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,132.9,133,129.55,130.1,130.1,131.65,542,26769,3508920,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,916.35,932.15,915,928.05,928.05,916.35,1444,17179,15902644,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,7.35,7.55,7.21,7.4,7.4,7.34,39,13700,101474,,INE432A01017,,,
500010,HDFC        ,A ,Q,1216.55,1232.4,1216.55,1222.15,1222.15,1216.55,2595,183981,225623648,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,24.9,25,23,24.95,24.95,23.85,464,167102,4083835,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.26,15.45,15.01,15.11,15.2,15.48,137,43693,665056,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.36,2.45,2.35,2.45,2.45,2.41,15,4700,11229,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,54.2,54.35,52.75,53.3,53.3,53.85,1906,273525,14581560,,INE032A01023,,,
500024,ASSAMCO     ,B ,Q,6.78,7.1,6.6,6.66,6.66,6.72,1216,957508,6561799,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2064,2092,2052,2077.1,2077.1,2050.95,235,949,1968556,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,5.73,6.25,5.73,6.13,6.19,5.96,17,8465,52160,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,53.6,53.6,50.05,50.05,50.05,50.45,16,2597,132864,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.13,1.13,1.12,1.12,1.12,1.17,3,5001,5651,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,234,235,227,228.8,228.3,232,216,7167,1657072,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.1,15.28,14.65,14.79,14.79,15,1276,895426,13371550,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4347,4413.7,4270,4323.5,4323.5,4285.7,21961,271826,1180246214,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,907.2,913,873.8,878.4,878.4,898.45,9609,1749483,1553402749,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,130.55,134.9,130.45,134.4,134.4,129.85,3522,369700,49231583,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,205,206,198.8,202.35,205,203.9,820,38632,7833329,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,840,841.45,820.5,823.15,823.15,837.5,5191,113670,94176520,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1900,1904,1880,1904,1904,1890,5,22,41404,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1136.05,1144.2,1120,1127,1120.1,1146.05,163,674,763464,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,471.6,474,464.5,470.6,470.6,469.35,2229,35658,16739653,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1002,1008.8,988.6,993.35,999.5,999.5,1124,15299,15261286,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1440,1447.4,1405.55,1410.25,1410.25,1431.25,1681,16360,23275877,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,22.75,22.8,22,22.15,22.15,22.55,404,146053,3266641,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,42.75,42.75,41.7,42.1,42.1,42.25,129,18746,791488,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.4,2.55,2.37,2.55,2.55,2.47,6,1450,3622,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,75,75.2,73,73.3,73.3,74.15,197,11181,823760,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,40.7,40.7,39.1,39.75,39.75,39.2,9,883,35026,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,495,501,490,491.9,491.9,492,212,3196,1583341,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4300,4300,4230.05,4231.8,4230.05,4297.5,4,23,98559,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,38,38,38,38,38,38,4,2000,76000,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,69.4,69.8,66.8,67.15,67.15,69.35,475,62850,4283934,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,743.95,744,712,733.3,739,736.4,57,1473,1063533,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,6.9,7,6.6,6.72,6.72,6.91,107,73769,495963,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,648,651.15,637.2,639.8,639.8,647.1,945,11842,7619124,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,83.9,86.4,82,85.85,85.85,83,5479,693184,58514110,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,184.6,187.95,184.6,186.4,186.4,184.35,2639,475186,88375802,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,580.45,585.45,577.55,582.15,582.15,579.65,2130,63592,37004348,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,475,475,472.1,472.1,472.1,477.05,8,100,47327,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,2230.6,2273.45,2225,2235.7,2245.6,2243.5,124,358,803319,,INE007A01025,,,
500093,CROMPT.GREAV,A ,Q,62.3,62.65,61.55,61.85,61.85,61.9,1479,298025,18509280,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,282.5,282.5,275.75,276.5,276.5,278.7,940,18143,5033593,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,149.7,153.8,148.65,150.85,150.85,147.9,1002,50121,7566310,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,365,368.8,359.8,361.05,361.05,364.6,1582,77226,28125936,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,15.95,16.05,15.65,15.75,15.75,15.85,249,182890,2897967,,INE294A01037,,,
500103,BHEL        ,A ,Q,127.85,128.75,126.1,126.4,126.4,127.85,3171,477352,60805720,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,471.4,474.6,463.2,467.1,467.1,472.45,2613,196991,92030411,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,27.95,28.2,27.55,27.7,27.7,27.95,1715,1138467,31716879,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,20.1,20.1,19.55,19.6,19.6,20.05,551,218667,4335226,,INE153A01019,,,
500109,MRPL        ,A ,Q,109.5,111,108,108.5,108.5,109.95,3159,279796,30594006,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,319,325.5,318.1,320.75,320.75,316.95,3674,149445,48132715,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,448.9,451.4,444.85,447.35,447.35,444.55,5300,280540,125770249,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,246,248.95,245.3,245.95,245.95,245.45,9851,1050117,259555569,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,51.9,52.55,51.75,51.9,51.9,51.95,1564,306545,15984351,,INE114A01011,,,
500114,TITAN       ,A ,Q,360.95,362.7,352.6,354.9,354.9,357.9,2024,63877,22820664,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,71.35,71.9,70.9,71.1,71.1,71.35,974,223758,15944318,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,32.25,32.45,31.15,31.3,31.3,32,751,189141,5981842,,INE500A01029,,,
500119,DHAMPUR SUGA,B ,Q,154,159.8,153,156.85,156.85,152.95,2990,214600,33407445,,INE041A01016,,,
500120,DIAMINES&CHM,XD,Q,59.6,59.6,55.1,57.05,57,59.75,104,18754,1070782,,INE591D01014,,,
500123,ELANTAS     ,B ,Q,1768.05,1800,1755,1761.7,1765.1,1761.25,130,416,737563,,INE280B01018,,,
500124,DR.REDDY'S  ,A ,Q,3148,3203.95,3144.15,3160.7,3168,3136.2,2674,16716,53051274,,INE089A01023,,,
500125,E.I.D.PAR   ,A ,Q,280,289.2,277.05,280.9,280.25,278.9,2810,105941,30178779,,INE126A01031,,,
500126,MERCK LTD   ,B ,Q,985,998.15,970,978.95,978.95,990.25,431,3344,3302714,,INE199A01012,,,
500128,ELEC.CASTING,B ,Q,23.65,25,23.65,24.6,24.6,23.75,943,234157,5765854,,INE086A01029,,,
500132,EMPEE SUGARS,XD,Q,7.5,7.6,7,7.2,7.42,7.38,16,13584,99822,,INE928B01012,,,
500133,ESAB INDIA  ,B ,Q,580,580,570,571.55,571.55,572.85,12,68,39203,,INE284A01012,,,
500135,ESSEL PROP  ,B ,Q,249,250,245.25,247,247,248.1,178,2449,605267,,INE255A01020,,,
500136,ESTER INDUS.,B ,Q,40.65,48.1,40.65,48.1,48.1,40.1,4021,389477,18225981,,INE778B01029,,,
500139,FEDDER.LLYOD,B ,Q,72,72.35,67.6,68.2,68.2,71.7,1418,173643,12031284,,INE249C01011,,,
500141,FERRO ALLOYS,XD,Q,7.88,7.88,7.68,7.8,7.8,7.64,203,145366,1140643,,INE912A01026,,,
500142,FGP LTD.    ,XD,Q,1.91,1.91,1.91,1.91,1.91,1.99,2,4455,8509,,INE512A01016,,,
500143,P.H.CAPITAL ,XT,Q,49.55,49.55,49.55,49.55,49.55,49.55,8,781,38698,,INE160F01013,,,
500144,FINOL. CABLE,A ,Q,416,427.2,415.05,420.85,422,415.05,802,9219,3872010,,INE235A01022,,,
