SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,4740.1,4785.65,4699.2,4742,4742,4740.1,1232,5751,27229271,,INE117A01022,07-Dec-23,,
500003,AEGIS LOGIS ,A ,Q,358.9,378.65,354.5,375.65,376,357.45,4082,92064,33971830,,INE208C01025,07-Dec-23,,
500008,ARE&M       ,A ,Q,750.05,773,750.05,763.45,763.45,751.55,5889,132675,101677412,,INE885A01032,07-Dec-23,,
500009,A.SARABHAI  ,XT,Q,41.61,41.61,41.6,41.6,41.6,40.8,113,115510,4806286,,INE432A01017,07-Dec-23,,
500012,ANDHRA PETRO,X ,Q,79.99,83,79.94,82.15,82.15,79.94,818,180847,14735270,,INE714B01016,07-Dec-23,,
500013,ANSAL INFRAS,Z ,Q,11.71,11.71,11.71,11.71,11.71,11.16,14,6057,70927,,INE436A01026,07-Dec-23,,
500014,UTIQUE      ,X ,Q,6.5,6.5,6.39,6.4,6.41,6.44,131,50207,322152,,INE096A01010,07-Dec-23,,
500016,ARUNAHTEL   ,X ,Q,16.7,17.5,16.3,16.98,16.98,16.53,105,25847,439033,,INE957C01019,07-Dec-23,,
500020,BOM DYEING  ,A ,Q,153.05,158.85,152.55,156.2,156.2,153.45,2340,198479,30836911,,INE032A01023,07-Dec-23,,
500023,ASIANHOTNR  ,T ,Q,228,228,217.4,227.2,227.2,228.7,11,178,39493,,INE363A01022,07-Dec-23,,
500027,ATUL LTD.   ,A ,Q,6849.95,6920,6805.05,6871.75,6871.75,6830.8,224,808,5551111,,INE100A01010,07-Dec-23,,
500028,ATV PROJECTS,XT,Q,15.21,15.21,14.8,14.8,14.8,14.93,42,24885,371030,,INE447A01015,07-Dec-23,,
500031,BAJAJ ELECT.,A ,Q,1025,1031,1017,1020.15,1017,1019.05,346,2729,2791573,,INE193E01025,07-Dec-23,,
500032,BAJAJHIND   ,A ,Q,29,30.55,28,29.15,29.15,30.32,19221,10075440,293476642,,INE306A01021,07-Dec-23,,
500033,FORCE MOTR  ,B ,Q,3984,4041.45,3845,3881,3881,3965.05,4227,46484,183720297,,INE451A01017,07-Dec-23,,
500034,BAJFINANCE  ,A ,Q,7399.95,7439.5,7325,7394.3,7394.3,7426.5,1993,21039,155595662,,INE296A01024,07-Dec-23,,
500038,BALRAM.CHINI,A ,Q,424.95,433.95,399.1,408.4,408.4,431.3,16054,803600,332678502,,INE119A01028,07-Dec-23,,
500039,BANCO PROD. ,B ,Q,565,570.1,558.1,561.15,558.9,565.7,1189,76129,43103589,,INE213C01025,07-Dec-23,,
500040,CENTURY TEXT,A ,Q,1298.55,1336.9,1298.55,1331.25,1331.25,1312.3,782,11345,15000816,,INE055A01016,07-Dec-23,,
500041,BANNARI AMAN,B ,Q,2503.3,2542,2435,2502.3,2502.3,2503.3,175,643,1606323,,INE459A01010,07-Dec-23,,
500042,BASF INDIA  ,A ,Q,3010,3027.45,2982.2,3007.35,3010.7,3000.8,215,1235,3714657,,INE373A01013,07-Dec-23,,
500043,BATA INDIA  ,A ,Q,1644.45,1662.1,1632.4,1658.75,1658.75,1642.8,429,35378,58697263,,INE176A01028,07-Dec-23,,
500048,BEML LTD    ,A ,Q,2450,2495,2413.65,2470.95,2469,2437,1517,12972,31914444,,INE258A01016,07-Dec-23,,
500049,BHARAT ELECT,A ,Q,163,163,158.35,160.3,160.3,156.2,23018,2922351,467560502,,INE263A01024,07-Dec-23,,
