Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,31012023,1116487854,0002193"
"Trade Date <31-JAN-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D020223,TB,300,300,100.00"
"20,2,182D090323,TB,1000,1000,100.00"
"20,3,182D150623,TB,1000,1000,100.00"
"20,4,182D180523,TB,100,100,100.00"
"20,5,20MICRONS,EQ,204004,70548,34.58"
"20,6,21STCENMGM,EQ,13205,1502,11.37"
"20,7,360ONE,EQ,66694,33685,50.51"
"20,8,364D051023,TB,1000,1000,100.00"
"20,9,364D110124,TB,6600,5300,80.30"
"20,10,364D220623,TB,500,500,100.00"
"20,11,364D270723,TB,1000,1000,100.00"
"20,12,3IINFOLTD,EQ,357724,197562,55.23"
"20,13,3MINDIA,EQ,5519,3297,59.74"
"20,14,3PLAND,EQ,58281,35775,61.38"
"20,15,574GS2026,GS,100,100,100.00"
"20,16,5PAISA,EQ,15355,8889,57.89"
"20,17,610GS2031,GS,110,110,100.00"
"20,18,63MOONS,EQ,204784,146770,71.67"
"20,19,654GS2032,GS,699,699,100.00"
"20,20,667GS2050,GS,2242,2242,100.00"
"20,21,669GS2024,GS,2081,2081,100.00"
"20,22,676GS2061,GS,170,170,100.00"
"20,23,699GS2051,GS,403,403,100.00"
"20,24,710GS2029,GS,7200,7110,98.75"
"20,25,716GS2050,GS,40,40,100.00"
"20,26,726GS2032,GS,24,12,50.00"
"20,27,736GS2052,GS,754,754,100.00"
"20,28,738GS2027,GS,102762,101762,99.03"
"20,29,741GS2036,GS,24109,24109,100.00"
"20,30,74GS2062,GS,4400,4400,100.00"
"20,31,754GS2036,GS,278422,277222,99.57"
"20,32,794TN32,SG,4000,4000,100.00"
"20,33,824GS2027,GS,15091,13391,88.74"
"20,34,828GS2032,GS,926,926,100.00"
"20,35,832GS2032,GS,307,307,100.00"
"20,36,883GS2041,GS,10000,10000,100.00"
"20,37,91D160223,TB,500,500,100.00"
"20,38,91D230223,TB,100,100,100.00"
"20,39,91D230323,TB,10100,10100,100.00"
"20,40,91D300323,TB,300,300,100.00"
"20,41,A2ZINFRA,EQ,291096,162260,55.74"
"20,42,AAATECH,EQ,22109,8349,37.76"
"20,43,AAKASH,EQ,127917,97904,76.54"
"20,44,AAREYDRUGS,EQ,10991,7139,64.95"
"20,45,AARON,EQ,5826,2598,44.59"
"20,46,AARTIDRUGS,EQ,63221,30215,47.79"
"20,47,AARTIIND,EQ,522044,274001,52.49"
"20,48,AARTISURF,EQ,20207,12056,59.66"
"20,49,AARVEEDEN,EQ,8616,2320,26.93"
"20,50,AARVI,EQ,10194,4842,47.50"
"20,51,AAVAS,EQ,214587,170831,79.61"
"20,52,ABAN,EQ,85235,39648,46.52"
"20,53,ABB,EQ,236077,147301,62.40"
"20,54,ABBOTINDIA,EQ,9022,3409,37.79"
"20,55,ABCAPITAL,EQ,2807843,1364243,48.59"
"20,56,ABFRL,EQ,1572216,782908,49.80"
"20,57,ABSLAMC,EQ,33352,22956,68.83"
"20,58,ABSLBANETF,EQ,4856,2609,53.73"
"20,59,ABSLNN50ET,EQ,6221,2783,44.74"
"20,60,ACC,EQ,1733066,390235,22.52"
"20,61,ACCELYA,EQ,14052,6769,48.17"
"20,62,ACCURACY,EQ,5380,3677,68.35"
"20,63,ACE,EQ,325637,107303,32.95"
"20,64,ACEINTEG,EQ,6551,4715,71.97"
"20,65,ACI,EQ,191098,89994,47.09"
"20,66,ADANIENT,EQ,11568020,1074668,9.29"
"20,67,ADANIGREEN,EQ,11356550,2244962,19.77"
"20,68,ADANIPORTS,EQ,33272489,5113997,15.37"
"20,69,ADANIPOWER,EQ,1489382,1489382,100.00"
"20,70,ADANITRANS,EQ,3693584,796705,21.57"
"20,71,ADFFOODS,EQ,75396,22281,29.55"
"20,72,ADORWELD,EQ,19953,12815,64.23"
"20,73,ADROITINFO,EQ,52756,27919,52.92"
"20,74,ADSL,EQ,71824,33263,46.31"
"20,75,ADVANIHOTR,EQ,23727,14488,61.06"
"20,76,ADVENZYMES,EQ,140149,34914,24.91"
"20,77,AEGISCHEM,EQ,1264310,299629,23.70"
"20,78,AETHER,EQ,13594,7109,52.30"
"20,79,AFFLE,EQ,255132,134277,52.63"
"20,80,AGARIND,EQ,24102,15074,62.54"
"20,81,AGI,EQ,336319,122946,36.56"
"20,82,AGNI,SM,50000,50000,100.00"
"20,83,AGRITECH,EQ,22052,10954,49.67"
"20,84,AGROPHOS,EQ,48995,29091,59.38"
"20,85,AGSTRA,EQ,177764,110286,62.04"
"20,86,AHL,EQ,34843,16207,46.51"
"20,87,AHLADA,EQ,6485,5489,84.64"
"20,88,AHLEAST,EQ,2217,1522,68.65"
"20,89,AHLUCONT,EQ,62548,56235,89.91"
"20,90,AIAENG,EQ,309178,138269,44.72"
"20,91,AILIMITED,SM,3000,3000,100.00"
"20,92,AIRAN,EQ,142848,91116,63.79"
"20,93,AIROLAM,EQ,6567,4739,72.16"
"20,94,AIRTELPP,E1,96521,61878,64.11"
"20,95,AISL,SM,2400,1200,50.00"
"20,96,AJANTPHARM,EQ,84303,71070,84.30"
"20,97,AJMERA,EQ,156490,23404,14.96"
"20,98,AJOONI,EQ,566590,315918,55.76"
"20,99,AKASH,EQ,23669,12828,54.20"
"20,100,AKG,EQ,16854,7276,43.17"
"20,101,AKSHARCHEM,EQ,5492,2846,51.82"
"20,102,AKSHOPTFBR,EQ,275168,209670,76.20"
"20,103,AKZOINDIA,EQ,4078,2469,60.54"
"20,104,ALANKIT,EQ,80981,51886,64.07"
