SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1480.55,1494,1467.5,1473.6,1473.6,1479.85,383,5085,7531753,,INE117A01022,17-Dec-19,,
500003,AEGIS LOGIS ,A ,Q,183,186.5,182.2,184.15,184.05,182.25,705,7949,1461365,,INE208C01025,17-Dec-19,,
500008,AMAR RAJA BA,A ,Q,725,754,725,749.85,747.05,722.95,1054,27021,20047322,,INE885A01032,17-Dec-19,,
500009,A.SARABHAI  ,X ,Q,18,19.25,18,18.95,19,18.11,467,168173,3150010,,INE432A01017,17-Dec-19,,
500010,HDFC        ,A ,Q,2365,2435,2360,2430.8,2430.8,2372.4,4868,311178,752997581,,INE001A01036,17-Dec-19,,
500012,ANDHRA PETRO,X ,Q,30.6,30.6,29.85,30.2,30.3,29.95,117,25844,776914,,INE714B01016,17-Dec-19,,
500013,ANSAL INFRAS,B ,Q,4.66,4.66,4.66,4.66,4.66,4.55,1,900,4194,,INE436A01026,17-Dec-19,,
500014,APPLE FINANC,X ,Q,1.01,1.09,1.01,1.09,1.09,1.04,8,1372,1388,,INE096A01010,17-Dec-19,,
500016,ARUNAHTEL   ,XT,Q,6.26,6.26,6.26,6.26,6.26,5.97,3,480,3004,,INE957C01019,17-Dec-19,,
500020,BOM DYEING  ,A ,Q,74,77.3,74,76.95,76.95,75.25,1556,237166,18066592,,INE032A01023,17-Dec-19,,
500023,ASIANHOTNR  ,B ,Q,94,103,94,95.1,95.1,95.05,66,2958,289420,,INE363A01022,17-Dec-19,,
500027,ATUL LTD.   ,A ,Q,4024.65,4047,4000,4002.35,4002.35,4008.65,260,767,3079494,,INE100A01010,17-Dec-19,,
500028,ATV PROJECTS,XT,Q,3.25,3.38,3.09,3.25,3.2,3.25,20,8382,27169,,INE447A01015,17-Dec-19,,
500029,AUTOLITE(I) ,B ,Q,20.8,20.8,19.45,19.45,19.45,20.05,19,1801,35632,,INE448A01013,17-Dec-19,,
