Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,21092022,861864882,0002122"
"Trade Date <21-SEP-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D020323,TB,6000,6000,100.00"
"20,2,20MICRONS,EQ,180833,91985,50.87"
"20,3,21STCENMGM,EQ,14243,10906,76.57"
"20,4,364D030823,TB,700,700,100.00"
"20,5,3IINFOLTD,EQ,597758,376367,62.96"
"20,6,3MINDIA,EQ,3352,1614,48.15"
"20,7,3PLAND,EQ,2672,2203,82.45"
"20,8,3RDROCK,IT,5200,5200,100.00"
"20,9,456GS2023,GS,500,500,100.00"
"20,10,5PAISA,EQ,21073,12981,61.60"
"20,11,63MOONS,EQ,73592,34408,46.76"
"20,12,667GS2050,GS,1,1,100.00"
"20,13,669GS2024,GS,700,700,100.00"
"20,14,676GS2061,GS,23,23,100.00"
"20,15,695GS2061,GS,1151,1150,99.91"
"20,16,699GS2051,GS,5,2,40.00"
"20,17,710GS2029,GS,1050,1050,100.00"
"20,18,726GS2032,GS,201,201,100.00"
"20,19,732GS2024,GS,1509,1499,99.34"
"20,20,736GS2052,GS,100,100,100.00"
"20,21,738GS2027,GS,1000,1000,100.00"
"20,22,768GS2023,GS,2,2,100.00"
"20,23,813GS2045,GS,7,7,100.00"
"20,24,832GS2032,GS,1,1,100.00"
"20,25,91D290922,TB,100,100,100.00"
"20,26,A2ZINFRA,EQ,152119,99126,65.16"
"20,27,AAATECH,SM,81000,36000,44.44"
"20,28,AAKASH,EQ,300170,239045,79.64"
"20,29,AAREYDRUGS,EQ,27087,16927,62.49"
"20,30,AARTIDRUGS,EQ,1231186,239457,19.45"
"20,31,AARTIIND,EQ,322979,77388,23.96"
"20,32,AARTISURF,EQ,11942,5847,48.96"
"20,33,AARVEEDEN,EQ,113669,40599,35.72"
"20,34,AARVI,EQ,71105,55871,78.58"
"20,35,AAVAS,EQ,34902,18387,52.68"
"20,36,ABAN,EQ,130944,67548,51.59"
"20,37,ABB,EQ,199589,99381,49.79"
"20,38,ABBOTINDIA,EQ,13138,4637,35.29"
"20,39,ABCAPITAL,EQ,2689777,977286,36.33"
"20,40,ABCOTS,SM,4000,4000,100.00"
"20,41,ABFRL,EQ,4082319,1145806,28.07"
"20,42,ABSLAMC,EQ,21582,13894,64.38"
"20,43,ABSLBANETF,EQ,6294,2452,38.96"
"20,44,ABSLNN50ET,EQ,4336,2910,67.11"
"20,45,ACC,EQ,2989063,461911,15.45"
"20,46,ACCELYA,EQ,20740,12002,57.87"
"20,47,ACCORD,SM,4000,4000,100.00"
"20,48,ACCURACY,EQ,67191,48182,71.71"
"20,49,ACE,EQ,306194,95896,31.32"
"20,50,ACRYSIL,EQ,162580,88492,54.43"
"20,51,ADANIENT,EQ,6089846,1109801,18.22"
"20,52,ADANIGREEN,EQ,2727517,1172874,43.00"
"20,53,ADANIPORTS,EQ,13178269,2041386,15.49"
"20,54,ADANITRANS,EQ,474339,165164,34.82"
"20,55,ADFFOODS,EQ,14881,8770,58.93"
"20,56,ADORWELD,EQ,164523,42292,25.71"
"20,57,ADROITINFO,EQ,133294,94255,70.71"
"20,58,ADSL,EQ,76603,45510,59.41"
"20,59,ADVANIHOTR,EQ,37305,21619,57.95"
"20,60,ADVENZYMES,EQ,979210,179882,18.37"
"20,61,AEGISCHEM,EQ,582870,187887,32.23"
"20,62,AETHER,EQ,104685,44758,42.75"
"20,63,AFFLE,EQ,114999,45731,39.77"
"20,64,AGARIND,EQ,47702,24770,51.93"
"20,65,AGI,EQ,193358,72461,37.48"
"20,66,AGNI,SM,190000,110000,57.89"
"20,67,AGRITECH,EQ,3107,1890,60.83"
"20,68,AGROPHOS,EQ,51902,32451,62.52"
"20,69,AGSTRA,EQ,168552,89190,52.92"
"20,70,AHLEAST,EQ,49348,31391,63.61"
"20,71,AHLUCONT,EQ,6088,2265,37.20"
"20,72,AIAENG,EQ,68586,26781,39.05"
"20,73,AILIMITED,SM,12000,6000,50.00"
"20,74,AIRAN,EQ,102590,71279,69.48"
"20,75,AIROLAM,EQ,1755162,503001,28.66"
"20,76,AIRTELPP,E1,585742,357071,60.96"
"20,77,AJANTPHARM,EQ,75377,33703,44.71"
"20,78,AJMERA,EQ,36766,15116,41.11"
"20,79,AJOONI,EQ,1777728,609900,34.31"
"20,80,AJRINFRA,EQ,594611,594611,100.00"
"20,81,AKASH,EQ,22552,14406,63.88"
"20,82,AKSHAR,EQ,54218,48017,88.56"
"20,83,AKSHARCHEM,EQ,11183,6416,57.37"
"20,84,AKSHOPTFBR,EQ,395195,278160,70.39"
"20,85,AKZOINDIA,EQ,41875,22058,52.68"
"20,86,ALANKIT,EQ,100135,71058,70.96"
"20,87,ALBERTDAVD,EQ,3011,2021,67.12"
"20,88,ALEMBICLTD,EQ,176079,74523,42.32"
"20,89,ALICON,EQ,14646,7443,50.82"
"20,90,ALKALI,EQ,24592,10554,42.92"
"20,91,ALKEM,EQ,44642,12856,28.80"
"20,92,ALKYLAMINE,EQ,16525,6649,40.24"
"20,93,ALLCARGO,EQ,522174,271307,51.96"
"20,94,ALLSEC,EQ,7067,4428,62.66"
"20,95,ALMONDZ,EQ,12331,10571,85.73"
"20,96,ALPA,EQ,69250,34225,49.42"
"20,97,ALPHAGEO,EQ,7072,3402,48.11"
"20,98,ALPSINDUS,EQ,35446,35446,100.00"
"20,99,AMARAJABAT,EQ,277319,70425,25.39"
"20,100,AMBER,EQ,37631,18192,48.34"
"20,101,AMBIKCO,EQ,21602,7108,32.90"
"20,102,AMBUJACEM,EQ,48990918,4790962,9.78"
"20,103,AMEYA,ST,72000,68000,94.44"
"20,104,AMIORG,EQ,107170,47999,44.79"
"20,105,AMJLAND,EQ,33868,20110,59.38"
"20,106,AMJUMBO,SM,32000,32000,100.00"
"20,107,AMRUTANJAN,EQ,36155,19570,54.13"
"20,108,ANANDRATHI,EQ,17465,10548,60.40"
"20,109,ANANTRAJ,EQ,751276,491458,65.42"
"20,110,ANDHRAPAP,EQ,53093,23043,43.40"
"20,111,ANDHRSUGAR,EQ,801784,248495,30.99"
"20,112,ANDREWYU,EQ,111171,57908,52.09"
"20,113,ANGELONE,EQ,266969,98060,36.73"
"20,114,ANIKINDS,EQ,48157,27842,57.82"
"20,115,ANKITMETAL,EQ,569718,265748,46.65"
"20,116,ANMOL,EQ,4234,3012,71.14"
"20,117,ANSALAPI,EQ,164970,150815,91.42"
"20,118,ANSALHSG,EQ,162177,125935,77.65"
"20,119,ANTGRAPHIC,EQ,335353,156949,46.80"
"20,120,ANUP,EQ,11486,7099,61.81"
"20,121,ANURAS,EQ,175219,136906,78.13"
"20,122,APARINDS,EQ,64427,30672,47.61"
"20,123,APCL,EQ,72111,46763,64.85"
"20,124,APCOTEXIND,EQ,88416,33176,37.52"
"20,125,APEX,EQ,97967,52972,54.07"
"20,126,APLAPOLLO,EQ,261958,137365,52.44"
"20,127,APLLTD,EQ,142324,89060,62.58"
"20,128,APOLLO,EQ,319013,149782,46.95"
"20,129,APOLLOHOSP,EQ,1177984,382813,32.50"
"20,130,APOLLOPIPE,EQ,31339,17229,54.98"
"20,131,APOLLOTYRE,EQ,4099662,551632,13.46"
"20,132,APOLSINHOT,EQ,6146,4692,76.34"
"20,133,APTECHT,EQ,207558,65623,31.62"
"20,134,APTUS,EQ,515903,262963,50.97"
"20,135,ARCHIDPLY,EQ,88120,46540,52.81"
"20,136,ARCHIES,EQ,24542,17468,71.18"
"20,137,ARENTERP,EQ,1004,573,57.07"
"20,138,ARIES,EQ,23181,11932,51.47"
"20,139,ARIHANTCAP,EQ,140359,65876,46.93"
"20,140,ARIHANTSUP,EQ,283994,66826,23.53"
"20,141,ARMANFIN,EQ,9842,7040,71.53"
"20,142,AROGRANITE,EQ,47157,26012,55.16"
"20,143,ARROWGREEN,EQ,36973,17030,46.06"
"20,144,ARSHIYA,EQ,5062523,3292740,65.04"
"20,145,ARTEMISMED,EQ,147145,95775,65.09"
"20,146,ARTNIRMAN,EQ,49786,42945,86.26"
"20,147,ARVEE,EQ,4246,3175,74.78"
"20,148,ARVIND,EQ,2721920,1128564,41.46"
"20,149,ARVINDFASN,EQ,3011013,653358,21.70"
"20,150,ARVSMART,EQ,46749,30873,66.04"
"20,151,ASAHIINDIA,EQ,165246,52394,31.71"
"20,152,ASAHISONG,EQ,8342,5243,62.85"
"20,153,ASAL,EQ,17289,11051,63.92"
"20,154,ASALCBR,EQ,91254,43560,47.73"
"20,155,ASHAPURMIN,EQ,156842,84687,54.00"
"20,156,ASHIANA,EQ,29444,16253,55.20"
"20,157,ASHIMASYN,EQ,537887,312728,58.14"
"20,158,ASHOKA,EQ,722852,372485,51.53"
"20,159,ASHOKLEY,EQ,4911798,1339196,27.26"
"20,160,ASIANENE,EQ,44130,32829,74.39"
"20,161,ASIANHOTNR,EQ,10543,5370,50.93"
"20,162,ASIANPAINT,EQ,605378,325261,53.73"
"20,163,ASIANTILES,EQ,340079,203045,59.71"
"20,164,ASPINWALL,EQ,15217,8908,58.54"
"20,165,ASTEC,EQ,12146,8680,71.46"
"20,166,ASTERDM,EQ,620289,198383,31.98"
"20,167,ASTRAL,EQ,447838,154715,34.55"
"20,168,ASTRAMICRO,EQ,591609,293583,49.62"
"20,169,ASTRAZEN,EQ,25936,7827,30.18"
"20,170,ASTRON,EQ,41993,31036,73.91"
"20,171,ATALREAL,SM,158400,52800,33.33"
"20,172,ATFL,EQ,4579,3108,67.88"
"20,173,ATGL,EQ,368952,163185,44.23"
"20,174,ATLANTA,EQ,41845,20209,48.29"
"20,175,ATUL,EQ,14701,5722,38.92"
"20,176,ATULAUTO,EQ,477028,171433,35.94"
"20,177,AUBANK,EQ,1549475,867505,55.99"
"20,178,AURIONPRO,EQ,269871,126385,46.83"
"20,179,AUROPHARMA,EQ,1249210,579384,46.38"
"20,180,AURUMPP,X1,18435,16277,88.29"
"20,181,AUSOMENT,EQ,3407,1712,50.25"
"20,182,AUTOAXLES,EQ,10905,3390,31.09"
"20,183,AUTOBEES,EQ,36654,18805,51.30"
"20,184,AUTOIND,EQ,218662,124525,56.95"
"20,185,AVADHSUGAR,EQ,170548,46461,27.24"
"20,186,AVANTIFEED,EQ,190750,96601,50.64"
"20,187,AVG,SM,15600,15600,100.00"
"20,188,AVROIND,EQ,39322,13609,34.61"
"20,189,AVSL,SM,3000,3000,100.00"
"20,190,AVTNPL,EQ,102416,51518,50.30"
"20,191,AWHCL,EQ,141920,87204,61.45"
"20,192,AWL,EQ,19255724,6020938,31.27"
"20,193,AXISBANK,EQ,6567084,4017923,61.18"
"20,194,AXISBNKETF,EQ,652,435,66.72"
"20,195,AXISBPSETF,EQ,8169,5590,68.43"
"20,196,AXISCADES,EQ,160641,77341,48.15"
"20,197,AXISCETF,EQ,3411,2822,82.73"
"20,198,AXISGOLD,EQ,55944,39019,69.75"
"20,199,AXISHCETF,EQ,7059,3159,44.75"
"20,200,AXISNIFTY,EQ,4941,3732,75.53"
"20,201,AXISTECETF,EQ,2433,1451,59.64"
"20,202,AXITA,EQ,49663,7991,16.09"
"20,203,AYMSYNTEX,EQ,45584,24750,54.30"
"20,204,BAJAJ-AUTO,EQ,197924,73185,36.98"
"20,205,BAJAJCON,EQ,330023,115628,35.04"
"20,206,BAJAJELEC,EQ,153865,52445,34.09"
"20,207,BAJAJFINSV,EQ,2080898,720330,34.62"
"20,208,BAJAJHCARE,EQ,23876,13723,57.48"
"20,209,BAJAJHIND,EQ,11088583,3310298,29.85"
"20,210,BAJAJHLDNG,EQ,73566,34950,47.51"
"20,211,BAJFINANCE,EQ,1239262,404919,32.67"
"20,212,BALAJITELE,EQ,147983,83025,56.10"
"20,213,BALAMINES,EQ,42724,15858,37.12"
"20,214,BALKRISHNA,EQ,10729,5097,47.51"
"20,215,BALKRISIND,EQ,458709,200181,43.64"
"20,216,BALMLAWRIE,EQ,213611,126459,59.20"
"20,217,BALPHARMA,EQ,38278,22339,58.36"
"20,218,BALRAMCHIN,EQ,4905191,711575,14.51"
"20,219,BANARBEADS,EQ,2278,1314,57.68"
"20,220,BANARISUG,EQ,1062,607,57.16"
"20,221,BANCOINDIA,EQ,184237,56753,30.80"
"20,222,BANDHANBNK,EQ,4882543,1807703,37.02"
"20,223,BANG,EQ,12461,8616,69.14"
"20,224,BANKA,EQ,6680,3858,57.75"
"20,225,BANKBARODA,EQ,20073329,7960176,39.66"
"20,226,BANKBEES,EQ,591794,270194,45.66"
"20,227,BANKINDIA,EQ,2279941,911598,39.98"
"20,228,BANSWRAS,EQ,49881,32360,64.87"
"20,229,BARBEQUE,EQ,55991,22935,40.96"
"20,230,BASF,EQ,46691,8453,18.10"
"20,231,BASML,EQ,328115,161611,49.25"
