SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3155,3208.85,3106.5,3170.75,3170.75,3142.85,2179,10748,34064951,,INE117A01022,26-Aug-22,,
500003,AEGIS LOGIS ,A ,Q,257.65,269,257.65,267.55,267.55,258.35,2364,71398,18871837,,INE208C01025,26-Aug-22,,
500008,AMAR RAJA BA,A ,Q,516.95,526.75,516.05,516.7,516.45,517.9,3717,76359,39834841,,INE885A01032,26-Aug-22,,
500009,A.SARABHAI  ,X ,Q,28.9,29.25,28.9,28.95,29,28.9,309,90135,2616470,,INE432A01017,26-Aug-22,,
500010,HDFC        ,A ,Q,2432,2443.6,2390,2394.75,2394.75,2423.95,4241,30993,74825546,,INE001A01036,26-Aug-22,,
500012,ANDHRA PETRO,B ,Q,84.7,86.85,84.5,85.05,85.3,84.5,985,110459,9471952,,INE714B01016,26-Aug-22,,
500013,ANSAL INFRAS,B ,Q,16.8,16.8,16.8,16.8,16.8,16,6,2863,48098,,INE436A01026,26-Aug-22,,
500014,UTIQUE      ,X ,Q,8.39,8.61,8.02,8.27,8.21,8.32,446,146753,1201545,,INE096A01010,26-Aug-22,,
500016,ARUNAHTEL   ,X ,Q,15,15,14.25,14.46,15,14.85,18,1314,19480,,INE957C01019,26-Aug-22,,
500020,BOM DYEING  ,A ,Q,102.5,104,101.3,101.65,101.8,101.6,1519,145820,14931055,,INE032A01023,26-Aug-22,,
500023,ASIANHOTNR  ,B ,Q,91.05,91.05,90.1,90.6,90.1,92.3,15,451,40992,,INE363A01022,26-Aug-22,,
500027,ATUL LTD.   ,A ,Q,9070.05,9225,9070.05,9088.65,9084.35,9078.8,445,898,8210262,,INE100A01010,26-Aug-22,,
500028,ATV PROJECTS,XT,Q,9.47,9.5,9.15,9.46,9.47,9.23,80,14600,136608,,INE447A01015,26-Aug-22,,
500031,BAJAJ ELECT.,A ,Q,1254.9,1264,1211.25,1220.3,1225.05,1248.3,1485,10573,13075488,,INE193E01025,26-Aug-22,,
500032,BAJAJHIND   ,A ,Q,10.1,10.18,9.9,9.96,9.96,9.9,2973,2282190,22781833,,INE306A01021,26-Aug-22,,
500033,FORCE MOTR  ,A ,Q,1229.2,1244,1220,1225,1230.95,1220,471,2758,3400290,,INE451A01017,26-Aug-22,,
500034,BAJFINANCE  ,A ,Q,7090,7142.6,7029,7062.85,7062.85,7045.15,3701,25726,182273675,,INE296A01024,26-Aug-22,,
500038,BALRAM.CHINI,A ,Q,356.1,356.45,349.7,350.9,350.8,351.25,1347,52031,18320875,,INE119A01028,26-Aug-22,,
500039,BANCO PROD. ,B ,Q,260.1,268,256.15,258.6,258.6,255.4,2174,88615,23020322,,INE213C01025,26-Aug-22,,
500040,CENTURY TEXT,A ,Q,859.3,875.2,850,855.3,853.95,852.6,1340,13484,11682410,,INE055A01016,26-Aug-22,,
500041,BANNARI AMAN,B ,Q,2776.8,2863.6,2763.15,2817.6,2850.9,2822.25,65,244,682552,,INE459A01010,26-Aug-22,,
500042,BASF INDIA  ,A ,Q,3354,3448.6,3333,3358.3,3358.3,3353.55,561,1638,5542256,,INE373A01013,26-Aug-22,,
500043,BATA INDIA  ,A ,Q,1881.3,1899,1867.35,1871.7,1877.2,1867.95,898,6059,11404036,,INE176A01028,26-Aug-22,,
500048,BEML LTD    ,A ,Q,1819,1859,1800.05,1836.15,1836.15,1799,2533,23777,43642356,,INE258A01016,26-Aug-22,,
500049,BHARAT ELECT,A ,Q,298.5,307.8,298,305.45,305.45,296.75,7217,421370,128621598,,INE263A01024,26-Aug-22,,
500052,BHANSALI ENG,A ,Q,125.45,126.8,122.1,123,123,126.1,1538,50636,6306037,,INE922A01025,26-Aug-22,,
500058,BIHAR SPONGE,XT,Q,8.5,8.8,8.5,8.72,8.78,8.72,67,8073,69926,,INE819C01011,26-Aug-22,,
500060,BIRLACABLE  ,B ,Q,118,123.15,118,121.55,121.55,120.3,646,7958,964336,,INE800A01015,26-Aug-22,,
500067,BLUE STAR   ,A ,Q,1100,1100,1065.95,1086.55,1075,1076.95,703,4163,4491915,,INE472A01039,26-Aug-22,,
500068,DISA INDIA  ,X ,Q,7901,8145,7901,8124.8,8124.8,7974.15,89,447,3623622,,INE131C01011,26-Aug-22,,
500069,QUESTCAP    ,X ,Q,245,245,240.1,241.4,245,241.2,21,1126,274647,,INE418C01012,26-Aug-22,,
500074,BPL LTD.    ,B ,Q,69.8,72,68.95,69.05,69.2,69.85,163,9031,630376,,INE110A01019,26-Aug-22,,
500078,OAL         ,B ,Q,515.8,517.85,508,510.95,509.25,516,66,478,244784,,INE959C01023,26-Aug-22,,
500083,CENTURY EXT ,B ,Q,12.02,12.8,11.8,12.03,12.01,12.32,199,84926,1026819,,INE281A01026,26-Aug-22,,
500084,CESC LTD.   ,A ,Q,79.75,80.8,79.75,80,80,79.1,1192,94301,7557305,,INE486A01021,26-Aug-22,,
500085,CHAMBAL FERT,A ,Q,329,350.85,329,348.2,348.2,327.7,11591,488507,169025531,,INE085A01013,26-Aug-22,,
500086,EXIDE IND.  ,A ,Q,158.25,162.2,158.25,160.85,160.85,158.2,4359,262092,42237021,,INE302A01020,26-Aug-22,,
500087,CIPLA LTD.  ,A ,Q,1022.15,1035.4,1018.6,1020.25,1020.25,1025.45,1072,12031,12347489,,INE059A01026,26-Aug-22,,
500089,DIC INDIA   ,B ,Q,397.8,397.8,385.7,389.75,389.75,384.2,8,28,10815,,INE303A01010,26-Aug-22,,
500092,CRISIL LTD  ,A ,Q,3426.4,3430.45,3328.2,3350.65,3350.65,3401.2,1179,4326,14606122,,INE007A01025,26-Aug-22,,
500093,CGPOWER     ,A ,Q,227.75,229.75,226,226.9,227.2,227.75,2173,112855,25694244,,INE067A01029,26-Aug-22,,
500096,DABUR (I)   ,A ,Q,577.85,583,568,571.7,571.7,580,4150,75400,43146002,,INE016A01026,26-Aug-22,,
500097,DALMIASUG   ,A ,Q,349,349,342.15,343.9,345.45,340.9,482,4941,1699470,,INE495A01022,26-Aug-22,,
500101,ARVIND Ltd  ,A ,Q,101.75,103,98.75,99.4,99.4,101.85,2036,126928,12755068,,INE034A01011,26-Aug-22,,
500103,BHEL        ,A ,Q,58,58.75,57.45,57.85,57.85,57.45,8297,3137250,182025872,,INE257A01026,26-Aug-22,,
500104,HIND.PETRO  ,A ,Q,240.75,242.8,240.4,241.45,241.7,240.75,1108,48503,11725889,,INE094A01015,26-Aug-22,,
500106,IFCI LTD    ,A ,Q,11.09,11.3,10.73,10.93,10.93,11.03,919,923529,10161742,,INE039A01010,26-Aug-22,,
500108,MAHA.TELE   ,A ,Q,24.85,25.2,24.55,24.6,24.6,24.55,989,241374,5993541,,INE153A01019,26-Aug-22,,
500109,MRPL        ,A ,Q,74.15,74.95,72.85,73.1,73.1,74.1,2348,343595,25334048,,INE103A01014,26-Aug-22,,
500110,CHENNAI PET.,B ,Q,312.7,316.15,304.15,306.15,306.15,310.35,4212,205919,63952560,,INE178A01016,26-Aug-22,,
500111,REL.CAP.    ,T ,Q,13.86,14.64,13.86,14.64,14.64,13.95,842,340138,4897837,,INE013A01015,26-Aug-22,,
500112,STATE BANK  ,A ,Q,523.05,529.45,522.2,523.8,523.8,520.55,11756,540353,284071725,,INE062A01020,26-Aug-22,,
500113,STEEL AUTH. ,A ,Q,81,82.9,80.5,81.65,81.65,79.9,13222,2640483,216776705,,INE114A01011,26-Aug-22,,
500114,TITAN       ,A ,Q,2470.25,2555.35,2470.25,2532.5,2532.5,2467.1,13003,132299,335117540,,INE280A01028,26-Aug-22,,
500116,IDBI BANK L ,A ,Q,43.85,46.35,43.8,45.75,45.75,43,7252,3480784,157371235,,INE008A01015,26-Aug-22,,
500117,DCW LTD.    ,B ,Q,48.65,49.45,47.55,47.85,47.85,48.55,1160,113865,5490128,,INE500A01029,26-Aug-22,,
500119,DHAMPUR SUGA,A ,Q,230,232.8,228.25,230.35,230.75,229.7,1641,35176,8101855,,INE041A01016,26-Aug-22,,
500120,DIAMINES&CHM,X ,Q,437.4,465,435.3,447.9,451,430.2,952,38555,17555144,,INE591D01014,26-Aug-22,,
500123,ELANTAS     ,B ,Q,4075.15,4150,4075.15,4113.6,4150,4129.5,78,332,1365711,,INE280B01018,26-Aug-22,,
500124,DR.REDDY'S  ,A ,Q,4251.35,4276.85,4213.15,4222,4215.55,4241.2,1826,11454,48593706,,INE089A01023,26-Aug-22,,
500125,E.I.D.PAR   ,A ,Q,525.5,535.75,525.5,531.35,530.8,524.8,910,16903,8944071,,INE126A01031,26-Aug-22,,
500126,PGHL        ,A ,Q,4217,4230,4175.55,4190.7,4210,4210.75,399,605,2539339,,INE199A01012,26-Aug-22,,
500128,ELEC.CASTING,B ,Q,35.7,35.85,35.05,35.45,35.45,35.25,480,87554,3100789,,INE086A01029,26-Aug-22,,
500133,ESAB INDIA  ,A ,Q,3221.1,3260,3205.1,3220.55,3205.1,3209.1,79,169,547075,,INE284A01012,26-Aug-22,,
500135,EPL         ,A ,Q,169.55,170.45,165,166.15,165.15,167.95,801,15457,2577104,,INE255A01020,26-Aug-22,,
500136,ESTER INDUS.,B ,Q,168.9,170,163.1,164.1,163.1,167.7,783,22444,3729549,,INE778B01029,26-Aug-22,,
500142,FGP LTD.    ,X ,Q,7.56,7.89,7.4,7.66,7.68,7.56,52,13602,103762,,INE512A01016,26-Aug-22,,
500143,P.H.CAPITAL ,X ,Q,83.65,86.05,80.05,83.05,82.3,82.75,28,560,46856,,INE160F01013,26-Aug-22,,
500144,FINOL. CABLE,A ,Q,449.2,455,440.75,448,448,445.9,1316,24722,11091957,,INE235A01022,26-Aug-22,,
500147,COCKERILL   ,X ,Q,1297,1300,1245,1262.8,1262.8,1262.1,68,1660,2098588,,INE515A01019,26-Aug-22,,
500148,UFLEX LTD   ,A ,Q,778.95,811.05,776.95,805.15,805.15,772.95,3106,44299,35246030,,INE516A01017,26-Aug-22,,
500150,FOSECO INDIA,B ,Q,1796,1813.85,1746.95,1762.05,1759.95,1789.45,138,577,1029939,,INE519A01011,26-Aug-22,,
500151,GOLDEN TOB  ,T ,Q,80.4,85.65,80.4,81.5,81.5,82.15,39,4316,358021,,INE973A01010,26-Aug-22,,
500153,GANESH BENZO,B ,Q,123.6,123.75,121.05,121.9,121.75,122.6,623,10540,1292027,,INE388A01029,26-Aug-22,,
500159,METROGLOBL  ,X ,Q,90,90,85.5,87.4,88.45,90,50,3127,276701,,INE085D01033,26-Aug-22,,
500160,GTL LTD.    ,B ,Q,8.8,8.95,8.57,8.83,8.82,8.77,332,105232,926733,,INE043A01012,26-Aug-22,,
500163,GODFREY PH  ,A ,Q,1152.35,1153.05,1120.5,1126.45,1120.5,1143.65,590,2161,2447376,,INE260B01028,26-Aug-22,,
500164,GODREJ IND  ,A ,Q,475.1,485.5,475.1,482.25,480,479.2,580,4335,2094767,,INE233A01035,26-Aug-22,,
500165,KANSAI NERO ,A ,Q,491.7,495.65,490.85,492.45,492.4,486.75,476,6987,3443444,,INE531A01024,26-Aug-22,,
500166,GOODRICKE   ,X ,Q,219.35,226.8,219.35,223.1,223.1,219.7,137,11010,2457676,,INE300A01016,26-Aug-22,,
500168,GOODYEAR (I),B ,Q,1034,1034.45,1022,1025.95,1024.15,1025.55,100,626,644247,,INE533A01012,26-Aug-22,,
500170,GTN INDUS   ,X ,Q,66,66,62.55,63.3,63.3,65.6,150,17664,1121479,,INE537A01013,26-Aug-22,,
500171,GHCL LTD    ,A ,Q,606,613.15,599.25,605.7,607.45,607.5,723,12291,7449215,,INE539A01019,26-Aug-22,,
500173,GFLLIMITED  ,B ,Q,73.8,74.7,71,71.65,71.65,72.95,272,47794,3435285,,INE538A01037,26-Aug-22,,
500174,GUJ.LEASE   ,B ,Q,2.99,2.99,2.89,2.89,2.89,2.91,13,13608,39655,,INE540A01017,26-Aug-22,,
500179,HCL INFOSYS ,B ,Q,17.2,17.75,16.9,17,17,17.15,507,79673,1374004,,INE236A01020,26-Aug-22,,
500180,HDFC BANK   ,A ,Q,1468.25,1481.45,1462,1463.4,1463.4,1463.85,4552,138951,204708033,,INE040A01034,26-Aug-22,,
500182,HEROMOTOCO  ,A ,Q,2825.15,2844.95,2817.25,2826.3,2825,2800.1,2728,23929,67691868,,INE158A01026,26-Aug-22,,
500183,HFCL        ,A ,Q,72.75,73.6,71.05,71.6,71.6,72,5788,906212,65416471,,INE548A01028,26-Aug-22,,
500184,HSCL        ,A ,Q,95.3,98.15,94.5,96.15,96.15,95.25,5911,733319,70523804,,INE019C01026,26-Aug-22,,
500185,HIND.CONSTN.,A ,Q,12.91,13.3,12.7,12.92,12.92,12.87,1039,1053803,13725153,,INE549A01026,26-Aug-22,,
500186,HIND.OIL EXP,A ,Q,168.65,168.65,161,161.55,161.55,165.15,991,38005,6184641,,INE345A01011,26-Aug-22,,
500187,AGI         ,B ,Q,298.75,302,288,289.65,289.2,294.35,812,14601,4319101,,INE415A01038,26-Aug-22,,
500188,HINDUS.ZI   ,A ,Q,284.65,286.35,282,285.3,285.3,281.45,634,20929,5946433,,INE267A01025,26-Aug-22,,
500189,NXTDIGITAL  ,B ,Q,485,504,485,486.25,487,485.5,318,4107,2019330,,INE353A01023,26-Aug-22,,
500191,HMT LTD.    ,Z ,Q,23.5,23.9,23.1,23.8,23.8,23.25,25,5610,131737,,INE262A01018,26-Aug-22,,
500192,PRAG BOSIMI ,XT,Q,2.65,2.76,2.55,2.56,2.56,2.68,36,20058,51497,,INE962B01011,26-Aug-22,,
500193,HLVLTD      ,B ,Q,9.78,9.9,9.61,9.64,9.67,9.68,66,31945,310060,,INE102A01024,26-Aug-22,,
500199,I.G.PETRO   ,A ,Q,613.15,619.5,601,613.15,611.6,612.7,509,3947,2422088,,INE204A01010,26-Aug-22,,
