Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,01092023,2094056580,0002105"
"Trade Date <01-SEP-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,5,5,100.00"
"20,2,182D051023,TB,100,100,100.00"
"20,3,182D091123,TB,100,100,100.00"
"20,4,182D110124,TB,9000,9000,100.00"
"20,5,182D140923,TB,2900,2100,72.41"
"20,6,182D141223,TB,1600,1600,100.00"
"20,7,182D191023,TB,100,100,100.00"
"20,8,182D220923,TB,300,300,100.00"
"20,9,21STCENMGM,EQ,10323,9125,88.39"
"20,10,360ONE,EQ,969859,753004,77.64"
"20,11,364D070324,TB,1000,1000,100.00"
"20,12,364D070923,TB,100,100,100.00"
"20,13,364D140923,TB,11200,11100,99.11"
"20,14,3IINFOLTD,EQ,713256,376009,52.72"
"20,15,3MINDIA,EQ,2486,1334,53.66"
"20,16,448GS2023,GS,1,1,100.00"
"20,17,563GS2026,GS,2,2,100.00"
"20,18,574GS2026,GS,1010,1005,99.50"
"20,19,5PAISA,EQ,57436,22041,38.37"
"20,20,63MOONS,EQ,649445,252380,38.86"
"20,21,667GS2035,GS,4310,4310,100.00"
"20,22,667GS2050,GS,1536,1536,100.00"
"20,23,669GS2024,GS,1810,1760,97.24"
"20,24,689GS2025,GS,2,1,50.00"
"20,25,68GS2060,GS,1990,1990,100.00"
"20,26,695GS2061,GS,100,100,100.00"
"20,27,699GS2026,GS,400,400,100.00"
"20,28,699GS2051,GS,3146,2276,72.35"
"20,29,706GS2028,GS,550,550,100.00"
"20,30,710GS2029,GS,7150,6650,93.01"
"20,31,717GS2030,GS,4200,3200,76.19"
"20,32,718GS2037,GS,3100,3100,100.00"
"20,33,719GS2060,GS,105,105,100.00"
"20,34,725GS2063,GS,38308,38308,100.00"
"20,35,726GS2032,GS,511010,511005,100.00"
"20,36,726GS2033,GS,14500,8500,58.62"
"20,37,736GS2052,GS,22,11,50.00"
"20,38,738GS2027,GS,374031,331991,88.76"
"20,39,73GS2053,GS,2566,2566,100.00"
"20,40,741GS2036,GS,51424,51422,100.00"
"20,41,74GS2062,GS,1694,1694,100.00"
"20,42,754GS2036,GS,842328,804183,95.47"
"20,43,769GS2043,GS,100,100,100.00"
"20,44,772GS2049,GS,108,108,100.00"
"20,45,824GS2027,GS,34,34,100.00"
"20,46,828GS2032,GS,18500,18500,100.00"
"20,47,91D070923,TB,2000,2000,100.00"
"20,48,91D121023,TB,1800,1800,100.00"
"20,49,91D140923,TB,100,100,100.00"
"20,50,91D210923,TB,500,500,100.00"
"20,51,91D290923,TB,200,200,100.00"
"20,52,AAATECH,EQ,102126,42676,41.79"
"20,53,AARTIDRUGS,EQ,170897,55953,32.74"
"20,54,AARTIIND,EQ,1788907,971020,54.28"
"20,55,AARTIPHARM,EQ,455007,232638,51.13"
"20,56,AARTIPP,E1,247,185,74.90"
