Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,09052022,794011009,0002044"
"Trade Date <09-MAY-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,572226,174570,30.51"
"20,2,21STCENMGM,EQ,6034,4665,77.31"
"20,3,3IINFOLTD,EQ,649144,353781,54.50"
"20,4,3MINDIA,EQ,4659,2442,52.41"
"20,5,3RDROCK,IT,10400,10400,100.00"
"20,6,515GS2025,GS,199,199,100.00"
"20,7,5PAISA,EQ,24025,8908,37.08"
"20,8,610GS2031,GS,66,66,100.00"
"20,9,622GS2035,GS,77,77,100.00"
"20,10,63MOONS,EQ,11077,11077,100.00"
"20,11,667GS2035,GS,601,601,100.00"
"20,12,667GS2050,GS,6388,6388,100.00"
"20,13,676GS2061,GS,112,112,100.00"
"20,14,68GS2060,GS,313,303,96.81"
"20,15,695GS2061,GS,762,752,98.69"
"20,16,699GS2051,GS,702,702,100.00"
"20,17,74GS2035,GS,100,100,100.00"
"20,18,A2ZINFRA,EQ,334159,215525,64.50"
"20,19,AAATECH,SM,9000,6000,66.67"
"20,20,AAKASH,EQ,160273,144904,90.41"
"20,21,AAREYDRUGS,EQ,15384,9257,60.17"
"20,22,AARON,EQ,19344,2229,11.52"
"20,23,AARTIDRUGS,EQ,71284,26059,36.56"
"20,24,AARTIIND,EQ,941662,419110,44.51"
"20,25,AARTISURF,EQ,6950,3958,56.95"
"20,26,AARVEEDEN,EQ,7474,6384,85.42"
"20,27,AARVI,EQ,7631,5362,70.27"
"20,28,AAVAS,EQ,87961,53189,60.47"
"20,29,ABAN,EQ,153237,96957,63.27"
"20,30,ABB,EQ,1109904,221327,19.94"
"20,31,ABBOTINDIA,EQ,7536,2823,37.46"
"20,32,ABCAPITAL,EQ,3592439,710293,19.77"
"20,33,ABCOTS,SM,40000,32000,80.00"
"20,34,ABFRL,EQ,1767206,618131,34.98"
"20,35,ABMINTLLTD,EQ,1668,365,21.88"
"20,36,ABSLAMC,EQ,2173310,2099058,96.58"
"20,37,ABSLBANETF,EQ,2580,1847,71.59"
"20,38,ABSLNN50ET,EQ,20419,16080,78.75"
"20,39,ACC,EQ,323573,116194,35.91"
"20,40,ACCELYA,EQ,17825,8907,49.97"
"20,41,ACCORD,SM,4000,4000,100.00"
"20,42,ACCURACY,EQ,26284,13211,50.26"
"20,43,ACE,EQ,313308,137144,43.77"
"20,44,ACRYSIL,EQ,89962,46584,51.78"
"20,45,ADANIENT,EQ,1450886,211927,14.61"
"20,46,ADANIGREEN,EQ,581855,252902,43.46"
"20,47,ADANIPORTS,EQ,4768026,781096,16.38"
"20,48,ADANIPOWER,EQ,40481648,10992916,27.16"
"20,49,ADANITRANS,EQ,218125,85265,39.09"
"20,50,ADFFOODS,EQ,13703,8503,62.05"
"20,51,ADORWELD,EQ,11984,8516,71.06"
"20,52,ADSL,EQ,163737,91543,55.91"
"20,53,ADVANIHOTR,EQ,39321,25135,63.92"
"20,54,ADVENZYMES,EQ,111396,49160,44.13"
"20,55,AEGISCHEM,EQ,487856,155888,31.95"
"20,56,AFFLE,EQ,208256,77399,37.17"
