Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,04092023,2326428972,0002134"
"Trade Date <04-SEP-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D021123,TB,3000,3000,100.00"
"20,2,182D051023,TB,4400,2900,65.91"
"20,3,182D070923,TB,4500,4500,100.00"
"20,4,182D091123,TB,100,100,100.00"
"20,5,182D140923,TB,800,800,100.00"
"20,6,21STCENMGM,EQ,11490,8554,74.45"
"20,7,360ONE,EQ,1071315,723703,67.55"
"20,8,364D110424,TB,900,900,100.00"
"20,9,364D140923,TB,11500,10000,86.96"
"20,10,364D150224,TB,1200,1200,100.00"
"20,11,364D191023,TB,2000,2000,100.00"
"20,12,364D301123,TB,3000,3000,100.00"
"20,13,3IINFOLTD,EQ,862325,498663,57.83"
"20,14,3MINDIA,EQ,7304,3817,52.26"
"20,15,448GS2023,GS,4,4,100.00"
"20,16,563GS2026,GS,11,11,100.00"
"20,17,574GS2026,GS,500,500,100.00"
"20,18,5PAISA,EQ,34616,20789,60.06"
"20,19,610GS2031,GS,10057,10057,100.00"
"20,20,619GS2034,GS,100,100,100.00"
"20,21,63MOONS,EQ,142314,87675,61.61"
"20,22,654GS2032,GS,308,308,100.00"
"20,23,664GS2035,GS,2,1,50.00"
"20,24,667GS2035,GS,22,20,90.91"
"20,25,667GS2050,GS,5,5,100.00"
"20,26,669GS2024,GS,18817,18412,97.85"
"20,27,676GS2061,GS,20,19,95.00"
"20,28,689GS2025,GS,2,2,100.00"
"20,29,68GS2060,GS,10,10,100.00"
"20,30,695GS2061,GS,60,59,98.33"
"20,31,699GS2026,GS,507,407,80.28"
"20,32,699GS2051,GS,127,127,100.00"
"20,33,706GS2028,GS,500,500,100.00"
"20,34,710GS2029,GS,82214,82114,99.88"
"20,35,717GS2030,GS,6200,6200,100.00"
"20,36,718GS2033,GS,400,400,100.00"
"20,37,725GS2063,GS,16190,15940,98.46"
"20,38,726GS2032,GS,14100,14050,99.65"
"20,39,726GS2033,GS,12505,12505,100.00"
"20,40,734TN43,SG,200,200,100.00"
"20,41,736GS2052,GS,429,429,100.00"
"20,42,738GS2027,GS,101609,99909,98.33"
"20,43,73GS2053,GS,895,895,100.00"
"20,44,741GS2036,GS,2211,2209,99.91"
"20,45,74GS2035,GS,64,64,100.00"
"20,46,74GS2062,GS,1579,1579,100.00"
"20,47,754GS2036,GS,756486,737986,97.55"
"20,48,794TN32,SG,8000,8000,100.00"
"20,49,795GS2032,GS,20,20,100.00"
"20,50,824GS2027,GS,1,1,100.00"
"20,51,91D051023,TB,2600,2600,100.00"
"20,52,91D070923,TB,300,300,100.00"
"20,53,91D091123,TB,100,100,100.00"
"20,54,91D140923,TB,100,100,100.00"
"20,55,91D171123,TB,200,200,100.00"
"20,56,91D210923,TB,300,300,100.00"
"20,57,AAATECH,EQ,111530,47009,42.15"
"20,58,AARTIDRUGS,EQ,730033,340817,46.69"
"20,59,AARTIIND,EQ,3516683,2059316,58.56"
