Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,15072022,536460695,0002083"
"Trade Date <15-JUL-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,69588,43940,63.14"
"20,2,21STCENMGM,EQ,3188,590,18.51"
"20,3,3IINFOLTD,EQ,127082,78206,61.54"
"20,4,3MINDIA,EQ,7380,2824,38.27"
"20,5,3PLAND,EQ,5999,4069,67.83"
"20,6,5PAISA,EQ,10318,5519,53.49"
"20,7,610GS2031,GS,1300,1300,100.00"
"20,8,63MOONS,EQ,37006,22771,61.53"
"20,9,654GS2032,GS,222,222,100.00"
"20,10,667GS2050,GS,1107,1106,99.91"
"20,11,669GS2024,GS,10100,10100,100.00"
"20,12,676GS2061,GS,126,126,100.00"
"20,13,695GS2061,GS,1569,1555,99.11"
"20,14,699GS2051,GS,204,204,100.00"
"20,15,710GS2029,GS,910,910,100.00"
"20,16,716GS2023,GS,1,1,100.00"
"20,17,719GS2060,GS,1253,1253,100.00"
"20,18,754GS2036,GS,672,670,99.70"
"20,19,813GS2045,GS,15,15,100.00"
"20,20,A2ZINFRA,EQ,118148,91619,77.55"
"20,21,AAATECH,SM,123000,81000,65.85"
"20,22,AAKASH,EQ,503664,402202,79.86"
"20,23,AAREYDRUGS,EQ,12444,7511,60.36"
"20,24,AARON,EQ,18258,10304,56.44"
"20,25,AARTIDRUGS,EQ,114912,30132,26.22"
"20,26,AARTIIND,EQ,490338,250694,51.13"
"20,27,AARTISURF,EQ,5202,2574,49.48"
"20,28,AARVEEDEN,EQ,9445,5181,54.85"
"20,29,AARVI,EQ,10998,8877,80.71"
"20,30,AAVAS,EQ,44842,26315,58.68"
"20,31,ABAN,EQ,61010,29916,49.03"
"20,32,ABB,EQ,389496,265336,68.12"
"20,33,ABBOTINDIA,EQ,6942,2575,37.09"
"20,34,ABCAPITAL,EQ,922873,377611,40.92"
"20,35,ABFRL,EQ,721073,214748,29.78"
"20,36,ABINFRA,SM,4000,4000,100.00"
"20,37,ABSLAMC,EQ,24719,11697,47.32"
"20,38,ABSLBANETF,EQ,5773,573,9.93"
"20,39,ABSLNN50ET,EQ,1855,1592,85.82"
"20,40,ACC,EQ,1004798,111337,11.08"
"20,41,ACCELYA,EQ,2649,1849,69.80"
"20,42,ACCORD,SM,12000,12000,100.00"
"20,43,ACCURACY,EQ,15201,10639,69.99"
"20,44,ACE,EQ,173856,50303,28.93"
"20,45,ACEINTEG,SM,4500,4500,100.00"
"20,46,ACRYSIL,EQ,53319,27126,50.87"
"20,47,ADANIENT,EQ,1169788,174758,14.94"
"20,48,ADANIGREEN,EQ,16301850,6155330,37.76"
"20,49,ADANIPORTS,EQ,4127381,602401,14.60"
"20,50,ADANIPOWER,EQ,4462588,1834633,41.11"
"20,51,ADANITRANS,EQ,752850,130399,17.32"
"20,52,ADFFOODS,EQ,9450,3370,35.66"
"20,53,ADORWELD,EQ,16257,8915,54.84"
"20,54,ADSL,EQ,117980,59047,50.05"
"20,55,ADVANIHOTR,EQ,9211,6050,65.68"
"20,56,ADVENZYMES,EQ,20900,9484,45.38"
"20,57,AEGISCHEM,EQ,233944,103419,44.21"
"20,58,AETHER,EQ,266091,91649,34.44"
"20,59,AFFLE,EQ,120192,43331,36.05"
"20,60,AGARIND,EQ,13842,8452,61.06"
"20,61,AGI,EQ,46403,32801,70.69"
"20,62,AGROPHOS,EQ,42317,27417,64.79"
"20,63,AGSTRA,EQ,88729,33660,37.94"
"20,64,AHLADA,EQ,7386,4040,54.70"
"20,65,AHLEAST,EQ,2589,1317,50.87"
"20,66,AHLUCONT,EQ,16000,7858,49.11"
"20,67,AIAENG,EQ,57425,30756,53.56"
"20,68,AIRAN,EQ,93237,50074,53.71"
"20,69,AIROLAM,EQ,9811,6528,66.54"
"20,70,AIRTELPP,E1,759646,624739,82.24"
"20,71,AJANTPHARM,EQ,53735,38522,71.69"
"20,72,AJMERA,EQ,49237,16640,33.80"
"20,73,AJOONI,EQ,124259,25743,20.72"
"20,74,AJRINFRA,EQ,126443,120592,95.37"
"20,75,AKASH,EQ,176864,102072,57.71"
"20,76,AKG,EQ,52034,25860,49.70"
"20,77,AKSHAR,EQ,88334,36799,41.66"
"20,78,AKSHARCHEM,EQ,5440,2502,45.99"
"20,79,AKSHOPTFBR,EQ,317288,169369,53.38"
"20,80,AKZOINDIA,EQ,2327,1259,54.10"
