SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,1328.95,1354,1328.95,1341.35,1338.65,1329.6,244,1106,1483717,,INE117A01022,29-Jan-20,,
500003,AEGIS LOGIS ,A ,Q,209,210.8,207.75,208.85,209.3,208.5,329,6804,1424873,,INE208C01025,29-Jan-20,,
500008,AMAR RAJA BA,A ,Q,795.6,804,794.75,795.75,795.75,790.55,217,3266,2605808,,INE885A01032,29-Jan-20,,
500009,A.SARABHAI  ,XT,Q,20.75,21,19.5,20.1,20.1,20.05,175,421099,8527934,,INE432A01017,29-Jan-20,,
500010,HDFC        ,A ,Q,2442,2447.7,2400,2403.65,2403.65,2432.4,3186,342040,830995216,,INE001A01036,29-Jan-20,,
500012,ANDHRA PETRO,X ,Q,35.5,36.25,34.25,35,35.1,35.5,148,25925,915779,,INE714B01016,29-Jan-20,,
500013,ANSAL INFRAS,B ,Q,5.1,5.35,5.1,5.11,5.24,5.35,12,756,3891,,INE436A01026,29-Jan-20,,
500014,APPLE FINANC,X ,Q,1.21,1.21,1.21,1.21,1.21,1.21,4,51,61,,INE096A01010,29-Jan-20,,
500020,BOM DYEING  ,A ,Q,92.25,98.5,91.3,97.4,97.4,90.85,10030,1185071,113424918,,INE032A01023,29-Jan-20,,
500027,ATUL LTD.   ,A ,Q,4940,5012.25,4890,4911.35,4934,4895.95,676,2082,10306253,,INE100A01010,29-Jan-20,,
500028,ATV PROJECTS,XT,Q,4.8,5.11,4.64,4.7,4.64,4.88,11,1321,6515,,INE447A01015,29-Jan-20,,
500029,AUTOLITE(I) ,B ,Q,28,28,24.75,25,25,25.8,44,3346,86420,,INE448A01013,29-Jan-20,,
500031,BAJAJ ELECT.,A ,Q,384.75,391.8,382.1,383,382.1,383.45,585,3334,1288540,,INE193E01025,29-Jan-20,,
500032,BAJAJHIND   ,B ,Q,6.38,6.7,6.38,6.49,6.49,6.41,336,299829,1958355,,INE306A01021,29-Jan-20,,
500033,FORCE MOTR  ,A ,Q,1334.05,1350,1306.75,1313.85,1313.85,1318.35,2196,34331,45730339,,INE451A01017,29-Jan-20,,
500034,BAJFINANCE  ,A ,Q,4240,4444.4,4221,4421.75,4421.75,4213.05,16190,167112,723161702,,INE296A01024,29-Jan-20,,
500038,BALRAM.CHINI,A ,Q,169.05,175.8,169,174.25,175,167.45,1239,77958,13525953,,INE119A01028,29-Jan-20,,
500039,BANCO PROD. ,B ,Q,104,104.95,102.95,103.05,103.05,103.8,422,3008,312891,,INE213C01025,29-Jan-20,,
500040,CENTURY TEXT,A ,Q,614.55,625.75,605.35,620.45,623.3,615.65,2002,64909,39911043,,INE055A01016,29-Jan-20,,
