SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1270,1291.1,1259.25,1272.3,1272.3,1268.55,648,6518,8317280,,INE117A01022,4-Feb-19,,
500003,AEGIS LOGIS ,A ,Q,200.45,200.5,194.05,197.85,197.85,199.15,279,4114,817456,,INE208C01025,4-Feb-19,,
500008,AMAR RAJA BA,A ,Q,767.5,780.65,760,771.3,769.65,767.3,540,16129,12469081,,INE885A01032,4-Feb-19,,
500009,A.SARABHAI  ,X ,Q,12,12.22,11.7,11.98,11.98,12.28,40,24771,298527,,INE432A01017,4-Feb-19,,
500010,HDFC        ,A ,Q,1961.05,1982.7,1942.55,1978,1978,1961,2192,52914,104010073,,INE001A01036,4-Feb-19,,
500012,ANDHRA PETRO,X ,Q,58.25,59.5,55.15,56.4,56.4,57.7,188,42486,2427567,,INE714B01016,4-Feb-19,,
500013,ANSAL INFRAS,B ,Q,12,12.3,10.2,10.56,10.35,12.25,457,97219,1121571,,INE436A01026,4-Feb-19,,
500014,APPLE FINANC,XT,Q,2.55,2.55,2.32,2.32,2.32,2.44,13,3145,7435,,INE096A01010,4-Feb-19,,
500016,ARUNAHTEL   ,XT,Q,7.8,7.8,7.8,7.8,7.8,7.8,3,104,811,,INE957C01019,4-Feb-19,,
500020,BOM DYEING  ,B ,Q,115,117.5,112.1,115.2,115.2,114.3,1305,133470,15314554,,INE032A01023,4-Feb-19,,
500024,ASSAMCO     ,B ,Q,1.8,1.91,1.73,1.73,1.73,1.82,36,31217,55168,,INE442A01024,4-Feb-19,,
500027,ATUL LTD.   ,A ,Q,3509,3550,3500,3535.9,3550,3511.4,129,405,1427990,,INE100A01010,4-Feb-19,,
500028,ATV PROJECTS,XT,Q,7.29,7.29,7.05,7.28,7.28,7.31,14,4674,33162,,INE447A01015,4-Feb-19,,
500029,AUTOLITE(I) ,B ,Q,35.7,37.35,34,34.85,34.7,36.5,91,11031,385168,,INE448A01013,4-Feb-19,,
500031,BAJAJ ELECT.,A ,Q,463,477.9,462.25,474.35,475.95,466.4,530,11451,5390738,,INE193E01025,4-Feb-19,,
500032,BAJAJHIND   ,B ,Q,7.85,7.98,7.53,7.68,7.68,7.98,291,208124,1606816,,INE306A01021,4-Feb-19,,
