SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1233.85,1254.8,1227.15,1244.45,1246.1,1233.85,613,58033,71469691,,INE117A01022,06-Mar-19,,
500003,AEGIS LOGIS ,A ,Q,204.55,209,202.45,204.75,204.75,206.05,221,5165,1059838,,INE208C01025,06-Mar-19,,
500008,AMAR RAJA BA,A ,Q,744,751.7,740,747.45,747.8,734.9,565,18814,14072685,,INE885A01032,06-Mar-19,,
500009,A.SARABHAI  ,X ,Q,11.7,11.99,11.3,11.83,11.55,11.8,63,20904,246801,,INE432A01017,06-Mar-19,,
500010,HDFC        ,A ,Q,1861,1889.5,1860,1885.2,1885.2,1860.55,2640,84225,157950002,,INE001A01036,06-Mar-19,,
500012,ANDHRA PETRO,X ,Q,58.65,59.5,57.5,58.8,58.8,58.1,299,65356,3834937,,INE714B01016,06-Mar-19,,
500013,ANSAL INFRAS,B ,Q,11.85,12.35,11.43,11.6,11.46,11.9,166,33453,395980,,INE436A01026,06-Mar-19,,
500014,APPLE FINANC,XT,Q,1.9,1.9,1.72,1.9,1.9,1.81,11,2102,3687,,INE096A01010,06-Mar-19,,
500020,BOM DYEING  ,B ,Q,119,124.9,119,122.45,122.45,117.95,4937,552682,67474682,,INE032A01023,06-Mar-19,,
500024,ASSAMCO     ,T ,Q,2.65,2.65,2.57,2.62,2.62,2.53,253,1333632,3502197,,INE442A01024,06-Mar-19,,
500027,ATUL LTD.   ,A ,Q,3404.8,3436.05,3400,3411.4,3400,3410,224,6434,21990240,,INE100A01010,06-Mar-19,,
500028,ATV PROJECTS,XT,Q,6.03,6.65,6.03,6.65,6.65,6.34,25,2564,16702,,INE447A01015,06-Mar-19,,
500029,AUTOLITE(I) ,B ,Q,33.7,39.9,33.7,39,39,33.25,151,16512,634125,,INE448A01013,06-Mar-19,,
500031,BAJAJ ELECT.,A ,Q,478.05,483,473.65,475.2,475.2,478.1,828,24537,11712277,,INE193E01025,06-Mar-19,,
500032,BAJAJHIND   ,B ,Q,8.86,9.22,8.86,9.1,9.1,8.89,513,577509,5252528,,INE306A01021,06-Mar-19,,
500033,FORCE MOTR  ,A ,Q,1704,1738.9,1683,1701.85,1701.85,1677.75,3317,55742,95370945,,INE451A01017,06-Mar-19,,
500034,BAJFINANCE  ,A ,Q,2710,2769,2702.3,2764.2,2764.2,2694.2,3627,77992,213969097,,INE296A01024,06-Mar-19,,
500038,BALRAM.CHINI,A ,Q,137.5,144,137.5,141.45,141.45,137.25,3117,345251,48896573,,INE119A01028,06-Mar-19,,
500039,BANCO PROD. ,B ,Q,158,168.35,158,164.65,164.5,157.25,244,11949,1961593,,INE213C01025,06-Mar-19,,
500040,CENTURY TEXT,A ,Q,859.4,874.5,847.4,851.85,851.85,859.4,844,33048,28447892,,INE055A01016,06-Mar-19,,
500041,BANNARI AMAN,B ,Q,1634,1653.35,1620,1625,1625,1564.35,12,55,90509,,INE459A01010,06-Mar-19,,
500042,BASF INDIA  ,A ,Q,1390.3,1429.9,1390.3,1414,1400.65,1389.65,250,1165,1653020,,INE373A01013,06-Mar-19,,
500043,BATA INDIA  ,A ,Q,1301,1348.1,1301,1344.4,1344.4,1306.45,3181,162343,216618023,,INE176A01028,06-Mar-19,,
500048,BEML LTD    ,A ,Q,912.25,949,903.3,911.1,911.1,908.2,4992,228072,210716807,,INE258A01016,06-Mar-19,,
500049,BHARAT ELECT,A ,Q,91.9,93.85,90.1,92.15,92.15,90.05,4233,1369070,125982360,,INE263A01024,06-Mar-19,,
500052,BHANSALI ENG,B ,Q,80.05,81.05,75.3,76.75,76.75,79.5,2355,350530,27248641,,INE922A01025,06-Mar-19,,
500055,TATASTLBSL  ,T ,Q,31.45,31.65,31.15,31.65,31.65,30.15,503,322353,10190696,,INE824B01021,06-Mar-19,,
