Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,22052023,938063000,0002262"
"Trade Date <22-MAY-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,6336,5336,84.22"
"20,2,182D170823,TB,10000,10000,100.00"
"20,3,182D220623,TB,1000,1000,100.00"
"20,4,20MICRONS,EQ,121665,66435,54.60"
"20,5,21STCENMGM,EQ,3601,3175,88.17"
"20,6,360ONE,EQ,256281,160139,62.49"
"20,7,364D040424,TB,5000000,2500000,50.00"
"20,8,364D211223,TB,100,100,100.00"
"20,9,3IINFOLTD,EQ,543495,262923,48.38"
"20,10,3MINDIA,EQ,3854,1665,43.20"
"20,11,3PLAND,EQ,10545,6635,62.92"
"20,12,456GS2023,GS,200,200,100.00"
"20,13,522GS2025,GS,110,110,100.00"
"20,14,5PAISA,EQ,39080,25491,65.23"
"20,15,63MOONS,EQ,388994,182102,46.81"
"20,16,654GS2032,GS,9500,9500,100.00"
"20,17,667GS2050,GS,847,847,100.00"
"20,18,669GS2024,GS,100,100,100.00"
"20,19,676GS2061,GS,7607,7607,100.00"
"20,20,689GS2025,GS,100,100,100.00"
"20,21,695GS2061,GS,3350,3350,100.00"
"20,22,699GS2026,GS,100,100,100.00"
"20,23,699GS2051,GS,2200,2100,95.45"
"20,24,706GS2028,GS,9522,9522,100.00"
"20,25,710GS2029,GS,41333,37633,91.05"
"20,26,726GS2032,GS,39500,29700,75.19"
"20,27,726GS2033,GS,100,100,100.00"
"20,28,736GS2052,GS,3100,3100,100.00"
"20,29,738GS2027,GS,20902,20902,100.00"
"20,30,741GS2036,GS,32250,32250,100.00"
"20,31,74GS2062,GS,12757,12757,100.00"
"20,32,754GS2036,GS,548498,525279,95.77"
"20,33,759GS2026,GS,100,100,100.00"
"20,34,762GS2039,GS,1576,1410,89.47"
"20,35,769GS2043,GS,50,50,100.00"
"20,36,82GS2025,GS,2,0,0.00"
"20,37,883GS2041,GS,10004,10004,100.00"
"20,38,91D130723,TB,200,200,100.00"
"20,39,91D170823,TB,10400,10200,98.08"
"20,40,91D200723,TB,100,100,100.00"
"20,41,92GS2030,GS,11700,11700,100.00"
"20,42,A2ZINFRA,EQ,381535,197008,51.64"
"20,43,AAATECH,EQ,14405,8292,57.56"
"20,44,AAKASH,EQ,149230,122265,81.93"
"20,45,AAREYDRUGS,EQ,13627,6937,50.91"
"20,46,AARON,EQ,29427,15703,53.36"
"20,47,AARTIDRUGS,EQ,367817,85764,23.32"
"20,48,AARTIIND,EQ,889558,370897,41.69"
"20,49,AARTIPHARM,EQ,171026,92814,54.27"
"20,50,AARTIPP,E1,102,100,98.04"
"20,51,AARTISURF,EQ,6329,4514,71.32"
"20,52,AARVEEDEN,EQ,27130,14600,53.81"
"20,53,AARVI,EQ,32810,19222,58.59"
"20,54,AAVAS,EQ,77134,47457,61.53"
"20,55,ABAN,EQ,48667,32127,66.01"
"20,56,ABB,EQ,275112,119476,43.43"
"20,57,ABBOTINDIA,EQ,25214,9468,37.55"
"20,58,ABCAPITAL,EQ,2073225,588055,28.36"
"20,59,ABFRL,EQ,8101174,3822945,47.19"
"20,60,ABSLAMC,EQ,40542,26728,65.93"
"20,61,ABSLBANETF,EQ,1156664,1150622,99.48"
"20,62,ABSLNN50ET,EQ,3866,2467,63.81"
"20,63,ACC,EQ,2232532,641254,28.72"
"20,64,ACCELYA,EQ,16058,9111,56.74"
"20,65,ACCURACY,EQ,358641,233282,65.05"
"20,66,ACE,EQ,187122,79206,42.33"
"20,67,ACI,EQ,47235,27863,58.99"
"20,68,ADANIENT,EQ,26311368,3064468,11.65"
"20,69,ADANIGREEN,EQ,460730,377206,81.87"
"20,70,ADANIPORTS,EQ,30204070,6733805,22.29"
"20,71,ADANIPOWER,EQ,2264418,1848693,81.64"
"20,72,ADANITRANS,EQ,581156,415584,71.51"
"20,73,ADFFOODS,EQ,9423,4457,47.30"
"20,74,ADORWELD,EQ,30593,12913,42.21"
"20,75,ADROITINFO,EQ,18175,9897,54.45"
"20,76,ADSL,EQ,354527,192138,54.20"
"20,77,ADVANIHOTR,EQ,256051,145136,56.68"
"20,78,ADVENZYMES,EQ,44146,26300,59.58"
"20,79,AEGISCHEM,EQ,204669,88362,43.17"
"20,80,AETHER,EQ,16993,11715,68.94"
"20,81,AFFLE,EQ,200078,121398,60.68"
"20,82,AGARIND,EQ,49775,35501,71.32"
"20,83,AGARWALFT,SM,15000,12000,80.00"
"20,84,AGI,EQ,187260,90700,48.44"
"20,85,AGNI,SM,35000,25000,71.43"
"20,86,AGRITECH,EQ,4871,3234,66.39"
"20,87,AGROPHOS,EQ,20405,15660,76.75"
"20,88,AGSTRA,EQ,285917,195126,68.25"
"20,89,AGUL,SM,26000,24000,92.31"
"20,90,AHL,EQ,1552643,217137,13.98"
"20,91,AHLADA,EQ,18527,9437,50.94"
"20,92,AHLEAST,EQ,7453,6314,84.72"
"20,93,AHLUCONT,EQ,40768,28039,68.78"
"20,94,AIAENG,EQ,63594,44054,69.27"
"20,95,AIRAN,EQ,100958,61702,61.12"
"20,96,AIROLAM,EQ,7997,4897,61.24"
"20,97,AIRTELPP,E1,226432,135187,59.70"
"20,98,AISL,SM,1200,1200,100.00"
"20,99,AJANTPHARM,EQ,281516,214836,76.31"
"20,100,AJMERA,EQ,97182,43869,45.14"
"20,101,AJOONI,EQ,262035,197002,75.18"
"20,102,AKASH,EQ,48956,27147,55.45"
"20,103,AKG,EQ,1444,654,45.29"
"20,104,AKI,EQ,233626,108659,46.51"
"20,105,AKSHARCHEM,EQ,2266,1187,52.38"
"20,106,AKSHOPTFBR,EQ,312334,243941,78.10"
"20,107,AKZOINDIA,EQ,5865,3014,51.39"
"20,108,ALANKIT,EQ,153241,88077,57.48"
"20,109,ALBERTDAVD,EQ,12188,8258,67.76"
"20,110,ALEMBICLTD,EQ,138020,80220,58.12"
"20,111,ALICON,EQ,4862,2636,54.22"
"20,112,ALKALI,EQ,7384,4029,54.56"
"20,113,ALKEM,EQ,263130,167834,63.78"
"20,114,ALKYLAMINE,EQ,32226,15307,47.50"
"20,115,ALLCARGO,EQ,129436,84250,65.09"
"20,116,ALLETEC,SM,92800,84800,91.38"
"20,117,ALLSEC,EQ,2814,1680,59.70"
"20,118,ALMONDZ,EQ,6880,2781,40.42"
"20,119,ALOKINDS,EQ,5497542,2279073,41.46"
"20,120,ALPA,EQ,26274,17265,65.71"
"20,121,ALPHAGEO,EQ,7347,4462,60.73"
"20,122,ALPSINDUS,EQ,2485,2485,100.00"
"20,123,AMARAJABAT,EQ,275540,103609,37.60"
"20,124,AMBANIORG,SM,4000,4000,100.00"
"20,125,AMBER,EQ,170999,39924,23.35"
"20,126,AMBICAAGAR,EQ,37734,24575,65.13"
"20,127,AMBIKCO,EQ,6917,4196,60.66"
"20,128,AMBUJACEM,EQ,17691079,4617245,26.10"
"20,129,AMDIND,EQ,65164,47658,73.14"
"20,130,AMEYA,SM,28000,20000,71.43"
"20,131,AMIABLE,SM,9600,6400,66.67"
"20,132,AMIORG,EQ,108123,52838,48.87"
"20,133,AMJLAND,EQ,24290,17592,72.42"
"20,134,AMRUTANJAN,EQ,17271,10295,59.61"
"20,135,ANANDRATHI,EQ,13830,8136,58.83"
"20,136,ANANTRAJ,EQ,492810,292798,59.41"
"20,137,ANDHRAPAP,EQ,52174,26912,51.58"
"20,138,ANDHRSUGAR,EQ,81102,50637,62.44"
"20,139,ANDREWYU,EQ,113371,74018,65.29"
"20,140,ANGELONE,EQ,396083,150848,38.08"
"20,141,ANIKINDS,EQ,23116,13706,59.29"
"20,142,ANLON,SM,21600,18000,83.33"
"20,143,ANMOL,EQ,25832,16635,64.40"
"20,144,ANNAPURNA,SM,14000,12000,85.71"
"20,145,ANUP,EQ,25897,12936,49.95"
"20,146,ANURAS,EQ,256444,125047,48.76"
"20,147,APARINDS,EQ,97644,56828,58.20"
"20,148,APCL,EQ,7515,4913,65.38"
"20,149,APCOTEXIND,EQ,41436,25377,61.24"
"20,150,APEX,EQ,16553,11748,70.97"
"20,151,APLAPOLLO,EQ,1068396,629031,58.88"
"20,152,APLLTD,EQ,67121,24716,36.82"
"20,153,APOLLO,EQ,469121,407429,86.85"
"20,154,APOLLOHOSP,EQ,361967,118999,32.88"
