SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,4873.7,4892.3,4566.15,4608.1,4608.1,4839.4,2828,16133,76106292,,INE117A01022,20-Dec-23,,
500003,AEGIS LOGIS ,A ,Q,377,379.75,355.05,356.95,356.95,377.5,2916,88519,32493727,,INE208C01025,20-Dec-23,,
500008,ARE&M       ,A ,Q,785,787.1,737.5,742.85,742.85,783.15,12392,185312,140083939,,INE885A01032,20-Dec-23,,
500009,A.SARABHAI  ,XT,Q,40.05,40.05,38.49,38.49,38.49,39.27,175,148757,5875454,,INE432A01017,20-Dec-23,,
500012,ANDHRA PETRO,X ,Q,81.35,83,78.06,78.52,78.52,80.48,1416,258247,21140967,,INE714B01016,20-Dec-23,,
500014,UTIQUE      ,X ,Q,7.24,7.24,6.1,6.43,6.37,6.64,243,50040,327531,,INE096A01010,20-Dec-23,,
500016,ARUNAHTEL   ,X ,Q,15.82,15.82,14.75,14.99,14.99,15.51,98,47648,727437,,INE957C01019,20-Dec-23,,
500020,BOM DYEING  ,A ,Q,154,155,144.75,145.6,145.6,153.45,3529,185491,27620495,,INE032A01023,20-Dec-23,,
500027,ATUL LTD.   ,A ,Q,7119.75,7119.75,6796.5,6818.15,6815,7091.8,1058,6602,45194580,,INE100A01010,20-Dec-23,,
500028,ATV PROJECTS,XT,Q,14.5,14.5,14.21,14.21,14.21,14.5,65,32846,467133,,INE447A01015,20-Dec-23,,
500031,BAJAJ ELECT.,A ,Q,1000.2,1013.25,980,993.4,993.4,1007.1,485,3736,3727636,,INE193E01025,20-Dec-23,,
500032,BAJAJHIND   ,A ,Q,29.35,29.35,27.22,27.36,27.36,29.15,10990,3563265,100540955,,INE306A01021,20-Dec-23,,
500033,FORCE MOTR  ,B ,Q,3724.9,3777,3601,3613.85,3613.85,3690.95,1943,18881,69811049,,INE451A01017,20-Dec-23,,
500034,BAJFINANCE  ,A ,Q,7641.2,7693.85,7466.4,7489.35,7489.35,7632.45,2876,19418,147371828,,INE296A01024,20-Dec-23,,
500038,BALRAM.CHINI,A ,Q,399.8,399.8,382,385.05,385.05,396.85,8086,316167,123663429,,INE119A01028,20-Dec-23,,
500039,BANCO PROD. ,B ,Q,581.75,597.05,550,553.3,556,587.95,2692,40445,22913549,,INE213C01025,20-Dec-23,,
500040,CENTURY TEXT,A ,Q,1237.75,1258.7,1203,1209.2,1206.65,1223.35,2230,24686,30290327,,INE055A01016,20-Dec-23,,
500041,BANNARI AMAN,B ,Q,2618,2629.25,2540,2545.35,2569,2643.85,194,602,1546749,,INE459A01010,20-Dec-23,,
500042,BASF INDIA  ,A ,Q,3045.3,3096.15,2970.55,2986,3031.7,3057.65,475,1564,4737783,,INE373A01013,20-Dec-23,,
500043,BATA INDIA  ,A ,Q,1680,1724.35,1572.45,1631.2,1639.8,1673,3179,37090,62157096,,INE176A01028,20-Dec-23,,
500048,BEML LTD    ,A ,Q,2722.25,2756,2481.45,2503.9,2503.9,2703.65,2447,28859,75398103,,INE258A01016,20-Dec-23,,
500049,BHARAT ELECT,A ,Q,173.95,176.25,166.1,167.25,167.25,173,10217,1332680,229432205,,INE263A01024,20-Dec-23,,
500052,BHANSALI ENG,B ,Q,104.5,107.98,96.51,97.67,97.25,104.47,3354,218304,22205723,,INE922A01025,20-Dec-23,,
500058,BIHAR SPONGE,XT,Q,10.39,10.49,10.06,10.09,10.2,10.24,236,73800,758138,,INE819C01011,20-Dec-23,,
500059,BINANI IND. ,T ,Q,14.95,14.95,14.89,14.89,14.89,14.9,8,2600,38744,,INE071A01013,20-Dec-23,,
500060,BIRLACABLE  ,B ,Q,307.95,310.25,289.4,289.4,289.4,304.6,727,13542,4026007,,INE800A01015,20-Dec-23,,
500067,BLUE STAR   ,A ,Q,954.65,954.65,915.2,927.9,927.9,948.8,1831,14334,13463524,,INE472A01039,20-Dec-23,,
500068,DISA INDIA  ,B ,Q,16500,16500,15751,15770.55,15770.55,15772.6,156,409,6598380,,INE131C01011,20-Dec-23,,
500069,QUESTCAP    ,X ,Q,389.6,400,355,362.2,355.05,389.6,46,644,240871,,INE418C01012,20-Dec-23,,
500074,BPL LTD.    ,T ,Q,83.5,83.5,83.21,83.21,83.21,84.9,51,6207,517143,,INE110A01019,20-Dec-23,,
500078,OAL         ,B ,Q,351,355,339,350,347.6,351.2,210,6908,2410361,,INE959C01023,20-Dec-23,,
500083,CENTURY EXT ,B ,Q,18.76,19.15,17.35,17.54,17.54,18.76,1096,208500,3759975,,INE281A01026,20-Dec-23,,
500084,CESC LTD.   ,A ,Q,122.94,123.46,110.1,114.85,114.85,121.43,6309,1106611,129238101,,INE486A01021,20-Dec-23,,
500085,CHAMBAL FERT,A ,Q,350.5,352.35,325.25,329.35,329.35,348.85,7263,314341,106858727,,INE085A01013,20-Dec-23,,
500086,EXIDE IND.  ,A ,Q,307.15,307.15,278.4,287.3,287.3,305.05,6359,346014,101288290,,INE302A01020,20-Dec-23,,
500087,CIPLA LTD.  ,A ,Q,1240.35,1248,1231,1234.7,1234.7,1236.45,2844,88551,109731724,,INE059A01026,20-Dec-23,,
500089,DIC INDIA   ,B ,Q,502,502,475.1,476,475.1,494.25,32,100,48660,,INE303A01010,20-Dec-23,,
500092,CRISIL LTD  ,A ,Q,4295.4,4295.4,4211.05,4255.45,4241,4250.8,188,515,2189854,,INE007A01025,20-Dec-23,,
500093,CGPOWER     ,A ,Q,456.15,457.75,444.55,450.25,450.25,455.05,2169,71682,32361135,,INE067A01029,20-Dec-23,,
500096,DABUR (I)   ,A ,Q,550,550.7,532.45,534.8,535,548.1,1757,31959,17314210,,INE016A01026,20-Dec-23,,
500097,DALMIASUG   ,B ,Q,413.05,423,401.05,403,403,413.75,1464,25910,10601054,,INE495A01022,20-Dec-23,,
500101,ARVIND Ltd  ,A ,Q,250.35,251.65,235.05,240.9,240.9,248.55,3485,111698,27368567,,INE034A01011,20-Dec-23,,
500103,BHEL        ,A ,Q,186.65,190.45,169.65,172.05,172.05,184.7,17425,2779116,501683610,,INE257A01026,20-Dec-23,,
500104,HIND.PETRO  ,A ,Q,384,384.75,363.55,365.15,365.15,380.85,7202,788387,297104616,,INE094A01015,20-Dec-23,,
500106,IFCI LTD    ,A ,Q,30.34,30.55,27.36,27.63,27.63,30.18,9715,6484026,188102439,,INE039A01010,20-Dec-23,,
500108,MAHA.TELE   ,A ,Q,33.77,34.2,29.6,30.3,30.3,33.76,5991,2659348,85522451,,INE153A01019,20-Dec-23,,
500109,MRPL        ,A ,Q,132.4,135.4,122.55,123.65,123.65,131.25,8373,1009055,130666378,,INE103A01014,20-Dec-23,,
500110,CHENNAI PET.,A ,Q,714.75,741.4,665,677.65,677.65,708.3,7880,220809,155650738,,INE178A01016,20-Dec-23,,
500112,STATE BANK  ,A ,Q,659.4,660.4,633.7,636.15,636.15,655.6,28522,1323717,855275658,,INE062A01020,20-Dec-23,,
500113,STEEL AUTH. ,A ,Q,112.01,112.96,102.91,103.77,103.77,111.04,16538,2666081,288947822,,INE114A01011,20-Dec-23,,
500114,TITAN       ,A ,Q,3620.1,3651,3540.7,3553.05,3553.05,3612,7182,52309,188876463,,INE280A01028,20-Dec-23,,
500116,IDBI BANK L ,A ,Q,70.29,70.48,64.1,64.79,64.79,69.61,9572,2422382,162786566,,INE008A01015,20-Dec-23,,
500117,DCW LTD.    ,A ,Q,55.87,56.08,52.41,52.8,52.41,55.44,1891,363636,19757933,,INE500A01029,20-Dec-23,,
500119,DHAMPUR SUGA,A ,Q,258.3,260,246,248,248,259.05,2712,83362,21038040,,INE041A01016,20-Dec-23,,
500120,DIAMINES&CHM,B ,Q,529.9,579,528.6,548.2,548.2,516.05,2749,26558,14870807,,INE591D01014,20-Dec-23,,
500123,ELANTAS     ,B ,Q,7925,8099.9,7820,7993.35,7993.35,7872.95,215,1594,12652744,,INE280B01018,20-Dec-23,,
500124,DR.REDDY'S  ,A ,Q,5630.15,5674.8,5551.25,5574.9,5574.9,5637.8,2697,14255,80199518,,INE089A01023,20-Dec-23,,
500125,E.I.D.PAR   ,A ,Q,564.2,566.5,538.35,540.55,539.6,562,1584,50697,27856720,,INE126A01031,20-Dec-23,,
500126,PGHL        ,A ,Q,4994,5007.95,4932,4966.2,4935.35,5002.5,193,552,2747748,,INE199A01012,20-Dec-23,,
500128,ELEC.CASTING,A ,Q,113.75,117.45,109.05,112.15,112.15,115.9,4133,447975,50816843,,INE086A01029,20-Dec-23,,
500133,ESAB INDIA  ,A ,Q,5701.05,5968.9,5642.8,5697.9,5677.35,5906.75,375,1833,10675263,,INE284A01012,20-Dec-23,,
500135,EPL         ,A ,Q,201.55,204.55,192,192.75,193.35,201,2680,153815,30394170,,INE255A01020,20-Dec-23,,
500136,ESTER INDUS.,B ,Q,89.29,89.75,86.8,86.92,86.92,89.29,495,15751,1388231,,INE778B01029,20-Dec-23,,
500142,FGP LTD.    ,X ,Q,6.5,6.5,6.01,6.02,6.02,6.38,30,7936,48499,,INE512A01016,20-Dec-23,,
500143,P.H.CAPITAL ,X ,Q,109.55,109.55,99.37,99.51,99.4,104.6,71,7604,771773,,INE160F01013,20-Dec-23,,
500144,FINOL. CABLE,A ,Q,1139.65,1140.65,1039.15,1069.9,1067.5,1133.15,2013,31816,34816488,,INE235A01022,20-Dec-23,,
500147,COCKERILL   ,B ,Q,3168,3275,3024,3052.9,3052.9,3167.55,624,7195,22740643,,INE515A01019,20-Dec-23,,
500148,UFLEX LTD   ,A ,Q,456.05,479,436.15,440.65,446,457.45,953,21446,9813485,,INE516A01017,20-Dec-23,,
500150,FOSECO INDIA,B ,Q,4055.05,4144.1,3820.9,3874.5,3871,4110.65,734,2021,8023936,,INE519A01011,20-Dec-23,,
500151,GOLDEN TOB  ,Z ,Q,51.01,51.01,49.15,49.5,49.5,51.01,34,6669,334591,,INE973A01010,20-Dec-23,,
500153,GANESH BENZO,B ,Q,156.9,156.9,148.45,149.55,149.55,154.15,1161,68805,10442826,,INE388A01029,20-Dec-23,,
500159,METROGLOBL  ,X ,Q,107,123.85,107,109.95,110.95,107.4,1028,93398,10835870,,INE085D01033,20-Dec-23,,
500160,GTL LTD.    ,T ,Q,8.9,8.9,8.31,8.41,8.41,8.48,428,218747,1920034,,INE043A01012,20-Dec-23,,
500163,GODFREY PH  ,A ,Q,2102.5,2133.75,2040.05,2058.15,2058.15,2101.75,574,3969,8312461,,INE260B01028,20-Dec-23,,
500164,GODREJ IND  ,A ,Q,700,710.2,658.5,682.1,684.1,692.2,1554,25698,17662368,,INE233A01035,20-Dec-23,,
500165,KANSAI NERO ,A ,Q,331.15,334.95,317.5,320,322.7,331.4,879,20569,6717467,,INE531A01024,20-Dec-23,,
