Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,06092023,1952553877,0002136"
"Trade Date <06-SEP-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D091123,TB,100,100,100.00"
"20,2,182D141223,TB,1100,1100,100.00"
"20,3,182D211223,TB,5000,5000,100.00"
"20,4,182D261023,TB,100,100,100.00"
"20,5,182D290923,TB,100,100,100.00"
"20,6,21STCENMGM,EQ,18185,12214,67.17"
"20,7,360ONE,EQ,570967,355262,62.22"
"20,8,364D040124,TB,200,200,100.00"
"20,9,364D040424,TB,8000,5000,62.50"
"20,10,364D060624,TB,15000,15000,100.00"
"20,11,364D070324,TB,600,600,100.00"
"20,12,364D110124,TB,100,100,100.00"
"20,13,364D110424,TB,8000,8000,100.00"
"20,14,364D140923,TB,10000,10000,100.00"
"20,15,364D180424,TB,5900,5900,100.00"
"20,16,364D250424,TB,7500,7500,100.00"
"20,17,364D300524,TB,2000,2000,100.00"
"20,18,3IINFOLTD,EQ,17665350,4010114,22.70"
"20,19,3MINDIA,EQ,13051,11243,86.15"
"20,20,574GS2026,GS,11,11,100.00"
"20,21,585GS2030,GS,200,100,50.00"
"20,22,5PAISA,EQ,64392,32223,50.04"
"20,23,610GS2031,GS,3,3,100.00"
"20,24,63MOONS,EQ,109558,67109,61.25"
"20,25,654GS2032,GS,1966,1966,100.00"
"20,26,667GS2035,GS,5,4,80.00"
"20,27,667GS2050,GS,1,1,100.00"
"20,28,669GS2024,GS,1750,1749,99.94"
"20,29,675KA33A,SG,9300,9300,100.00"
"20,30,68GS2060,GS,5209,5208,99.98"
"20,31,695GS2061,GS,340,340,100.00"
"20,32,699GS2026,GS,2000,2000,100.00"
"20,33,699GS2051,GS,3562,3562,100.00"
"20,34,706GS2028,GS,4600,4600,100.00"
"20,35,706GS2046,GS,200,100,50.00"
"20,36,710GS2029,GS,135187,135103,99.94"
"20,37,716GS2050,GS,2,1,50.00"
"20,38,717GS2030,GS,4,3,75.00"
"20,39,718GS2037,GS,500,500,100.00"
"20,40,725GS2063,GS,2750,2750,100.00"
"20,41,726GS2032,GS,512580,512580,100.00"
"20,42,726GS2033,GS,111550,111550,100.00"
"20,43,727GS2026,GS,2,1,50.00"
"20,44,736GS2052,GS,8441,8440,99.99"
"20,45,738GS2027,GS,74062,73970,99.88"
"20,46,739ML26,SG,2000,2000,100.00"
"20,47,73GS2053,GS,162425,161200,99.25"
"20,48,741GS2036,GS,23700,23700,100.00"
"20,49,74GS2035,GS,200,100,50.00"
"20,50,74GS2062,GS,128,128,100.00"
"20,51,754GS2036,GS,315464,293663,93.09"
"20,52,762GS2039,GS,100,100,100.00"
"20,53,769HR27,SG,300,300,100.00"
"20,54,772GS2055,GS,600,600,100.00"
"20,55,795GS2032,GS,1100,1100,100.00"
"20,56,826GS2027,GS,99,99,100.00"
"20,57,91D021123,TB,6600,6500,98.48"
"20,58,91D051023,TB,1500,1500,100.00"
"20,59,91D140923,TB,2000,2000,100.00"
"20,60,91D261023,TB,200,200,100.00"
"20,61,AAATECH,EQ,30759,15278,49.67"
"20,62,AARTIDRUGS,EQ,659303,233752,35.45"
"20,63,AARTIIND,EQ,2511124,1214503,48.36"
"20,64,AARTIPHARM,EQ,579578,322108,55.58"
"20,65,AARTIPP,E1,48,42,87.50"
"20,66,AARTISURF,EQ,43246,23344,53.98"
"20,67,AARVEEDEN,EQ,20242,12985,64.15"
"20,68,AARVI,EQ,36437,21860,59.99"
"20,69,AATMAJ,SM,256000,236000,92.19"
"20,70,AAVAS,EQ,1285299,410661,31.95"
"20,71,ABAN,EQ,914030,441752,48.33"
"20,72,ABB,EQ,504897,228533,45.26"
"20,73,ABBOTINDIA,EQ,26456,14805,55.96"
"20,74,ABCAPITAL,EQ,3084203,1487858,48.24"
"20,75,ABCOTS,SM,16000,12000,75.00"
"20,76,ABFRL,EQ,8499321,3140172,36.95"
"20,77,ABSLAMC,EQ,128739,81597,63.38"
"20,78,ABSLBANETF,EQ,19748,14729,74.58"
"20,79,ABSLLIQUID,EQ,1020,622,60.98"
"20,80,ABSLNN50ET,EQ,5968,4534,75.97"
"20,81,ACC,EQ,801557,483963,60.38"
"20,82,ACCELYA,EQ,29158,11998,41.15"
"20,83,ACCORD,SM,8000,6000,75.00"
"20,84,ACE,EQ,402133,204069,50.75"
"20,85,ACI,EQ,162170,97224,59.95"
"20,86,ADANIENSOL,EQ,8646350,4342781,50.23"
"20,87,ADANIENT,EQ,7416248,4059164,54.73"
"20,88,ADANIGREEN,EQ,7453688,4121147,55.29"
"20,89,ADANIPORTS,EQ,6729598,3475766,51.65"
"20,90,ADANIPOWER,EQ,9482430,3630814,38.29"
"20,91,ADFFOODS,EQ,82924,32803,39.56"
"20,92,ADORWELD,EQ,36097,14800,41.00"
"20,93,ADSL,EQ,3000508,1018384,33.94"
"20,94,ADVANIHOTR,EQ,82435,52957,64.24"
"20,95,ADVENZYMES,EQ,157218,106867,67.97"
"20,96,AEGISCHEM,EQ,218680,113969,52.12"
"20,97,AEROFLEX,EQ,2759974,971280,35.19"
"20,98,AETHER,EQ,131192,66398,50.61"
"20,99,AFFLE,EQ,629467,257892,40.97"
"20,100,AGARIND,EQ,94649,29124,30.77"
"20,101,AGARWALFT,SM,117000,96000,82.05"
"20,102,AGI,EQ,87340,45930,52.59"
"20,103,AGNI,SM,115000,90000,78.26"
"20,104,AGROPHOS,EQ,645148,418162,64.82"
"20,105,AGSTRA,EQ,205286,114685,55.87"
"20,106,AGUL,SM,22000,14000,63.64"
"20,107,AHL,EQ,73899,44050,59.61"
"20,108,AHLADA,EQ,32538,20540,63.13"
"20,109,AHLEAST,EQ,8569,5191,60.58"
"20,110,AHLUCONT,EQ,33471,18301,54.68"
"20,111,AIAENG,EQ,55543,28571,51.44"
"20,112,AILIMITED,SM,18000,18000,100.00"
"20,113,AIRAN,EQ,1835685,529579,28.85"
"20,114,AIRTELPP,E1,247152,176347,71.35"
"20,115,AISL,SM,14400,14400,100.00"
"20,116,AJANTPHARM,EQ,122176,39977,32.72"
"20,117,AJMERA,EQ,35423,18349,51.80"
"20,118,AKASH,EQ,64129,17102,26.67"
"20,119,AKSHARCHEM,EQ,17436,10574,60.64"
