SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1189.85,1200.55,1178.75,1183.95,1183.95,1198.3,300,3690,4373443,,INE117A01022,17-Jul-18,,
500003,AEGIS LOGIS ,A ,Q,226.25,233.8,225.55,232.25,231.2,229.1,130,3386,775489,,INE208C01025,17-Jul-18,,
500008,AMAR RAJA BA,A ,Q,777.35,803.05,773.45,785.25,786.5,778.8,664,10555,8361411,,INE885A01032,17-Jul-18,,
500009,A.SARABHAI  ,XT,Q,12.95,12.95,12.4,12.6,12.54,12.56,24,13500,169322,,INE432A01017,17-Jul-18,,
500010,HDFC        ,A ,Q,1995,1995,1968,1990.05,1993.95,1991.55,2439,39456,78277996,,INE001A01036,17-Jul-18,,
500012,ANDHRA PETRO,X ,Q,51.3,53.35,51.3,52.9,53.35,52.3,104,104789,5495936,,INE714B01016,17-Jul-18,,
500013,ANSAL INFRAS,B ,Q,15,15.1,14.05,14.95,14.9,15,108,25982,387636,,INE436A01026,17-Jul-18,,
500014,APPLE FINANC,XT,Q,1.82,2,1.82,1.89,2,1.91,13,2495,4639,,INE096A01010,17-Jul-18,,
500016,ARUNA HOTEL ,XT,Q,14.21,14.21,14.2,14.2,14.2,14.21,15,2139,30373,,INE957C01019,17-Jul-18,,
500020,BOM DYEING  ,T ,Q,206.15,221.65,203,221.65,221.65,211.1,391,33588,7275459,,INE032A01023,17-Jul-18,,
500023,ASIANHOTNR  ,B ,Q,253.4,253.4,223,228.25,228.25,233,24,1912,452749,,INE363A01022,17-Jul-18,,
500024,ASSAMCO     ,B ,Q,3.18,3.34,3.05,3.24,3.25,3.35,124,157457,495549,,INE442A01024,17-Jul-18,,
500027,ATUL LTD.   ,A ,Q,2765,2839.95,2765,2819.05,2839.95,2790.15,86,601,1683601,,INE100A01010,17-Jul-18,,
500028,ATV PROJECTS,XT,Q,8.19,8.19,7.42,7.54,7.53,7.8,23,5228,40999,,INE447A01015,17-Jul-18,,
500029,AUTOLITE(I) ,B ,Q,57,57,55.55,56.7,56.6,55.9,27,3110,175815,,INE448A01013,17-Jul-18,,
500031,BAJAJ ELECT.,A ,Q,524.9,531.5,519.95,525.2,526,525.2,594,10640,5590678,,INE193E01025,17-Jul-18,,
500032,BAJAJHIND   ,A ,Q,6.11,6.15,6.01,6.09,6.09,6.06,4706,437136,2657365,,INE306A01021,17-Jul-18,,
500033,FORCE MOTR  ,B ,Q,2381,2448.95,2375,2436.4,2436.4,2388.6,1302,12246,29710408,,INE451A01017,17-Jul-18,,
500034,BAJFINANCE  ,A ,Q,2485,2490.15,2436.6,2472.05,2472.05,2473.35,2719,52401,129052412,,INE296A01024,17-Jul-18,,
500038,BALRAM.CHINI,A ,Q,67,67.05,62.7,64.95,64.95,66.4,2170,566402,36423953,,INE119A01028,17-Jul-18,,
500039,BANCO PROD. ,B ,Q,200,203.75,200,202.15,201.5,201.75,65,3454,697044,,INE213C01025,17-Jul-18,,
500040,CENTURY TEXT,A ,Q,850.05,880.85,846.75,877.8,877.8,847.4,1751,80711,70346215,,INE055A01016,17-Jul-18,,
500042,BASF INDIA  ,B ,Q,1842.75,1900,1842.75,1888.35,1885.9,1876.3,102,528,996088,,INE373A01013,17-Jul-18,,
500043,BATA INDIA  ,A ,Q,820.45,847.9,815.45,842.6,842.6,818.75,1981,68369,57036474,,INE176A01028,17-Jul-18,,
500048,BEML LTD    ,A ,Q,789.95,802,780,789.3,789.3,770.05,2750,83410,66029805,,INE258A01016,17-Jul-18,,
500049,BHARAT ELECT,A ,Q,101.95,104.45,101,104.05,104.05,101.05,2768,491710,50619481,,INE263A01024,17-Jul-18,,
500052,BHANSALI ENG,B ,Q,122.1,134.9,122.1,133.35,133.35,128.5,3158,495639,64560315,,INE922A01025,17-Jul-18,,
500055,BHUSH STEEL ,B ,Q,24.35,24.8,23.35,23.9,24,24.5,1162,313600,7503726,,INE824B01021,17-Jul-18,,
500058,BIHAR SPONGE,XT,Q,1.19,1.19,1.09,1.1,1.1,1.14,16,1453,1586,,INE819C01011,17-Jul-18,,
500059,BINANI IND. ,B ,Q,83.85,84,82.15,82.95,83.55,82.95,143,5440,451682,,INE071A01013,17-Jul-18,,
500060,BIRLACABLE  ,T ,Q,81,82.55,77.35,82.35,82.5,81,38,3658,295686,,INE800A01015,17-Jul-18,,
500067,BLUE STAR   ,A ,Q,660.8,668,656.15,660.9,659.05,659.6,269,3505,2318685,,INE472A01039,17-Jul-18,,
500068,DISA INDIA  ,X ,Q,5900,5950,5801.05,5900,5900,5900,10,45,262904,,INE131C01011,17-Jul-18,,
500074,BPL LTD.    ,B ,Q,49,50.35,47.5,49.55,49.85,49.15,233,21454,1045707,,INE110A01019,17-Jul-18,,
500078,OAL         ,X ,Q,790,800,790,800,800,800,7,497,396818,,INE959C01015,17-Jul-18,,
500083,CENTURY EXT ,B ,Q,5.9,6.03,5.85,5.85,5.85,5.91,17,4201,25088,,INE281A01026,17-Jul-18,,
500084,CESC LTD.   ,A ,Q,889,901.35,870,897.7,897.7,886.95,2116,23604,20891007,,INE486A01013,17-Jul-18,,
500085,CHAMBAL FERT,A ,Q,137.7,140.55,131.8,139.55,138,137.7,593,58115,7965117,,INE085A01013,17-Jul-18,,
500086,EXIDE IND.  ,A ,Q,262.6,269,261.05,267.75,267.75,262.35,572,56460,15053681,,INE302A01020,17-Jul-18,,
500087,CIPLA LTD.  ,A ,Q,621.4,639.15,620.45,637.55,636.9,621.4,2146,310341,196508773,,INE059A01026,17-Jul-18,,
500089,DIC INDIA   ,B ,Q,401.1,407,400.35,405.65,407,407,7,144,58051,,INE303A01010,17-Jul-18,,
500092,CRISIL LTD  ,A ,Q,1792.7,1841.75,1743.8,1765.75,1770,1758.5,370,15651,28015943,,INE007A01025,17-Jul-18,,
500093,CGPOWER     ,A ,Q,54.5,59.45,54.4,58.6,58.6,54.75,2524,700926,40259923,,INE067A01029,17-Jul-18,,
500096,DABUR (I)   ,A ,Q,369.9,379.2,369.3,378,378,367.9,1613,79180,29799693,,INE016A01026,17-Jul-18,,
500097,DALMIASUG   ,B ,Q,52.65,53,51.05,52.5,52.5,51.8,87,5422,283699,,INE495A01022,17-Jul-18,,
500101,ARVIND Ltd  ,A ,Q,390.1,413.05,390.1,410.6,410.6,388.95,2874,158535,64295956,,INE034A01011,17-Jul-18,,
500102,BALARPUR IND,B ,Q,9.07,9.27,8.7,8.73,8.73,9.15,325,263498,2340090,,INE294A01037,17-Jul-18,,
500103,BHEL        ,A ,Q,65.5,68.3,64.5,68.05,68.05,64.8,3468,750088,50425158,,INE257A01026,17-Jul-18,,
500104,HIND.PETRO  ,A ,Q,271,284,270,281.3,281.3,264.6,9317,898399,249118297,,INE094A01015,17-Jul-18,,
500106,IFCI LTD    ,A ,Q,14.65,15.2,14.5,15.02,15.02,14.6,13856,699002,10461279,,INE039A01010,17-Jul-18,,
500108,MAHA.TELE   ,B ,Q,15.05,15.4,14.9,15.35,15.3,14.9,249,103349,1569162,,INE153A01019,17-Jul-18,,
500109,MRPL        ,A ,Q,75.15,81.8,74.75,80.6,80.6,73.75,3261,327105,25847063,,INE103A01014,17-Jul-18,,
500110,CHENNAI PET.,A ,Q,275.9,280.4,268.65,278.05,278.85,270.85,1092,52934,14574813,,INE178A01016,17-Jul-18,,
500111,REL.CAP.    ,A ,Q,337,357.9,335.15,354.95,354.95,336.9,6775,632237,219147872,,INE013A01015,17-Jul-18,,
500112,STATE BANK  ,A ,Q,250.95,260,250.35,259.25,259.25,251.75,9258,1077503,274744620,,INE062A01020,17-Jul-18,,
500113,STEEL AUTH. ,A ,Q,71.85,73.75,70.4,72.9,72.9,71.05,2233,775185,56295392,,INE114A01011,17-Jul-18,,
500114,TITAN       ,A ,Q,831.25,853.9,826.8,844.15,844.15,829.7,4261,255836,215482432,,INE280A01028,17-Jul-18,,
500116,IDBI BANK L ,A ,Q,57.5,59.95,56.05,58.2,58.2,56.45,9715,4124869,238357427,,INE008A01015,17-Jul-18,,
500117,DCW LTD.    ,B ,Q,21.15,21.95,20.95,21.5,21.5,21.1,309,41153,878595,,INE500A01029,17-Jul-18,,
500119,DHAMPUR SUGA,B ,Q,80,80.4,76,78.95,78.95,79.3,707,80069,6261753,,INE041A01016,17-Jul-18,,
500120,DIAMINES&CHM,X ,Q,86.6,88,86.6,87.85,88,85.7,16,955,83517,,INE591D01014,17-Jul-18,,
500123,ELANTAS     ,B ,Q,2050.05,2085,2035,2044.6,2050,2050,41,452,926984,,INE280B01018,17-Jul-18,,
500124,DR.REDDY'S  ,A ,Q,2057.9,2119,2057.4,2064.9,2064.9,2089.15,7193,136277,283874646,,INE089A01023,17-Jul-18,,
500125,E.I.D.PAR   ,A ,Q,215.05,222.4,213.5,215.55,215.55,214.6,254,7161,1554073,,INE126A01031,17-Jul-18,,
500126,MERCK LTD   ,B ,Q,2310.45,2361,2265.25,2278.35,2294.95,2303.5,536,2679,6218641,,INE199A01012,17-Jul-18,,
500128,ELEC.CASTING,B ,Q,20.95,21.1,20.4,20.9,21.1,20.7,200,36113,752546,,INE086A01029,17-Jul-18,,
500133,ESAB INDIA  ,B ,Q,621,621,610.6,614.45,610.6,626,21,262,161236,,INE284A01012,17-Jul-18,,
500135,ESSEL PROP  ,B ,Q,105.25,105.5,102.5,104.55,105.5,104.1,57,1629,169787,,INE255A01020,17-Jul-18,,
