SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1453.6,1491.1,1448,1479.45,1479.45,1445.7,569,3280,4831478,,INE117A01022,02-Dec-19,,
500003,AEGIS LOGIS ,A ,Q,196.9,203.45,192.15,195.45,195.5,196.1,1202,15572,3072488,,INE208C01025,02-Dec-19,,
500008,AMAR RAJA BA,A ,Q,746.1,761.25,744.8,751.15,751.7,750.3,557,11679,8780270,,INE885A01032,02-Dec-19,,
500009,A.SARABHAI  ,X ,Q,11,11,10.01,10.36,10.15,10.9,42,14086,146698,,INE432A01017,02-Dec-19,,
500010,HDFC        ,A ,Q,2304.25,2315,2265,2306.45,2306.45,2295.95,2931,82988,190868872,,INE001A01036,02-Dec-19,,
500012,ANDHRA PETRO,X ,Q,36,36,33.5,34.35,34.25,34.7,106,13078,444980,,INE714B01016,02-Dec-19,,
500013,ANSAL INFRAS,B ,Q,4.9,4.9,4.81,4.81,4.81,4.91,2,350,1692,,INE436A01026,02-Dec-19,,
500014,APPLE FINANC,X ,Q,1.06,1.12,1.06,1.12,1.12,1.07,15,32134,35912,,INE096A01010,02-Dec-19,,
500016,ARUNAHTEL   ,XT,Q,6.51,7,6.51,7,7,6.85,3,251,1746,,INE957C01019,02-Dec-19,,
500020,BOM DYEING  ,A ,Q,82.45,83.3,79.5,80.7,80.7,82.3,2912,351859,28615661,,INE032A01023,02-Dec-19,,
500023,ASIANHOTNR  ,B ,Q,101,101,101,101,101,103.25,1,50,5050,,INE363A01022,02-Dec-19,,
500027,ATUL LTD.   ,A ,Q,4030.1,4085.75,4014.45,4024.05,4021.5,4044,207,508,2050728,,INE100A01010,02-Dec-19,,
500028,ATV PROJECTS,XT,Q,3.35,3.5,3.2,3.3,3.3,3.35,22,30738,100484,,INE447A01015,02-Dec-19,,
500029,AUTOLITE(I) ,B ,Q,26.7,26.7,22.05,24,24,24.35,13,1096,28152,,INE448A01013,02-Dec-19,,
500031,BAJAJ ELECT.,A ,Q,341.6,350,325.55,327.5,327.5,339.35,596,9581,3166931,,INE193E01025,02-Dec-19,,
500032,BAJAJHIND   ,B ,Q,6.75,6.75,6.41,6.45,6.45,6.48,3150,111441,724178,,INE306A01021,02-Dec-19,,
500033,FORCE MOTR  ,A ,Q,1042.55,1045,1020,1022,1022,1044.65,426,2493,2561195,,INE451A01017,02-Dec-19,,
500034,BAJFINANCE  ,A ,Q,4089,4089,3923,3949.4,3949.4,4073.25,6429,145558,578509805,,INE296A01024,02-Dec-19,,
500038,BALRAM.CHINI,A ,Q,154,156.15,152.8,155.2,155.25,152.9,957,66621,10295309,,INE119A01028,02-Dec-19,,
500039,BANCO PROD. ,B ,Q,95.5,96,94.6,95,94.6,95.35,257,10153,969754,,INE213C01025,02-Dec-19,,
500040,CENTURY TEXT,A ,Q,466.05,474.4,457.6,470,474.4,462.45,1761,118659,55877435,,INE055A01016,02-Dec-19,,
500042,BASF INDIA  ,A ,Q,1023.1,1023.1,992.6,997.4,997,997.2,209,718,721404,,INE373A01013,02-Dec-19,,
500043,BATA INDIA  ,A ,Q,1624.6,1636.75,1616.7,1626.8,1628.1,1629.5,748,33625,54704877,,INE176A01028,02-Dec-19,,
500048,BEML LTD    ,A ,Q,996,1048.5,986.1,1036.75,1036.75,996.45,2912,74051,75586407,,INE258A01016,02-Dec-19,,
500049,BHARAT ELECT,A ,Q,104,104,100.75,103.1,103.1,103.05,2034,395538,40379965,,INE263A01024,02-Dec-19,,
500052,BHANSALI ENG,B ,Q,47.25,47.6,45.1,45.9,46,47.25,1786,121991,5674908,,INE922A01025,02-Dec-19,,
500055,TATASTLBSL  ,B ,Q,26.8,26.9,26.5,26.55,26.5,26.95,163,35642,947184,,INE824B01021,02-Dec-19,,
500058,BIHAR SPONGE,XT,Q,0.52,0.52,0.48,0.5,0.5,0.5,16,7130,3460,,INE819C01011,02-Dec-19,,
