Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,17022023,633035542,0002182"
"Trade Date <17-FEB-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,800,800,100.00"
"20,2,182D160323,TB,17000,15000,88.24"
"20,3,182D300323,TB,600,600,100.00"
"20,4,20MICRONS,EQ,89627,66292,73.96"
"20,5,21STCENMGM,EQ,1007,1007,100.00"
"20,6,360ONE,EQ,20585,11107,53.96"
"20,7,364D191023,TB,500,500,100.00"
"20,8,364D210923,TB,1000,1000,100.00"
"20,9,364D240823,TB,1300,1300,100.00"
"20,10,364D271023,TB,200,100,50.00"
"20,11,364D290623,TB,1000,1000,100.00"
"20,12,3IINFOLTD,EQ,175988,129089,73.35"
"20,13,3MINDIA,EQ,12667,10909,86.12"
"20,14,3PLAND,EQ,30598,25127,82.12"
"20,15,5PAISA,EQ,11562,8077,69.86"
"20,16,63MOONS,EQ,157170,55193,35.12"
"20,17,667GS2035,GS,1763,1763,100.00"
"20,18,667GS2050,GS,860,860,100.00"
"20,19,669GS2024,GS,1002,1001,99.90"
"20,20,676GS2061,GS,1537,1537,100.00"
"20,21,689GS2025,GS,510,510,100.00"
"20,22,68GS2060,GS,1800,1800,100.00"
"20,23,699GS2051,GS,1242,1242,100.00"
"20,24,710GS2029,GS,3105,3105,100.00"
"20,25,726GS2032,GS,1500,1500,100.00"
"20,26,726GS2033,GS,410,410,100.00"
"20,27,736GS2052,GS,1575,1525,96.83"
"20,28,738GS2027,GS,29952,29952,100.00"
"20,29,74GS2062,GS,200,200,100.00"
"20,30,754GS2036,GS,263446,263196,99.91"
"20,31,768GS2023,GS,298,298,100.00"
"20,32,784TS39,SG,1000,1000,100.00"
"20,33,824GS2027,GS,206,206,100.00"
"20,34,91D300323,TB,500,500,100.00"
"20,35,A2ZINFRA,EQ,67495,63330,93.83"
"20,36,AAATECH,EQ,15517,7568,48.77"
"20,37,AAKASH,EQ,611904,282978,46.25"
"20,38,AAREYDRUGS,EQ,45264,18241,40.30"
"20,39,AARON,EQ,2005,1064,53.07"
"20,40,AARTIDRUGS,EQ,38686,14412,37.25"
"20,41,AARTIIND,EQ,398089,151272,38.00"
"20,42,AARTIPHARM,EQ,370491,193856,52.32"
"20,43,AARTISURF,EQ,4044,2641,65.31"
"20,44,AARVEEDEN,EQ,5914,4125,69.75"
"20,45,AARVI,EQ,63498,37396,58.89"
"20,46,AAVAS,EQ,117526,42423,36.10"
"20,47,ABAN,EQ,117732,42537,36.13"
"20,48,ABB,EQ,353966,126843,35.83"
"20,49,ABBOTINDIA,EQ,8516,2443,28.69"
"20,50,ABCAPITAL,EQ,1665141,601532,36.12"
"20,51,ABCOTS,SM,8000,8000,100.00"
"20,52,ABFRL,EQ,3043491,1187536,39.02"
"20,53,ABSLAMC,EQ,39692,23234,58.54"
"20,54,ABSLBANETF,EQ,471352,355612,75.45"
"20,55,ABSLNN50ET,EQ,6616,2870,43.38"
"20,56,ACC,EQ,882626,198334,22.47"
"20,57,ACCELYA,EQ,27999,11182,39.94"
"20,58,ACCURACY,EQ,243488,160247,65.81"
"20,59,ACE,EQ,731557,187298,25.60"
"20,60,ACEINTEG,EQ,4160,3665,88.10"
"20,61,ACI,EQ,245245,54562,22.25"
"20,62,ADANIENT,EQ,5392513,1194350,22.15"
"20,63,ADANIGREEN,EQ,3686567,1251526,33.95"
"20,64,ADANIPORTS,EQ,8880620,3024395,34.06"
"20,65,ADANIPOWER,EQ,3197811,1707006,53.38"
"20,66,ADANITRANS,EQ,1596131,568602,35.62"
"20,67,ADFFOODS,EQ,9706,3884,40.02"
"20,68,ADORWELD,EQ,16747,8954,53.47"
"20,69,ADROITINFO,EQ,30595,17960,58.70"
"20,70,ADSL,EQ,119471,58971,49.36"
"20,71,ADVANIHOTR,EQ,18691,14111,75.50"
"20,72,ADVENZYMES,EQ,37069,22847,61.63"
"20,73,AEGISCHEM,EQ,366473,110606,30.18"
"20,74,AETHER,EQ,45968,32039,69.70"
"20,75,AFFLE,EQ,166415,116081,69.75"
"20,76,AGARIND,EQ,16595,7089,42.72"
"20,77,AGI,EQ,404033,121141,29.98"
"20,78,AGRITECH,EQ,128247,34730,27.08"
"20,79,AGROPHOS,EQ,29549,16924,57.27"
"20,80,AGSTRA,EQ,124171,69155,55.69"
"20,81,AHIMSA,SM,6000,6000,100.00"
"20,82,AHL,EQ,11044,3741,33.87"
"20,83,AHLADA,EQ,5396,3541,65.62"
"20,84,AHLEAST,EQ,1845,459,24.88"
"20,85,AHLUCONT,EQ,8161,4546,55.70"
"20,86,AIAENG,EQ,27257,16906,62.02"
"20,87,AIRAN,EQ,47499,33515,70.56"
"20,88,AIROLAM,EQ,2552,1466,57.45"
"20,89,AIRTELPP,E1,194592,164020,84.29"
"20,90,AJANTPHARM,EQ,12463,5394,43.28"
"20,91,AJMERA,EQ,38122,12487,32.76"
"20,92,AJOONI,EQ,718093,477971,66.56"
"20,93,AKASH,EQ,26543,17623,66.39"
"20,94,AKG,EQ,101114,84801,83.87"
"20,95,AKSHARCHEM,EQ,30487,15463,50.72"
"20,96,AKSHOPTFBR,EQ,141076,93585,66.34"
"20,97,AKZOINDIA,EQ,9444,6025,63.80"
"20,98,ALANKIT,EQ,116471,73314,62.95"
"20,99,ALBERTDAVD,EQ,1380,978,70.87"
"20,100,ALEMBICLTD,EQ,124550,87673,70.39"
"20,101,ALICON,EQ,3156,1715,54.34"
"20,102,ALKEM,EQ,45807,10234,22.34"
"20,103,ALKYLAMINE,EQ,22103,9505,43.00"
"20,104,ALLCARGO,EQ,1039122,317447,30.55"
"20,105,ALLETEC,SM,16000,14400,90.00"
"20,106,ALLSEC,EQ,1758,802,45.62"
"20,107,ALMONDZ,EQ,41992,18819,44.82"
"20,108,ALPA,EQ,53916,31896,59.16"
"20,109,ALPHAGEO,EQ,5644,2302,40.79"
"20,110,ALPSINDUS,EQ,22026,20226,91.83"
