Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,13042022,869526943,0002097"
"Trade Date <13-APR-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,175093,76989,43.97"
"20,2,21STCENMGM,EQ,9155,5785,63.19"
"20,3,3IINFOLTD,EQ,561267,284329,50.66"
"20,4,3MINDIA,EQ,1099,642,58.42"
"20,5,3PLAND,EQ,9541,7940,83.22"
"20,6,5PAISA,EQ,10887,5150,47.30"
"20,7,664GS2035,GS,2,2,100.00"
"20,8,667GS2035,GS,4031,4031,100.00"
"20,9,667GS2050,GS,4908,4905,99.94"
"20,10,676GS2061,GS,1803,1803,100.00"
"20,11,695GS2061,GS,5628,5628,100.00"
"20,12,699GS2051,GS,3601,3601,100.00"
"20,13,A2ZINFRA,EQ,1134676,831571,73.29"
"20,14,AAATECH,SM,84000,81000,96.43"
"20,15,AAKASH,EQ,416921,232416,55.75"
"20,16,AAREYDRUGS,EQ,56791,37162,65.44"
"20,17,AARON,EQ,6964,3415,49.04"
"20,18,AARTIDRUGS,EQ,70491,23938,33.96"
"20,19,AARTIIND,EQ,282971,138435,48.92"
"20,20,AARTISURF,EQ,7293,4574,62.72"
"20,21,AARVEEDEN,EQ,98476,63294,64.27"
"20,22,AARVI,EQ,12192,8859,72.66"
"20,23,AAVAS,EQ,71089,32169,45.25"
"20,24,ABAN,EQ,235189,135805,57.74"
"20,25,ABB,EQ,65098,25544,39.24"
"20,26,ABBOTINDIA,EQ,5758,1865,32.39"
"20,27,ABCAPITAL,EQ,5626072,1627887,28.93"
"20,28,ABCOTS,SM,16000,12000,75.00"
"20,29,ABFRL,EQ,2951199,814875,27.61"
"20,30,ABMINTLLTD,EQ,1784,859,48.15"
"20,31,ABSLAMC,EQ,164754,120702,73.26"
"20,32,ABSLBANETF,EQ,7000,5253,75.04"
"20,33,ABSLNN50ET,EQ,2400,1599,66.63"
"20,34,ACC,EQ,753209,88546,11.76"
"20,35,ACCELYA,EQ,17120,6981,40.78"
"20,36,ACCORD,SM,2000,2000,100.00"
"20,37,ACCURACY,EQ,27989,21964,78.47"
"20,38,ACE,EQ,304929,121479,39.84"
"20,39,ACRYSIL,EQ,37497,15265,40.71"
"20,40,ADANIENT,EQ,992512,154668,15.58"
"20,41,ADANIGREEN,EQ,2316844,751825,32.45"
"20,42,ADANIPORTS,EQ,2955807,589375,19.94"
"20,43,ADANIPOWER,EQ,27425466,9370761,34.17"
"20,44,ADANITRANS,EQ,628055,182388,29.04"
"20,45,ADFFOODS,EQ,8356,3832,45.86"
"20,46,ADORWELD,EQ,27097,13009,48.01"
"20,47,ADROITINFO,EQ,18575,14324,77.11"
"20,48,ADSL,EQ,120314,81192,67.48"
"20,49,ADVANIHOTR,EQ,180898,98766,54.60"
"20,50,ADVENZYMES,EQ,141655,53555,37.81"
"20,51,AEGISCHEM,EQ,3024356,958042,31.68"
"20,52,AFFLE,EQ,152843,64458,42.17"
