SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1708,1708,1671.45,1683.8,1683.8,1696.25,760,4059,6878921,,INE117A01022,29-Jul-21,,
500003,AEGIS LOGIS ,A ,Q,309,322,307.35,320.7,322,305.5,1604,45990,14577532,,INE208C01025,29-Jul-21,,
500008,AMAR RAJA BA,A ,Q,710,710,693.35,694.95,694.95,713.45,19841,258196,180706229,,INE885A01032,29-Jul-21,,
500009,A.SARABHAI  ,X ,Q,28,29.9,28,29.55,29.55,28.7,1240,198117,5828622,,INE432A01017,29-Jul-21,,
500010,HDFC        ,A ,Q,2436.7,2436.7,2406.95,2413.85,2413.85,2427.15,4975,44005,106450524,,INE001A01036,29-Jul-21,,
500012,ANDHRA PETRO,X ,Q,158.6,164.9,157.1,163.95,163.95,157.8,1896,275644,44694350,,INE714B01016,29-Jul-21,,
500013,ANSAL INFRAS,B ,Q,8.92,9.41,8.92,9.1,9.09,9.23,79,13621,124878,,INE436A01026,29-Jul-21,,
500014,UTIQUE      ,X ,Q,3.65,3.79,3.45,3.65,3.7,3.63,112,50755,185606,,INE096A01010,29-Jul-21,,
500016,ARUNAHTEL   ,XT,Q,17.64,18.52,16.76,18.07,18.52,17.64,88,8921,162442,,INE957C01019,29-Jul-21,,
500020,BOM DYEING  ,A ,Q,109.2,112.75,105.3,106.4,106.4,108,20542,2814180,306759384,,INE032A01023,29-Jul-21,,
500023,ASIANHOTNR  ,B ,Q,91,92.5,89.8,91.75,90.55,90.95,70,2127,193761,,INE363A01022,29-Jul-21,,
500027,ATUL LTD.   ,A ,Q,9085,9140.95,9067.25,9104.25,9116,9066.5,399,20904,190635802,,INE100A01010,29-Jul-21,,
500028,ATV PROJECTS,XT,Q,10.99,11,10.3,10.37,10.6,10.53,61,23184,244313,,INE447A01015,29-Jul-21,,
500031,BAJAJ ELECT.,A ,Q,1123.65,1189.15,1121.1,1142.7,1141.65,1118.5,2300,24775,28787659,,INE193E01025,29-Jul-21,,
500032,BAJAJHIND   ,T ,Q,18.35,19.2,18,19.15,19.15,18.3,3169,1328705,24776728,,INE306A01021,29-Jul-21,,
500033,FORCE MOTR  ,A ,Q,1486.15,1532,1472.9,1503.2,1500,1474.3,1001,10569,15924330,,INE451A01017,29-Jul-21,,
500034,BAJFINANCE  ,A ,Q,6296.45,6430.6,6266.4,6394.3,6394.3,6258.6,7396,57518,365809157,,INE296A01024,29-Jul-21,,
500038,BALRAM.CHINI,A ,Q,348.05,387.1,348.05,375.1,375.1,347.6,7267,324948,120752800,,INE119A01028,29-Jul-21,,
500039,BANCO PROD. ,B ,Q,165.8,165.9,161.2,164,164,161.2,1323,29529,4822016,,INE213C01025,29-Jul-21,,
500040,CENTURY TEXT,A ,Q,805,826.55,762.65,770.3,770.3,796.35,15789,408958,326033810,,INE055A01016,29-Jul-21,,
500041,BANNARI AMAN,A ,Q,1807.95,1850,1798.85,1822.75,1809.45,1823.05,41,104,190085,,INE459A01010,29-Jul-21,,
500042,BASF INDIA  ,A ,Q,2911,2936.65,2805.8,2825.75,2825.75,2885,667,6051,17380415,,INE373A01013,29-Jul-21,,
500043,BATA INDIA  ,A ,Q,1600.25,1620,1591.6,1612.55,1612.55,1598.7,3053,50366,81013490,,INE176A01028,29-Jul-21,,
500048,BEML LTD    ,A ,Q,1292.5,1298.65,1278,1281.8,1282.2,1286.8,791,9108,11734040,,INE258A01016,29-Jul-21,,
500049,BHARAT ELECT,A ,Q,191.35,191.6,186.65,188.6,188.6,189.95,3911,428886,81354551,,INE263A01024,29-Jul-21,,
500052,BHANSALI ENG,A ,Q,188.6,190.4,183.8,185.45,185.45,188.6,1298,74369,13879076,,INE922A01025,29-Jul-21,,
500055,TATASTLBSL  ,B ,Q,92,98.2,91.45,96.8,96.8,91.4,13389,2191035,210055569,,INE824B01021,29-Jul-21,,
500058,BIHAR SPONGE,XT,Q,9.34,9.34,8.76,8.84,8.84,9.22,181,42968,379375,,INE819C01011,29-Jul-21,,
500060,BIRLACABLE  ,T ,Q,110.4,110.4,104.3,106.7,106.3,106,136,9778,1044156,,INE800A01015,29-Jul-21,,
500067,BLUE STAR   ,A ,Q,830.1,843.35,827.25,840.4,840,834.9,796,5634,4708828,,INE472A01039,29-Jul-21,,
500068,DISA INDIA  ,X ,Q,5422,5499,5310,5360.45,5345,5444.5,55,205,1096666,,INE131C01011,29-Jul-21,,
500069,BNK CAPITAL ,X ,Q,197.95,198.9,197,197.1,197.95,196.95,49,8370,1655576,,INE418C01012,29-Jul-21,,
500074,BPL LTD.    ,B ,Q,39.5,41.7,38.85,39.05,39,39.35,569,29131,1162747,,INE110A01019,29-Jul-21,,
500078,OAL         ,B ,Q,946.25,948.05,918.95,922.65,928,938.75,737,3168,2946690,,INE959C01023,29-Jul-21,,
500083,CENTURY EXT ,B ,Q,8.78,9.36,8.78,9.29,9.35,9.16,106,38759,357706,,INE281A01026,29-Jul-21,,
500084,CESC LTD.   ,A ,Q,825,848.5,825,837.5,840,828.05,2295,28339,23825653,,INE486A01013,29-Jul-21,,
500085,CHAMBAL FERT,A ,Q,299.5,308.5,299.2,299.9,300.15,301.4,1969,82375,24981302,,INE085A01013,29-Jul-21,,
500086,EXIDE IND.  ,A ,Q,178,178,174.1,174.3,174.3,176.45,3013,110906,19428274,,INE302A01020,29-Jul-21,,
500087,CIPLA LTD.  ,A ,Q,894,903.95,872.1,882.3,882.3,890.05,11775,195896,172732762,,INE059A01026,29-Jul-21,,
500089,DIC INDIA   ,B ,Q,486.75,492.95,485,487.9,486,488,119,776,379121,,INE303A01010,29-Jul-21,,
500092,CRISIL LTD  ,A ,Q,2859,2919.75,2805.7,2830.55,2848,2855.65,1316,4790,13688319,,INE007A01025,29-Jul-21,,
500093,CGPOWER     ,T ,Q,80.5,80.5,78.25,79.05,78.75,79.35,779,107373,8517315,,INE067A01029,29-Jul-21,,
500096,DABUR (I)   ,A ,Q,591,593,582.35,584.6,586.65,590.25,2554,40686,23908121,,INE016A01026,29-Jul-21,,
500097,DALMIASUG   ,A ,Q,458.5,495,458.5,486.45,486.45,461.35,2845,55006,26601649,,INE495A01022,29-Jul-21,,
500101,ARVIND Ltd  ,A ,Q,106.8,115.5,105.15,107,107,106.15,5643,644042,70851253,,INE034A01011,29-Jul-21,,
500102,BALARPUR IND,Z ,Q,1.6,1.6,1.51,1.57,1.57,1.57,758,2331168,3671240,,INE294A01037,29-Jul-21,,
500103,BHEL        ,A ,Q,60.75,61.45,59.3,60.2,60.2,60.3,6752,4645339,281030450,,INE257A01026,29-Jul-21,,
500104,HIND.PETRO  ,A ,Q,265.3,268.9,262,263.6,264.5,265.3,3970,201932,53316556,,INE094A01015,29-Jul-21,,
500106,IFCI LTD    ,A ,Q,14.04,14.17,13.83,13.88,13.88,13.83,2265,495437,6892677,,INE039A01010,29-Jul-21,,
500108,MAHA.TELE   ,B ,Q,21.1,21.8,20.8,21.8,21.8,20.8,426,253633,5488655,,INE153A01019,29-Jul-21,,
500109,MRPL        ,A ,Q,46.5,46.85,45.5,45.7,46.35,46.5,735,91641,4233279,,INE103A01014,29-Jul-21,,
500110,CHENNAI PET.,A ,Q,117.65,120.55,114.75,115.05,115,116.2,1146,47264,5533123,,INE178A01016,29-Jul-21,,
500111,REL.CAP.    ,B ,Q,17.7,18.1,17.3,17.4,17.4,17.65,1306,323232,5693141,,INE013A01015,29-Jul-21,,
500112,STATE BANK  ,A ,Q,425.5,443.75,425.5,441.75,441.75,425.45,26544,2141040,929394995,,INE062A01020,29-Jul-21,,
500113,STEEL AUTH. ,A ,Q,135,143.25,134.05,142,142,134,68252,11981755,1670641090,,INE114A01011,29-Jul-21,,
500114,TITAN       ,A ,Q,1745,1755.85,1727.8,1740.1,1735.55,1720.65,6400,90087,157244188,,INE280A01028,29-Jul-21,,
500116,IDBI BANK L ,A ,Q,38.05,38.2,37.65,37.8,37.8,37.7,1463,544873,20666430,,INE008A01015,29-Jul-21,,
500117,DCW LTD.    ,B ,Q,39.85,40.35,39.5,39.85,39.85,38.8,1328,240413,9599824,,INE500A01029,29-Jul-21,,
500119,DHAMPUR SUGA,A ,Q,337.4,355.05,333.5,354.15,354.15,331.1,2363,54195,18934601,,INE041A01016,29-Jul-21,,
500120,DIAMINES&CHM,X ,Q,305,310.9,298.05,307.5,307.5,303.1,286,12734,3919673,,INE591D01014,29-Jul-21,,
500123,ELANTAS     ,A ,Q,4054.6,4077.65,3950.15,3975.8,3968,4007.85,93,712,2848907,,INE280B01018,29-Jul-21,,
500124,DR.REDDY'S  ,A ,Q,4735.35,4776.95,4659.6,4671.05,4671.05,4730.2,5796,39722,186698722,,INE089A01023,29-Jul-21,,
500125,E.I.D.PAR   ,A ,Q,429.4,444.4,429.4,437.95,437.95,430.45,1991,94992,41727019,,INE126A01031,29-Jul-21,,
500126,PGHL        ,A ,Q,5426.8,5445.95,5383.3,5399.15,5419.95,5405.45,396,874,4734883,,INE199A01012,29-Jul-21,,
500128,ELEC.CASTING,B ,Q,36.8,39.6,36.25,38.2,38.2,36.5,2362,448966,17312285,,INE086A01029,29-Jul-21,,
500133,ESAB INDIA  ,A ,Q,1894,1911,1874.75,1879.6,1875.3,1877.55,56,202,382152,,INE284A01012,29-Jul-21,,
