Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,19072022,681776259,0002089"
"Trade Date <19-JUL-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,202634,97501,48.12"
"20,2,21STCENMGM,EQ,3025,738,24.40"
"20,3,364D110822,TB,100,100,100.00"
"20,4,3IINFOLTD,EQ,242755,161303,66.45"
"20,5,3MINDIA,EQ,1822,831,45.61"
"20,6,3PLAND,EQ,17865,10750,60.17"
"20,7,456GS2023,GS,300,300,100.00"
"20,8,5PAISA,EQ,13461,6379,47.39"
"20,9,63MOONS,EQ,136203,68590,50.36"
"20,10,654GS2032,GS,1100,1100,100.00"
"20,11,667GS2035,GS,155,155,100.00"
"20,12,667GS2050,GS,209,207,99.04"
"20,13,669GS2024,GS,4400,4400,100.00"
"20,14,676GS2061,GS,14,14,100.00"
"20,15,68GS2060,GS,1,1,100.00"
"20,16,695GS2061,GS,8260,8260,100.00"
"20,17,695TN31,SG,1000,1000,100.00"
"20,18,699GS2051,GS,1663,1663,100.00"
"20,19,710GS2029,GS,370,370,100.00"
"20,20,716GS2050,GS,5,5,100.00"
"20,21,754GS2036,GS,23721,23671,99.79"
"20,22,A2ZINFRA,EQ,121492,80101,65.93"
"20,23,AAATECH,SM,27000,21000,77.78"
"20,24,AAKASH,EQ,160025,125862,78.65"
"20,25,AAREYDRUGS,EQ,23132,15349,66.35"
"20,26,AARON,EQ,7286,3962,54.38"
"20,27,AARTIDRUGS,EQ,112790,33755,29.93"
"20,28,AARTIIND,EQ,410560,141235,34.40"
"20,29,AARTISURF,EQ,6939,3828,55.17"
"20,30,AARVEEDEN,EQ,10398,4628,44.51"
"20,31,AARVI,EQ,31577,19231,60.90"
"20,32,AAVAS,EQ,222656,108341,48.66"
"20,33,ABAN,EQ,128294,56580,44.10"
"20,34,ABB,EQ,210716,93293,44.27"
"20,35,ABBOTINDIA,EQ,8099,3600,44.45"
"20,36,ABCAPITAL,EQ,1675719,531299,31.71"
"20,37,ABFRL,EQ,2019343,517613,25.63"
"20,38,ABSLAMC,EQ,26185,14137,53.99"
"20,39,ABSLBANETF,EQ,5256,4097,77.95"
"20,40,ABSLNN50ET,EQ,908,677,74.56"
"20,41,ACC,EQ,202603,93503,46.15"
"20,42,ACCELYA,EQ,8744,5114,58.49"
"20,43,ACCURACY,EQ,31275,15420,49.30"
"20,44,ACE,EQ,186161,87521,47.01"
"20,45,ACRYSIL,EQ,158341,60899,38.46"
"20,46,ADANIENT,EQ,843301,122277,14.50"
"20,47,ADANIGREEN,EQ,2034492,452595,22.25"
"20,48,ADANIPORTS,EQ,2864129,563931,19.69"
"20,49,ADANIPOWER,EQ,6702529,2672937,39.88"
"20,50,ADANITRANS,EQ,600437,192676,32.09"
"20,51,ADFFOODS,EQ,6138,3903,63.59"
"20,52,ADORWELD,EQ,20652,13079,63.33"
"20,53,ADSL,EQ,97626,51767,53.03"
"20,54,ADVANIHOTR,EQ,18205,10226,56.17"
"20,55,ADVENZYMES,EQ,849987,157247,18.50"
"20,56,AEGISCHEM,EQ,257484,166536,64.68"
"20,57,AETHER,EQ,559978,132938,23.74"
"20,58,AFFLE,EQ,173186,45141,26.07"
"20,59,AGARIND,EQ,20422,9972,48.83"
"20,60,AGI,EQ,160037,68831,43.01"
"20,61,AGROPHOS,EQ,29334,20848,71.07"
"20,62,AGSTRA,EQ,457112,228614,50.01"
"20,63,AHLADA,EQ,7396,4968,67.17"
"20,64,AHLEAST,EQ,4327,2316,53.52"
"20,65,AHLUCONT,EQ,11312,5223,46.17"
"20,66,AIAENG,EQ,119553,55835,46.70"
"20,67,AIRAN,EQ,199383,91964,46.12"
"20,68,AIROLAM,EQ,6691,4276,63.91"
"20,69,AIRTELPP,E1,578802,492293,85.05"
"20,70,AJANTPHARM,EQ,145582,80398,55.23"
"20,71,AJMERA,EQ,65248,22955,35.18"
"20,72,AJOONI,EQ,85637,35837,41.85"
"20,73,AJRINFRA,EQ,815374,488185,59.87"
"20,74,AKASH,EQ,40237,32742,81.37"
"20,75,AKG,EQ,21865,13695,62.63"
"20,76,AKSHAR,EQ,27139,17275,63.65"
"20,77,AKSHARCHEM,EQ,3975,1972,49.61"
"20,78,AKSHOPTFBR,EQ,342735,193757,56.53"
"20,79,AKZOINDIA,EQ,10470,9130,87.20"
"20,80,ALANKIT,EQ,136336,61273,44.94"
"20,81,ALBERTDAVD,EQ,1558,1036,66.50"
"20,82,ALEMBICLTD,EQ,107331,39264,36.58"
"20,83,ALICON,EQ,16115,11246,69.79"
