DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
20052019|531687|000176321|0000000000193953|000176321|0000000000193953|100.00
20052019|531688|000000200|0000000000006050|000000200|0000000000006050|100.00
20052019|531692|000015767|0000000000008961|000015767|0000000000008961|100.00
20052019|531717|000003360|0000000000249984|000004702|0000000000345665|071.46
20052019|531719|000003508|0000000001706467|000003681|0000000001825339|095.30
20052019|531723|000036717|0000000000045890|000036717|0000000000045890|100.00
20052019|531726|000000406|0000000000025416|000000406|0000000000026114|100.00
20052019|531727|000157412|0000000003282041|000173300|0000000003527040|090.83
20052019|531737|000017300|0000000000021971|000017300|0000000000021969|100.00
20052019|531739|000568103|0000000001942913|000645657|0000000002153726|087.99
20052019|531744|000000008|0000000000000360|000000008|0000000000000349|100.00
20052019|531746|000003146|0000000000026301|000004797|0000000000039260|065.58
20052019|531752|000000550|0000000000000105|000000550|0000000000000105|100.00
20052019|531761|000007426|0000000003093301|000008543|0000000003425162|086.92
20052019|531769|000000010|0000000000000089|000000010|0000000000000088|100.00
20052019|531778|000000100|0000000000000159|000000100|0000000000000159|100.00
20052019|531784|000001493|0000000000001344|000001493|0000000000001343|100.00
20052019|531795|000001112|0000000000338827|000001926|0000000000584831|057.74
20052019|531802|000016298|0000000000322701|000016298|0000000000321021|100.00
20052019|531814|000002675|0000000000037531|000003275|0000000000046073|081.68
20052019|531822|000001021|0000000000120325|000004290|0000000000506545|023.80
20052019|531832|000000200|0000000000000732|000000200|0000000000000732|100.00
20052019|531842|000001860|0000000000038688|000002362|0000000000048168|078.75
20052019|531845|000000101|0000000000000057|000000101|0000000000000057|100.00
20052019|531847|000000020|0000000000015000|000000020|0000000000015508|100.00
20052019|531859|000001219|0000000000063084|000001317|0000000000067963|092.56
20052019|531861|000002164|0000000000035923|000003167|0000000000052168|068.33
20052019|531862|000000110|0000000000012265|000000210|0000000000022753|052.38
20052019|531867|000002251|0000000000014384|000002251|0000000000014383|100.00
20052019|531869|000009490|0000000000153264|000009950|0000000000157933|095.38
20052019|531879|000000325|0000000000041308|000000383|0000000000048211|084.86
20052019|531881|000002024|0000000000025523|000002024|0000000000025522|100.00
20052019|531882|000050789|0000000000299656|000083486|0000000000494041|060.84
20052019|531888|000000500|0000000000015450|000000950|0000000000029189|052.63
20052019|531892|000001626|0000000000023171|000001852|0000000000025952|087.80
20052019|531893|000000110|0000000000000160|000000110|0000000000000160|100.00
20052019|531904|000000100|0000000000000019|000000100|0000000000000019|100.00
20052019|531909|000000200|0000000000001043|000000200|0000000000001043|100.00
20052019|531921|000000109|0000000000017975|000000110|0000000000018084|099.09
20052019|531923|000001526|0000000000023196|000001526|0000000000023996|100.00
20052019|531925|000000110|0000000000000153|000000110|0000000000000153|100.00
20052019|531950|000009691|0000000000015894|000009794|0000000000015744|098.95
20052019|531952|000000091|0000000000008195|000016131|0000000001473954|000.56
20052019|531962|000000200|0000000000004030|000000200|0000000000004030|100.00
20052019|531972|000000100|0000000000001240|000000100|0000000000001240|100.00
20052019|531977|000008553|0000000000046073|000008553|0000000000046073|100.00
20052019|531978|000000169|0000000000187700|000000285|0000000000315471|059.30
20052019|531979|000000181|0000000000012489|000000181|0000000000012348|100.00
20052019|531996|000000051|0000000000000105|000000051|0000000000000104|100.00
20052019|532015|000003061|0000000000005572|000003168|0000000000005797|096.62
20052019|532022|000005101|0000000000014127|000005101|0000000000014127|100.00
20052019|532034|000000808|0000000000000702|000000808|0000000000000702|100.00
20052019|532039|000013430|0000000000267929|000013530|0000000000269583|099.26
20052019|532042|000000020|0000000000000240|000000020|0000000000000240|100.00
20052019|532051|000000040|0000000000009130|000000044|0000000000010017|090.91
20052019|532053|000003529|0000000000091049|000004180|0000000000106833|084.43
20052019|532056|000000624|0000000000006133|000000624|0000000000006133|100.00
20052019|532067|000003116|0000000000253954|000003357|0000000000269867|092.82
20052019|532070|000000293|0000000000005421|000000293|0000000000005645|100.00
20052019|532081|000013512|0000000000002568|000013512|0000000000002567|100.00
20052019|532090|000012499|0000000000002749|000012499|0000000000002749|100.00
20052019|532097|000000960|0000000000015360|000001912|0000000000030643|050.21
20052019|532113|000000001|0000000000000002|000000001|0000000000000001|100.00
20052019|532123|000020802|0000000000040564|000025672|0000000000048252|081.03
20052019|532129|000010268|0000000003663623|000037026|0000000013189388|027.73
20052019|532134|000310413|0000000038134238|002289213|0000000276995109|013.56
20052019|532141|000020173|0000000000086725|000020173|0000000000086725|100.00
