Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,06092022,1343590393,0002138"
"Trade Date <06-SEP-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,226498,105164,46.43"
"20,2,21STCENMGM,EQ,1190,1190,100.00"
"20,3,364D200723,TB,5000,5000,100.00"
"20,4,364D240823,TB,200,200,100.00"
"20,5,3IINFOLTD,EQ,669113,311902,46.61"
"20,6,3MINDIA,EQ,2045,1080,52.81"
"20,7,3PLAND,EQ,5511,3851,69.88"
"20,8,456GS2023,GS,2000,2000,100.00"
"20,9,563GS2026,GS,20001,20001,100.00"
"20,10,574GS2026,GS,10625,10625,100.00"
"20,11,5PAISA,EQ,70597,37899,53.68"
"20,12,610GS2031,GS,1,1,100.00"
"20,13,63MOONS,EQ,49900,31354,62.83"
"20,14,654GS2032,GS,2000,2000,100.00"
"20,15,667GS2050,GS,2364,1352,57.19"
"20,16,669GS2024,GS,500,500,100.00"
"20,17,676GS2061,GS,951,951,100.00"
"20,18,695GS2061,GS,4445,4444,99.98"
"20,19,699GS2051,GS,1102,1102,100.00"
"20,20,710GS2029,GS,2000,2000,100.00"
"20,21,726GS2032,GS,107,107,100.00"
"20,22,732GS2024,GS,200,200,100.00"
"20,23,737GS2023,GS,100,100,100.00"
"20,24,738GS2027,GS,2890,2890,100.00"
"20,25,74GS2035,GS,1080,1080,100.00"
"20,26,754GS2036,GS,16175,16175,100.00"
"20,27,768GS2023,GS,1750,1750,100.00"
"20,28,795GS2032,GS,1000,1000,100.00"
"20,29,83GS2042,GS,1200,1200,100.00"
"20,30,91D031122,TB,100,100,100.00"
"20,31,91D271022,TB,100,100,100.00"
"20,32,A2ZINFRA,EQ,388258,275205,70.88"
"20,33,AAATECH,SM,36000,27000,75.00"
"20,34,AAKASH,EQ,135230,86803,64.19"
"20,35,AAREYDRUGS,EQ,64786,34769,53.67"
"20,36,AARON,EQ,63189,35345,55.94"
"20,37,AARTIDRUGS,EQ,66378,32514,48.98"
"20,38,AARTIIND,EQ,523613,205494,39.25"
"20,39,AARTISURF,EQ,24844,10540,42.42"
"20,40,AARVEEDEN,EQ,15742,11601,73.69"
"20,41,AARVI,EQ,12218,8794,71.98"
"20,42,AAVAS,EQ,29757,11120,37.37"
"20,43,ABAN,EQ,181502,104180,57.40"
"20,44,ABB,EQ,407055,137149,33.69"
"20,45,ABBOTINDIA,EQ,19958,13456,67.42"
"20,46,ABCAPITAL,EQ,2577395,1339869,51.99"
"20,47,ABCOTS,SM,24000,24000,100.00"
"20,48,ABFRL,EQ,1097126,267453,24.38"
"20,49,ABSLAMC,EQ,46021,26458,57.49"
"20,50,ABSLBANETF,EQ,1581,969,61.29"
"20,51,ABSLNN50ET,EQ,3047,2514,82.51"
"20,52,ACC,EQ,1018694,573086,56.26"
"20,53,ACCELYA,EQ,6540,3755,57.42"
"20,54,ACCURACY,EQ,8352,5713,68.40"
"20,55,ACE,EQ,1241209,362179,29.18"
"20,56,ACRYSIL,EQ,79670,33747,42.36"
"20,57,ADANIENT,EQ,2580772,275568,10.68"
"20,58,ADANIGREEN,EQ,1124530,381564,33.93"
"20,59,ADANIPORTS,EQ,3380947,575564,17.02"
"20,60,ADANITRANS,EQ,607394,312294,51.42"
"20,61,ADFFOODS,EQ,12207,6674,54.67"
"20,62,ADORWELD,EQ,18183,8014,44.07"
"20,63,ADSL,EQ,116573,69304,59.45"
"20,64,ADVANIHOTR,EQ,25607,15958,62.32"
"20,65,ADVENZYMES,EQ,113319,47470,41.89"
"20,66,AEGISCHEM,EQ,331383,149874,45.23"
"20,67,AETHER,EQ,31773,19484,61.32"
"20,68,AFFLE,EQ,176187,70182,39.83"
"20,69,AGARIND,EQ,50718,26737,52.72"
"20,70,AGI,EQ,232993,100730,43.23"
"20,71,AGNI,SM,540000,370000,68.52"
"20,72,AGROPHOS,EQ,567553,287233,50.61"
"20,73,AGSTRA,EQ,126257,72985,57.81"
"20,74,AHLADA,EQ,11925,7201,60.39"
"20,75,AHLEAST,EQ,2778,1957,70.45"
"20,76,AHLUCONT,EQ,44872,17578,39.17"
"20,77,AIAENG,EQ,77255,35979,46.57"
"20,78,AILIMITED,SM,6000,6000,100.00"
"20,79,AIRAN,EQ,386653,308599,79.81"
"20,80,AIROLAM,EQ,8583,6349,73.97"
"20,81,AIRTELPP,E1,687930,546065,79.38"
"20,82,AJANTPHARM,EQ,28802,9569,33.22"
"20,83,AJMERA,EQ,55358,23751,42.90"
"20,84,AJOONI,EQ,756239,189695,25.08"
"20,85,AJRINFRA,EQ,8318870,3561867,42.82"
"20,86,AKG,EQ,236121,133414,56.50"
"20,87,AKSHAR,EQ,9661,5765,59.67"
"20,88,AKSHARCHEM,EQ,23079,13594,58.90"
"20,89,AKSHOPTFBR,EQ,2941056,1826354,62.10"
