SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1330,1330,1305.7,1313.15,1311.9,1329.5,493,3052,4009883,,INE117A01022,09-Nov-18,,
500003,AEGIS LOGIS ,A ,Q,219,219.6,214,215.15,214,221.25,150,7635,1661931,,INE208C01025,09-Nov-18,,
500008,AMAR RAJA BA,A ,Q,785,785,761,771.8,771.8,780.05,1440,33831,26107607,,INE885A01032,09-Nov-18,,
500009,A.SARABHAI  ,X ,Q,11.65,12.72,11.65,12.5,12.5,12.12,57,16595,209984,,INE432A01017,09-Nov-18,,
500010,HDFC        ,A ,Q,1816,1832.6,1780,1816.9,1818.4,1815.3,2068,44900,81597779,,INE001A01036,09-Nov-18,,
500012,ANDHRA PETRO,X ,Q,67,67.8,65.1,66.15,66.15,66.3,776,126685,8417101,,INE714B01016,09-Nov-18,,
500013,ANSAL INFRAS,B ,Q,11.83,11.83,10.65,11.74,11.76,11.73,75,30995,354753,,INE436A01026,09-Nov-18,,
500014,APPLE FINANC,XT,Q,1.76,1.76,1.7,1.71,1.71,1.76,6,1919,3269,,INE096A01010,09-Nov-18,,
500020,BOM DYEING  ,B ,Q,110.65,116.15,109,116.15,116.15,110.65,3942,584008,66791203,,INE032A01023,09-Nov-18,,
500024,ASSAMCO     ,B ,Q,1.55,1.55,1.55,1.55,1.55,1.63,64,92501,143376,,INE442A01024,09-Nov-18,,
500027,ATUL LTD.   ,A ,Q,3377.5,3395,3352,3373.3,3373.3,3377.65,183,749,2528980,,INE100A01010,09-Nov-18,,
500028,ATV PROJECTS,XT,Q,7.64,8.4,7.62,7.65,7.65,8,14,3238,25102,,INE447A01015,09-Nov-18,,
500029,AUTOLITE(I) ,B ,Q,44,45,42.65,43.65,43.95,44,129,7691,333211,,INE448A01013,09-Nov-18,,
500031,BAJAJ ELECT.,A ,Q,500.15,509,500,503.55,503.8,502.8,486,13008,6560264,,INE193E01025,09-Nov-18,,
500032,BAJAJHIND   ,B ,Q,11.34,11.48,11.1,11.17,11.17,10.92,1190,1007920,11327678,,INE306A01021,09-Nov-18,,
500033,FORCE MOTR  ,A ,Q,1920,1941.7,1890.05,1912.5,1912.5,1915.85,1083,15603,29904145,,INE451A01017,09-Nov-18,,
500034,BAJFINANCE  ,A ,Q,2358.95,2380,2336.4,2375.9,2375.9,2349.1,2599,56158,132808399,,INE296A01024,09-Nov-18,,
500038,BALRAM.CHINI,A ,Q,109.1,110.9,107.55,108.9,108.9,105.35,3200,475081,51810783,,INE119A01028,09-Nov-18,,
500039,BANCO PROD. ,B ,Q,186.2,187.9,183.4,184.1,184.1,187.5,289,6851,1271454,,INE213C01025,09-Nov-18,,
500040,CENTURY TEXT,A ,Q,865.55,894.6,862.55,892.5,892.5,868.45,1001,42233,37493868,,INE055A01016,09-Nov-18,,
500041,BANNARI AMAN,B ,Q,1745,1792,1699.95,1758.4,1785,1763,16,96,164350,,INE459A01010,09-Nov-18,,
500042,BASF INDIA  ,A ,Q,1624.9,1634.9,1615,1620.1,1615,1619.8,86,31355,51107563,,INE373A01013,09-Nov-18,,
500043,BATA INDIA  ,A ,Q,1011,1036,1001.6,1027,1027,1015.5,1209,42275,43399465,,INE176A01028,09-Nov-18,,
500048,BEML LTD    ,A ,Q,714.4,732,706.05,727.4,727.4,714.4,2287,92325,67012887,,INE258A01016,09-Nov-18,,
