Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,01082022,1116342915,0002117"
"Trade Date <01-AUG-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,2110339,904351,42.85"
"20,2,21STCENMGM,EQ,5926,4385,74.00"
"20,3,364D010623,TB,200,0,0.00"
"20,4,3IINFOLTD,EQ,677355,424991,62.74"
"20,5,3MINDIA,EQ,3445,1642,47.66"
"20,6,3PLAND,EQ,48528,45759,94.29"
"20,7,563GS2026,GS,108,108,100.00"
"20,8,5PAISA,EQ,12238,9739,79.58"
"20,9,63MOONS,EQ,123589,59050,47.78"
"20,10,667GS2035,GS,155,155,100.00"
"20,11,667GS2050,GS,4,2,50.00"
"20,12,669GS2024,GS,6901,6901,100.00"
"20,13,676GS2061,GS,557,557,100.00"
"20,14,695GS2061,GS,9284,9284,100.00"
"20,15,699GS2051,GS,5555,5551,99.93"
"20,16,719GS2060,GS,1,1,100.00"
"20,17,738GS2027,GS,30000,30000,100.00"
"20,18,754GS2036,GS,2000,2000,100.00"
"20,19,75GS2034,GS,205,205,100.00"
"20,20,91D131022,TB,100,100,100.00"
"20,21,A2ZINFRA,EQ,451827,345502,76.47"
"20,22,AAATECH,SM,12000,9000,75.00"
"20,23,AAKASH,EQ,205764,138952,67.53"
"20,24,AAREYDRUGS,EQ,16933,10622,62.73"
"20,25,AARON,EQ,8299,4728,56.97"
"20,26,AARTIDRUGS,EQ,86879,42831,49.30"
"20,27,AARTIIND,EQ,1792021,573935,32.03"
"20,28,AARTISURF,EQ,12536,8265,65.93"
"20,29,AARVEEDEN,EQ,51132,35907,70.22"
"20,30,AARVI,EQ,5100,3419,67.04"
"20,31,AAVAS,EQ,53015,27744,52.33"
"20,32,ABAN,EQ,162411,95540,58.83"
"20,33,ABB,EQ,363460,223927,61.61"
"20,34,ABBOTINDIA,EQ,22175,8019,36.16"
"20,35,ABCAPITAL,EQ,4208353,1358234,32.27"
"20,36,ABCOTS,SM,8000,8000,100.00"
"20,37,ABFRL,EQ,1668303,776804,46.56"
"20,38,ABSLAMC,EQ,66889,40056,59.88"
"20,39,ABSLBANETF,EQ,7692,7197,93.56"
"20,40,ABSLNN50ET,EQ,4446,3521,79.19"
"20,41,ACC,EQ,286221,159762,55.82"
"20,42,ACCELYA,EQ,10310,6978,67.68"
"20,43,ACCURACY,EQ,24301,17687,72.78"
"20,44,ACE,EQ,158700,68395,43.10"
"20,45,ACRYSIL,EQ,139633,77485,55.49"
"20,46,ADANIENT,EQ,1267039,235342,18.57"
"20,47,ADANIGREEN,EQ,2239475,774930,34.60"
"20,48,ADANIPORTS,EQ,6459641,1429545,22.13"
"20,49,ADANIPOWER,EQ,14035834,4785464,34.09"
"20,50,ADANITRANS,EQ,546289,146752,26.86"
"20,51,ADFFOODS,EQ,4923,3010,61.14"
"20,52,ADORWELD,EQ,9439,5108,54.12"
"20,53,ADSL,EQ,344261,191958,55.76"
"20,54,ADVANIHOTR,EQ,49217,30867,62.72"
"20,55,ADVENZYMES,EQ,71357,22424,31.43"
"20,56,AEGISCHEM,EQ,605088,282195,46.64"
"20,57,AETHER,EQ,84495,36502,43.20"
"20,58,AFFLE,EQ,660284,261078,39.54"
"20,59,AGARIND,EQ,602966,472742,78.40"
"20,60,AGI,EQ,308314,136266,44.20"
"20,61,AGNI,ST,3530000,3530000,100.00"
"20,62,AGROPHOS,EQ,87743,67929,77.42"
"20,63,AGSTRA,EQ,110621,48465,43.81"
"20,64,AHLADA,EQ,8323,4653,55.91"
"20,65,AHLEAST,EQ,4701,3108,66.11"
"20,66,AHLUCONT,EQ,19523,10846,55.55"
"20,67,AIAENG,EQ,108661,65137,59.95"
"20,68,AILIMITED,SM,6000,6000,100.00"
"20,69,AIRAN,EQ,233260,137743,59.05"
"20,70,AIROLAM,EQ,12456,8757,70.30"
"20,71,AIRTELPP,E1,629087,549920,87.42"
"20,72,AISL,SM,1200,1200,100.00"
"20,73,AJANTPHARM,EQ,144460,109121,75.54"
"20,74,AJMERA,EQ,130403,93684,71.84"
"20,75,AJOONI,EQ,21410,14039,65.57"
"20,76,AJRINFRA,EQ,701715,530105,75.54"
"20,77,AKG,EQ,47836,36256,75.79"
"20,78,AKSHAR,EQ,104384,77304,74.06"
"20,79,AKSHARCHEM,EQ,5110,3258,63.76"
"20,80,AKSHOPTFBR,EQ,372637,283299,76.03"
"20,81,AKZOINDIA,EQ,7422,5377,72.45"
"20,82,ALANKIT,EQ,91133,74607,81.87"
"20,83,ALBERTDAVD,EQ,2619,1654,63.15"
"20,84,ALEMBICLTD,EQ,118327,61952,52.36"
"20,85,ALICON,EQ,82968,45592,54.95"
"20,86,ALKALI,EQ,19632,14903,75.91"
"20,87,ALKEM,EQ,118046,64098,54.30"
"20,88,ALKYLAMINE,EQ,353623,59780,16.91"
"20,89,ALLCARGO,EQ,291803,159791,54.76"
"20,90,ALLSEC,EQ,20447,17856,87.33"
"20,91,ALMONDZ,EQ,7745,5327,68.78"
"20,92,ALPA,EQ,148602,74430,50.09"
"20,93,ALPHAGEO,EQ,12358,7281,58.92"
"20,94,AMARAJABAT,EQ,768073,250878,32.66"
"20,95,AMBANIORG,SM,8000,6000,75.00"
"20,96,AMBER,EQ,31191,11987,38.43"
"20,97,AMBICAAGAR,EQ,57725,28313,49.05"
"20,98,AMBIKCO,EQ,13335,6764,50.72"
"20,99,AMBUJACEM,EQ,2858911,1658135,58.00"
"20,100,AMDIND,EQ,28016,15924,56.84"
"20,101,AMIORG,EQ,60301,26438,43.84"
"20,102,AMJLAND,EQ,55495,33216,59.85"
"20,103,AMRUTANJAN,EQ,16684,10070,60.36"
"20,104,ANANDRATHI,EQ,228215,148166,64.92"
"20,105,ANANTRAJ,EQ,1069198,366460,34.27"
"20,106,ANDHRAPAP,EQ,777425,255524,32.87"
"20,107,ANDHRSUGAR,EQ,197505,104833,53.08"
"20,108,ANDREWYU,EQ,134399,84142,62.61"
"20,109,ANGELONE,EQ,347599,119059,34.25"
"20,110,ANIKINDS,EQ,27838,14789,53.13"
"20,111,ANMOL,EQ,91897,36038,39.22"
"20,112,ANSALAPI,EQ,133162,113513,85.24"
"20,113,ANSALHSG,EQ,576718,441144,76.49"
"20,114,ANUP,EQ,7475,5372,71.87"
"20,115,ANURAS,EQ,194132,58715,30.24"
"20,116,APARINDS,EQ,836315,222422,26.60"
"20,117,APCL,EQ,15112,8241,54.53"
"20,118,APCOTEXIND,EQ,126471,59017,46.66"
"20,119,APEX,EQ,122681,55178,44.98"
"20,120,APLAPOLLO,EQ,858510,587320,68.41"
"20,121,APLLTD,EQ,71839,47807,66.55"
"20,122,APOLLO,EQ,77291,39137,50.64"
"20,123,APOLLOHOSP,EQ,311325,120066,38.57"
"20,124,APOLLOPIPE,EQ,80601,61428,76.21"
"20,125,APOLLOTYRE,EQ,2157833,676200,31.34"
"20,126,APOLSINHOT,EQ,1473,1119,75.97"
"20,127,APTECHT,EQ,623730,123035,19.73"
"20,128,APTUS,EQ,118565,70587,59.53"
"20,129,ARCHIDPLY,EQ,266432,99917,37.50"
"20,130,ARCHIES,EQ,39330,20443,51.98"
"20,131,ARENTERP,EQ,7926,3214,40.55"
"20,132,ARIES,EQ,36967,26306,71.16"
"20,133,ARIHANTCAP,EQ,47641,33921,71.20"
"20,134,ARIHANTSUP,EQ,46949,29686,63.23"
"20,135,ARMANFIN,EQ,32215,17713,54.98"
"20,136,AROGRANITE,EQ,51149,30786,60.19"
"20,137,ARROWGREEN,EQ,9297,4960,53.35"
"20,138,ARSHIYA,EQ,419234,248836,59.35"
"20,139,ARTEMISMED,EQ,169949,112920,66.44"
"20,140,ARTNIRMAN,EQ,5023,3345,66.59"
"20,141,ARVIND,EQ,9472168,1795356,18.95"
"20,142,ARVINDFASN,EQ,90412,44994,49.77"
"20,143,ARVSMART,EQ,35080,18414,52.49"
"20,144,ASAHIINDIA,EQ,579212,224024,38.68"
"20,145,ASAHISONG,EQ,29561,18546,62.74"
"20,146,ASAL,EQ,22503,18793,83.51"
"20,147,ASALCBR,EQ,18934,9491,50.13"
"20,148,ASHAPURMIN,EQ,212028,102528,48.36"
"20,149,ASHIANA,EQ,229545,186035,81.05"
"20,150,ASHIMASYN,EQ,398629,265975,66.72"
"20,151,ASHOKA,EQ,566424,366625,64.73"
"20,152,ASHOKLEY,EQ,32008127,9376079,29.29"
"20,153,ASIANENE,EQ,54387,34903,64.18"
"20,154,ASIANHOTNR,EQ,3435,2235,65.07"
"20,155,ASIANPAINT,EQ,1076122,653952,60.77"
"20,156,ASIANTILES,EQ,908360,608759,67.02"
"20,157,ASPINWALL,EQ,15121,9002,59.53"
"20,158,ASTEC,EQ,38468,19108,49.67"
"20,159,ASTERDM,EQ,981631,431099,43.92"
"20,160,ASTRAL,EQ,385815,103094,26.72"
"20,161,ASTRAMICRO,EQ,468920,272055,58.02"
"20,162,ASTRAZEN,EQ,13794,7302,52.94"
"20,163,ASTRON,EQ,181982,60600,33.30"
"20,164,ATALREAL,SM,8000,4800,60.00"
"20,165,ATFL,EQ,4656,2831,60.80"
"20,166,ATGL,EQ,495733,150883,30.44"
"20,167,ATLANTA,EQ,647080,155994,24.11"
"20,168,ATUL,EQ,62259,40546,65.12"
"20,169,ATULAUTO,EQ,270622,62382,23.05"
"20,170,AUBANK,EQ,1295727,321364,24.80"
"20,171,AURDIS,SM,10000,10000,100.00"
"20,172,AURIONPRO,EQ,62593,41507,66.31"
"20,173,AUROPHARMA,EQ,1028730,386620,37.58"
"20,174,AURUM,EQ,138009,95266,69.03"
"20,175,AURUMPP,X1,116268,115042,98.95"
"20,176,AUSOMENT,EQ,17711,12792,72.23"
"20,177,AUTOAXLES,EQ,27512,15026,54.62"
"20,178,AUTOBEES,EQ,121284,68734,56.67"
"20,179,AUTOIND,EQ,66702,43098,64.61"
"20,180,AVADHSUGAR,EQ,54718,21120,38.60"
"20,181,AVANTIFEED,EQ,629808,185501,29.45"
"20,182,AVROIND,EQ,38840,12950,33.34"
"20,183,AVSL,SM,3000,3000,100.00"
"20,184,AVTNPL,EQ,58479,37377,63.92"
"20,185,AWHCL,EQ,72905,44835,61.50"
"20,186,AXISBANK,EQ,5493105,2872346,52.29"
"20,187,AXISBNKETF,EQ,1341,1309,97.61"
"20,188,AXISBPSETF,EQ,17636,14271,80.92"
"20,189,AXISCADES,EQ,69570,52170,74.99"
"20,190,AXISCETF,EQ,3732,3580,95.93"
"20,191,AXISGOLD,EQ,47426,31592,66.61"
"20,192,AXISHCETF,EQ,4602,2874,62.45"
"20,193,AXISNIFTY,EQ,10892,8882,81.55"
"20,194,AXISTECETF,EQ,1072,539,50.28"
"20,195,AXITA,EQ,83913,58406,69.60"
"20,196,AYMSYNTEX,EQ,19811,14627,73.83"
"20,197,BAGFILMS,EQ,239147,146261,61.16"
"20,198,BAJAJ-AUTO,EQ,459482,210481,45.81"
"20,199,BAJAJCON,EQ,3664413,819199,22.36"
"20,200,BAJAJELEC,EQ,23234,8847,38.08"
"20,201,BAJAJFINSV,EQ,432016,100167,23.19"
"20,202,BAJAJHCARE,EQ,108274,47029,43.44"
"20,203,BAJAJHIND,EQ,20042487,9597114,47.88"
"20,204,BAJAJHLDNG,EQ,68298,21975,32.18"
"20,205,BAJFINANCE,EQ,1227077,414978,33.82"
"20,206,BALAJITELE,EQ,171666,88590,51.61"
"20,207,BALAMINES,EQ,316701,118632,37.46"
"20,208,BALAXI,EQ,2347,1699,72.39"
"20,209,BALKRISIND,EQ,486720,181291,37.25"
"20,210,BALMLAWRIE,EQ,215952,120261,55.69"
"20,211,BALPHARMA,EQ,24430,17014,69.64"
"20,212,BALRAMCHIN,EQ,1687886,535328,31.72"
"20,213,BANARBEADS,EQ,8694,6364,73.20"
"20,214,BANARISUG,EQ,1420,903,63.59"
"20,215,BANCOINDIA,EQ,248427,141295,56.88"
"20,216,BANDHANBNK,EQ,6746849,2609335,38.67"
"20,217,BANG,EQ,13727,7664,55.83"
"20,218,BANKA,EQ,2425,1589,65.53"
"20,219,BANKBARODA,EQ,41880847,6904120,16.49"
"20,220,BANKBEES,EQ,819496,662122,80.80"
"20,221,BANKINDIA,EQ,3184117,1145647,35.98"
"20,222,BANSWRAS,EQ,46843,31418,67.07"
"20,223,BARBEQUE,EQ,638537,144687,22.66"
"20,224,BASF,EQ,30226,15773,52.18"
"20,225,BASML,EQ,115401,76665,66.43"
"20,226,BATAINDIA,EQ,369705,115380,31.21"
"20,227,BAYERCROP,EQ,9367,5143,54.91"
"20,228,BBETF0432,EQ,1787,1771,99.10"
"20,229,BBL,EQ,30137,23074,76.56"
"20,230,BBOX,EQ,32391,23249,71.78"
"20,231,BBTC,EQ,25641,9879,38.53"
"20,232,BBTCL,SM,8000,8000,100.00"
"20,233,BCG,EQ,10024533,4616823,46.06"
"20,234,BCLIND,EQ,33516,26360,78.65"
"20,235,BCONCEPTS,EQ,54761,36205,66.11"
"20,236,BCP,EQ,127308,75211,59.08"
"20,237,BDL,EQ,1119666,306047,27.33"
"20,238,BEARDSELL,EQ,268522,146865,54.69"
"20,239,BECTORFOOD,EQ,191252,113333,59.26"
"20,240,BEDMUTHA,EQ,11224,7487,66.71"
"20,241,BEL,EQ,8060371,2740871,34.00"
"20,242,BEML,EQ,217677,95151,43.71"
"20,243,BEPL,EQ,371972,169770,45.64"
"20,244,BERGEPAINT,EQ,692870,236634,34.15"
"20,245,BESTAGRO,EQ,50486,34503,68.34"
"20,246,BETA,SM,3600,3000,83.33"
"20,247,BEWLTD,SM,2250,1750,77.78"
"20,248,BFINVEST,EQ,22740,6122,26.92"
"20,249,BFUTILITIE,EQ,383615,89158,23.24"
"20,250,BGRENERGY,EQ,145156,49742,34.27"
"20,251,BHAGCHEM,EQ,8532,7595,89.02"
"20,252,BHAGERIA,EQ,92153,52235,56.68"
"20,253,BHAGYANGR,EQ,47209,29332,62.13"
"20,254,BHAGYAPROP,EQ,37017,29848,80.63"
"20,255,BHANDARI,EQ,1335020,753080,56.41"
"20,256,BHARATFORG,EQ,1597850,765149,47.89"
"20,257,BHARATGEAR,EQ,42494,27253,64.13"
"20,258,BHARATRAS,EQ,1602,967,60.36"
"20,259,BHARATWIRE,EQ,55214,37515,67.94"
"20,260,BHARTIARTL,EQ,8812526,5135360,58.27"
"20,261,BHEL,EQ,22164390,6888331,31.08"
"20,262,BIGBLOC,EQ,183660,123535,67.26"
"20,263,BINDALAGRO,EQ,385445,210550,54.63"
"20,264,BIOCON,EQ,1775428,686808,38.68"
"20,265,BIOFILCHEM,EQ,45638,20753,45.47"
"20,266,BIRET,RR,176827,109255,61.79"
"20,267,BIRLACABLE,EQ,318664,159697,50.11"
"20,268,BIRLACORPN,EQ,139206,46011,33.05"
"20,269,BIRLAMONEY,EQ,51674,33267,64.38"
"20,270,BLBLIMITED,EQ,32829,19132,58.28"
"20,271,BLISSGVS,EQ,116050,62718,54.04"
"20,272,BLKASHYAP,EQ,143134,100397,70.14"
"20,273,BLS,EQ,597035,200842,33.64"
"20,274,BLUEDART,EQ,31679,17206,54.31"
"20,275,BLUESTARCO,EQ,196003,136031,69.40"
"20,276,BODALCHEM,EQ,148211,83614,56.42"
"20,277,BOMDYEING,EQ,1999823,628761,31.44"
"20,278,BOROLTD,EQ,66479,27385,41.19"
"20,279,BORORENEW,EQ,456944,180738,39.55"
"20,280,BOSCHLTD,EQ,74234,25850,34.82"
"20,281,BPCL,EQ,3110792,1409890,45.32"
"20,282,BPL,EQ,33768,23239,68.82"
"20,283,BRIGADE,EQ,154313,64365,41.71"
"20,284,BRIGHT,SM,60000,57000,95.00"
"20,285,BRITANNIA,EQ,323129,193669,59.94"
"20,286,BRITANNIA,N2,3890,3181,81.77"
"20,287,BRITANNIA,N3,4172,4121,98.78"
"20,288,BRNL,EQ,40917,30664,74.94"
"20,289,BSE,EQ,1569212,506464,32.28"
"20,290,BSHSL,EQ,1603,1370,85.46"
"20,291,BSL,EQ,8622,5087,59.00"
"20,292,BSLGOLDETF,EQ,13232,8115,61.33"
"20,293,BSLNIFTY,EQ,42067,27568,65.53"
"20,294,BSLSENETFG,EQ,6021,3370,55.97"
"20,295,BSOFT,EQ,1880283,606232,32.24"
"20,296,BTML,SM,19200,14400,75.00"
"20,297,BURNPUR,EQ,245686,128368,52.25"
"20,298,BUTTERFLY,EQ,17397,7103,40.83"
"20,299,BYKE,EQ,45364,39580,87.25"
"20,300,CADSYS,SM,2000,2000,100.00"
"20,301,CALSOFT,EQ,39094,23468,60.03"
"20,302,CAMLINFINE,EQ,161279,79490,49.29"
"20,303,CAMPUS,EQ,1024275,288563,28.17"
"20,304,CAMS,EQ,73059,38174,52.25"
"20,305,CANBK,EQ,6081139,1181967,19.44"
"20,306,CANFINHOME,EQ,619891,169905,27.41"
"20,307,CANTABIL,EQ,20939,11381,54.35"
"20,308,CAPACITE,EQ,219507,168963,76.97"
"20,309,CAPLIPOINT,EQ,564782,174571,30.91"
"20,310,CAPTRUST,EQ,24817,17177,69.21"
"20,311,CARBORUNIV,EQ,768391,243417,31.68"
"20,312,CAREERP,EQ,17442,13959,80.03"
"20,313,CARERATING,EQ,110084,63200,57.41"
"20,314,CARTRADE,EQ,132142,52686,39.87"
"20,315,CASTROLIND,EQ,635589,351320,55.27"
"20,316,CCHHL,EQ,115373,83150,72.07"
"20,317,CCL,EQ,221418,86169,38.92"
"20,318,CDSL,EQ,1413961,486167,34.38"
"20,319,CEATLTD,EQ,190094,86329,45.41"
"20,320,CELEBRITY,EQ,88185,61938,70.24"
"20,321,CENTENKA,EQ,66209,33751,50.98"
"20,322,CENTEXT,EQ,75308,63341,84.11"
"20,323,CENTRALBK,EQ,1999884,1198993,59.95"
"20,324,CENTRUM,EQ,276093,191172,69.24"
"20,325,CENTUM,EQ,7553,6045,80.03"
"20,326,CENTURYPLY,EQ,124948,69252,55.42"
"20,327,CENTURYTEX,EQ,368335,203730,55.31"
"20,328,CERA,EQ,16409,5282,32.19"
"20,329,CEREBRAINT,EQ,308673,181204,58.70"
"20,330,CESC,EQ,2436878,1424602,58.46"
"20,331,CGCL,EQ,43276,24560,56.75"
"20,332,CGPOWER,EQ,2690905,1749766,65.03"
"20,333,CHALET,EQ,777347,666241,85.71"
"20,334,CHAMBLFERT,EQ,4871501,1166520,23.95"
"20,335,CHEMBOND,EQ,28309,19778,69.86"
"20,336,CHEMCON,EQ,336931,131806,39.12"
"20,337,CHEMFAB,EQ,5335,5335,100.00"
"20,338,CHEMPLASTS,EQ,202278,95709,47.32"
"20,339,CHENNPETRO,EQ,1675368,510853,30.49"
"20,340,CHEVIOT,EQ,32816,18502,56.38"
"20,341,CHOICEIN,EQ,92732,51954,56.03"
"20,342,CHOLAFIN,EQ,4675128,1277119,27.32"
"20,343,CHOLAHLDNG,EQ,139222,118052,84.79"
"20,344,CIGNITITEC,EQ,166176,130040,78.25"
"20,345,CINELINE,EQ,104826,69245,66.06"
"20,346,CINEVISTA,EQ,44309,30422,68.66"
"20,347,CIPLA,EQ,4647912,1402518,30.18"
"20,348,CLEAN,EQ,83603,50733,60.68"
"20,349,CLEDUCATE,EQ,449221,271276,60.39"
"20,350,CLNINDIA,EQ,16321,10128,62.06"
"20,351,CLSEL,EQ,108331,63595,58.70"
"20,352,CMICABLES,EQ,58446,25196,43.11"
"20,353,CMMIPL,ST,6000,6000,100.00"
"20,354,CMSINFO,EQ,180438,91330,50.62"
"20,355,COALINDIA,EQ,7849924,2404773,30.63"
"20,356,COASTCORP,EQ,485801,235876,48.55"
"20,357,COCHINSHIP,EQ,291465,135805,46.59"
"20,358,COFFEEDAY,EQ,938129,566815,60.42"
"20,359,COFORGE,EQ,256505,95064,37.06"
"20,360,COLPAL,EQ,170756,81978,48.01"
"20,361,COMPINFO,EQ,610836,331520,54.27"
"20,362,COMPUSOFT,EQ,123068,67379,54.75"
"20,363,CONCOR,EQ,1249603,692497,55.42"
"20,364,CONFIPET,EQ,1323131,567477,42.89"
"20,365,CONSOFINVT,EQ,2044,1272,62.23"
"20,366,CONSUMBEES,EQ,61325,44467,72.51"
"20,367,CONTROLPR,EQ,26177,14547,55.57"
"20,368,COOLCAPS,SM,37500,19500,52.00"
"20,369,CORALFINAC,EQ,45704,29185,63.86"
"20,370,CORDSCABLE,EQ,39369,26714,67.86"
"20,371,COROMANDEL,EQ,650278,314914,48.43"
"20,372,COSMOFIRST,EQ,128013,52418,40.95"
"20,373,COUNCODOS,EQ,75856,45318,59.74"
"20,374,CPSEETF,EQ,1486480,1278781,86.03"
"20,375,CRAFTSMAN,EQ,86376,44251,51.23"
"20,376,CREATIVE,EQ,16598,8914,53.71"
"20,377,CREATIVEYE,EQ,17392,17392,100.00"
"20,378,CREDITACC,EQ,278632,113722,40.81"
"20,379,CREST,EQ,4867,2863,58.82"
"20,380,CRISIL,EQ,23041,9060,39.32"
"20,381,CROMPTON,EQ,2029086,1619008,79.79"
"20,382,CSBBANK,EQ,108492,59861,55.18"
"20,383,CSLFINANCE,EQ,15812,9776,61.83"
"20,384,CTE,EQ,93496,40058,42.84"
"20,385,CUB,EQ,900415,344678,38.28"
"20,386,CUBEXTUB,EQ,22491,13939,61.98"
"20,387,CUMMINSIND,EQ,623028,388379,62.34"
"20,388,CUPID,EQ,18743,11396,60.80"
"20,389,CYBERMEDIA,EQ,26774,13089,48.89"
"20,390,CYBERTECH,EQ,44154,22976,52.04"
"20,391,CYIENT,EQ,197664,111056,56.18"
"20,392,DAAWAT,EQ,1562140,618459,39.59"
"20,393,DABUR,EQ,993023,518268,52.19"
"20,394,DALBHARAT,EQ,142183,77453,54.47"
"20,395,DALMIASUG,EQ,240911,92372,38.34"
"20,396,DAMODARIND,EQ,14867,9260,62.29"
"20,397,DANGEE,EQ,63030,6574,10.43"
"20,398,DATAMATICS,EQ,267329,88789,33.21"
"20,399,DATAPATTNS,EQ,140790,52290,37.14"
"20,400,DBCORP,EQ,248479,127420,51.28"
"20,401,DBL,EQ,450097,168190,37.37"
"20,402,DBSTOCKBRO,EQ,2615,1958,74.88"
"20,403,DCAL,EQ,177349,109208,61.58"
"20,404,DCBBANK,EQ,2098247,1200235,57.20"
"20,405,DCM,EQ,379085,200119,52.79"
"20,406,DCMFINSERV,EQ,6312,4818,76.33"
"20,407,DCMNVL,EQ,45736,26759,58.51"
"20,408,DCMSHRIRAM,EQ,100527,59287,58.98"
"20,409,DCMSRIND,EQ,153783,111024,72.20"
"20,410,DCW,EQ,1368169,1017500,74.37"
"20,411,DECCANCE,EQ,8243,5425,65.81"
"20,412,DEEPAKFERT,EQ,205300,204733,99.72"
"20,413,DEEPAKNTR,EQ,1046013,295785,28.28"
"20,414,DEEPENR,EQ,12958,7923,61.14"
"20,415,DEEPINDS,EQ,34750,18491,53.21"
"20,416,DELHIVERY,EQ,368778,106736,28.94"
"20,417,DELPHIFX,EQ,625,470,75.20"
"20,418,DELTACORP,EQ,8750682,1873894,21.41"
"20,419,DELTAMAGNT,EQ,8170,4117,50.39"
"20,420,DEN,EQ,546158,235149,43.06"
"20,421,DENORA,EQ,38445,26376,68.61"
"20,422,DESTINY,SM,6000,6000,100.00"
"20,423,DEVIT,EQ,154116,101200,65.66"
"20,424,DEVYANI,EQ,4512574,1372512,30.42"
"20,425,DFMFOODS,EQ,132643,95427,71.94"
"20,426,DGCONTENT,EQ,71501,48329,67.59"
"20,427,DHAMPURSUG,EQ,309781,166649,53.80"
"20,428,DHANBANK,EQ,247132,111405,45.08"
"20,429,DHANI,EQ,1222535,989678,80.95"
"20,430,DHANILOANS,N6,135,135,100.00"
"20,431,DHANILOANS,N7,20,20,100.00"
"20,432,DHANILOANS,N8,91,91,100.00"
"20,433,DHANILOANS,NX,86,86,100.00"
"20,434,DHANILOANS,NY,30,30,100.00"
"20,435,DHANILOANS,Y5,10,10,100.00"
"20,436,DHANUKA,EQ,36078,22644,62.76"
"20,437,DHANVARSHA,EQ,1081039,565672,52.33"
"20,438,DHARAMSI,EQ,12121,8201,67.66"
"20,439,DHRUV,EQ,29348,15899,54.17"
"20,440,DHUNINV,EQ,2121,1101,51.91"
"20,441,DIAMONDYD,EQ,82972,78400,94.49"
"20,442,DICIND,EQ,6145,4194,68.25"
"20,443,DIGISPICE,EQ,176048,79662,45.25"
"20,444,DIL,EQ,416656,97212,23.33"
"20,445,DISHTV,EQ,4788190,2982123,62.28"
"20,446,DIVISLAB,EQ,364990,200478,54.93"
"20,447,DIVOPPBEES,EQ,13326,10634,79.80"
"20,448,DIXON,EQ,242629,64162,26.44"
"20,449,DKEGL,SM,9000,9000,100.00"
"20,450,DLF,EQ,7429671,1709828,23.01"
"20,451,DLINKINDIA,EQ,453089,182594,40.30"
"20,452,DMART,EQ,399725,149263,37.34"
"20,453,DODLA,EQ,30498,21114,69.23"
"20,454,DOLATALGO,EQ,187723,102923,54.83"
"20,455,DOLLAR,EQ,77863,28628,36.77"
"20,456,DONEAR,EQ,30288,8691,28.69"
"20,457,DPABHUSHAN,EQ,8271,6654,80.45"
"20,458,DPSCLTD,EQ,38393,34683,90.34"
"20,459,DPWIRES,EQ,20182,8514,42.19"
"20,460,DREDGECORP,EQ,40753,16609,40.76"
"20,461,DRREDDY,EQ,427370,141648,33.14"
"20,462,DSPN50ETF,EQ,1508,1472,97.61"
"20,463,DSPNEWETF,EQ,3472,3041,87.59"
"20,464,DSPQ50ETF,EQ,52046,40697,78.19"
"20,465,DTIL,EQ,3051,2256,73.94"
"20,466,DUCON,EQ,147149,104600,71.08"
"20,467,DUGLOBAL,SM,12500,7500,60.00"
"20,468,DVL,EQ,18769,11548,61.53"
"20,469,DWARKESH,EQ,1547576,613436,39.64"
"20,470,DYCL,EQ,13427,11927,88.83"
"20,471,DYNAMATECH,EQ,4182,1875,44.84"
"20,472,DYNAMIC,SM,12000,12000,100.00"
"20,473,DYNPRO,EQ,12625,8044,63.71"
"20,474,DYNPROPP,E1,1473,1144,77.66"
"20,475,E2E,EQ,24566,19905,81.03"
"20,476,EASEMYTRIP,EQ,4030111,1954185,48.49"
