SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1469.55,1470.25,1452,1457.4,1454,1458.7,572,7306,10672497,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,202.2,203.35,197,200.8,199.7,201.45,358,20874,4169291,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,841,847.95,832.1,845.05,845.05,840.55,1350,29097,24499360,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,10,10.7,9.85,10.13,10.12,10.24,76,28149,288651,,INE432A01017,,,
500010,HDFC        ,A ,Q,1660,1667,1644.75,1651,1646.95,1668.45,1570,218903,361273796,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,27.2,27.35,26.75,27.2,27.3,27.15,60,9992,270285,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,31.35,31.35,31.35,31.35,31.35,29.9,140,94249,2954706,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,3.7,3.89,3.61,3.68,3.65,3.8,31,22916,85756,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,81.65,85.5,81.65,83.3,83.3,81.2,5449,1262400,105894646,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,120,140,120,134.4,135.45,130.3,12,1338,180638,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.46,6.65,6.26,6.6,6.6,6.4,383,222510,1436750,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2431.1,2456,2431.1,2441.25,2455,2450,80,4261,10427633,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,10.56,11.04,10.51,10.83,11,11.06,170,122846,1299977,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,56.7,57.25,56.55,56.95,57,56.8,35,4487,255111,,INE448A01013,,,
500030,AUTORID.FIN ,T ,Q,0.98,0.98,0.98,0.98,0.98,1.03,2,900,882,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,345,351.95,344,349.25,349.25,343.9,740,226229,78642703,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.65,15.65,15,15.25,15.25,15.55,816,646106,9852603,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4221.9,4338,4181.05,4266,4266,4198.9,4049,34368,146893762,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1370.3,1374,1355,1362.5,1362.5,1369.75,1509,36990,50437019,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,148,149,142.85,143.45,143.45,147.9,1247,191111,27884508,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,224,224,219.2,220.7,219.7,222.4,314,12780,2832357,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1060,1063.1,1038,1052.7,1051.5,1059.3,1881,75874,79576535,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1801.7,1827.5,1790.05,1823,1823,1838.7,17,165,297293,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1472,1472,1450,1453.45,1458,1454.65,195,985,1439216,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,556,556,546.3,547.6,547.6,551.25,616,71845,39358867,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1312,1351,1312,1343.85,1343.85,1311.45,2290,45063,60421100,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,165,168.4,165,166.05,166.05,164.85,2740,470478,78284901,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,51.85,52.95,49.85,51.8,51.8,51.1,3995,858637,44452813,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,74,75.8,70.35,73.25,73.25,78.4,4492,598893,43579751,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,1.94,1.94,1.94,1.94,1.94,1.85,26,20393,39562,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,74.15,74.25,73.25,73.5,73.4,73.65,84,4435,326723,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,41.95,45,40.1,42.45,42.5,41.25,175,17925,769511,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,644.95,649.95,637,644.9,649.05,645.95,297,3620,2336001,,INE472A01039,,,
500069,BNK CAPITAL ,XD,Q,65.9,69.6,65.9,68.95,69,65.25,6,135,9174,,INE418C01012,,,
