SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1051.9,1051.9,1029.55,1031.45,1031.45,1037.35,1121,7993,8252762,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,132,133.25,130,131.65,131.75,131.75,834,45711,6024207,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,905,935.25,900,916.35,916.35,898.5,3070,53090,48994100,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,7.02,7.5,7.02,7.34,7.34,7.26,34,9478,69378,,INE432A01017,,,
500010,HDFC        ,A ,Q,1225,1225,1205.3,1216.55,1216.55,1212.5,3068,87123,105743787,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,23.7,23.85,22.9,23.85,23.85,22.75,140,53309,1263400,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.43,15.52,15.26,15.48,15.35,15.28,128,27934,430992,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.34,2.49,2.33,2.41,2.4,2.47,37,12397,29441,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,51.25,54.4,51.2,53.85,53.85,50.9,4675,714957,38132909,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,101.15,101.15,101.1,101.1,101.1,106.95,2,25,2528,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.3,6.9,6.06,6.72,6.72,6.18,2038,1870992,12183009,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2045.5,2065,2041,2050.95,2054,2043.85,212,1071,2200920,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,5.57,6.15,5.57,5.96,5.9,5.86,24,9877,58070,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,50.75,50.75,50.15,50.45,50.5,50.45,8,940,47451,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.16,1.2,1.16,1.17,1.17,1.22,5,1300,1513,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,232,234,228.05,232,232,226.55,1018,26344,6123635,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.38,15.49,14.8,15,15,15.25,1265,797993,12084985,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,3881,4349,3861,4285.7,4285.7,3863.75,37814,521212,2160209170,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,876,901.15,875,898.45,898.45,870.3,5861,148973,132269906,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,130,131.7,128.8,129.85,129.85,128.6,1541,140721,18273605,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,196,205,195.7,203.9,203.9,195.05,1388,66579,13395960,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,836,842.85,830,837.5,837.5,827.05,3221,101945,85331619,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1900,1900,1880,1890,1890,1874.45,4,35,66250,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1151,1159,1135.2,1146.05,1136.4,1147.35,134,807,923691,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,465.25,471,464,469.35,469.35,462.55,1545,30622,14339411,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1013.85,1016.4,994.05,999.5,999.5,1005.75,828,18650,18756873,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1449,1451,1422,1431.25,1431.25,1430.85,1255,14289,20560323,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,22.8,22.8,22.45,22.55,22.5,22.5,198,92475,2091165,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,41.7,42.95,41.05,42.25,42.5,41.55,407,43073,1821457,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.55,2.57,2.46,2.47,2.47,2.57,16,6960,17741,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,73.8,76.15,73.6,74.15,74.25,72.7,338,19042,1426721,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,41,41,39.1,39.2,39.2,40.15,35,3544,141102,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,487,495.75,485,492,490,492.75,215,3270,1599935,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4225,4299,4206,4297.5,4298,4205,6,18,76540,,INE131C01011,,,
500074,BPL LTD.    ,B ,Q,69.7,70.4,68.95,69.35,69.35,68.65,1061,112600,7839979,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,710,750,702,736.4,732,709.85,101,3227,2347564,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,7.15,7.15,6.9,6.91,6.98,7.01,39,23720,165685,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,648,656,645.25,647.1,645.3,645.75,805,15573,10110783,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,79.7,83.8,78.05,83,83,78.45,8536,1082134,87855730,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,182.95,184.9,182.25,184.35,184.35,182.1,1450,601674,110224489,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,575,581,569.55,579.65,579.65,568.1,2145,77160,44496436,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,471,478.2,461.5,477.05,477.95,469,45,412,194572,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,2224.25,2244.6,2220.05,2243.5,2243,2239.3,42,196,437929,,INE007A01025,,,
500093,CROMPT.GREAV,A ,Q,61.9,62.25,61.5,61.9,61.9,61.1,1295,280408,17358030,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,276.55,279.65,276.5,278.7,279,276.55,1676,39151,10904356,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,146.45,149.55,143.85,147.9,147.9,145.7,939,43823,6424009,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,361.8,366.9,360.4,364.6,364.6,358,2765,127737,46470436,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,16.35,16.35,15.75,15.85,15.85,16.15,249,188872,3015835,,INE294A01037,,,
500103,BHEL        ,A ,Q,127.9,128.4,126.3,127.85,127.85,127.1,3473,424818,54189046,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,462,473.95,461,472.45,472.45,461,4516,236360,110827226,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,27.9,28.5,27.4,27.95,27.95,27.75,2149,1425231,39871176,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,20,20.35,19.85,20.05,20.05,19.85,599,254104,5110509,,INE153A01019,,,
500109,MRPL        ,A ,Q,108,112,106.65,109.95,109.95,107.55,7294,623916,68360957,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,318.5,326.7,314.55,316.95,316.95,316.9,4954,236920,75813459,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,446,449.55,441.55,444.55,444.55,443.35,4810,320541,142952326,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,244.95,246,244.05,245.45,245.45,242.9,9359,1025688,251486248,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,51.5,52.2,51.1,51.95,51.95,50.55,2552,690672,35644214,,INE114A01011,,,
500114,TITAN       ,A ,Q,361.9,361.9,355.85,357.9,357.9,358.6,2116,62264,22301232,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,70.1,71.5,70.1,71.35,71.35,70,1767,204303,14516039,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,31.4,32.4,30.9,32,32,30.85,1488,486946,15456173,,INE500A01029,,,
500119,DHAMPUR SUGA,B ,Q,150.5,154.4,148.85,152.95,152.95,151.05,1254,100521,15230030,,INE041A01016,,,
500120,DIAMINES&CHM,XD,Q,59.5,62,58.6,59.75,59.75,57.5,124,13946,845445,,INE591D01014,,,
500123,ELANTAS     ,B ,Q,1833.3,1835,1741,1761.25,1745.5,1778.45,147,762,1353019,,INE280B01018,,,
500124,DR.REDDY'S  ,A ,Q,3100,3143.95,3091.95,3136.2,3133,3090.75,1638,12801,39953461,,INE089A01023,,,
500125,E.I.D.PAR   ,A ,Q,267.75,281.95,265.4,278.9,278.9,265.8,1933,87684,24072533,,INE126A01031,,,
500126,MERCK LTD   ,B ,Q,1000,1000,983.1,990.25,994,988.85,238,2557,2537539,,INE199A01012,,,
500128,ELEC.CASTING,B ,Q,23.15,23.9,23.15,23.75,23.75,23.4,276,84895,2008403,,INE086A01029,,,
500132,EMPEE SUGARS,XD,Q,7.4,7.78,7.17,7.38,7.55,7.28,22,9842,72853,,INE928B01012,,,
500133,ESAB INDIA  ,B ,Q,578.65,581,570.2,572.85,570.2,565.3,20,259,149768,,INE284A01012,,,
500135,ESSEL PROP  ,B ,Q,246.05,249,246.05,248.1,249,246.25,44,500,123910,,INE255A01020,,,
500136,ESTER INDUS.,B ,Q,39.65,40.5,39.4,40.1,40.1,38.85,305,16597,663123,,INE778B01029,,,
500139,FEDDER.LLYOD,B ,Q,65.25,74.05,65.25,71.7,71.7,64.55,3315,292155,20713140,,INE249C01011,,,
500141,FERRO ALLOYS,XD,Q,7.88,7.88,7.31,7.64,7.48,7.59,155,131488,1021132,,INE912A01026,,,
500143,P.H.CAPITAL ,XT,Q,49.55,49.55,49.5,49.55,49.55,47.75,9,1189,58912,,INE160F01013,,,
500144,FINOL. CABLE,A ,Q,416.8,417.95,408.25,415.05,416,411.55,677,18712,7763442,,INE235A01022,,,
500147,CMI FPE     ,XC,Q,418.1,437.7,418,420.5,420.5,422.35,8,86,36189,,INE515A01019,,,
500148,UFLEX LTD   ,B ,Q,284.6,286.9,282.3,284.6,284.6,280.9,754,20399,5808271,,INE516A01017,,,
500150,FOSECO INDIA,B ,Q,1310,1323.95,1305,1305,1305,1309,6,22,28784,,INE519A01011,,,
500151,GOLDEN TOB  ,B ,Q,70,70.9,68.2,68.7,68.7,65.55,1750,179928,12507326,,INE973A01010,,,
500153,GANESH BENZO,XC,Q,34.6,35.4,34.6,35,35,34.65,149,30088,1054243,,INE388A01029,,,
500155,GARDEN SILK ,B ,Q,30.1,31.15,30,30.7,30.95,29.9,210,21823,668071,,INE526A01016,,,
500159,METROGLOBL  ,XC,Q,88,95.5,87,94,94,85.95,203,15718,1467325,,INE085D01033,,,
500160,GTL LTD.    ,B ,Q,16.55,17.2,16.55,16.85,16.85,16.6,326,62305,1055779,,INE043A01012,,,
500162,PARRYSUGR   ,B ,Q,47.65,48.5,47,47.25,47.05,47.6,106,7307,348951,,INE353B01021,,,
500163,GODFREY PH  ,B ,Q,1078,1093.1,1048,1053.2,1053.2,1066.1,2865,43206,46302105,,INE260B01028,,,
500164,GODREJ IND  ,A ,Q,438.95,439,432.6,434.5,435.5,433.35,189,4172,1813584,,INE233A01035,,,
500165,KANSAI NERO ,A ,Q,339,343.25,334.1,335.5,335,341.15,545,14296,4832100,,INE531A01024,,,
500166,GOODRICKE   ,XC,Q,217,220,209.6,217.75,217.75,214.3,157,12098,2617466,,INE300A01016,,,
500168,GOODYEAR (I),B ,Q,720,728.15,716,726.1,726.1,716.75,688,7438,5374162,,INE533A01012,,,
500170,GTN INDUS   ,B ,Q,15.51,15.51,14.5,14.68,14.68,15.73,50,5464,80611,,INE537A01013,,,
500171,GHCL LTD    ,B ,Q,258,260,254,255.7,255.7,256.9,690,28954,7422900,,INE539A01019,,,
500173,GUJ.FLOURO  ,B ,Q,480,482.55,476,480.8,481,473.15,54,375,179911,,INE538A01037,,,
500174,GUJ.LEASE   ,B ,Q,2.32,2.32,2.32,2.32,2.32,2.21,8,8555,19847,,INE540A01017,,,
500179,HCL INFOSYS ,B ,Q,59.35,60.35,59,59.45,59.45,58.85,2083,453889,27044826,,INE236A01020,,,
