Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,06102023,1279958839,0002198"
"Trade Date <06-OCT-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D070324,TB,3400,3400,100.00"
"20,2,182D140324,TB,200,200,100.00"
"20,3,182D210324,TB,200,100,50.00"
"20,4,182D291223,TB,2000,1000,50.00"
"20,5,21STCENMGM,EQ,6299,5166,82.01"
"20,6,360ONE,EQ,471369,343094,72.79"
"20,7,364D020524,TB,600,600,100.00"
"20,8,364D110424,TB,1100,1100,100.00"
"20,9,364D140324,TB,2800,2200,78.57"
"20,10,364D160824,TB,400,200,50.00"
"20,11,3IINFOLTD,EQ,672416,285385,42.44"
"20,12,3MINDIA,EQ,1739,379,21.79"
"20,13,3PLAND,EQ,34532,31531,91.31"
"20,14,563GS2026,GS,1,1,100.00"
"20,15,574GS2026,GS,8,7,87.50"
"20,16,5PAISA,EQ,45726,17788,38.90"
"20,17,610GS2031,GS,2,2,100.00"
"20,18,618GS2024,GS,100,100,100.00"
"20,19,63MOONS,EQ,116442,62756,53.89"
"20,20,667GS2035,GS,2600,1999,76.88"
"20,21,667GS2050,GS,2180,2180,100.00"
"20,22,669GS2024,GS,3158,3157,99.97"
"20,23,676GS2061,GS,2086,2085,99.95"
"20,24,68GS2060,GS,1000,1000,100.00"
"20,25,695GS2061,GS,11111,11111,100.00"
"20,26,699GS2026,GS,2001,1001,50.02"
"20,27,699GS2051,GS,5404,5397,99.87"
"20,28,706GS2028,GS,800,800,100.00"
"20,29,710GS2029,GS,6,6,100.00"
"20,30,717GS2030,GS,38015,38015,100.00"
"20,31,718GS2037,GS,1354,1354,100.00"
"20,32,725GS2063,GS,35646,35646,100.00"
"20,33,726GS2032,GS,701026,700626,99.94"
"20,34,726GS2033,GS,54500,54500,100.00"
"20,35,727GS2026,GS,9,9,100.00"
"20,36,733MH31,SG,10000,10000,100.00"
"20,37,736GS2052,GS,131956,131955,100.00"
"20,38,738GS2027,GS,509896,508489,99.72"
"20,39,73GS2053,GS,2695,2695,100.00"
"20,40,741GS2036,GS,153488,110026,71.68"
"20,41,744AP33,SG,100,100,100.00"
"20,42,74GS2062,GS,1147,1147,100.00"
"20,43,754GS2036,GS,1435118,1384124,96.45"
"20,44,757GS2033,GS,1000,1000,100.00"
"20,45,824GS2027,GS,31,31,100.00"
"20,46,91D071223,TB,4400,2400,54.55"
"20,47,91D171123,TB,500,500,100.00"
"20,48,91D211223,TB,200,200,100.00"
"20,49,91D231123,TB,2600,2600,100.00"
"20,50,91D261023,TB,200,200,100.00"
"20,51,92GS2030,GS,65854,65854,100.00"
"20,52,AAATECH,EQ,27789,15791,56.82"
"20,53,AARTIDRUGS,EQ,138393,43958,31.76"
"20,54,AARTIIND,EQ,717026,375429,52.36"
"20,55,AARTIPHARM,EQ,217745,119134,54.71"
"20,56,AARTIPP,E1,83,83,100.00"
"20,57,AARTISURF,EQ,4710,3027,64.27"
"20,58,AARVEEDEN,EQ,11959,7826,65.44"
"20,59,AARVI,EQ,128294,74440,58.02"
"20,60,AATMAJ,SM,42000,32000,76.19"
