Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,14102022,723443598,0002103"
"Trade Date <14-OCT-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D300323,TB,100,100,100.00"
"20,2,20MICRONS,EQ,90129,48897,54.25"
"20,3,21STCENMGM,EQ,5631,3110,55.23"
"20,4,364D070923,TB,100,100,100.00"
"20,5,3IINFOLTD,EQ,312096,171141,54.84"
"20,6,3MINDIA,EQ,1856,683,36.80"
"20,7,3PLAND,EQ,3870,2778,71.78"
"20,8,3RDROCK,IT,5200,5200,100.00"
"20,9,456GS2023,GS,100,100,100.00"
"20,10,4THDIM,EQ,322,322,100.00"
"20,11,563GS2026,GS,14255,14255,100.00"
"20,12,579GS2030,GS,500,500,100.00"
"20,13,5PAISA,EQ,72857,38248,52.50"
"20,14,63MOONS,EQ,28077,15867,56.51"
"20,15,654GS2032,GS,1,1,100.00"
"20,16,667GS2050,GS,4110,4110,100.00"
"20,17,699GS2051,GS,2011,1192,59.27"
"20,18,710GS2029,GS,600,600,100.00"
"20,19,726GS2032,GS,4542,4541,99.98"
"20,20,738GS2027,GS,46700,44700,95.72"
"20,21,754GS2036,GS,23539,18718,79.52"
"20,22,795GS2032,GS,2,0,0.00"
"20,23,82GS2025,GS,2,0,0.00"
"20,24,A2ZINFRA,EQ,358220,279072,77.91"
"20,25,AAKASH,EQ,273575,188550,68.92"
"20,26,AAREYDRUGS,EQ,50834,27214,53.54"
"20,27,AARTIDRUGS,EQ,106864,29712,27.80"
"20,28,AARTIIND,EQ,604976,268879,44.44"
"20,29,AARTISURF,EQ,2204,1320,59.89"
"20,30,AARVEEDEN,EQ,5812,1855,31.92"
"20,31,AARVI,EQ,99251,48697,49.06"
"20,32,AAVAS,EQ,142922,101109,70.74"
"20,33,ABAN,EQ,584680,191619,32.77"
"20,34,ABB,EQ,307787,143124,46.50"
"20,35,ABBOTINDIA,EQ,6059,1631,26.92"
"20,36,ABCAPITAL,EQ,1166909,431642,36.99"
"20,37,ABCOTS,SM,20000,16000,80.00"
"20,38,ABFRL,EQ,944471,198342,21.00"
"20,39,ABSLAMC,EQ,33329,21862,65.59"
"20,40,ABSLBANETF,EQ,2670,1886,70.64"
"20,41,ABSLNN50ET,EQ,2958,1917,64.81"
"20,42,ACC,EQ,446497,103252,23.12"
"20,43,ACCELYA,EQ,7623,3659,48.00"
"20,44,ACCURACY,EQ,15050,9928,65.97"
"20,45,ACE,EQ,248378,92202,37.12"
"20,46,ACRYSIL,EQ,63560,36631,57.63"
"20,47,ADANIENT,EQ,1344415,247543,18.41"
"20,48,ADANIGREEN,EQ,949504,215156,22.66"
"20,49,ADANIPORTS,EQ,4562526,650375,14.25"
"20,50,ADANITRANS,EQ,491098,115292,23.48"
"20,51,ADFFOODS,EQ,6379,3349,52.50"
"20,52,ADORWELD,EQ,7008,4370,62.36"
"20,53,ADROITINFO,EQ,77175,49129,63.66"
"20,54,ADSL,EQ,179944,85242,47.37"
