Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,24012023,747912169,0002196"
"Trade Date <24-JAN-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D160323,TB,100,100,100.00"
"20,2,182D180523,TB,100,100,100.00"
"20,3,182D300323,TB,100,100,100.00"
"20,4,20MICRONS,EQ,59846,31778,53.10"
"20,5,21STCENMGM,EQ,10032,2993,29.83"
"20,6,360ONE,EQ,32766,22007,67.16"
"20,7,364D071223,TB,100,100,100.00"
"20,8,364D310823,TB,3100,3000,96.77"
"20,9,3IINFOLTD,EQ,291720,165310,56.67"
"20,10,3MINDIA,EQ,849,390,45.94"
"20,11,3PLAND,EQ,8556,8556,100.00"
"20,12,426GS2023,GS,2,1,50.00"
"20,13,574GS2026,GS,1000,1000,100.00"
"20,14,579GS2030,GS,2600,2600,100.00"
"20,15,5PAISA,EQ,36262,19164,52.85"
"20,16,63MOONS,EQ,80373,42447,52.81"
"20,17,654GS2032,GS,2902,2902,100.00"
"20,18,667GS2035,GS,101,101,100.00"
"20,19,667GS2050,GS,3017,3017,100.00"
"20,20,669GS2024,GS,3900,3900,100.00"
"20,21,676GS2061,GS,102,102,100.00"
"20,22,689GS2025,GS,100,100,100.00"
"20,23,695GS2061,GS,501,501,100.00"
"20,24,699GS2051,GS,1501,1501,100.00"
"20,25,710GS2029,GS,35565,35465,99.72"
"20,26,716GS2050,GS,2500,2500,100.00"
"20,27,726GS2032,GS,48101,48101,100.00"
"20,28,727GS2026,GS,4002,4002,100.00"
"20,29,732GS2024,GS,2,2,100.00"
"20,30,736GS2052,GS,212000,212000,100.00"
"20,31,738GS2027,GS,20008,19906,99.49"
"20,32,741GS2036,GS,22315,22315,100.00"
"20,33,74GS2062,GS,94892,94892,100.00"
"20,34,754GS2036,GS,377878,367876,97.35"
"20,35,768GS2023,GS,2,0,0.00"
"20,36,794TN32,SG,3000,3000,100.00"
"20,37,828GS2032,GS,500,500,100.00"
"20,38,897GS2030,GS,489,489,100.00"
"20,39,91D020223,TB,100,100,100.00"
"20,40,91D020323,TB,100,100,100.00"
"20,41,91D160223,TB,2600,2600,100.00"
"20,42,91D300323,TB,100,100,100.00"
"20,43,A2ZINFRA,EQ,93120,64181,68.92"
"20,44,AAATECH,EQ,17584,3714,21.12"
"20,45,AAKASH,EQ,155029,112717,72.71"
"20,46,AAREYDRUGS,EQ,11127,7313,65.72"
"20,47,AARON,EQ,20146,11794,58.54"
"20,48,AARTIDRUGS,EQ,37392,17129,45.81"
"20,49,AARTIIND,EQ,659218,273593,41.50"
"20,50,AARTISURF,EQ,11059,4490,40.60"
"20,51,AARVEEDEN,EQ,27027,18230,67.45"
"20,52,AARVI,EQ,6220,3737,60.08"
"20,53,AAVAS,EQ,219238,199541,91.02"
"20,54,ABAN,EQ,539648,142970,26.49"
"20,55,ABB,EQ,147969,86756,58.63"
"20,56,ABBOTINDIA,EQ,8055,3161,39.24"
"20,57,ABCAPITAL,EQ,2069101,1151875,55.67"
"20,58,ABFRL,EQ,1145743,399695,34.89"
"20,59,ABINFRA,SM,8000,4000,50.00"
"20,60,ABSLAMC,EQ,33760,19151,56.73"
"20,61,ABSLBANETF,EQ,8512,6221,73.09"
"20,62,ABSLNN50ET,EQ,2960,2315,78.21"
"20,63,ACC,EQ,178454,53427,29.94"
"20,64,ACCELYA,EQ,38159,19143,50.17"
"20,65,ACCURACY,EQ,13805,5054,36.61"
"20,66,ACE,EQ,440055,124265,28.24"
"20,67,ACEINTEG,EQ,5465,541,9.90"
"20,68,ACI,EQ,1333094,673169,50.50"
"20,69,ADANIENT,EQ,1518123,351200,23.13"
"20,70,ADANIGREEN,EQ,892161,144982,16.25"
"20,71,ADANIPORTS,EQ,3011438,992315,32.95"
"20,72,ADANIPOWER,EQ,1465473,604661,41.26"
"20,73,ADANITRANS,EQ,351797,150230,42.70"
"20,74,ADFFOODS,EQ,7430,3689,49.65"
"20,75,ADORWELD,EQ,3306,2142,64.79"
"20,76,ADROITINFO,EQ,36301,23154,63.78"
"20,77,ADSL,EQ,331261,118093,35.65"
"20,78,ADVANIHOTR,EQ,17666,11047,62.53"
"20,79,ADVENZYMES,EQ,30833,14569,47.25"
"20,80,AEGISCHEM,EQ,186110,79581,42.76"
"20,81,AETHER,EQ,33025,18205,55.12"
"20,82,AFFLE,EQ,138602,82606,59.60"
"20,83,AGARIND,EQ,10808,6862,63.49"
"20,84,AGI,EQ,57674,25639,44.46"
"20,85,AGNI,SM,40000,40000,100.00"
"20,86,AGRITECH,EQ,64083,32242,50.31"
"20,87,AGROPHOS,EQ,41208,21702,52.66"
"20,88,AGSTRA,EQ,249797,121179,48.51"
"20,89,AHL,EQ,625194,288171,46.09"
"20,90,AHLADA,EQ,5083,2797,55.03"
"20,91,AHLEAST,EQ,126479,125518,99.24"
"20,92,AHLUCONT,EQ,23276,11402,48.99"
"20,93,AIAENG,EQ,28053,16243,57.90"
"20,94,AIRAN,EQ,261231,135081,51.71"
"20,95,AIROLAM,EQ,10208,8905,87.24"
"20,96,AIRTELPP,E1,327907,215978,65.87"
"20,97,AJANTPHARM,EQ,38035,19731,51.88"
"20,98,AJMERA,EQ,60124,18299,30.44"
"20,99,AJOONI,EQ,606616,410275,67.63"
"20,100,AKASH,EQ,29886,12265,41.04"
"20,101,AKG,EQ,4305,2151,49.97"
"20,102,AKSHARCHEM,EQ,2872,1885,65.63"
"20,103,AKSHOPTFBR,EQ,183971,128398,69.79"
"20,104,AKZOINDIA,EQ,7996,5969,74.65"
"20,105,ALANKIT,EQ,104263,70933,68.03"
"20,106,ALBERTDAVD,EQ,997,636,63.79"
"20,107,ALEMBICLTD,EQ,52446,30235,57.65"
"20,108,ALICON,EQ,8732,3532,40.45"
"20,109,ALKEM,EQ,47474,22371,47.12"
"20,110,ALKYLAMINE,EQ,19566,6929,35.41"
"20,111,ALLCARGO,EQ,152517,56552,37.08"
"20,112,ALLETEC,SM,56000,41600,74.29"
"20,113,ALLSEC,EQ,162973,59084,36.25"
"20,114,ALMONDZ,EQ,1680,1327,78.99"
"20,115,ALPA,EQ,243611,117547,48.25"
"20,116,ALPHAGEO,EQ,6235,2568,41.19"
"20,117,ALPSINDUS,EQ,2951,2951,100.00"
"20,118,AMARAJABAT,EQ,166079,38312,23.07"
"20,119,AMBER,EQ,309100,148674,48.10"
"20,120,AMBICAAGAR,EQ,4279,3251,75.98"
"20,121,AMBIKCO,EQ,12214,6868,56.23"
"20,122,AMBUJACEM,EQ,2166537,520758,24.04"
"20,123,AMDIND,EQ,24356,8105,33.28"
"20,124,AMEYA,SM,8000,8000,100.00"
"20,125,AMIABLE,SM,1600,1600,100.00"
"20,126,AMIORG,EQ,17147,8516,49.66"
