SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,4112.1,4164.7,4108.25,4148.9,4148.9,4114.25,1024,6063,25103265,,INE117A01022,09-Jun-23,,
500003,AEGIS LOGIS ,A ,Q,342.35,345.55,339.5,343.75,343.95,343.4,1085,15157,5193220,,INE208C01025,09-Jun-23,,
500008,AMAR RAJA BA,A ,Q,620.6,626.35,619,625.3,625.3,625.95,3597,35462,22119711,,INE885A01032,09-Jun-23,,
500009,A.SARABHAI  ,X ,Q,23.29,23.5,22.93,23.04,23.04,23.29,175,37372,862034,,INE432A01017,09-Jun-23,,
500010,HDFC        ,A ,Q,2656.05,2668,2648,2651.95,2651.95,2655.35,3170,29033,77181007,,INE001A01036,09-Jun-23,,
500012,ANDHRA PETRO,X ,Q,60.15,60.34,59,59.56,59.9,59.61,409,40912,2439054,,INE714B01016,09-Jun-23,,
500013,ANSAL INFRAS,T ,Q,9.4,9.59,9.22,9.4,9.4,9.54,69,30600,288519,,INE436A01026,09-Jun-23,,
500014,UTIQUE      ,X ,Q,5.14,5.23,5,5.08,5.1,5.14,134,42379,213227,,INE096A01010,09-Jun-23,,
500016,ARUNAHTEL   ,XT,Q,20.3,21.36,20.1,21.36,21.36,20.35,232,137910,2928889,,INE957C01019,09-Jun-23,,
500020,BOM DYEING  ,B ,Q,88.16,89.83,86.25,89.57,89.6,88.53,2079,641135,56268845,,INE032A01023,09-Jun-23,,
500023,ASIANHOTNR  ,T ,Q,200,200,200,200,200,200,2,13,2600,,INE363A01022,09-Jun-23,,
500027,ATUL LTD.   ,A ,Q,6805,6856.2,6687,6734.4,6735,6798.5,780,2085,14080017,,INE100A01010,09-Jun-23,,
500028,ATV PROJECTS,XT,Q,9.1,9.42,8.73,9.36,9.2,8.98,94,25152,232277,,INE447A01015,09-Jun-23,,
500031,BAJAJ ELECT.,A ,Q,1183.05,1188.8,1156.1,1159.75,1162,1184.5,528,3704,4327982,,INE193E01025,09-Jun-23,,
500032,BAJAJHIND   ,A ,Q,15.43,16.65,15.37,16.46,16.46,15.16,10194,9101625,148132266,,INE306A01021,09-Jun-23,,
500033,FORCE MOTR  ,B ,Q,2208.8,2225,2146.1,2175.55,2175.6,2201.25,1091,9177,20006062,,INE451A01017,09-Jun-23,,
500034,BAJFINANCE  ,A ,Q,7005,7080,7005,7036.45,7036.45,7007.7,2118,15402,108533356,,INE296A01024,09-Jun-23,,
500038,BALRAM.CHINI,A ,Q,398.05,412.5,398.05,404.6,404,395.45,3243,136348,55453516,,INE119A01028,09-Jun-23,,
500039,BANCO PROD. ,B ,Q,303.45,304.25,296.45,297.65,298.9,296.4,1116,27223,8140815,,INE213C01025,09-Jun-23,,
