Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,20032023,883043155,0002282"
"Trade Date <20-MAR-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,40963,24707,60.32"
"20,2,21STCENMGM,EQ,2524,2514,99.60"
"20,3,360ONE,EQ,118805,74726,62.90"
"20,4,364D140324,TB,6600,6600,100.00"
"20,5,364D150623,TB,1000,1000,100.00"
"20,6,364D240823,TB,500,500,100.00"
"20,7,3IINFOLTD,EQ,458391,327083,71.35"
"20,8,3MINDIA,EQ,7292,3145,43.13"
"20,9,3PLAND,EQ,20292,10448,51.49"
"20,10,426GS2023,GS,98,98,100.00"
"20,11,515GS2025,GS,6,6,100.00"
"20,12,574GS2026,GS,600,600,100.00"
"20,13,5PAISA,EQ,19494,10410,53.40"
"20,14,618GS2024,GS,961,641,66.70"
"20,15,63MOONS,EQ,119670,24577,20.54"
"20,16,667GS2050,GS,15,11,73.33"
"20,17,676GS2061,GS,693,693,100.00"
"20,18,695GS2061,GS,26000,26000,100.00"
"20,19,699GS2051,GS,2,1,50.00"
"20,20,716GS2050,GS,320,320,100.00"
"20,21,726GS2032,GS,6740,6540,97.03"
"20,22,726GS2033,GS,3768,3768,100.00"
"20,23,736GS2052,GS,400,400,100.00"
"20,24,738GS2027,GS,20775,20775,100.00"
"20,25,741GS2036,GS,5000,5000,100.00"
"20,26,74GS2062,GS,897,893,99.55"
"20,27,754GS2036,GS,88786,82786,93.24"
"20,28,757GS2033,GS,300,300,100.00"
"20,29,768GS2023,GS,201,101,50.25"
"20,30,824GS2027,GS,112,112,100.00"
"20,31,91D010623,TB,300,300,100.00"
"20,32,91D110523,TB,7000,7000,100.00"
"20,33,91D250523,TB,300,300,100.00"
"20,34,A2ZINFRA,EQ,719505,672749,93.50"
"20,35,AAATECH,EQ,16918,14357,84.86"
"20,36,AAKASH,EQ,130469,82720,63.40"
"20,37,AAREYDRUGS,EQ,83853,49084,58.54"
"20,38,AARON,EQ,7853,4951,63.05"
"20,39,AARTIDRUGS,EQ,5419665,338722,6.25"
"20,40,AARTIIND,EQ,306176,113501,37.07"
"20,41,AARTIPHARM,EQ,205501,166844,81.19"
"20,42,AARTIPP,E1,6322,6308,99.78"
"20,43,AARTISURF,EQ,35559,25513,71.75"
"20,44,AARTISURF,P1,284,284,100.00"
"20,45,AARVEEDEN,EQ,7568,5489,72.53"
"20,46,AARVI,EQ,4881,3261,66.81"
"20,47,AAVAS,EQ,99302,39852,40.13"
"20,48,ABAN,EQ,85293,40564,47.56"
