SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1770,1794,1729,1757.3,1757.3,1749.8,1851,11807,20744227,,INE117A01022,16-Aug-21,,
500003,AEGIS LOGIS ,A ,Q,284,284.25,269.6,280.1,283.85,280.75,2902,37003,10207829,,INE208C01025,16-Aug-21,,
500008,AMAR RAJA BA,A ,Q,740,742.45,718.1,720.1,720.1,729.4,7475,132516,95935427,,INE885A01032,16-Aug-21,,
500009,A.SARABHAI  ,X ,Q,34.5,34.5,32.5,33.05,33.05,32.9,1993,841592,28481578,,INE432A01017,16-Aug-21,,
500010,HDFC        ,A ,Q,2699,2734,2693.65,2729.8,2727,2703.15,2620,36076,98194332,,INE001A01036,16-Aug-21,,
500012,ANDHRA PETRO,XT,Q,174,179.7,168,169.05,169.05,174,1119,116010,19912216,,INE714B01016,16-Aug-21,,
500013,ANSAL INFRAS,B ,Q,9.06,9.47,9.06,9.37,9.4,8.61,149,65114,610135,,INE436A01026,16-Aug-21,,
500014,UTIQUE      ,X ,Q,3.55,3.57,3.3,3.38,3.4,3.25,117,24430,84269,,INE096A01010,16-Aug-21,,
500016,ARUNAHTEL   ,XT,Q,13.25,13.25,13.2,13.2,13.2,13.85,19,3937,52012,,INE957C01019,16-Aug-21,,
500020,BOM DYEING  ,A ,Q,95.75,95.85,92.15,92.85,92.85,95.8,3127,460375,43100932,,INE032A01023,16-Aug-21,,
500023,ASIANHOTNR  ,B ,Q,85.75,85.75,81.1,85.65,85.65,84,9,38,3106,,INE363A01022,16-Aug-21,,
500027,ATUL LTD.   ,A ,Q,8960.6,9030,8948.9,9019.85,9018.9,8960.6,177,236,2124140,,INE100A01010,16-Aug-21,,
500028,ATV PROJECTS,XT,Q,9.8,10.15,9.62,9.9,10.14,10.02,37,19480,194349,,INE447A01015,16-Aug-21,,
500029,AUTOLITE(I) ,Z ,Q,15.6,16.95,15.6,16.1,16,16.4,15,1036,16451,,INE448A01013,16-Aug-21,,
500031,BAJAJ ELECT.,A ,Q,1053.35,1064.1,1034.7,1047.9,1046.55,1053.2,281,1420,1482925,,INE193E01025,16-Aug-21,,
500032,BAJAJHIND   ,T ,Q,15.25,15.6,15.2,15.2,15.2,16,4157,1324598,20181500,,INE306A01021,16-Aug-21,,
500033,FORCE MOTR  ,A ,Q,1395,1403,1358.15,1367.85,1367.85,1394.7,1177,9131,12552799,,INE451A01017,16-Aug-21,,
500034,BAJFINANCE  ,A ,Q,6179,6398.95,6105.05,6376.35,6376.35,6152.15,9104,81789,512380765,,INE296A01024,16-Aug-21,,
500038,BALRAM.CHINI,A ,Q,350.15,350.5,340.5,343.4,342.95,348.15,1613,41744,14315402,,INE119A01028,16-Aug-21,,
500039,BANCO PROD. ,B ,Q,176.75,193.8,176.75,183.35,183.35,165.2,5413,207856,38521341,,INE213C01025,16-Aug-21,,
500040,CENTURY TEXT,A ,Q,789.45,822,774.1,814.9,814.9,788.55,3158,63989,51743880,,INE055A01016,16-Aug-21,,
500041,BANNARI AMAN,A ,Q,1780.05,1964.5,1764,1914.5,1914.5,1829.85,180,849,1597638,,INE459A01010,16-Aug-21,,
500042,BASF INDIA  ,A ,Q,3700,3700,3530,3645.2,3645.2,3665.05,653,3330,11953443,,INE373A01013,16-Aug-21,,
500043,BATA INDIA  ,A ,Q,1702,1719.75,1681.45,1688.85,1688.85,1705.85,2758,39948,67948071,,INE176A01028,16-Aug-21,,
500048,BEML LTD    ,A ,Q,1330,1330,1287,1300.35,1302.5,1314.5,1105,15930,20807142,,INE258A01016,16-Aug-21,,
500049,BHARAT ELECT,A ,Q,174,175.4,172.55,174.35,174.3,174.45,1459,115371,20078907,,INE263A01024,16-Aug-21,,
500052,BHANSALI ENG,A ,Q,189.9,189.9,183.8,184.35,184.35,189.9,2172,135372,25123447,,INE922A01025,16-Aug-21,,
500055,TATASTLBSL  ,T ,Q,97.5,100.3,96.5,99.25,99.25,96.5,5931,1004666,99414598,,INE824B01021,16-Aug-21,,
500058,BIHAR SPONGE,XT,Q,8.19,8.19,8.19,8.19,8.19,7.8,73,78967,646739,,INE819C01011,16-Aug-21,,
500060,BIRLACABLE  ,T ,Q,97.8,97.8,89.15,90.7,92.45,93.8,332,17185,1561031,,INE800A01015,16-Aug-21,,
500067,BLUE STAR   ,A ,Q,820.5,824.75,799.2,814.45,814.8,820.3,854,4940,4023109,,INE472A01039,16-Aug-21,,
500068,DISA INDIA  ,X ,Q,5990,5990,5702.05,5774.65,5790,5794.8,141,361,2092212,,INE131C01011,16-Aug-21,,
500069,BNK CAPITAL ,X ,Q,186,198,186,194.95,194.95,190.65,12,373,70662,,INE418C01012,16-Aug-21,,
500074,BPL LTD.    ,B ,Q,36,36.4,34.9,35.8,36.05,36.55,378,14749,523704,,INE110A01019,16-Aug-21,,
500078,OAL         ,B ,Q,912,913.5,883.05,893.95,892.35,909.2,266,1059,952976,,INE959C01023,16-Aug-21,,
500083,CENTURY EXT ,B ,Q,12.12,12.12,10.95,11,10.97,12.16,548,182358,2041812,,INE281A01026,16-Aug-21,,
500084,CESC LTD.   ,A ,Q,787.9,787.9,763,764.45,764.2,781.3,1079,11282,8690528,,INE486A01013,16-Aug-21,,
500085,CHAMBAL FERT,A ,Q,333.5,333.5,319.8,320.85,320.85,331.75,4264,159297,51503567,,INE085A01013,16-Aug-21,,
