SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2150,2190.95,2140.05,2176.4,2168,2144.8,691,9253,20048323,,INE117A01022,16-Nov-21,,
500003,AEGIS LOGIS ,A ,Q,204,204.55,199.4,201.7,201.7,203.85,2900,68548,13844138,,INE208C01025,16-Nov-21,,
500008,AMAR RAJA BA,A ,Q,689,689,671.25,675.05,675.05,685.35,11591,130781,88612617,,INE885A01032,16-Nov-21,,
500009,A.SARABHAI  ,X ,Q,29.75,31.45,29.55,29.95,29.95,30.2,816,212113,6415536,,INE432A01017,16-Nov-21,,
500010,HDFC        ,A ,Q,2989,3000.7,2957.95,2975.15,2975.15,3000.65,4284,47823,142300615,,INE001A01036,16-Nov-21,,
500012,ANDHRA PETRO,X ,Q,140,141,138.05,139.1,139.5,138.85,1133,111548,15602756,,INE714B01016,16-Nov-21,,
500013,ANSAL INFRAS,T ,Q,13.05,13.44,12.64,12.72,12.7,13.3,132,44105,568404,,INE436A01026,16-Nov-21,,
500014,UTIQUE      ,X ,Q,3.4,3.4,2.91,3.17,3.2,3.15,109,58298,185068,,INE096A01010,16-Nov-21,,
500016,ARUNAHTEL   ,XT,Q,9.85,9.85,9.85,9.85,9.85,10.35,57,17603,173389,,INE957C01019,16-Nov-21,,
500020,BOM DYEING  ,A ,Q,95.1,96.65,93.8,94.3,93.8,95.55,2867,412743,39399802,,INE032A01023,16-Nov-21,,
500023,ASIANHOTNR  ,B ,Q,82.5,83.55,80.55,82.9,83,83.25,21,204,16693,,INE363A01022,16-Nov-21,,
500027,ATUL LTD.   ,A ,Q,8816.45,8881.45,8694,8786.75,8808,8797.7,439,1109,9759702,,INE100A01010,16-Nov-21,,
500028,ATV PROJECTS,XT,Q,11.32,12.5,11.32,11.59,11.59,11.91,140,74018,873494,,INE447A01015,16-Nov-21,,
