SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3973.3,4086.45,3973.3,4010,4013.7,3957.95,812,3167,12778510,,INE117A01022,27-Oct-23,,
500003,AEGIS LOGIS ,A ,Q,290.2,301.55,289.4,299.5,299.5,287.1,2746,53759,16056816,,INE208C01025,27-Oct-23,,
500008,ARE&M       ,A ,Q,618.75,623.5,611.75,621.35,621.35,604.85,5422,58655,36344211,,INE885A01032,27-Oct-23,,
500009,A.SARABHAI  ,XT,Q,38.35,39.81,38.35,39.81,39.81,39.03,213,256473,10051755,,INE432A01017,27-Oct-23,,
500012,ANDHRA PETRO,X ,Q,75.65,80.47,75.65,78.74,78.95,75.47,583,64045,5066504,,INE714B01016,27-Oct-23,,
500014,UTIQUE      ,X ,Q,6.11,6.38,5.9,6.11,6.12,6.22,180,80881,494672,,INE096A01010,27-Oct-23,,
500016,ARUNAHTEL   ,X ,Q,15.28,16.14,14,15.89,16.14,15.15,150,28420,439672,,INE957C01019,27-Oct-23,,
500020,BOM DYEING  ,A ,Q,148.75,153.95,148.75,149.65,149.65,147.75,3253,267883,40435903,,INE032A01023,27-Oct-23,,
500023,ASIANHOTNR  ,B ,Q,141.5,153.8,141.5,151.55,151.55,148.1,55,575,85617,,INE363A01022,27-Oct-23,,
500027,ATUL LTD.   ,A ,Q,6289.95,6310.45,6140,6242.65,6250,6240.25,1010,2653,16523405,,INE100A01010,27-Oct-23,,
500028,ATV PROJECTS,XT,Q,13.68,13.68,13.2,13.2,13.2,13.42,21,4516,61075,,INE447A01015,27-Oct-23,,
500031,BAJAJ ELECT.,A ,Q,1012.05,1048.95,1012.05,1043.8,1039.75,1011.8,336,1804,1861156,,INE193E01025,27-Oct-23,,
500032,BAJAJHIND   ,A ,Q,26.01,26.4,25.22,25.78,25.78,25.38,6705,3252077,83834097,,INE306A01021,27-Oct-23,,
500033,FORCE MOTR  ,B ,Q,3498,3595.25,3465,3530.05,3530.05,3443.7,2869,20825,73602996,,INE451A01017,27-Oct-23,,
500034,BAJFINANCE  ,A ,Q,7500,7548.95,7421,7506.2,7506.2,7421.15,6779,39715,297860126,,INE296A01024,27-Oct-23,,
500038,BALRAM.CHINI,A ,Q,408.2,416.2,402.45,413.4,413.3,403.4,1281,39984,16337783,,INE119A01028,27-Oct-23,,
500039,BANCO PROD. ,B ,Q,459.95,462,449.1,455.5,456.3,443.5,896,10323,4702187,,INE213C01025,27-Oct-23,,
500040,CENTURY TEXT,A ,Q,1087,1101.95,1083.55,1097.7,1094.1,1082,524,7433,8143969,,INE055A01016,27-Oct-23,,
500041,BANNARI AMAN,B ,Q,2645,2645,2589,2592.6,2589.45,2589.8,33,69,180203,,INE459A01010,27-Oct-23,,
500042,BASF INDIA  ,A ,Q,2549.9,2549.9,2490.4,2504.95,2504.95,2499.9,120,621,1560917,,INE373A01013,27-Oct-23,,
500043,BATA INDIA  ,A ,Q,1558.5,1572,1551,1553.1,1555.45,1555.15,796,6083,9504307,,INE176A01028,27-Oct-23,,
500048,BEML LTD    ,A ,Q,1988.05,2036.45,1980.7,2010,2007,1969.8,690,6321,12738849,,INE258A01016,27-Oct-23,,
500049,BHARAT ELECT,A ,Q,129.1,132.9,129.1,132.25,132.25,129.05,6832,501095,66057090,,INE263A01024,27-Oct-23,,
500052,BHANSALI ENG,B ,Q,88.64,90,88.3,88.91,89.2,87.92,443,26269,2334228,,INE922A01025,27-Oct-23,,
500058,BIHAR SPONGE,XT,Q,9.95,10.15,9.6,10.12,10.12,9.68,137,32373,320549,,INE819C01011,27-Oct-23,,
500059,BINANI IND. ,T ,Q,14.45,14.45,14.41,14.41,14.41,14.7,22,3906,56299,,INE071A01013,27-Oct-23,,
500060,BIRLACABLE  ,B ,Q,304.8,312.4,288,312.4,312.4,297.55,751,46852,14569164,,INE800A01015,27-Oct-23,,
500067,BLUE STAR   ,A ,Q,862.6,877.95,859,863.2,862.9,864.15,1003,7606,6589877,,INE472A01039,27-Oct-23,,
500068,DISA INDIA  ,B ,Q,12949.95,13229.95,12925.05,12999.35,12995.05,13130,27,48,625685,,INE131C01011,27-Oct-23,,
500069,QUESTCAP    ,X ,Q,270.05,275,265.05,273,273,279,15,499,137127,,INE418C01012,27-Oct-23,,
500074,BPL LTD.    ,T ,Q,82,84.9,78.5,83.35,83.35,81.12,204,17520,1450654,,INE110A01019,27-Oct-23,,
500078,OAL         ,B ,Q,338.75,346.3,338.75,340.65,340,333.9,132,556,190382,,INE959C01023,27-Oct-23,,
500083,CENTURY EXT ,T ,Q,14.99,15.57,14.9,15.57,15.57,14.83,97,20590,318379,,INE281A01026,27-Oct-23,,
500084,CESC LTD.   ,A ,Q,84.2,85.63,84,84.91,84.81,83.31,522,60909,5180900,,INE486A01021,27-Oct-23,,
500085,CHAMBAL FERT,A ,Q,268.05,280.65,268.05,279.6,280.5,269.95,1325,57876,16041134,,INE085A01013,27-Oct-23,,
500086,EXIDE IND.  ,A ,Q,247.05,252.3,246.35,251.45,251.45,246.3,3637,129498,32423648,,INE302A01020,27-Oct-23,,
500087,CIPLA LTD.  ,A ,Q,1155.55,1196.85,1151,1173.85,1176.5,1150.15,3064,56922,66969240,,INE059A01026,27-Oct-23,,
500089,DIC INDIA   ,B ,Q,430.45,438.2,417.65,422.05,417.65,419.05,73,603,260151,,INE303A01010,27-Oct-23,,
500092,CRISIL LTD  ,A ,Q,3823.05,3993,3823.05,3895.55,3869.3,3859.25,268,1104,4340692,,INE007A01025,27-Oct-23,,
500093,CGPOWER     ,A ,Q,375,387.8,375,384.45,384.45,371.9,1995,70843,27171143,,INE067A01029,27-Oct-23,,
500096,DABUR (I)   ,A ,Q,510.05,525.8,509.5,524.45,524.85,506.65,927,21610,11267134,,INE016A01026,27-Oct-23,,
500097,DALMIASUG   ,B ,Q,420.2,442.45,420.2,440.2,440.25,413.85,1329,29934,13044255,,INE495A01022,27-Oct-23,,
500101,ARVIND Ltd  ,A ,Q,171.95,177.65,170.7,175.35,174.9,169.55,859,34664,6066837,,INE034A01011,27-Oct-23,,
500103,BHEL        ,A ,Q,118.95,120.55,117.45,117.65,117.65,117.9,10935,1107335,131520205,,INE257A01026,27-Oct-23,,
500104,HIND.PETRO  ,A ,Q,242.3,246,241.7,243.55,243.55,242.25,1814,79386,19361689,,INE094A01015,27-Oct-23,,
500106,IFCI LTD    ,A ,Q,22.26,22.7,21.65,22.03,22.03,22.12,5153,4458817,99171574,,INE039A01010,27-Oct-23,,
500108,MAHA.TELE   ,A ,Q,27.16,27.7,26.55,27.1,27.1,26.63,1294,571517,15462086,,INE153A01019,27-Oct-23,,
500109,MRPL        ,A ,Q,97.65,101.91,96.39,99.99,99.99,96.67,3581,519690,51745757,,INE103A01014,27-Oct-23,,
500110,CHENNAI PET.,A ,Q,535.25,555.5,524.15,534.85,538.1,521.6,3845,102108,55264150,,INE178A01016,27-Oct-23,,
500112,STATE BANK  ,A ,Q,552.85,562.5,549.85,561,561,547.15,19525,838984,468662430,,INE062A01020,27-Oct-23,,
500113,STEEL AUTH. ,A ,Q,84.41,84.57,83.42,83.91,83.9,83.2,2305,311024,26120361,,INE114A01011,27-Oct-23,,
500114,TITAN       ,A ,Q,3094,3139.8,3086.4,3120.2,3123.4,3100.6,5398,44018,137332543,,INE280A01028,27-Oct-23,,
500116,IDBI BANK L ,A ,Q,63.01,64.06,62.75,62.88,62.88,62.73,2148,415654,26327544,,INE008A01015,27-Oct-23,,
500117,DCW LTD.    ,A ,Q,53.77,54.15,53.3,53.92,54,52.72,707,109059,5859044,,INE500A01029,27-Oct-23,,
500119,DHAMPUR SUGA,A ,Q,262.05,267.95,262.05,266.9,266.9,260.7,1841,65498,17413934,,INE041A01016,27-Oct-23,,
